Coverage,Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Mean (Mean Risk),Mean (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev)
0.0,0.05552405118942261,0.00012189149856567383,0.5683310180902481,0.002447471022605896,0.5683310180902481,0.002447471022605896,0.14594563841819763,0.03482571244239807,0.09710139036178589,0.0004538893699645996,0.3690229803323746,0.16728539764881134,0.5683310180902481,0.002447471022605896,0.5752882212400436,0.0010966211557388306,0.5752882212400436,0.0010966211557388306,0.11383801698684692,0.00037020444869995117,0.5357191264629364,0.0005892515182495117,0.5752882212400436,0.0010966211557388306,0.5683310180902481,0.002447471022605896
0.009615384615384616,0.05552405118942261,0.00012189149856567383,0.5683310180902481,0.002447471022605896,0.5683310180902481,0.002447471022605896,0.14594563841819763,0.03482571244239807,0.09710139036178589,0.0004538893699645996,0.3690229803323746,0.16728539764881134,0.5683310180902481,0.002447471022605896,0.5752882212400436,0.0010966211557388306,0.5752882212400436,0.0010966211557388306,0.11383801698684692,0.00037020444869995117,0.5357191264629364,0.0005892515182495117,0.5752882212400436,0.0010966211557388306,0.5683310180902481,0.002447471022605896
0.019230769230769232,0.059667766094207764,7.063150405883789e-06,0.5591455698013306,0.00142630934715271,0.5718096196651459,0.0017720460891723633,0.14378422498703003,0.0014551281929016113,0.09951716661453247,0.006481587886810303,0.34980738162994385,0.018626347184181213,0.5718096196651459,0.0017720460891723633,0.5718096196651459,0.0017720460891723633,0.5718096196651459,0.0017720460891723633,0.08882474899291992,0.0002389848232269287,0.34822051227092743,0.022481441497802734,0.55550367385149,0.0008429363369941711,0.5815641134977341,0.007982447743415833
0.028846153846153848,0.06162099043528239,1.722574234008789e-05,0.5710294495026271,0.0051865826050440655,0.5645264536142349,0.0013164132833480835,0.13579899072647095,0.002462923526763916,0.10159589846928915,0.00186349948247274,0.30931350588798523,0.049531638622283936,0.5645264536142349,0.0013164132833480835,0.5645264536142349,0.0013164132833480835,0.5645264536142349,0.0013164132833480835,0.08761777480443318,1.239776611328125e-05,0.2867788871129354,0.002373645702997834,0.5543569723765056,0.01982004443804425,0.5616203496853511,0.022807891170183836
0.038461538461538464,0.06955065578222275,0.0005638375878334045,0.5796264559030533,0.003916531801223755,0.5796264559030533,0.003916531801223755,0.13926085084676743,0.011175595223903656,0.13988124579191208,0.01988910883665085,0.27205903083086014,0.025948747992515564,0.5796264559030533,0.003916531801223755,0.5796264559030533,0.003916531801223755,0.5180791281163692,0.023621533066034317,0.08904824405908585,0.0005416199564933777,0.3361479453742504,0.020703885704278946,0.5573388636112213,0.002724669873714447,0.5454079285264015,0.007221490144729614
0.04807692307692308,0.0711610496044159,0.00038118958473205844,0.5669245749711991,0.0071714907884597445,0.5461520284414292,0.027944037318229642,0.12655028104782104,0.008281493186950678,0.13340567350387572,0.01663459539413452,0.24117799401283263,0.02029823064804076,0.5461520284414292,0.027944037318229642,0.5394485950469972,0.02124060392379762,0.5394485950469972,0.02124060392379762,0.08594188094139099,0.0004967749118804932,0.3945306323468685,0.04117701277136804,0.6050819918513298,0.008848445117473624,0.5389310866594315,0.01019842326641085
0.057692307692307696,0.06928358972072601,0.0004110286633173671,0.5373636310299237,0.02286935100952786,0.5373636310299237,0.02286935100952786,0.12253057956695557,0.009220610062281288,0.14292942484219867,0.01199726263682048,0.24343787630399066,0.0045875360568364415,0.5355600044131279,0.02106572439273202,0.5355600044131279,0.02106572439273202,0.508955995241801,0.0009105106194813861,0.08087224264939626,0.00043429434299468994,0.3900408614426851,0.030533092096447945,0.6031454217930634,0.011970208336909594,0.5434899951020877,0.0032277827461560382
0.0673076923076923,0.0670414354119982,0.0006360624517713284,0.5323405350957597,0.014898312943322278,0.5323405350957597,0.014898312943322278,0.12657928466796875,0.00015709229878016484,0.14333494646208628,0.02076265215873719,0.2621971517801285,0.028903912220682407,0.5323405350957597,0.014898312943322278,0.5323405350957597,0.014898312943322278,0.5099790032420839,0.0036649129220417964,0.0786801278591156,0.00037761671202522773,0.41260213670986035,0.030230515237365446,0.5899620705417224,0.01881968230009079,0.540243114743914,0.0046242688383374975
0.07692307692307693,0.06943640112876892,0.001107342541217804,0.5569101208820939,0.016684995032846928,0.5569101208820939,0.016684995032846928,0.12460356578230858,0.0006387941539287567,0.1447717696428299,0.024450570344924927,0.2710921037942171,0.0018351394683122635,0.5103595927357674,0.000443529337644577,0.5103595927357674,0.000443529337644577,0.5103595927357674,0.000443529337644577,0.07689857855439186,0.001933600753545761,0.4537654700689018,0.0425391043536365,0.5521599361672997,0.029813927598297596,0.5663124206475914,0.02504178835079074
0.08653846153846154,0.07115165723694696,0.00029082099596659805,0.5406052577826712,0.002325928045643688,0.5346415514747302,0.003637778262297331,0.12164302335845101,0.0017632610268063023,0.1445698771211836,0.014628082513809204,0.24936625527011025,0.0003378772073321795,0.5346415514747302,0.003637778262297331,0.5346415514747302,0.003637778262297331,0.5132078064812554,0.009844034910202026,0.07577244771851434,0.0004755755265553746,0.46094478418429696,0.08379206640852824,0.5224553487367101,0.014783505764272509,0.5654776133596897,0.052325911406013725
0.09615384615384616,0.07230879962444306,0.00039633810520172535,0.5389607928693294,0.004599430412054073,0.5245817698538303,0.009779592603445075,0.11814004182815552,0.0013013124465942327,0.15053236484527588,0.0003820478916168324,0.24573111087083815,0.0009149149060249245,0.5404584594070911,0.00609709694981575,0.5271612025797368,0.019394353777170192,0.5174400329589843,0.0013117522001266368,0.07853179275989533,0.00034179389476775984,0.4620949923992157,0.11110797822475435,0.5489101085811854,0.026281059160828624,0.574583663418889,0.03647603578865527
0.10576923076923077,0.0739853409203616,0.00040908022360368335,0.5432369688695127,0.0046508996324105545,0.5315231877294454,0.007062881507656771,0.12010820074514911,0.006029104644601997,0.16669780286875638,0.023582905530929565,0.2535149861465801,0.021244428374550567,0.5315231877294454,0.007062881507656771,0.5186959782784636,0.005764327943325043,0.5201283977790312,0.015073720704425475,0.0784467404538935,7.097287611528003e-05,0.45904974503950635,0.08022119511257517,0.5276762196286158,0.005326653407378645,0.5652521310204809,0.026103835552930832
0.11538461538461539,0.07730639725923538,0.00040584057569503784,0.5360452787329754,0.0009548459202051163,0.553567464152972,0.0036956792076428546,0.12119262665510178,0.0006220911939938817,0.17963330075144768,0.00385048861304918,0.24383836487929028,0.026112792392571763,0.5161026374747355,0.0024874700854222165,0.5161026374747355,0.0024874700854222165,0.4982966221868992,0.009865449120601028,0.07690086960792542,1.837313175201416e-05,0.46077352513869607,0.043306797742843656,0.5162358585124215,0.010987338609993458,0.5802073199301958,0.011132676154375076
0.125,0.07738913481052107,0.0004980334868797884,0.517970347060607,0.0006939625510802849,0.5537023899646906,0.0006601065397262573,0.12662689273173994,0.009953849590741672,0.17042276148612684,0.003511203023103579,0.22895000072625968,0.024027308592429547,0.5376373965006609,0.00026876192826491563,0.519135516996567,0.010120267478319345,0.5041340939127482,0.005039988228907971,0.07953282273732698,8.186239462632666e-05,0.47916416365366715,0.0239036392707091,0.5319082427483338,0.006182318696608902,0.5786760225892067,0.01868824087656462
0.1346153846153846,0.07711251292909894,0.0004397886140005969,0.5271454533295972,0.008950759789773388,0.5459307496036803,0.009834536484309597,0.12202381023338862,0.009709845696176798,0.16349368755306518,0.0016798600554466248,0.2614012062549591,0.008929561291422139,0.5389005467295647,0.002804333610194054,0.5137336227510657,0.032197531312704114,0.4832295716873237,0.0015459928129400446,0.08132562254156385,9.344518184661865e-05,0.48906454550368444,0.02590237664324896,0.5270043324146951,0.006170763501099186,0.5710308152650083,0.01608001760074068
0.14423076923076922,0.07666990756988526,0.0002936760584513337,0.5290194764733315,0.0039683227737744575,0.5356886049111684,0.009313571453094471,0.11776915192604065,0.008601468801498417,0.15839674174785612,0.00038604835669199533,0.27001618544260664,0.004121567805608101,0.5445874512195588,0.00041472514470414223,0.5221628308296203,0.017435942093531276,0.48921408305565517,0.01940888911485672,0.0803523341814677,0.0009419957796732645,0.5025853276252747,0.01945323944091798,0.5396050266921519,0.006390602638324083,0.5813537540535132,0.028762693951527307
0.15384615384615385,0.07619085721671581,0.0005181562155485153,0.5121753453277051,0.008729964960366488,0.5266315340995789,0.007922803983092308,0.11368024535477161,0.008254846557974815,0.15288529265671968,0.0009457310661673546,0.2698727361857891,0.000960061326622963,0.5285273753106594,0.00981864519417286,0.5242376243695617,0.014108396135270596,0.49149380857124925,0.0033615627326071262,0.07945998758077621,0.00016585737466812134,0.5035065375268459,0.014268133789300919,0.5272630334366113,0.005817917408421636,0.5652076306287199,0.022761104395613074
0.16346153846153846,0.0756246780647951,0.001503833953072048,0.5179202241056106,0.004698842763900757,0.5141915678977966,0.015444599530276104,0.122179413543028,2.0511010113896666e-06,0.15259448307401993,0.0009309588109745748,0.2824291446629692,0.006377302548464608,0.5222638459766612,0.007372321451411534,0.5169827587464276,0.002091234221177962,0.4902903415700969,0.013993593261522413,0.07905398221576915,0.0001756636535420117,0.48269009940764485,0.01102239594740026,0.5244197882711887,0.005743583993000123,0.559866938740015,0.011490260634352212
0.17307692307692307,0.0759994387626648,0.0012332068549262137,0.5172694880101416,0.005423523485660553,0.5076665977636973,0.011415781246291251,0.12057720455858442,0.000124363435639277,0.15256741394599277,0.0011547365122371173,0.29854943499796915,0.025143431085679263,0.5040847526656257,0.007833936148219617,0.5075906929042604,0.004327995909584881,0.49607930704951286,0.012457361237870335,0.07970380286375682,0.00019571019543541956,0.4799435883760452,0.0012569708956612358,0.5062751341611147,0.005828913508190037,0.5518677518185642,0.022249691809217154
0.18269230769230768,0.0752547634275336,0.000612381257508933,0.49807315672698776,0.006623977893277233,0.5018694777237741,0.015654355287551852,0.13353838889222397,0.0013284416575180813,0.14930140893710286,0.002964506808080164,0.2972260288109905,0.0341290045333536,0.49035250199468516,0.004137379558462856,0.49035250199468516,0.004137379558462856,0.4948316608604632,0.006989027324475761,0.0780479249201323,0.00020227620476170188,0.46204431747135366,0.005852357337349318,0.49822155680311353,0.01804355786819209,0.5545581494899172,0.018222939615186895
0.19230769230769232,0.0757522165775299,0.0005597233772277818,0.4860768534243107,0.003921502083539974,0.49529736042022704,0.006886358559131611,0.1300520434975624,0.001267407834529874,0.1470377080142498,0.003730759769678113,0.2933835549280047,0.03763760011643172,0.491324944794178,0.002913942933082586,0.47343659698963164,0.002096290886402119,0.48892253935337066,0.002756945788860321,0.07805475741624832,0.00022462159395218034,0.4483919605612755,0.0014255627989769037,0.5007675210013985,0.017120673321187496,0.5713150950148702,0.01635734122246507
0.20192307692307693,0.07482838914507911,0.0005987314950852141,0.48447228116648533,0.003666411553110399,0.5009252884913058,0.020119418877930867,0.13643972646622432,0.0023869730177379783,0.14267991483211517,0.0035473001854760267,0.2918586913673651,0.026518117636442184,0.49784351796621373,0.010965149849653272,0.4941069128967467,0.0015560505645615674,0.4959494989542734,0.00478396600201017,0.0787080909524645,0.00043178598086038994,0.4551810870567957,0.013324137954484866,0.4823546361710344,0.016791598250468553,0.5648418276437691,0.0007655895536854418
0.21153846153846154,0.07794906469908627,0.0005985186858610686,0.4898592369122939,0.005966056476939818,0.5030998966910623,0.002477839927781722,0.1468121206218546,0.0061639289964329075,0.13909295404499228,0.003392989662560547,0.29105831259353593,0.017281154170632362,0.49991843239827594,0.005659304220568068,0.4948202967643738,0.0005611685866659388,0.4880792586640878,0.013509718531912018,0.07862650670788504,3.9809129454872194e-05,0.4372135962952267,0.01269303059036081,0.48755725219168444,0.013917120173573494,0.5597502059218558,0.016070614653554804
0.22115384615384615,0.07665745849194734,0.0005864293678947141,0.47959587366684625,0.005628210047016968,0.5001918472673582,0.013130801851334778,0.1625579606903636,0.02429717633387317,0.14641647753508194,0.007277182910753327,0.2863864624953788,0.021742932012547594,0.48783617952595587,0.0007751341099324627,0.4939111160195392,0.005299802383650881,0.4992356548166793,0.01960008316065953,0.0785478677438653,0.0005466899146204449,0.45157187091915507,0.006453743933335615,0.48226933456633403,0.020451052519290358,0.5581867667319982,0.0015155629295370288
0.23076923076923078,0.07813836509982744,0.0007785397271315234,0.46774722014864284,0.0056649260222911835,0.49644436190525687,0.0002960938339432173,0.16898045114551982,0.013582408893853426,0.14451954265435538,0.007684364914894104,0.2811263487674296,0.02521909261122346,0.4928737500061592,0.0038667057330409593,0.5057131269325812,0.008972671193381132,0.5012604507307211,0.00341127843906483,0.07872183496753375,0.0005799941718578339,0.44113752323513233,0.0070338452545305186,0.4692496739638349,0.021825975893686206,0.5580521373388667,0.0004181248756746636
0.2403846153846154,0.07865458607673645,0.0009011662006378207,0.47329559206962585,0.0014904141426086426,0.49771629452705385,0.0005351111292838939,0.19529975920915604,0.016631065905094153,0.15102014064788818,0.0023562407493591397,0.2900209379196167,0.008419393002986886,0.49741706073284153,0.0002358773350715493,0.5089083999395371,0.0016619047522544728,0.4969301074743271,0.007791316807270077,0.07905505418777467,0.0004145884513854989,0.4368822754919529,0.0018394543230533522,0.46164728239178654,0.02793799087405205,0.5466629134118557,0.0032647581398487224
