Coverage,Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Mean (Mean Risk),Mean (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev),GMM (Mean Risk),GMM (Std Dev)
0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.33103448152542114,0.0
0.05,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.9980879541253671,0.0,0.33103448152542114,0.0
0.1,0.6385788677143864,0.0,0.6385788677143864,0.0,0.6697756705689244,0.0,0.6385788677143864,0.0,0.6385788677143864,0.0,0.6385788677143864,0.0,0.6697756705689244,0.0,0.6697756705689244,0.0,0.6697756705689244,0.0,0.6645612178253941,0.0,0.6697756705689244,0.0,0.6697756705689244,0.0,0.6697756705689244,0.0,0.43380992114543915,0.0
0.15,0.5952107746076459,0.0,0.5952107746076459,0.0,0.5395403741470849,0.0,0.6380649247439578,0.0,0.5360640723180646,0.0,0.5598415373436486,0.0,0.5395403741470849,0.0,0.5395403741470849,0.0,0.5395403741470849,0.0,0.4935056208244835,0.0,0.5395403741470849,0.0,0.5395403741470849,0.0,0.5395403741470849,0.0,0.43165674805641174,0.0
0.2,0.5317739277088549,0.0,0.5317739277088549,0.0,0.5317739277088549,0.0,0.6056673406565096,0.0,0.5291667013370898,0.0,0.6234739675128367,0.0,0.5317739277088549,0.0,0.5317739277088549,0.0,0.5317739277088549,0.0,0.47072093476890586,0.0,0.4955643742287066,0.0,0.4955643742287066,0.0,0.5317739277088549,0.0,0.48300182074308395,0.0
0.25,0.4981464170617983,0.0,0.4981464170617983,0.0,0.4981464170617983,0.0,0.5507407688302919,0.0,0.5507407688302919,0.0,0.6212281548185274,0.0,0.4981464170617983,0.0,0.4981464170617983,0.0,0.4981464170617983,0.0,0.444869425217621,0.0,0.4981464170617983,0.0,0.4981464170617983,0.0,0.4981464170617983,0.0,0.4166803419589996,0.0
0.3,0.5171628315583803,0.0,0.5171628315583803,0.0,0.5171628315583803,0.0,0.560991458032125,0.0,0.5946791836953101,0.0,0.5893882383243181,0.0,0.5171628315583803,0.0,0.5171628315583803,0.0,0.5171628315583803,0.0,0.4172361512319185,0.0,0.5171628315583803,0.0,0.5171628315583803,0.0,0.5171628315583803,0.0,0.4142947643995285,0.0
0.35,0.534287718307626,0.0,0.534287718307626,0.0,0.534287718307626,0.0,0.5575048727083153,0.0,0.5122990156357575,0.0,0.5668145647505298,0.0,0.534287718307626,0.0,0.534287718307626,0.0,0.534287718307626,0.0,0.4095790402664404,0.0,0.534287718307626,0.0,0.534287718307626,0.0,0.534287718307626,0.0,0.4038902819156647,0.0
0.4,0.5209205537539674,0.0,0.5209205537539674,0.0,0.5088810637098504,0.0,0.5516695767146302,0.0,0.4985574982565595,0.0,0.5630359142523957,0.0,0.5088810637098504,0.0,0.5088810637098504,0.0,0.5088810637098504,0.0,0.4380112900835229,0.0,0.5088810637098504,0.0,0.5088810637098504,0.0,0.5088810637098504,0.0,0.39885854348540306,0.0
0.45,0.4998221012841289,0.0,0.4998221012841289,0.0,0.5119593189382512,0.0,0.5071945600599671,0.0,0.5111894322326407,0.0,0.5211674517615594,0.0,0.5119593189382512,0.0,0.5119593189382512,0.0,0.5119593189382512,0.0,0.4368267469496156,0.0,0.5119593189382512,0.0,0.5119593189382512,0.0,0.5119593189382512,0.0,0.3855486810207367,0.0
