uq_map_name,dataset_name,noise_level,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 255}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 255}"
frankfurt_000001_017459,joint_noise_gta_semantic_cityscapes_dropout_pu_1_00,1_00,0.3246002617739721,0.4550366647529762,0.6154625316609142,0.7508281347747565,0.0,0.0,0.38652630600155957,0.43915927355263523,0.515076829073263,0.6482249457909313,0.32916768949019587,0.8351953580956691,0.7800925005905462,0.6460259898414437,0.44531819451823174,0.4234468348657756,0.44495393907638836,0.31869086602066254
frankfurt_000001_068772,joint_noise_gta_semantic_cityscapes_dropout_pu_1_00,1_00,0.24617695913919146,0.43161994908066603,0.5705940991250192,0.7585295186613277,0.0,0.0,0.30935845561847264,0.3454544229169143,0.4126442830323823,0.5333424598309465,0.31301110209430133,0.7565313779990565,0.5756684084709098,0.4882742509318204,0.38986561666289865,0.3510301272143808,0.2950689656637737,0.21669747385255678
frankfurt_000001_010444,joint_noise_gta_semantic_cityscapes_dropout_pu_1_00,1_00,0.3216142557393715,0.46793466558996427,0.615073945656531,0.7783186884133835,0.9081521520861359,0.0,0.3799697677070554,0.44028557693180215,0.5213218074097833,0.6534556725684719,0.36115964856990723,0.8952755920478483,0.8650563108205559,0.7362840980890695,0.4827912591643445,0.43056981934984295,0.4799399983402541,0.3046191168571736
frankfurt_000000_008451,joint_noise_gta_semantic_cityscapes_dropout_pu_1_00,1_00,0.2566193041743887,0.4609946820819885,0.6463418587584884,0.7748033674946149,0.9151547608423543,0.0,0.3197324260127965,0.3602190711266336,0.4365752351091775,0.6124470472365113,0.34166657966361164,0.8762336147315538,0.8148959489762297,0.6213926887330813,0.496574179776079,0.4282859467096643,0.5174842902494383,0.23858411876684776
lindau_000036_000019,joint_noise_gta_semantic_cityscapes_dropout_pu_1_00,1_00,0.2407762163332392,0.4068532012935546,0.5810770441357839,0.749857098204946,0.0,0.0,0.33071844433968445,0.3788708486208569,0.4333921675801946,0.5097937078279395,0.3449774344052814,0.7425170194495676,0.6186610324822496,0.49886843316678126,0.4412793928497637,0.42033092109060943,0.4014042879227796,0.22774601247609347
munster_000083_000019,joint_noise_gta_semantic_cityscapes_dropout_pu_1_00,1_00,0.24960444393596926,0.4349409534206054,0.602072274917051,0.7605209621054031,0.0,0.0,0.3327922206279359,0.37351933737696946,0.44185787572467655,0.5675128256646839,0.3391783943782461,0.8164207276523215,0.7695657233761035,0.6757814800714731,0.4478449871693611,0.39609430384330324,0.37774695837942274,0.23330316094233286
lindau_000004_000019,joint_noise_gta_semantic_cityscapes_dropout_pu_1_00,1_00,0.22647743166095557,0.4231860135658627,0.5764140039881939,0.7290357043874532,0.0,0.0,0.28303215614130667,0.31118376794633695,0.3679758933351923,0.49668220520884876,0.2966773000467879,0.7001399927728741,0.5581362862517117,0.43693408403950257,0.38481821054435,0.3650077632806695,0.3130132818720959,0.218796677151917
frankfurt_000001_021406,joint_noise_gta_semantic_cityscapes_dropout_pu_1_00,1_00,0.1972311381313456,0.47487705587762913,0.603654608430201,0.7690725807883195,0.0,0.0,0.2746646566921129,0.32560168934166994,0.40311598057801634,0.5749798611416613,0.2835271010954116,0.817573344549979,0.7552936225224515,0.5611130698839333,0.39365471349875736,0.3297117585077906,0.33537749429677643,0.170185891905607
munster_000114_000019,joint_noise_gta_semantic_cityscapes_dropout_pu_1_00,1_00,0.19891092633366855,0.40127006560989953,0.5807802728010759,0.7271987502713445,0.0,0.0,0.25837633122134857,0.27903036368294304,0.31666047357192256,0.42579028134719615,0.25884245062760525,0.6420685243596703,0.5259525466906984,0.4212060168519242,0.2924437239052904,0.2688951665626242,0.29898535245470714,0.1910076383402885
frankfurt_000001_039895,joint_noise_gta_semantic_cityscapes_dropout_pu_1_00,1_00,0.2316621059562878,0.4600932503230547,0.6192910149490266,0.7563481927147466,0.0,0.0,0.29538410984160846,0.3284313297686747,0.39694150895336244,0.5655568099855025,0.3143807176792157,0.8004659695710852,0.648676684632389,0.5280238089410043,0.37032011926135006,0.3331173663719984,0.39628657747520657,0.21154813458741029
munster_000064_000019,joint_noise_gta_semantic_cityscapes_dropout_pu_1_00,1_00,0.1991881882752248,0.42278695715215764,0.5814067223020095,0.7504087763511215,0.0,0.0,0.2671907431827576,0.29545742892134386,0.348597329506702,0.47967334290968194,0.27494491632541007,0.741353094740795,0.5904385022915103,0.47516894638852536,0.3061520519549562,0.27621461719040535,0.28949423050439416,0.18776776640126872
munster_000103_000019,joint_noise_gta_semantic_cityscapes_dropout_pu_1_00,1_00,0.25382134362377384,0.4414359809073906,0.6129260228562645,0.7558262864244315,0.905492799177931,0.0,0.3034259937598061,0.337462885937988,0.4017976354487699,0.5503286257647696,0.31121893552824226,0.8318945995538047,0.7104954940277881,0.5903336181695316,0.37953892816852386,0.3487409778768517,0.3954166274085008,0.24006097797448345
frankfurt_000000_020215,joint_noise_gta_semantic_cityscapes_dropout_pu_1_00,1_00,0.2299331349578423,0.44582505358623514,0.5909848920453635,0.7395539347975124,0.0,0.0,0.284976614822528,0.3157789935734322,0.3797395141906771,0.5294593468857325,0.2912985389031922,0.7328412117556633,0.5915943031448402,0.4887672481030071,0.3985381016206129,0.3702527884101288,0.3576078047667237,0.21357153371248475
