,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,,,,,,0.9915197598799399,0.9699419709854927,0.9191565782891445,0.7863721860930465,0.4640050025012506,0.49124862431215605,0.5272526263131565,0.5799919959979989,0.5980750375187593,0.5582311155577788,1.0
above_threshold_mean_0.3,,1.0,,,,,,,,,,,,,,,
above_threshold_mean_0.5,,,1.0,,,,,,,,,,,,,,
above_threshold_mean_0.7,,,,1.0,,,,,,,,,,,,,
above_threshold_mean_0.9,,,,,1.0,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,1.0,,,,,,,,,,,
above_quantile_mean_0.3,0.9915197598799399,,,,,,1.0,0.9775577788894447,0.9254017008504251,0.79096048024012,0.46660230115057527,0.49374587293646816,0.529887943971986,0.5833896948474236,0.6014447223611805,0.5590575287643821,0.9915197598799399
above_quantile_mean_0.5,0.9699419709854927,,,,,,0.9775577788894447,1.0,0.9455467733866932,0.8067993996998499,0.47630215107553775,0.503623811905953,0.5400260130065032,0.5942621310655327,0.6124132066033017,0.5650355177588794,0.9699419709854927
above_quantile_mean_0.7,0.9191565782891445,,,,,,0.9254017008504251,0.9455467733866932,1.0,0.8532046023011505,0.5039239619809904,0.5318459229614807,0.5693006503251625,0.6221820910455227,0.638696348174087,0.5832626313156578,0.9191565782891445
above_quantile_mean_0.9,0.7863721860930465,,,,,,0.79096048024012,0.8067993996998499,0.8532046023011505,1.0,0.5866053026513257,0.6139969984992496,0.6467633816908454,0.6747583791895948,0.6795367683841921,0.6375537768884442,0.7863721860930465
patch_aggregation_10,0.4640050025012506,,,,,,0.46660230115057527,0.47630215107553775,0.5039239619809904,0.5866053026513257,1.0,0.8385392696348174,0.7265792896448223,0.6393906953476738,0.617487743871936,0.5942181090545272,0.4640050025012506
patch_aggregation_20,0.49124862431215605,,,,,,0.49374587293646816,0.503623811905953,0.5318459229614807,0.6139969984992496,0.8385392696348174,1.0,0.8165642821410706,0.7023021510755377,0.6735237618809404,0.5948584292146073,0.49124862431215605
patch_aggregation_40,0.5272526263131565,,,,,,0.529887943971986,0.5400260130065032,0.5693006503251625,0.6467633816908454,0.7265792896448223,0.8165642821410706,1.0,0.7993266633316658,0.7572576288144071,0.5747783891945973,0.5272526263131565
patch_aggregation_80,0.5799919959979989,,,,,,0.5833896948474236,0.5942621310655327,0.6221820910455227,0.6747583791895948,0.6393906953476738,0.7023021510755377,0.7993266633316658,1.0,0.9158239119559779,0.5521980990495248,0.5799919959979989
patch_aggregation_100,0.5980750375187593,,,,,,0.6014447223611805,0.6124132066033017,0.638696348174087,0.6795367683841921,0.617487743871936,0.6735237618809404,0.7572576288144071,0.9158239119559779,1.0,0.5452626313156579,0.5980750375187593
class_mean_w_equal_weights,0.5582311155577788,,,,,,0.5590575287643821,0.5650355177588794,0.5832626313156578,0.6375537768884442,0.5942181090545272,0.5948584292146073,0.5747783891945973,0.5521980990495248,0.5452626313156579,1.0,0.5582311155577788
class_mean_weighted_by_occurrence,1.0,,,,,,0.9915197598799399,0.9699419709854927,0.9191565782891445,0.7863721860930465,0.4640050025012506,0.49124862431215605,0.5272526263131565,0.5799919959979989,0.5980750375187593,0.5582311155577788,1.0
