,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,-0.29200480192076833,-0.31755102040816324,,,,0.9801200480192077,0.9981752701080432,0.9851140456182473,0.9072268907563025,0.10674669867947179,-0.08667466986794718,0.2952701080432173,0.5964465786314526,0.5942376950780313,-0.24811524609843938,-0.2444657863145258
above_threshold_mean_0.3,-0.29200480192076833,1.0,0.5601440576230492,,,,-0.23092436974789915,-0.30525810324129654,-0.25896758703481393,0.06938775510204082,-0.060456182472989194,0.01647058823529412,-0.22948379351740697,-0.43635054021608644,-0.42770708283313325,0.9133733493397359,0.936422569027611
above_threshold_mean_0.5,-0.31755102040816324,0.5601440576230492,1.0,,,,-0.2921968787515006,-0.34050420168067225,-0.3683553421368547,-0.17723889555822328,0.1386314525810324,0.27615846338535416,0.014357743097238895,-0.21123649459783914,-0.20902761104441778,0.3635534213685474,0.42540216086434574
above_threshold_mean_0.7,,,,,,,,,,,,,,,,,
above_threshold_mean_0.9,,,,,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,,,,,,,,,,,,
above_quantile_mean_0.3,0.9801200480192077,-0.23092436974789915,-0.2921968787515006,,,,1.0,0.9781992797118848,0.9590876350540216,0.897719087635054,0.037791116446578635,-0.13152460984393757,0.2335174069627851,0.577719087635054,0.5737815126050421,-0.19510204081632654,-0.1894357743097239
above_quantile_mean_0.5,0.9981752701080432,-0.30525810324129654,-0.34050420168067225,,,,0.9781992797118848,1.0,0.9879951980792316,0.9050180072028812,0.09570228091236495,-0.08926770708283313,0.2969027611044418,0.6009603841536615,0.6017286914765906,-0.25829531812725093,-0.257046818727491
above_quantile_mean_0.7,0.9851140456182473,-0.25896758703481393,-0.3683553421368547,,,,0.9590876350540216,0.9879951980792316,1.0,0.9336374549819928,0.1270108043217287,-0.042785114045618244,0.3127490996398559,0.5597599039615846,0.5768547418967587,-0.19116446578631452,-0.19788715486194478
above_quantile_mean_0.9,0.9072268907563025,0.06938775510204082,-0.17723889555822328,,,,0.897719087635054,0.9050180072028812,0.9336374549819928,1.0,0.09435774309723889,-0.03971188475390156,0.2312124849939976,0.412436974789916,0.4448979591836735,0.12931572629051621,0.12835534213685473
patch_aggregation_10,0.10674669867947179,-0.060456182472989194,0.1386314525810324,,,,0.037791116446578635,0.09570228091236495,0.1270108043217287,0.09435774309723889,1.0,0.47342136854741895,0.21891956782713085,0.011188475390156062,0.11097238895558223,-0.09877551020408164,-0.09435774309723889
patch_aggregation_20,-0.08667466986794718,0.01647058823529412,0.27615846338535416,,,,-0.13152460984393757,-0.08926770708283313,-0.042785114045618244,-0.03971188475390156,0.47342136854741895,1.0,0.26665066026410567,-0.10261704681872749,-0.0656422569027611,0.004081632653061225,0.0028331332533013207
patch_aggregation_40,0.2952701080432173,-0.22948379351740697,0.014357743097238895,,,,0.2335174069627851,0.2969027611044418,0.3127490996398559,0.2312124849939976,0.21891956782713085,0.26665066026410567,1.0,0.6429291716686675,0.553421368547419,-0.2654981992797119,-0.23255702280912366
patch_aggregation_80,0.5964465786314526,-0.43635054021608644,-0.21123649459783914,,,,0.577719087635054,0.6009603841536615,0.5597599039615846,0.412436974789916,0.011188475390156062,-0.10261704681872749,0.6429291716686675,1.0,0.9229771908763506,-0.45229291716686676,-0.4301080432172869
patch_aggregation_100,0.5942376950780313,-0.42770708283313325,-0.20902761104441778,,,,0.5737815126050421,0.6017286914765906,0.5768547418967587,0.4448979591836735,0.11097238895558223,-0.0656422569027611,0.553421368547419,0.9229771908763506,1.0,-0.42050420168067226,-0.4130132052821128
class_mean_w_equal_weights,-0.24811524609843938,0.9133733493397359,0.3635534213685474,,,,-0.19510204081632654,-0.25829531812725093,-0.19116446578631452,0.12931572629051621,-0.09877551020408164,0.004081632653061225,-0.2654981992797119,-0.45229291716686676,-0.42050420168067226,1.0,0.9899159663865547
class_mean_weighted_by_occurrence,-0.2444657863145258,0.936422569027611,0.42540216086434574,,,,-0.1894357743097239,-0.257046818727491,-0.19788715486194478,0.12835534213685473,-0.09435774309723889,0.0028331332533013207,-0.23255702280912366,-0.4301080432172869,-0.4130132052821128,0.9899159663865547,1.0
