,moran,entropy,eds
308,0.275498827533787,0.3544261296166679,0.7628437146858583
235,0.2813672852417076,0.3542790573289715,0.7775893749377244
309,0.2901301982322635,0.32312367188786534,0.7380909324434075
254,0.2895938620516672,0.3552899806872933,0.7761566320501516
312,0.3131235701235059,0.3104220307667215,0.6983987431914179
207,0.28359249883972915,0.35469679511168095,0.7789533086494205
258,0.29117843349050415,0.3424070099526733,0.7691429115910188
260,0.287698891447787,0.35243517736918323,0.7663650932527377
238,0.3048190461956955,0.32384494969625743,0.7277499766290481
305,0.3096694762377429,0.3068433982663977,0.6996901376774594
302,0.2998750765762553,0.343313128129069,0.7707136360387112
226,0.2996164115841026,0.344148987726734,0.7608977932278322
233,0.30136796818009787,0.31301169253347794,0.7035539964845119
202,0.2892420899863618,0.35393793590671757,0.7728659727129815
306,0.2916233057588731,0.34947854548273644,0.7618833796631317
219,0.29251534145386116,0.345883058864507,0.758734363311992
261,0.28628759697576606,0.3510260574800628,0.760044637052853
213,0.29849147587096003,0.33674072754072154,0.7466255100869904
215,0.2942313136667332,0.3450503295066892,0.7656428235680165
206,0.29503245843933396,0.34885908103409047,0.7808244731157278
216,0.3072884900222091,0.31229173134113597,0.7215041072038596
222,0.29291524678209246,0.34695993163482713,0.7798224168068525
220,0.2862968353236949,0.3444784852375289,0.7538973966025289
217,0.2831715004192832,0.33900890667867184,0.7519060360092129
259,0.30458532214844075,0.3354579896377033,0.74348554782145
310,0.2985467351147683,0.3365379688480987,0.7520955449082336
210,0.29349020177405855,0.34355608428697204,0.7537035116282554
256,0.29343219262238474,0.3351765624944053,0.7556676751193863
253,0.2997321528008165,0.32056420464102703,0.7060038250696641
230,0.296576652036371,0.32669024472003055,0.7512569362039885
221,0.28630723328050434,0.3454663788272296,0.7586144989303042
304,0.30428917757147284,0.33555870620634254,0.7493177314404951
228,0.29312382036646456,0.34550056164559245,0.7742978419842006
240,0.2820968850848865,0.3380054051588404,0.7573232296625678
311,0.29149178388277774,0.34178858854693783,0.7654757253529029
303,0.2997418213017513,0.32636327339205484,0.7315812868751991
229,0.2797803635707576,0.35839413735220715,0.7722957653973442
239,0.29058132575771634,0.34944447799557254,0.7831659494343589
224,0.2987859258245302,0.34631370450161325,0.7669767648311617
205,0.27890122059408257,0.3453755370256162,0.7619105860721347
231,0.2928059025040966,0.3369278316493719,0.750393798875918
211,0.29302231282393876,0.3515605379243027,0.7828267822348491
223,0.2848302438323167,0.3426479453260553,0.7651166660943995
301,0.28751426913921185,0.32389810556450077,0.7549920812940022
227,0.29483410964014406,0.34487801998336304,0.7736272180484831
252,0.2857169921044144,0.35792237321913767,0.7770712190697515
212,0.2961996403671417,0.33243632625200437,0.7356541465598727
204,0.31866642264814016,0.30932984137602093,0.6944180278335206
232,0.28883687848685896,0.34337227919480984,0.766095296713199
214,0.2814312946193447,0.3508035967142157,0.7608779551477738
