0,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}"
mean,1.0,0.07374127461073121,0.19239620581292627,,,,1.0,0.9999997557083051,0.9999999999999999,0.9999999999537282,0.4488400245405749,0.9424410833202371,0.9976967611475536,0.9999844190687784,1.0000000000000004,1.0,0.2553129483012557,0.2553129483012557
above_threshold_mean_0.3,0.07374127461073121,1.0,0.46390943018472347,,,,0.0737412746107312,0.07376215537128922,0.07374127461073125,0.07374144604917267,0.032520070682950764,0.12686948415485647,0.07303633908828577,0.07302354392375215,0.07374127461073125,0.07374127461073125,0.1297863925111048,0.1297863925111048
above_threshold_mean_0.5,0.19239620581292627,0.46390943018472347,1.0,,,,0.19239620581292638,0.19247726916494978,0.19239620581292632,0.19239728430452283,-0.03041212550044878,0.19348889123068255,0.1963476948724303,0.19171763028690453,0.19239620581292652,0.1923962058129265,0.03501501984910154,0.03501501984910154
above_threshold_mean_0.7,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.9,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,,,,,,,,,,,,,
above_quantile_mean_0.3,1.0,0.0737412746107312,0.19239620581292638,,,,1.0,0.9999997557083051,0.9999999999999999,0.9999999999537282,0.4488400245405749,0.9424410833202371,0.9976967611475536,0.9999844190687784,1.0000000000000004,1.0,0.2553129483012557,0.2553129483012557
above_quantile_mean_0.5,0.9999997557083051,0.07376215537128922,0.19247726916494978,,,,0.9999997557083051,1.0,0.9999997557083052,0.9999997561329725,0.44885491311403153,0.9424512894398953,0.997698817372619,0.9999840799080485,0.9999997557083049,0.9999997557083057,0.25527754720518153,0.25527754720518153
above_quantile_mean_0.7,0.9999999999999999,0.07374127461073125,0.19239620581292632,,,,0.9999999999999999,0.9999997557083052,1.0,0.9999999999537282,0.44884002454057487,0.9424410833202362,0.9976967611475537,0.9999844190687779,1.0000000000000002,1.0000000000000002,0.25531294830125595,0.25531294830125595
above_quantile_mean_0.9,0.9999999999537282,0.07374144604917267,0.19239728430452283,,,,0.9999999999537282,0.9999997561329725,0.9999999999537282,1.0,0.44883887422862034,0.9424423760080771,0.9976973857237064,0.9999844152560642,0.9999999999537288,0.9999999999537289,0.2553119550629316,0.2553119550629316
above_quantile_mean_fg_ratio,0.4488400245405749,0.032520070682950764,-0.03041212550044878,,,,0.4488400245405749,0.44885491311403153,0.44884002454057487,0.44883887422862034,1.0,0.5064300619965247,0.44097723493064866,0.4495830840551601,0.44884002454057476,0.4488400245405743,0.7289568940761808,0.7289568940761808
patch_aggregation_10,0.9424410833202371,0.12686948415485647,0.19348889123068255,,,,0.9424410833202371,0.9424512894398953,0.9424410833202362,0.9424423760080771,0.5064300619965247,1.0,0.9490144450820543,0.9422404815686435,0.9424410833202367,0.9424410833202371,0.3287005445330573,0.3287005445330573
patch_aggregation_20,0.9976967611475536,0.07303633908828577,0.1963476948724303,,,,0.9976967611475536,0.997698817372619,0.9976967611475537,0.9976973857237064,0.44097723493064866,0.9490144450820543,1.0,0.9977204713681916,0.9976967611475539,0.9976967611475542,0.2488760232838435,0.2488760232838435
patch_aggregation_40,0.9999844190687784,0.07302354392375215,0.19171763028690453,,,,0.9999844190687784,0.9999840799080485,0.9999844190687779,0.9999844152560642,0.4495830840551601,0.9422404815686435,0.9977204713681916,1.0,0.9999844190687772,0.9999844190687779,0.25564484516155866,0.25564484516155866
patch_aggregation_80,1.0000000000000004,0.07374127461073125,0.19239620581292652,,,,1.0000000000000004,0.9999997557083049,1.0000000000000002,0.9999999999537288,0.44884002454057476,0.9424410833202367,0.9976967611475539,0.9999844190687772,1.0,1.0000000000000004,0.255312948301256,0.255312948301256
patch_aggregation_100,1.0,0.07374127461073125,0.1923962058129265,,,,1.0,0.9999997557083057,1.0000000000000002,0.9999999999537289,0.4488400245405743,0.9424410833202371,0.9976967611475542,0.9999844190687779,1.0000000000000004,1.0,0.25531294830125595,0.25531294830125595
"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}",0.2553129483012557,0.1297863925111048,0.03501501984910154,,,,0.2553129483012557,0.25527754720518153,0.25531294830125595,0.2553119550629316,0.7289568940761808,0.3287005445330573,0.2488760232838435,0.25564484516155866,0.255312948301256,0.25531294830125595,1.0,1.0
"class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",0.2553129483012557,0.1297863925111048,0.03501501984910154,,,,0.2553129483012557,0.25527754720518153,0.25531294830125595,0.2553119550629316,0.7289568940761808,0.3287005445330573,0.2488760232838435,0.25564484516155866,0.255312948301256,0.25531294830125595,1.0,1.0
