,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,-0.12244825807715685,-0.10737234054892854,0.10037272175753716,0.07598730223073946,0.08657475119446949,0.9999408696902254,0.9986000917146661,0.9827423013042259,0.8496258006692069,0.5713182489541212,0.7262050996187512,0.8255608647331868,0.9234888052911143,0.9387131467642589,-0.5114491840624517,-0.5310223267112221
above_threshold_mean_0.3,-0.12244825807715685,1.0,0.9771857432247492,0.5290184802240093,0.12494779822899243,0.1833463349769675,-0.12268144458092661,-0.13088022524075504,-0.16486532927694714,-0.2737505033331031,0.08303182351104227,-0.12660563538797917,-0.23857620939989055,-0.21006978181627448,-0.20115382756995703,0.6028277960446531,0.6659168542182345
above_threshold_mean_0.5,-0.10737234054892854,0.9771857432247492,1.0,0.5636297024112945,0.13190187489150404,0.17207738815441515,-0.10812902537218777,-0.11746528940338107,-0.1555157713588452,-0.27311502900743995,0.09595769729122464,-0.11565737465966243,-0.21898384245629765,-0.19097480409220996,-0.18335219677384132,0.5839173489623497,0.6358590260627073
above_threshold_mean_0.7,0.10037272175753716,0.5290184802240093,0.5636297024112945,1.0,0.22744874687254285,0.11564859262763376,0.09958706552855023,0.10166025439866286,0.11233473177574216,0.14382724172640388,0.5184535739818179,0.2882337285130189,0.1590243027321829,0.09941860082343057,0.10400064935692213,0.2650890431451759,0.27686325272915807
above_threshold_mean_0.9,0.07598730223073946,0.12494779822899243,0.13190187489150404,0.22744874687254285,1.0,0.6906032327647373,0.07642334752771572,0.07787761672931513,0.08113592653232314,0.09266767092272248,0.11968495062858592,0.13357122649130335,0.0893412398554889,0.06486509406029863,0.08065371660602844,0.004187492317843715,-0.010640810922317397
above_threshold_mean_0.95,0.08657475119446949,0.1833463349769675,0.17207738815441515,0.11564859262763376,0.6906032327647373,1.0,0.08676218885767428,0.08895346917786608,0.09642865352737513,0.12767511942664625,0.05640067768446833,0.08879656159366969,0.08442634638102792,0.06675236041229897,0.08533216493040184,0.026123495730605083,0.05075084990871905
above_quantile_mean_0.3,0.9999408696902254,-0.12268144458092661,-0.10812902537218777,0.09958706552855023,0.07642334752771572,0.08676218885767428,1.0,0.9990234967554411,0.9839397022887947,0.8517646925922409,0.5730450966362564,0.7285162168026516,0.8273116356839791,0.9251478294613454,0.940358922551418,-0.5148268535320975,-0.534236840947709
above_quantile_mean_0.5,0.9986000917146661,-0.13088022524075504,-0.11746528940338107,0.10166025439866286,0.07787761672931513,0.08895346917786608,0.9990234967554411,1.0,0.9904880111269734,0.868259235931463,0.5824836040273162,0.7428758183424872,0.8392812201374223,0.9337024150319368,0.9486138148104226,-0.5324504273750034,-0.5508482803075057
above_quantile_mean_0.7,0.9827423013042259,-0.16486532927694714,-0.1555157713588452,0.11233473177574216,0.08113592653232314,0.09642865352737513,0.9839397022887947,0.9904880111269734,1.0,0.9205804863478678,0.60753823747097,0.7837199822385108,0.8715269729619175,0.9494368362312221,0.9630299886894398,-0.5873172567540266,-0.601044667550656
above_quantile_mean_0.9,0.8496258006692069,-0.2737505033331031,-0.27311502900743995,0.14382724172640388,0.09266767092272248,0.12767511942664625,0.8517646925922409,0.868259235931463,0.9205804863478678,1.0,0.6494432135708262,0.8583271225469689,0.9084913410836983,0.9089580081735684,0.9131057307436781,-0.7083869852492213,-0.6975838335408202
patch_aggregation_10,0.5713182489541212,0.08303182351104227,0.09595769729122464,0.5184535739818179,0.11968495062858592,0.05640067768446833,0.5730450966362564,0.5824836040273162,0.60753823747097,0.6494432135708262,1.0,0.7685100183488259,0.6652434297888672,0.6258798803011577,0.6253158637603745,-0.2961748302802458,-0.26441339311685935
patch_aggregation_20,0.7262050996187512,-0.12660563538797917,-0.11565737465966243,0.2882337285130189,0.13357122649130335,0.08879656159366969,0.7285162168026516,0.7428758183424872,0.7837199822385108,0.8583271225469689,0.7685100183488259,1.0,0.9136203867282207,0.8382027062949947,0.8251586061044235,-0.5853368693962051,-0.5456036665808593
patch_aggregation_40,0.8255608647331868,-0.23857620939989055,-0.21898384245629765,0.1590243027321829,0.0893412398554889,0.08442634638102792,0.8273116356839791,0.8392812201374223,0.8715269729619175,0.9084913410836983,0.6652434297888672,0.9136203867282207,1.0,0.950285691373903,0.9302875354412767,-0.6958062890768678,-0.6759135400148379
