,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.45034236568960273,0.3035427921736,0.23238526085159927,0.31502842831502076,0.3145164048732873,0.9997468364809508,0.9975678093368884,0.9679325189687259,0.8172782321821823,0.5312270376427916,0.6854302815637914,0.7683624576212796,0.8657862000800902,0.8926998755028839,0.2204722102252382,0.17798499613511146
above_threshold_mean_0.3,0.45034236568960273,1.0,0.8290097955599098,0.6748771186803473,0.8066903867961702,0.8042258309563615,0.4518138071609158,0.4637028606414827,0.4974644260109169,0.6224892406563703,0.8486123750736798,0.7961035743929576,0.7177731071127798,0.6277364334614273,0.590895442520746,0.8429156733050277,0.8096431911741805
above_threshold_mean_0.5,0.3035427921736,0.8290097955599098,1.0,0.8672025875699817,0.6973990908046368,0.694397518563555,0.30389449965684256,0.3114722430700206,0.33356641919242475,0.4313009629215202,0.6877399016161516,0.5981634276609429,0.5192350595276015,0.44259110225962184,0.41245049646287524,0.7263368148661121,0.699599259500779
above_threshold_mean_0.7,0.23238526085159927,0.6748771186803473,0.8672025875699817,1.0,0.6275026211632733,0.6251802220801695,0.23204582397378642,0.23808442912009567,0.25934944582554686,0.35023209447559667,0.6219419380458187,0.4861366317305024,0.3991895341332355,0.33344023259300837,0.3101118769416578,0.6245148061818635,0.6070611876955061
above_threshold_mean_0.9,0.31502842831502076,0.8066903867961702,0.6973990908046368,0.6275026211632733,1.0,0.9998957556269936,0.31666169195794697,0.3297207957072253,0.38067723899484496,0.5462807127397827,0.8306899741335214,0.622210481694771,0.48899834344213716,0.41012323857622146,0.3871274487799662,0.8699714771722129,0.8564200022262501
above_threshold_mean_0.95,0.3145164048732873,0.8042258309563615,0.694397518563555,0.6251802220801695,0.9998957556269936,1.0,0.316192364534772,0.3293313088979327,0.38060446121406327,0.5467699241960976,0.8294271340122864,0.6203481019414531,0.4868309305517769,0.4084696133363057,0.3857657768094119,0.8682785021695253,0.8549475975346019
above_quantile_mean_0.3,0.9997468364809508,0.4518138071609158,0.30389449965684256,0.23204582397378642,0.31666169195794697,0.316192364534772,1.0,0.9982618264235897,0.9702570001168589,0.820568187150616,0.5314262336420367,0.6854519700842592,0.7678197427238044,0.8653246535081874,0.8925153276378373,0.22271650313958705,0.18035369492186018
above_quantile_mean_0.5,0.9975678093368884,0.4637028606414827,0.3114722430700206,0.23808442912009567,0.3297207957072253,0.3293313088979327,0.9982618264235897,1.0,0.9809434681382997,0.8387760452120302,0.5457492552434617,0.6993871972664325,0.7789247452452749,0.8715534415532904,0.8978349914895952,0.2320491152888566,0.18936634101076377
above_quantile_mean_0.7,0.9679325189687259,0.4974644260109169,0.33356641919242475,0.25934944582554686,0.38067723899484496,0.38060446121406327,0.9702570001168589,0.9809434681382997,1.0,0.9062966981809768,0.599994086130827,0.7426265796803954,0.802123639076342,0.8752491559538508,0.8984935841703073,0.26483555564023703,0.22250583278595795
above_quantile_mean_0.9,0.8172782321821823,0.6224892406563703,0.4313009629215202,0.35023209447559667,0.5462807127397827,0.5467699241960976,0.820568187150616,0.8387760452120302,0.9062966981809768,1.0,0.7520423881133278,0.8277458396179183,0.8262077306654638,0.8398486592887577,0.8435685416181212,0.4120118816666402,0.37147581470825497
patch_aggregation_10,0.5312270376427916,0.8486123750736798,0.6877399016161516,0.6219419380458187,0.8306899741335214,0.8294271340122864,0.5314262336420367,0.5457492552434617,0.599994086130827,0.7520423881133278,1.0,0.8705100788825257,0.7359713509166828,0.648969262272593,0.6225150769212905,0.7578462164615303,0.7258004376960184
patch_aggregation_20,0.6854302815637914,0.7961035743929576,0.5981634276609429,0.4861366317305024,0.622210481694771,0.6203481019414531,0.6854519700842592,0.6993871972664325,0.7426265796803954,0.8277458396179183,0.8705100788825257,1.0,0.918156785472126,0.8268675325992686,0.7966087934484413,0.5509463320437858,0.5035967199887641
patch_aggregation_40,0.7683624576212796,0.7177731071127798,0.5192350595276015,0.3991895341332355,0.48899834344213716,0.4868309305517769,0.7678197427238044,0.7789247452452749,0.802123639076342,0.8262077306654638,0.7359713509166828,0.918156785472126,1.0,0.933025008679536,0.9016573127259339,0.4371236105847821,0.3861863701536469
