uq_map_name,dataset_name,noise_level,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}"
2023-05-25_0109,joint_noise_weedsgalore_crops_vs_weed_maize_dropout_pu_0_00,0_00,0.015692574102094767,0.5401590189040774,0.6565630576255783,0.8467088245522133,0.9520081242600483,0.9778691362807367,0.02174560698151116,0.02890247597180518,0.043206167850620696,0.09582086325314677,0.7514632625729927,0.6951220438857325,0.41984235604386905,0.19362392812121323,0.09588205665139814,0.07989578838616138,0.6162082095987966,0.6365759018558754
2023-05-25_0114,joint_noise_weedsgalore_crops_vs_weed_maize_dropout_pu_0_00,0_00,0.018796696635409067,0.5964178202430804,0.691554789572955,0.8446928907738589,0.9519194618793476,0.9761352164960901,0.026232825992738927,0.03524883410167085,0.05394130019137772,0.12950575967455644,0.7679004777321797,0.8026794031475097,0.45304108600779097,0.29074930194231885,0.09527882327271117,0.07417501920111345,0.6457240726891232,0.6429099982423767
2023-05-25_0170,joint_noise_weedsgalore_crops_vs_weed_maize_dropout_pu_0_00,0_00,0.029815204522351722,0.5809673005148783,0.6913572277732842,0.8541585402432721,0.9515785626907941,0.974616721787973,0.04122949026739488,0.05455455139359964,0.08088647424968647,0.17686943103780187,0.791477053483827,0.7867511327685325,0.5462481284413423,0.251206331855877,0.11691854645203004,0.09827821178350864,0.6989148976032875,0.6896206888049128
2023-05-25_0183,joint_noise_weedsgalore_crops_vs_weed_maize_dropout_pu_0_00,0_00,0.013571070705430881,0.6121427289613061,0.70761534617938,0.816772824549617,0.9461999602763701,0.9710903868956924,0.018928727125155573,0.025416471745352838,0.03895469398970726,0.0953539283618963,0.7760803286492779,0.7654103071204523,0.4314911542202288,0.1755378586593174,0.0797581414805924,0.0665471886759997,0.663415306818524,0.6416130798376256
2023-05-25_0402,joint_noise_weedsgalore_crops_vs_weed_maize_dropout_pu_0_00,0_00,0.019145645652467746,0.5974013521390233,0.7152440416028663,0.8290339696923965,0.9480668424402522,0.9746233157931982,0.026873670364979785,0.036539921125562286,0.05735538077798408,0.14412131282662005,0.8050918760023312,0.7931070729029949,0.568318062057493,0.34610550415402747,0.11405816058734168,0.07906471993299737,0.7055749907139989,0.6784098331437612
2023-05-25_0406,joint_noise_weedsgalore_crops_vs_weed_maize_dropout_pu_0_00,0_00,0.010759091552626337,0.5775119876714828,0.671040430078888,0.8074968084926213,0.9470479348230375,0.9740239506360364,0.015253478435313477,0.021076245636399347,0.034230919847262,0.09663389391433941,0.7102576039480729,0.8341944414862769,0.5246171115576943,0.23329362541623758,0.09355367579253179,0.061559233858169866,0.5867247966537994,0.5669707014542535
2023-05-25_0473,joint_noise_weedsgalore_crops_vs_weed_maize_dropout_pu_0_00,0_00,0.017781686933451203,0.6193881602343001,0.724693976720384,0.857046611103862,0.9530171369416813,0.9751144491909027,0.0249974289379179,0.03398952040284912,0.053159679684222,0.13303447781737698,0.8440650950689029,0.830655387979492,0.5235396142379403,0.23078184956832357,0.11132566218400683,0.07915658345138396,0.7118558593454155,0.7173961085716396
2023-05-25_0476,joint_noise_weedsgalore_crops_vs_weed_maize_dropout_pu_0_00,0_00,0.01458499026405498,0.5475753205730848,0.6434081487433184,0.8057297448781515,0.9483037247320859,0.9743281600286248,0.020538073393807615,0.028056465632664934,0.04463267969608138,0.11931040686214187,0.6797973413672991,0.7136860835367552,0.390662366704262,0.15277404712784703,0.07066368514872565,0.050933439241929085,0.6288998442328778,0.5400447870494289
2023-05-25_0681,joint_noise_weedsgalore_crops_vs_weed_maize_dropout_pu_0_00,0_00,0.024827390055154712,0.6400820011457466,0.7307716029631026,0.84164344960008,0.9479644517847785,0.9749978469243709,0.03460242555381418,0.04697675111673884,0.07456111465990016,0.20191127344378623,0.8174606342375536,0.839224799674055,0.505662577909897,0.2183123183734308,0.10648479300184689,0.07967155956792484,0.700339255285303,0.7022848392086285
2023-05-25_0685,joint_noise_weedsgalore_crops_vs_weed_maize_dropout_pu_0_00,0_00,0.015410369453267073,0.5758613632158833,0.6694875139450356,0.8004031071350276,0.9476757318249203,0.9754719746918348,0.021839325977595785,0.030207901721829158,0.04920260179528117,0.13873792156823775,0.7205371139109087,0.7217331372979716,0.4044304142932617,0.20705162758531884,0.06721593766455602,0.05771702306917877,0.6130836230304392,0.5911209384697794
