,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.4120386726634823,0.34099125911346506,0.27524456451331947,0.18192853096734996,0.13379752441185205,0.9998695408277621,0.9974905748788279,0.9748172168607856,0.8253981911010762,0.3518190221495156,0.38351629641302887,0.4661039508613389,0.5552055431767328,0.6283793318791099,0.6591261878916962,0.38707703103106966,0.38707703103106966
above_threshold_mean_0.3,0.4120386726634823,1.0,0.9730679790169152,0.8962039527728966,0.6536421432274834,0.4693971821074164,0.4116855698693354,0.4232640933727957,0.4657974625441934,0.592414149362424,0.5142664045668194,0.599791950653953,0.7318364107307762,0.8082107643555295,0.7976414151070326,0.7792202645878156,0.762333250667526,0.762333250667526
above_threshold_mean_0.5,0.34099125911346506,0.9730679790169152,1.0,0.9616397903521866,0.7239751592970942,0.5278489796973953,0.339962493495302,0.34999105191298024,0.38825682325400185,0.504870187489282,0.5299090067047406,0.5714125737433359,0.7009930257840972,0.7578876852453673,0.7288499557665227,0.7047640669878009,0.7451346760815868,0.7451346760815868
above_threshold_mean_0.7,0.27524456451331947,0.8962039527728966,0.9616397903521866,1.0,0.8052794444220867,0.5841345755894708,0.27371920819768886,0.2816496094778731,0.31370694948348293,0.413054509242763,0.5104994377056485,0.5274036248229911,0.6416852478676957,0.6713875317597057,0.6296581366148803,0.6053576273950066,0.6799768544310043,0.6799768544310043
above_threshold_mean_0.9,0.18192853096734996,0.6536421432274834,0.7239751592970942,0.8052794444220867,1.0,0.7676008232138659,0.1802457156947323,0.18527511709892713,0.2073158739521219,0.27147361435927353,0.38177288443437984,0.3832909226593783,0.44468690405963057,0.46465454721817756,0.4295171532414326,0.413332969958886,0.4674423978060853,0.4674423978060853
above_threshold_mean_0.95,0.13379752441185205,0.4693971821074164,0.5278489796973953,0.5841345755894708,0.7676008232138659,1.0,0.1328544863509255,0.1361438586262695,0.15086305460996957,0.18598895545183725,0.22692331234333338,0.22194204723069325,0.28424161227671424,0.30526545764958746,0.2837495014890833,0.2718070350329363,0.30693857794174617,0.30693857794174617
above_quantile_mean_0.3,0.9998695408277621,0.4116855698693354,0.339962493495302,0.27371920819768886,0.1802457156947323,0.1328544863509255,1.0,0.9982154547164952,0.9765129220933112,0.8281834177344464,0.34510145336655246,0.3820742142084728,0.4654356661930473,0.5545998631833161,0.6280483398899276,0.6590883307968642,0.38286909799555424,0.38286909799555424
above_quantile_mean_0.5,0.9974905748788279,0.4232640933727957,0.34999105191298024,0.2816496094778731,0.18527511709892713,0.1361438586262695,0.9982154547164952,1.0,0.9860516259122867,0.846359105641613,0.3454734830114248,0.3902998067837464,0.4758546993374212,0.5669178367707594,0.6422903945612987,0.6738694525035355,0.388808732411786,0.388808732411786
above_quantile_mean_0.7,0.9748172168607856,0.4657974625441934,0.38825682325400185,0.31370694948348293,0.2073158739521219,0.15086305460996957,0.9765129220933112,0.9860516259122867,1.0,0.9052973648547706,0.36112020654177374,0.4262736849457336,0.5179971512258302,0.615815120721369,0.6959146656545789,0.7281749196814656,0.42122238515291044,0.42122238515291044
above_quantile_mean_0.9,0.8253981911010762,0.592414149362424,0.504870187489282,0.413054509242763,0.27147361435927353,0.18598895545183725,0.8281834177344464,0.846359105641613,0.9052973648547706,1.0,0.4157624323781195,0.5492423605197819,0.6542597923395566,0.7670259936614529,0.8458152412489056,0.8705446580495313,0.5296572495622308,0.5296572495622308
above_quantile_mean_fg_ratio,0.3518190221495156,0.5142664045668194,0.5299090067047406,0.5104994377056485,0.38177288443437984,0.22692331234333338,0.34510145336655246,0.3454734830114248,0.36112020654177374,0.4157624323781195,1.0,0.5678271580569968,0.5911907551791374,0.6115855415087783,0.5819413784694174,0.5547742165017272,0.848764140493102,0.848764140493102
patch_aggregation_10,0.38351629641302887,0.599791950653953,0.5714125737433359,0.5274036248229911,0.3832909226593783,0.22194204723069325,0.3820742142084728,0.3902998067837464,0.4262736849457336,0.5492423605197819,0.5678271580569968,1.0,0.8777120108022847,0.7713887706975252,0.6539923737073811,0.616096341403386,0.6249575020935949,0.6249575020935949
patch_aggregation_20,0.4661039508613389,0.7318364107307762,0.7009930257840972,0.6416852478676957,0.44468690405963057,0.28424161227671424,0.4654356661930473,0.4758546993374212,0.5179971512258302,0.6542597923395566,0.5911907551791374,0.8777120108022847,1.0,0.9054211966102529,0.7859268328921548,0.7471673643524374,0.690827412100071,0.690827412100071
patch_aggregation_40,0.5552055431767328,0.8082107643555295,0.7578876852453673,0.6713875317597057,0.46465454721817756,0.30526545764958746,0.5545998631833161,0.5669178367707594,0.615815120721369,0.7670259936614529,0.6115855415087783,0.7713887706975252,0.9054211966102529,1.0,0.9333213964999589,0.8942525412292219,0.7691234393731944,0.7691234393731944
patch_aggregation_80,0.6283793318791099,0.7976414151070326,0.7288499557665227,0.6296581366148803,0.4295171532414326,0.2837495014890833,0.6280483398899276,0.6422903945612987,0.6959146656545789,0.8458152412489056,0.5819413784694174,0.6539923737073811,0.7859268328921548,0.9333213964999589,1.0,0.9883725455071268,0.7467568735486858,0.7467568735486858
patch_aggregation_100,0.6591261878916962,0.7792202645878156,0.7047640669878009,0.6053576273950066,0.413332969958886,0.2718070350329363,0.6590883307968642,0.6738694525035355,0.7281749196814656,0.8705446580495313,0.5547742165017272,0.616096341403386,0.7471673643524374,0.8942525412292219,0.9883725455071268,1.0,0.7131499475750549,0.7131499475750549
class_mean_w_equal_weights,0.38707703103106966,0.762333250667526,0.7451346760815868,0.6799768544310043,0.4674423978060853,0.30693857794174617,0.38286909799555424,0.388808732411786,0.42122238515291044,0.5296572495622308,0.848764140493102,0.6249575020935949,0.690827412100071,0.7691234393731944,0.7467568735486858,0.7131499475750549,1.0,1.0
class_mean_weighted_by_occurrence,0.38707703103106966,0.762333250667526,0.7451346760815868,0.6799768544310043,0.4674423978060853,0.30693857794174617,0.38286909799555424,0.388808732411786,0.42122238515291044,0.5296572495622308,0.848764140493102,0.6249575020935949,0.690827412100071,0.7691234393731944,0.7467568735486858,0.7131499475750549,1.0,1.0
