,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.22448979591836735,0.059591836734693884,-0.018775510204081632,0.12816326530612246,-0.038367346938775505,0.9738775510204083,0.9559183673469387,0.9248979591836736,0.8497959183673469,0.4906122448979592,0.4873469387755102,0.37795918367346937,0.3746938775510204,0.4057142857142857,0.4073469387755102,0.5265306122448979,0.5265306122448979
above_threshold_mean_0.3,0.22448979591836735,1.0,0.5902040816326531,0.18857142857142856,0.10693877551020409,-0.13142857142857142,0.22775510204081634,0.22612244897959186,0.22448979591836735,0.2146938775510204,0.3877551020408163,0.4497959183673469,0.43183673469387757,0.36653061224489797,0.2963265306122449,0.2653061224489796,0.44,0.44
above_threshold_mean_0.5,0.059591836734693884,0.5902040816326531,1.0,0.42857142857142855,0.2522448979591837,0.013877551020408163,0.0563265306122449,0.05795918367346938,0.059591836734693884,0.07265306122448979,0.19673469387755102,0.28816326530612246,0.24081632653061225,0.2310204081632653,0.16408163265306122,0.12653061224489798,0.2653061224489796,0.2653061224489796
above_threshold_mean_0.7,-0.018775510204081632,0.18857142857142856,0.42857142857142855,1.0,0.4220408163265306,0.03346938775510204,-0.02530612244897959,-0.020408163265306124,-0.022040816326530613,-0.02530612244897959,0.06285714285714286,0.10530612244897959,-0.004081632653061224,0.08081632653061226,0.04653061224489796,-0.0008163265306122448,0.07265306122448979,0.07265306122448979
above_threshold_mean_0.9,0.12816326530612246,0.10693877551020409,0.2522448979591837,0.4220408163265306,1.0,0.23918367346938776,0.11836734693877553,0.12326530612244897,0.11510204081632652,0.08244897959183674,0.04326530612244898,0.03346938775510204,-0.11510204081632652,-0.017142857142857144,0.04326530612244898,0.02530612244897959,0.10204081632653061,0.10204081632653061
above_threshold_mean_0.95,-0.038367346938775505,-0.13142857142857142,0.013877551020408163,0.03346938775510204,0.23918367346938776,1.0,-0.05142857142857143,-0.0563265306122449,-0.061224489795918366,-0.07102040816326531,-0.1363265306122449,-0.12000000000000001,-0.1542857142857143,-0.07918367346938775,-0.0873469387755102,-0.08244897959183674,-0.12979591836734694,-0.12979591836734694
above_quantile_mean_0.3,0.9738775510204083,0.22775510204081634,0.0563265306122449,-0.02530612244897959,0.11836734693877553,-0.05142857142857143,1.0,0.9820408163265307,0.9510204081632653,0.8759183673469388,0.48408163265306126,0.48408163265306126,0.3812244897959184,0.3746938775510204,0.4089795918367347,0.4138775510204082,0.5232653061224489,0.5232653061224489
above_quantile_mean_0.5,0.9559183673469387,0.22612244897959186,0.05795918367346938,-0.020408163265306124,0.12326530612244897,-0.0563265306122449,0.9820408163265307,1.0,0.9657142857142856,0.8938775510204081,0.4759183673469388,0.47265306122448986,0.36979591836734693,0.37632653061224486,0.41714285714285715,0.4220408163265306,0.5183673469387755,0.5183673469387755
above_quantile_mean_0.7,0.9248979591836736,0.22448979591836735,0.059591836734693884,-0.022040816326530613,0.11510204081632652,-0.061224489795918366,0.9510204081632653,0.9657142857142856,1.0,0.9216326530612245,0.4775510204081633,0.4677551020408163,0.3616326530612245,0.38448979591836735,0.4122448979591837,0.43020408163265306,0.533061224489796,0.533061224489796
above_quantile_mean_0.9,0.8497959183673469,0.2146938775510204,0.07265306122448979,-0.02530612244897959,0.08244897959183674,-0.07102040816326531,0.8759183673469388,0.8938775510204081,0.9216326530612245,1.0,0.46122448979591835,0.4742857142857143,0.3616326530612245,0.4073469387755102,0.42857142857142855,0.44,0.5102040816326531,0.5102040816326531
