,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,-0.3035620997659454,-0.12208309409108092,0.13607030004883375,,,0.9939612753302448,0.9805827676411308,0.9571461853409945,0.9129214305691566,0.21204161958246223,0.5236500318817021,0.6806373809546654,0.8201233948680825,0.828771074108787,0.5901054337083518,0.8031119842607102
above_threshold_mean_0.3,-0.3035620997659454,1.0,0.5479635047401181,0.25241943288550095,,,-0.31504566467289036,-0.3286376876573148,-0.3056930352881471,-0.1574966736592704,0.04928638124143395,-0.024659700981035152,-0.27386063225910123,-0.40416013118219546,-0.41665965756828266,-0.01438145813185183,-0.012485509051470356
above_threshold_mean_0.5,-0.12208309409108092,0.5479635047401181,1.0,0.32396861026927426,,,-0.13782843688470278,-0.1592288312635581,-0.16087770276996693,-0.06819212083724682,0.34205413260462014,-0.17710319993190507,-0.2981062086162602,-0.31364943778200643,-0.33149598455264384,0.04547979135754014,0.05020812964299241
above_threshold_mean_0.7,0.13607030004883375,0.25241943288550095,0.32396861026927426,1.0,,,0.12989294441737337,0.1268969662568457,0.14443347055406014,0.1940065532053312,0.13085520235574488,0.07720409765431945,0.24558676660386947,0.13030286104146305,0.11103413429627411,0.10849569566299497,0.2450245509151748
above_threshold_mean_0.9,,,,,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,,,,,,,,,,,,
above_quantile_mean_0.3,0.9939612753302448,-0.31504566467289036,-0.13782843688470278,0.12989294441737337,,,1.0,0.9953222960196005,0.9791598085249639,0.9375508329989233,0.1966294534073122,0.5468944442684509,0.7176291723978007,0.8454001837829613,0.851157393045811,0.6155756191966245,0.8130177365677289
above_quantile_mean_0.5,0.9805827676411308,-0.3286376876573148,-0.1592288312635581,0.1268969662568457,,,0.9953222960196005,1.0,0.9926689487986786,0.9557095811371685,0.1719445729024234,0.5523089983018065,0.7395123032821075,0.8556932039771684,0.8604348402426543,0.6359427800493245,0.8049524144522036
above_quantile_mean_0.7,0.9571461853409945,-0.3056930352881471,-0.16087770276996693,0.14443347055406014,,,0.9791598085249639,0.9926689487986786,1.0,0.9794600830384593,0.1583822387556096,0.5669213581771435,0.755903903789998,0.8555111185575089,0.8539815149212092,0.6396391591110046,0.779170784932775
above_quantile_mean_0.9,0.9129214305691566,-0.1574966736592704,-0.06819212083724682,0.1940065532053312,,,0.9375508329989233,0.9557095811371685,0.9794600830384593,1.0,0.18421483310179218,0.5831213915388129,0.7236560256966941,0.7978897427402695,0.784151144489169,0.6517978849299777,0.7480571794783197
patch_aggregation_10,0.21204161958246223,0.04928638124143395,0.34205413260462014,0.13085520235574488,,,0.1966294534073122,0.1719445729024234,0.1583822387556096,0.18421483310179218,1.0,0.1266562244579507,0.04607726653535247,0.04767274776791802,0.032140358001584365,-0.021178910299907257,0.1360020216300983
patch_aggregation_20,0.5236500318817021,-0.024659700981035152,-0.17710319993190507,0.07720409765431945,,,0.5468944442684509,0.5523089983018065,0.5669213581771435,0.5831213915388129,0.1266562244579507,1.0,0.7014070781019276,0.42324002048923254,0.3990442590301603,0.3462837231101309,0.43029426846640995
patch_aggregation_40,0.6806373809546654,-0.27386063225910123,-0.2981062086162602,0.24558676660386947,,,0.7176291723978007,0.7395123032821075,0.755903903789998,0.7236560256966941,0.04607726653535247,0.7014070781019276,1.0,0.7895949661440628,0.7820075450488537,0.49295720691817385,0.6668983820693914
patch_aggregation_80,0.8201233948680825,-0.40416013118219546,-0.31364943778200643,0.13030286104146305,,,0.8454001837829613,0.8556932039771684,0.8555111185575089,0.7978897427402695,0.04767274776791802,0.42324002048923254,0.7895949661440628,1.0,0.9787028910912957,0.5578542985692563,0.7345912138887494
patch_aggregation_100,0.828771074108787,-0.41665965756828266,-0.33149598455264384,0.11103413429627411,,,0.851157393045811,0.8604348402426543,0.8539815149212092,0.784151144489169,0.032140358001584365,0.3990442590301603,0.7820075450488537,0.9787028910912957,1.0,0.5669765623481056,0.7398502754608652
class_mean_w_equal_weights,0.5901054337083518,-0.01438145813185183,0.04547979135754014,0.10849569566299497,,,0.6155756191966245,0.6359427800493245,0.6396391591110046,0.6517978849299777,-0.021178910299907257,0.3462837231101309,0.49295720691817385,0.5578542985692563,0.5669765623481056,1.0,0.6697320164236348
class_mean_weighted_by_occurrence,0.8031119842607102,-0.012485509051470356,0.05020812964299241,0.2450245509151748,,,0.8130177365677289,0.8049524144522036,0.779170784932775,0.7480571794783197,0.1360020216300983,0.43029426846640995,0.6668983820693914,0.7345912138887494,0.7398502754608652,0.6697320164236348,1.0
