uq_map_name,dataset_name,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
glas_2_TILE_0,lizard_semantic_glas_set_1_00_dropout_pu,0.41836258737021126,0.6445340369783936,0.7261356957280675,0.9269731649649902,1.0910361188394277,1.1221654134070678,0.5634244583768147,0.6834743125838951,0.7909652124815634,1.0061362884256437,1.17628173828125,0.7994061279296873,0.6557968521118163,0.577089614868164,0.5220770980834961,0.9150184035720202,0.7452369950912477
glas_2_TILE_1,lizard_semantic_glas_set_1_00_dropout_pu,0.38646714963397244,0.6481487327878572,0.7386652629628104,0.9444626251292849,1.1130226274229331,1.1404258721902596,0.5238508110476162,0.6515372129425876,0.7829274851602597,1.010269102188215,1.1222924804687502,0.8960615539550781,0.6885195159912108,0.5422818827629091,0.4834706527709962,0.9467557354024436,0.7903442248462607
glas_2_TILE_2,lizard_semantic_glas_set_1_00_dropout_pu,0.4154936284176074,0.6446537601026856,0.7358174901246324,0.9336898112704157,1.1174930536645837,1.1535285696362956,0.5579235511290114,0.6785524151703315,0.7956464261689598,1.0229944065406311,1.4203662109375004,1.0451296997070312,0.7277140998840332,0.562460355758667,0.5427590911865234,0.9456483795670462,0.7828541659147286
glas_2_TILE_4,lizard_semantic_glas_set_1_00_dropout_pu,0.4220252925879322,0.6474554234513956,0.7319439019294357,0.9128057865612152,1.1201343181027703,1.1534517196352692,0.5648774320929837,0.685637784367182,0.7954924876448318,1.0108134726931575,1.1585546875,0.980607452392578,0.6775686836242675,0.5706094408035278,0.5305305557250977,1.012288413981192,0.7880007365419461
glas_2_TILE_5,lizard_semantic_glas_set_1_00_dropout_pu,0.40603362691763323,0.6455049195299118,0.7296221931887852,0.9212276867502172,1.103690747467241,1.1375660905934344,0.5485534022917415,0.6728526800529845,0.7871134688214558,1.0003317398719365,1.22719482421875,0.8788327026367186,0.6679766082763672,0.5012794792652131,0.4669964782714844,0.9425286949992095,0.7804897914037501
glas_2_TILE_6,lizard_semantic_glas_set_1_00_dropout_pu,0.4210107699909713,0.6579218895595812,0.7407664781752317,0.9314456467756723,1.0897111292035069,1.1212288827607126,0.5689708333900937,0.6938102336694533,0.8083170556362516,1.0355763089154972,1.1848266601562503,0.9212614440917969,0.7370093536376953,0.589809594154358,0.5664094177246094,0.9582431498223549,0.7968303791458888
glas_6_TILE_0,lizard_semantic_glas_set_1_00_dropout_pu,0.49274222418898717,0.6080144224514606,0.6658248929370838,0.8370832811931198,1.0827814308183321,1.1165334120153743,0.6256356806868326,0.6866184005241542,0.7270071285247222,0.812749464792638,1.2397192382812503,0.80188232421875,0.6702101135253906,0.5964829063415528,0.566895916748047,0.8442745199502377,0.6483839422443897
glas_6_TILE_1,lizard_semantic_glas_set_1_00_dropout_pu,0.5546113257296383,0.6262745374355788,0.678378567565421,0.8908962135649067,1.1232168893628134,1.1642744988620448,0.6724744279136654,0.7156369798578696,0.7520901698821245,0.8729718505237221,1.4627197265625,0.9108282470703125,0.7207492065429687,0.677535285949707,0.6673671875,1.0748307255890048,0.6738389006020182
glas_6_TILE_2,lizard_semantic_glas_set_1_00_dropout_pu,0.5567817834671587,0.6376234366483519,0.6901196534463291,0.8959079390645295,1.1139204708002746,1.1518758510504394,0.6825179336953293,0.7306790464774112,0.7786428212382117,0.9500282081649383,1.4728393554687502,0.9835536193847656,0.7633871459960936,0.6466874694824218,0.632418780517578,0.9553144904247313,0.6943683103988847
glas_6_TILE_4,lizard_semantic_glas_set_1_00_dropout_pu,0.4434782365569845,0.5990593860183918,0.6613775625846703,0.8484965025649694,1.0743805938254223,1.1062257050304878,0.5807784527970242,0.6616281059910205,0.7143200407781163,0.7933992830979408,1.1532666015625004,0.7397064208984374,0.6553619384765625,0.5946128273010254,0.5756007812500001,0.9449831088158855,0.6552381464400198
