0,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}"
mean,1.0,0.6097959183673469,0.6457142857142858,0.6261224489795918,0.6016326530612245,0.5755102040816327,0.9885714285714287,0.9673469387755101,0.9428571428571428,0.933061224489796,0.6604081632653062,0.5657142857142857,0.5412244897959184,0.5902040816326531,0.7371428571428572,0.7224489795918367,0.5902040816326531,0.6375510204081632
above_threshold_mean_0.3,0.6097959183673469,1.0,0.686530612244898,0.5689795918367347,0.5151020408163265,0.4759183673469388,0.6016326530612245,0.5967346938775511,0.5885714285714286,0.6375510204081632,0.5967346938775511,0.49877551020408156,0.3893877551020408,0.3959183673469388,0.5493877551020407,0.5608163265306123,0.5102040816326531,0.5804081632653061
above_threshold_mean_0.5,0.6457142857142858,0.686530612244898,1.0,0.7518367346938776,0.5575510204081633,0.5216326530612244,0.6408163265306122,0.6424489795918367,0.6244897959183674,0.683265306122449,0.7306122448979592,0.5510204081632653,0.5004081632653061,0.5004081632653061,0.5526530612244898,0.5510204081632653,0.6016326530612245,0.6457142857142858
above_threshold_mean_0.7,0.6261224489795918,0.5689795918367347,0.7518367346938776,1.0,0.7371428571428572,0.6848979591836735,0.6342857142857142,0.6391836734693878,0.6375510204081632,0.6897959183673469,0.7665306122448979,0.6261224489795918,0.6310204081632653,0.6016326530612245,0.506938775510204,0.5053061224489797,0.7942857142857143,0.76
above_threshold_mean_0.9,0.6016326530612245,0.5151020408163265,0.5575510204081633,0.7371428571428572,1.0,0.9118367346938776,0.6097959183673469,0.6179591836734695,0.6391836734693878,0.6555102040816326,0.670204081632653,0.6310204081632653,0.6261224489795918,0.5836734693877551,0.4889795918367347,0.48081632653061224,0.756734693877551,0.7191836734693877
above_threshold_mean_0.95,0.5755102040816327,0.4759183673469388,0.5216326530612244,0.6848979591836735,0.9118367346938776,1.0,0.5836734693877551,0.5918367346938775,0.6130612244897958,0.6293877551020408,0.6342857142857142,0.6146938775510205,0.5804081632653061,0.5608163265306123,0.4791836734693878,0.47102040816326524,0.7012244897959184,0.670204081632653
above_quantile_mean_0.3,0.9885714285714287,0.6016326530612245,0.6408163265306122,0.6342857142857142,0.6097959183673469,0.5836734693877551,1.0,0.9787755102040817,0.9542857142857143,0.9379591836734694,0.6653061224489796,0.5673469387755102,0.5461224489795918,0.5918367346938775,0.7257142857142856,0.7142857142857143,0.6016326530612245,0.6457142857142858
above_quantile_mean_0.5,0.9673469387755101,0.5967346938775511,0.6424489795918367,0.6391836734693878,0.6179591836734695,0.5918367346938775,0.9787755102040817,1.0,0.9722448979591838,0.9395918367346939,0.6636734693877551,0.5624489795918368,0.5510204081632653,0.603265306122449,0.7240816326530611,0.7126530612244898,0.6065306122448979,0.6473469387755102
above_quantile_mean_0.7,0.9428571428571428,0.5885714285714286,0.6244897959183674,0.6375510204081632,0.6391836734693878,0.6130612244897958,0.9542857142857143,0.9722448979591838,1.0,0.9346938775510204,0.6522448979591837,0.5640816326530612,0.5591836734693878,0.6081632653061224,0.7159183673469388,0.7012244897959184,0.6146938775510205,0.6424489795918367
above_quantile_mean_0.9,0.933061224489796,0.6375510204081632,0.683265306122449,0.6897959183673469,0.6555102040816326,0.6293877551020408,0.9379591836734694,0.9395918367346939,0.9346938775510204,1.0,0.7012244897959184,0.6,0.5755102040816327,0.6114285714285714,0.7126530612244898,0.6914285714285714,0.6408163265306122,0.6848979591836735
above_quantile_mean_fg_ratio,0.6604081632653062,0.5967346938775511,0.7306122448979592,0.7665306122448979,0.670204081632653,0.6342857142857142,0.6653061224489796,0.6636734693877551,0.6522448979591837,0.7012244897959184,1.0,0.6734693877551021,0.6457142857142858,0.6326530612244898,0.5151020408163265,0.52,0.763265306122449,0.843265306122449
patch_aggregation_10,0.5657142857142857,0.49877551020408156,0.5510204081632653,0.6261224489795918,0.6310204081632653,0.6146938775510205,0.5673469387755102,0.5624489795918368,0.5640816326530612,0.6,0.6734693877551021,1.0,0.6946938775510204,0.5967346938775511,0.4530612244897959,0.4448979591836735,0.6489795918367347,0.6604081632653062
patch_aggregation_20,0.5412244897959184,0.3893877551020408,0.5004081632653061,0.6310204081632653,0.6261224489795918,0.5804081632653061,0.5461224489795918,0.5510204081632653,0.5591836734693878,0.5755102040816327,0.6457142857142858,0.6946938775510204,1.0,0.7061224489795919,0.4677551020408163,0.4530612244897959,0.6995918367346938,0.6457142857142858
patch_aggregation_40,0.5902040816326531,0.3959183673469388,0.5004081632653061,0.6016326530612245,0.5836734693877551,0.5608163265306123,0.5918367346938775,0.603265306122449,0.6081632653061224,0.6114285714285714,0.6326530612244898,0.5967346938775511,0.7061224489795919,1.0,0.5526530612244898,0.5183673469387755,0.6506122448979592,0.6391836734693878
patch_aggregation_80,0.7371428571428572,0.5493877551020407,0.5526530612244898,0.506938775510204,0.4889795918367347,0.4791836734693878,0.7257142857142856,0.7240816326530611,0.7159183673469388,0.7126530612244898,0.5151020408163265,0.4530612244897959,0.4677551020408163,0.5526530612244898,1.0,0.8448979591836735,0.4742857142857143,0.4889795918367347
patch_aggregation_100,0.7224489795918367,0.5608163265306123,0.5510204081632653,0.5053061224489797,0.48081632653061224,0.47102040816326524,0.7142857142857143,0.7126530612244898,0.7012244897959184,0.6914285714285714,0.52,0.4448979591836735,0.4530612244897959,0.5183673469387755,0.8448979591836735,1.0,0.4693877551020408,0.49387755102040815
"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}",0.5902040816326531,0.5102040816326531,0.6016326530612245,0.7942857142857143,0.756734693877551,0.7012244897959184,0.6016326530612245,0.6065306122448979,0.6146938775510205,0.6408163265306122,0.763265306122449,0.6489795918367347,0.6995918367346938,0.6506122448979592,0.4742857142857143,0.4693877551020408,1.0,0.8808163265306123
"class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",0.6375510204081632,0.5804081632653061,0.6457142857142858,0.76,0.7191836734693877,0.670204081632653,0.6457142857142858,0.6473469387755102,0.6424489795918367,0.6848979591836735,0.843265306122449,0.6604081632653062,0.6457142857142858,0.6391836734693878,0.4889795918367347,0.49387755102040815,0.8808163265306123,1.0
