Coverage,Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Mean (Mean Risk),Mean (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Threshold 0.4 (Mean Risk),Threshold 0.4 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev)
0.0,0.37719666084259584,0.003091833680473842,0.3891150442478291,0.026638344136559366,0.5073529411764851,0.01273566770270349,0.41986498052583043,0.08244704289854313,0.3433651136326764,0.012508349287292555,0.32148896888218736,0.05309447476363177,0.5073529411764914,0.012735667702712143,0.5073529411764885,0.01273566770270945,0.5073529411765043,0.012735667702698588,0.5073529411764937,0.012735667702703025,0.44782913165272,0.075593770379486,0.6011029411764829,0.04139092003381376
0.006711409395973154,0.37719666084259584,0.003091833680473842,0.3891150442478291,0.026638344136559366,0.5073529411764851,0.01273566770270349,0.41986498052583043,0.08244704289854313,0.3433651136326764,0.012508349287292555,0.32148896888218736,0.05309447476363177,0.5073529411764914,0.012735667702712143,0.5073529411764885,0.01273566770270945,0.5073529411765043,0.012735667702698588,0.5073529411764937,0.012735667702703025,0.44782913165272,0.075593770379486,0.6011029411764829,0.04139092003381376
0.013422818791946308,0.3680360263460628,0.00153306958251651,0.3890922636950178,0.013997400301203227,0.43108239799417,0.02417154151797016,0.4209891281847719,0.0721947336952425,0.32626783382904356,0.019325362636752764,0.314329905030744,0.02252629756344319,0.43108239799417314,0.02417154151796699,0.4310823979941717,0.024171541517966945,0.4310823979941796,0.024171541517972517,0.45195708782047694,0.0296930277294208,0.4310823979941921,0.024171541517970782,0.4923804749172458,0.0604416324742198
0.020134228187919462,0.3685146608287703,0.004927230025623268,0.3927655093242953,0.004600329196148083,0.48933719006062937,0.025247586616063404,0.4004823096320086,0.046276082957823574,0.32142089272646057,0.016924515361998908,0.32596277427686104,0.02075278582658324,0.4893371900606316,0.025247586616060816,0.4596115803045331,0.0589921230660648,0.48933719006063586,0.025247586616065142,0.43836630239190655,0.013520498497260804,0.4893371900606442,0.025247586616064317,0.4893371900606287,0.025247586616057784
0.026845637583892617,0.3608701772541362,0.007318463411245435,0.3842929799556039,0.0032171537203640765,0.4454791345371547,0.028248286189305968,0.38719716390597325,0.033101391246099635,0.33058498160492955,0.013189948693330044,0.32478784892146373,0.007943061985494769,0.4340216207684702,0.021408842139216976,0.41634069971583787,0.038468406686226836,0.45470532501335,0.033394752595793005,0.44184516330186646,0.021526121737166785,0.4740526902671909,0.02590868154355629,0.4856940887820307,0.00956693327867847
0.03355704697986577,0.3498833352397751,0.011649281233904296,0.3858594332524816,0.002566406765609556,0.4421702536040222,0.0087120897481381,0.38552535096755786,0.028547238111442833,0.33000645229872044,0.014674619305551964,0.33132477874612054,0.009834117100752606,0.4390013731486154,0.012139348061221154,0.4366948716006273,0.015403439827836004,0.442170253604026,0.008712089748138988,0.4491790374706376,0.0259240762435883,0.4552530920227471,0.021682656588944905,0.4977562622711073,0.00917835226840555
0.040268456375838924,0.34506398040562736,0.013921251116701248,0.38322451027235205,0.003971607449020858,0.43284508209200484,0.006416467098043015,0.37959554422688363,0.0243333718621702,0.32863942996003076,0.004078489619686128,0.3338794127049172,0.006457324076081611,0.4326176213806742,0.006606518165450194,0.4309229974686824,0.008476860091867376,0.43892023619347786,0.008502576232525967,0.44487097029142125,0.017074170366821715,0.4408076254983967,0.020584691143438447,0.48024832266287504,0.01053814631083603
0.04697986577181208,0.344859981008263,0.011495401872123561,0.3758926099757165,0.0030093133966877248,0.4452044113831491,0.011523946252356029,0.3822989146386684,0.016502167608236473,0.3324058401091605,0.0015629794178545354,0.34124704822630086,0.02555920748061484,0.43738622033066354,0.017426045053140497,0.4375811866546617,0.0171740287129934,0.44999239911552874,0.005565872748287669,0.4425527146343852,0.015163322432447746,0.4323537967661628,0.014420012635944538,0.4707540277510314,0.008319821398366463
0.053691275167785234,0.345308988685015,0.01017514653609795,0.3709638021931305,0.003756799821076593,0.4386305461520032,0.0063619395047306935,0.36615005805831574,0.01960077679580993,0.3334437148118804,0.010017831671581138,0.33993778556188053,0.015583181956247779,0.43022939676046884,0.011313832119028675,0.4319602245145768,0.008679539059564034,0.4403062709534831,0.005589625234976406,0.43374272915463835,0.014407136584446785,0.4286190996049738,0.004499481840499628,0.463083641264843,0.00934225016980362
0.06040268456375839,0.34539919530617225,0.00812198401179668,0.37031721942254964,0.0018221710736508149,0.4359708168524629,0.0050643671767217615,0.3667110074043495,0.016934491943784706,0.33569329276671966,0.00929462219858913,0.3376496108418952,0.016436613527051325,0.43005737820635703,0.012174838375375134,0.43976788314952964,0.00491828468685168,0.43944177087373354,0.0045737301934357984,0.43178412787714315,0.006892610730602599,0.4259903111790303,0.008883239408680023,0.45641767232784447,0.005398819255088795
