,moran,entropy,eds
308,0.37195576270289266,0.17854616410300686,0.4209415920330011
235,0.37850170294773966,0.18251512014674195,0.4180375248766464
309,0.36740942511943114,0.1360131693429185,0.35560510399338613
254,0.3774288136304425,0.17953358089769036,0.42228096909734536
312,0.38447255658151513,0.15644799584637642,0.3824502024617349
207,0.37281117762411925,0.17731497011126102,0.41408377046290107
258,0.37753423955679377,0.1782631869281761,0.41185367517953253
260,0.38330621155593364,0.19813392120691714,0.4285434618411348
238,0.3820807563813317,0.1491959482897214,0.3579402649593351
305,0.3827693160569445,0.13554317225058327,0.3425637018260102
302,0.3737033621253188,0.1830018574205461,0.44521764727731833
226,0.38621335980190546,0.18181617947467965,0.4109715779606255
233,0.3738193682184249,0.12747348931217903,0.32551481622876527
202,0.3740944552015087,0.18104827876937787,0.4169494845026871
306,0.38313714416564587,0.1840436430640424,0.42403767189446684
219,0.38219555872926636,0.18709759029502276,0.41760626723928757
261,0.3764185710767072,0.18122699621981236,0.4304741409990266
213,0.3839635243162226,0.18068555310529125,0.42357368923581556
215,0.3826600652436078,0.18553025737429749,0.44224643639883043
206,0.3773217229454799,0.1812674444383986,0.44972745278397996
216,0.38250192231426017,0.15408818758548956,0.36815724551957113
222,0.3877164471386139,0.19784819068443824,0.43535605795509047
220,0.37227657470218206,0.17553560930045867,0.40379793874940667
217,0.3703051210758111,0.1798281565699333,0.4298107741846218
259,0.3782488473570693,0.14968172807444569,0.36964578790170577
310,0.3802662122236694,0.16888183258441736,0.41003627289692723
210,0.38122889971193624,0.18411949432678232,0.41651650258429196
256,0.377785031259819,0.18391788947634463,0.4060198715325421
253,0.3850100211891636,0.1546125911265954,0.37752388306770673
230,0.3729071323822599,0.1557213664607818,0.38205153545123616
221,0.3816484516162255,0.17849747623870788,0.4226878716060181
304,0.3816373296395454,0.17112930738115928,0.40791920489866856
228,0.37787976029611114,0.1856165504875554,0.42983067786665813
240,0.3735310061733438,0.17518311503145287,0.4111677784857058
311,0.3802203497394794,0.19138156260462896,0.4374465874479025
303,0.3825982862481429,0.1547906586952878,0.3769757269030319
229,0.37311314325542844,0.18316411673563046,0.435790421084877
239,0.3834806979918085,0.200588587294133,0.4610109446278141
224,0.3823718063877028,0.18265398900766824,0.42804553902776316
205,0.37778299648274705,0.18103599310319213,0.4243932835951993
231,0.3797423876743885,0.17317181617319824,0.41449177510016094
211,0.37878847559756973,0.19029326118056797,0.4499502412676511
223,0.37284458466682924,0.17135758707123655,0.39952326034089874
301,0.3765913907825672,0.16435067624593616,0.38655270433251854
227,0.3748256743499121,0.18218363490864986,0.4270425298895356
252,0.3746722906522272,0.19102871147073705,0.4286817173916824
212,0.3848593900925162,0.17166541523100184,0.4071786053819302
204,0.38016501084505394,0.13713796505445183,0.35625528266790557
232,0.38234123273661036,0.18421512263078113,0.428748163457857
214,0.3760447660474638,0.1848970311876791,0.4194620345428513
