,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,-0.13478991596638656,-0.06362545018007203,0.0671473513815233,,,0.9931812725090036,0.9838655462184874,0.9720528211284514,0.9599519807923169,0.1648499399759904,0.6021128451380552,0.7012244897959183,0.834717887154862,0.8271308523409364,0.544969987995198,0.7731572629051621
above_threshold_mean_0.3,-0.13478991596638656,1.0,0.5323889555822329,0.23431878166422768,,,-0.15428571428571428,-0.16350540216086434,-0.16369747899159665,-0.09589435774309724,0.01234093637454982,-0.10895558223289316,-0.23457382953181272,-0.348187274909964,-0.32446578631452583,-0.01666266506602641,0.06093637454981993
above_threshold_mean_0.5,-0.06362545018007203,0.5323889555822329,1.0,0.2859410117170237,,,-0.07812725090036014,-0.09339735894357742,-0.08993997599039616,-0.050660264105642255,0.33896758703481394,-0.18818727490996398,-0.19471788715486193,-0.27058823529411763,-0.2735654261704682,0.030300120048019206,0.08888355342136854
above_threshold_mean_0.7,0.0671473513815233,0.23431878166422768,0.2859410117170237,1.0,,,0.07080032110592972,0.08262440731913998,0.10295606775892835,0.1321317601630691,0.192165433660222,-0.15395344772728642,0.05354484569722044,0.02984860787968931,0.024273022510858458,0.16693110332715133,0.14198516534074432
above_threshold_mean_0.9,,,,,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,,,,,,,,,,,,
above_quantile_mean_0.3,0.9931812725090036,-0.15428571428571428,-0.07812725090036014,0.07080032110592972,,,1.0,0.9950060024009604,0.9820408163265306,0.9663865546218487,0.158031212484994,0.6195918367346939,0.7145738295318127,0.8197358943577431,0.817046818727491,0.5599519807923169,0.7741176470588236
above_quantile_mean_0.5,0.9838655462184874,-0.16350540216086434,-0.09339735894357742,0.08262440731913998,,,0.9950060024009604,1.0,0.9911644657863146,0.9736854741896759,0.14698679471788714,0.6145018007202881,0.7203361344537815,0.8190636254501801,0.8197358943577431,0.5959663865546219,0.7710444177671069
above_quantile_mean_0.7,0.9720528211284514,-0.16369747899159665,-0.08993997599039616,0.10295606775892835,,,0.9820408163265306,0.9911644657863146,1.0,0.9886674669867948,0.13517406962785114,0.6048019207683073,0.7380072028811525,0.8139735894357744,0.8161824729891957,0.6185354141656663,0.7563505402160864
above_quantile_mean_0.9,0.9599519807923169,-0.09589435774309724,-0.050660264105642255,0.1321317601630691,,,0.9663865546218487,0.9736854741896759,0.9886674669867948,1.0,0.14593037214885954,0.6146938775510205,0.7382953181272509,0.7841056422569027,0.7839135654261705,0.6414885954381753,0.7478031212484993
patch_aggregation_10,0.1648499399759904,0.01234093637454982,0.33896758703481394,0.192165433660222,,,0.158031212484994,0.14698679471788714,0.13517406962785114,0.14593037214885954,1.0,0.11894357743097239,0.0071548619447779115,-0.008691476590636255,-0.029243697478991595,-0.011764705882352941,0.06391356542617047
patch_aggregation_20,0.6021128451380552,-0.10895558223289316,-0.18818727490996398,-0.15395344772728642,,,0.6195918367346939,0.6145018007202881,0.6048019207683073,0.6146938775510205,0.11894357743097239,1.0,0.683937575030012,0.4401920768307323,0.424249699879952,0.35971188475390153,0.447202881152461
patch_aggregation_40,0.7012244897959183,-0.23457382953181272,-0.19471788715486193,0.05354484569722044,,,0.7145738295318127,0.7203361344537815,0.7380072028811525,0.7382953181272509,0.0071548619447779115,0.683937575030012,1.0,0.737046818727491,0.7203361344537815,0.5073229291716687,0.6270828331332533
patch_aggregation_80,0.834717887154862,-0.348187274909964,-0.27058823529411763,0.02984860787968931,,,0.8197358943577431,0.8190636254501801,0.8139735894357744,0.7841056422569027,-0.008691476590636255,0.4401920768307323,0.737046818727491,1.0,0.9677310924369747,0.4945498199279712,0.6664585834333734
patch_aggregation_100,0.8271308523409364,-0.32446578631452583,-0.2735654261704682,0.024273022510858458,,,0.817046818727491,0.8197358943577431,0.8161824729891957,0.7839135654261705,-0.029243697478991595,0.424249699879952,0.7203361344537815,0.9677310924369747,1.0,0.49339735894357745,0.6672268907563025
class_mean_w_equal_weights,0.544969987995198,-0.01666266506602641,0.030300120048019206,0.16693110332715133,,,0.5599519807923169,0.5959663865546219,0.6185354141656663,0.6414885954381753,-0.011764705882352941,0.35971188475390153,0.5073229291716687,0.4945498199279712,0.49339735894357745,1.0,0.6363985594237695
class_mean_weighted_by_occurrence,0.7731572629051621,0.06093637454981993,0.08888355342136854,0.14198516534074432,,,0.7741176470588236,0.7710444177671069,0.7563505402160864,0.7478031212484993,0.06391356542617047,0.447202881152461,0.6270828331332533,0.6664585834333734,0.6672268907563025,0.6363985594237695,1.0
