0,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}"
mean,1.0,0.08789153810191677,-0.04862085086489013,,,,1.0,1.0,1.0,1.0,0.36185133239831696,0.659654043945769,0.9635343618513322,0.9985974754558204,1.0,1.0,0.4047702809496402,0.4047702809496402
above_threshold_mean_0.3,0.08789153810191677,1.0,0.2772323515661524,,,,0.08789153810191677,0.08789153810191677,0.08789153810191677,0.08789153810191677,0.023842917251051893,0.045815801776531086,0.07760635811126694,0.08742402992052359,0.08789153810191677,0.08789153810191677,0.10218637364239906,0.10218637364239906
above_threshold_mean_0.5,-0.04862085086489013,0.2772323515661524,1.0,,,,-0.04862085086489013,-0.04862085086489013,-0.04862085086489013,-0.04862085086489013,-0.09396914446002805,-0.05703599812996727,-0.052360916316035525,-0.0490883590462833,-0.04862085086489013,-0.04862085086489013,0.01145796866928502,0.01145796866928502
above_threshold_mean_0.7,,,,1.0,,,,,,,,,,,,,,
above_threshold_mean_0.9,,,,,1.0,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,1.0,,,,,,,,,,,,
above_quantile_mean_0.3,1.0,0.08789153810191677,-0.04862085086489013,,,,1.0,1.0,1.0,1.0,0.36185133239831696,0.659654043945769,0.9635343618513322,0.9985974754558204,1.0,1.0,0.4047702809496402,0.4047702809496402
above_quantile_mean_0.5,1.0,0.08789153810191677,-0.04862085086489013,,,,1.0,1.0,1.0,1.0,0.36185133239831696,0.659654043945769,0.9635343618513322,0.9985974754558204,1.0,1.0,0.4047702809496402,0.4047702809496402
above_quantile_mean_0.7,1.0,0.08789153810191677,-0.04862085086489013,,,,1.0,1.0,1.0,1.0,0.36185133239831696,0.659654043945769,0.9635343618513322,0.9985974754558204,1.0,1.0,0.4047702809496402,0.4047702809496402
above_quantile_mean_0.9,1.0,0.08789153810191677,-0.04862085086489013,,,,1.0,1.0,1.0,1.0,0.36185133239831696,0.659654043945769,0.9635343618513322,0.9985974754558204,1.0,1.0,0.4047702809496402,0.4047702809496402
above_quantile_mean_fg_ratio,0.36185133239831696,0.023842917251051893,-0.09396914446002805,,,,0.36185133239831696,0.36185133239831696,0.36185133239831696,0.36185133239831696,1.0,0.6451612903225805,0.3917718560074801,0.36325385694249646,0.36185133239831696,0.36185133239831696,0.6933240225393895,0.6933240225393895
patch_aggregation_10,0.659654043945769,0.045815801776531086,-0.05703599812996727,,,,0.659654043945769,0.659654043945769,0.659654043945769,0.659654043945769,0.6451612903225805,1.0,0.6886395511921457,0.6610565684899485,0.659654043945769,0.659654043945769,0.636735687478839,0.636735687478839
patch_aggregation_20,0.9635343618513322,0.07760635811126694,-0.052360916316035525,,,,0.9635343618513322,0.9635343618513322,0.9635343618513322,0.9635343618513322,0.3917718560074801,0.6886395511921457,1.0,0.9649368863955119,0.9635343618513322,0.9635343618513322,0.4318952680034578,0.4318952680034578
patch_aggregation_40,0.9985974754558204,0.08742402992052359,-0.0490883590462833,,,,0.9985974754558204,0.9985974754558204,0.9985974754558204,0.9985974754558204,0.36325385694249646,0.6610565684899485,0.9649368863955119,1.0,0.9985974754558204,0.9985974754558204,0.4052379531402233,0.4052379531402233
patch_aggregation_80,1.0,0.08789153810191677,-0.04862085086489013,,,,1.0,1.0,1.0,1.0,0.36185133239831696,0.659654043945769,0.9635343618513322,0.9985974754558204,1.0,1.0,0.4047702809496402,0.4047702809496402
patch_aggregation_100,1.0,0.08789153810191677,-0.04862085086489013,,,,1.0,1.0,1.0,1.0,0.36185133239831696,0.659654043945769,0.9635343618513322,0.9985974754558204,1.0,1.0,0.4047702809496402,0.4047702809496402
"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}",0.4047702809496402,0.10218637364239906,0.01145796866928502,,,,0.4047702809496402,0.4047702809496402,0.4047702809496402,0.4047702809496402,0.6933240225393895,0.636735687478839,0.4318952680034578,0.4052379531402233,0.4047702809496402,0.4047702809496402,1.0,1.0
"class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",0.4047702809496402,0.10218637364239906,0.01145796866928502,,,,0.4047702809496402,0.4047702809496402,0.4047702809496402,0.4047702809496402,0.6933240225393895,0.636735687478839,0.4318952680034578,0.4052379531402233,0.4047702809496402,0.4047702809496402,1.0,1.0
