uq_map_name,dataset_name,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}"
crag_57_TILE_4,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.4516460458980873,0.5955059574905051,0.6504330961065459,0.8622278164852683,1.1277316748271888,1.1746145439508506,0.5971916383482911,0.6623193748235972,0.7011881155026533,0.7486878013473324,0.6978095597118406,1.2170458984375,0.8688494873046875,0.6502873229980469,0.6048225879669189,0.5627611282348632,0.8849096199825954,0.5925656808596367
crag_57_TILE_16,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.4754915810190141,0.6029761477262967,0.6604499715458891,0.8136331660067874,1.0662366756362989,1.1122376564467884,0.616113774011871,0.6780482201142877,0.7193900887782293,0.7929558640925526,0.717029410265074,1.1669555664062503,0.858707275390625,0.7026469802856445,0.6323124694824219,0.6132322875976564,0.767618272249382,0.6288785140690674
crag_57_TILE_19,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.39133817981928587,0.603929605046706,0.6547306842908642,0.8347823980200382,1.0904901343655873,1.118246443870826,0.5394572150299565,0.6441758112870744,0.6972843478963786,0.7492126915185966,0.7042695015292668,1.07857421875,0.9632147216796875,0.6630784606933594,0.616968698501587,0.5774570678710939,0.7311504638897648,0.6193235117806035
crag_57_TILE_34,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.4937628654297441,0.6093049633259676,0.653260664675003,0.8247636674760698,1.00669921875,1.0482464627736174,0.6329728268680118,0.678440592968869,0.7045253533091571,0.7449309652666326,0.7008781063017687,0.9959423828125,0.7849819946289063,0.6739797973632811,0.6449834442138673,0.6353783691406252,0.9619275539861889,0.6195285605052427
crag_57_TILE_35,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.34212706080870703,0.5998367174823307,0.6474570440130402,0.7558708608280909,1.0057945589048674,1.043675472861842,0.4649330593619275,0.5929249758861684,0.674625905406434,0.7099672693629826,0.6912494554689711,0.8841259765625,0.7133782958984374,0.6542041015624999,0.6076655769348145,0.58246083984375,0.6047724797841724,0.6047724797841724
crag_45_TILE_10,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.3312953403801657,0.579682973130193,0.6815122865924818,0.8753061686976674,1.0804727679349722,1.1217920957100265,0.43526097137856834,0.5359205901622772,0.6668307719029656,0.8093047886519421,0.7665807230821651,1.1951757812500003,0.8536016845703124,0.6436767578125,0.49299160957336424,0.44556750793457034,0.9270239321865283,0.6621087403409978
crag_45_TILE_14,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.48327000229619443,0.600987969581117,0.6760223816488391,0.8336234740909232,1.0559041126884874,1.0977444675852812,0.6081723699335831,0.6833727069783534,0.7435464651730398,0.8632713077894697,0.7591408978917166,1.228128662109375,0.872679443359375,0.7292204284667969,0.6053741645812989,0.5717663452148437,0.8414706475680395,0.6523897067529933
crag_45_TILE_28,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.44175378722138703,0.6144479614209237,0.722606309472819,0.8699773787939833,1.055363496064052,1.1014357909320438,0.5712986975292432,0.6744975884866966,0.7818283537524126,0.9693308517016903,0.8887628832664707,1.2145556640625004,0.9249298095703125,0.6978049468994141,0.5766818904876709,0.5164437530517578,0.9508120744173947,0.7717436781199914
crag_12_TILE_26,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.3415433916961774,0.5719921260752657,0.6467488497915552,0.8124316649579526,1.0559032875419463,1.1173885569852942,0.46250192315486116,0.5678118485411136,0.6637365327040791,0.7351952086103724,0.6917955539477108,0.99567138671875,0.6880975341796876,0.6117105865478516,0.4352876281738281,0.42119717407226565,0.6550796176883067,0.5825451270488864
crag_12_TILE_31,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.34267102199373767,0.594751594490569,0.6861227515063799,0.9316701935863339,1.1132269965277777,1.1384889683428339,0.4660529741092156,0.578181114348108,0.6991650343462458,0.8467074907743014,0.7619190122847036,1.3609423828125,0.861641845703125,0.6169198608398436,0.481588158607483,0.4388799270629884,0.9342989595036177,0.6510981265123551
crag_47_TILE_8,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.4141949745826423,0.6656656474967277,0.7517010621916851,0.9625857587953754,1.1237890294459854,1.1589685563730914,0.5599065187542575,0.692007911255855,0.8184770717001448,1.074763792548627,0.8820525671521107,1.2602587890625,0.9420568847656249,0.7207335662841797,0.6203557586669923,0.5858734359741212,0.9214097884784872,0.7648533464577759
crag_47_TILE_11,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.44542713748523965,0.6670072449307104,0.7435644933180081,0.9081482144140476,1.0877591920996166,1.12133127769902,0.6065810082635846,0.7261046543917424,0.8312897354104297,1.052715829845752,0.8594383893694196,1.26279296875,0.9349653625488281,0.7626169776916504,0.6347959685325623,0.6309670028686525,0.9171033291786406,0.7489615471528532
crag_47_TILE_19,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.38599066380993463,0.6527652009406878,0.7357574598971096,0.9447112047673647,1.1056018282194002,1.1373454032761567,0.5256618317588913,0.656648817408412,0.7850396747742227,1.0158560443890963,0.8428575341865358,1.264012451171875,0.9356515502929684,0.7084971618652344,0.589527325630188,0.5598473083496094,0.949051791309754,0.7379737123695265
crag_47_TILE_22,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.39492572232848033,0.6728751667344383,0.764255752372522,0.9461389085956208,1.095518074102452,1.1257297555957655,0.542526806241485,0.6818067073618357,0.8210377208191365,1.0670331367610086,0.9060810261029697,1.2282910156250006,0.8677679443359374,0.7242877578735352,0.6022364652156831,0.588528379058838,0.8677120669638348,0.7954205988431047
crag_63_TILE_2,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.22420384921133518,0.350944361813052,0.64459228515625,0.8422200520833333,1.14453125,1.14453125,0.2373075597739065,0.2481313277946165,0.2654601624221361,0.3117825232340681,1.19921875,0.4278173828125,0.3739443969726562,0.2937713623046875,0.23628618240356444,0.23331718750000005,0.0,0.0
crag_63_TILE_10,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.16903467662632465,0.46236568524961696,0.6783939538274864,0.8146368774845406,1.041033935546875,1.0673602764423078,0.19471398011708294,0.21870360346266415,0.26486090204360474,0.41596046523407704,0.9411880237430168,0.8999853515625,0.5564270019531249,0.46445240020751954,0.3361949157714845,0.2740310913085938,0.8293758778089888,0.8293758778089888
crag_63_TILE_16,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.21908699348568916,0.5032209787921829,0.6695863429954617,0.8758098226110432,1.1513749585543767,1.1850867923632218,0.27578623091991644,0.3318414303101923,0.42394639166783155,0.6440575709967196,0.8028989804090685,1.1962097167968753,0.6585317993164062,0.412956199645996,0.2996706962585449,0.2939285400390625,0.996581939785499,0.7658765168400198
crag_63_TILE_17,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.2354227108298801,0.5385778001995732,0.7402034994188126,0.9364983438169164,1.1551174138555464,1.1923156092095766,0.30898496784300344,0.376852143011491,0.487632451534926,0.7553508479420732,0.9645672722213886,1.2224487304687504,0.884735107421875,0.7092066955566406,0.4601490736007691,0.397294400024414,1.043942683863559,0.8551093969452248
crag_29_TILE_0,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.4424829372437671,0.611511351740444,0.6931929744697122,0.8637628815053502,1.1154861071991888,1.1609879348508088,0.5769253261409271,0.6740769133689136,0.7541759252354538,0.902340850644222,0.7838189708577409,1.4295605468750003,0.861103515625,0.7150229644775391,0.5777425742149354,0.5369480514526366,0.8226836039866491,0.6762499595123341
crag_29_TILE_9,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.45243268040940166,0.6016102823770739,0.677250680296395,0.8664028572611512,1.0914001183056325,1.1283950977885158,0.5850790008837593,0.6700980365276337,0.7403598714345531,0.8718188231605352,0.7564008674997036,1.283046875,0.937064208984375,0.7010997772216796,0.5877236270904542,0.5304264923095703,0.8503618288032645,0.6334448171237435
crag_29_TILE_10,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.32384766364702955,0.5648870326866593,0.6565989306952584,0.851469003053418,1.059983385902859,1.0993876292293232,0.43277728256984815,0.5343294887075446,0.6505575320207221,0.7586114654195011,0.7269806228157764,1.1762451171875004,0.7850833129882813,0.6021941757202147,0.4633845114707947,0.4408160530090333,0.7731392034231026,0.645880931235628
crag_29_TILE_17,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.21292348764836788,0.5542705659446127,0.7025119983812517,0.9419202175093052,1.1270307948644884,1.1493449350421348,0.27993977164145745,0.3452297390018227,0.46224384277815184,0.7229558669899863,0.8828836268563186,1.3858544921875002,1.0179449462890624,0.5880198669433593,0.4164233303070069,0.3697365478515625,1.096901621893438,0.8199711286827396
crag_29_TILE_20,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.43857416172977537,0.6206577519766543,0.7005995946249064,0.9011779229508591,1.1057148525393765,1.1373633992635952,0.5746456381982289,0.6768926797857044,0.7638324200895125,0.9380498005167023,0.7997626197878105,1.322421875,0.9015649414062498,0.7019284057617186,0.5800494861602783,0.5603175170898438,0.8292480436142639,0.6940612587407803
crag_29_TILE_22,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.34112207568250597,0.5946332143804474,0.6631861065524282,0.8247160214686421,1.124546084585777,1.1735501254562044,0.4603334248949365,0.575220100581646,0.6835931544140069,0.7621813592599895,0.7273461020373229,1.3489843750000003,0.80096923828125,0.6540536499023437,0.6148039817810059,0.6092601318359376,0.9435447595670244,0.6504793821498933
crag_29_TILE_26,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.3663866713177413,0.5989146246511599,0.7203639813509928,0.8992013351662096,1.0780859982818984,1.1142112797142094,0.4686784220087739,0.5704096795874009,0.7119021677373112,0.9039925053609382,0.8472634397155755,1.2646020507812503,0.8771560668945313,0.5996537017822263,0.47003464698791503,0.4348859085083008,0.9136144966340395,0.7758035230493497
crag_48_TILE_9,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.3275577776366845,0.6163722500263955,0.7198014866852697,0.8894466033390904,1.0926850268121302,1.1406514939623478,0.44697011708745543,0.5625340789556503,0.7117081790138169,0.9005072439176574,0.883033347096662,1.3915722656250002,0.8444903564453125,0.6075485992431641,0.5044057559967041,0.4835618194580079,0.9699992796930847,0.7474883061741866
crag_48_TILE_25,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.31395537382923067,0.6040421166121142,0.719508476295246,0.8882496323801421,1.1205365547009467,1.1638808675727965,0.42731048228162116,0.5382214743259636,0.6869555829131399,0.8940166778285159,0.9093495104458835,1.3535595703125,0.8599639129638671,0.5790682697296142,0.4281617307662964,0.39395204315185545,0.8960411368036777,0.7987512726522397
crag_48_TILE_29,joint_noise_lizard_semantic_glas_set_tta_pu_0_00,0.29715700715314597,0.592281846811643,0.7035481011996964,0.9405925273313613,1.1546436479896496,1.1879399571190044,0.4074272354303567,0.5143763499724464,0.6616165749262687,0.8470861070019724,0.8138014683195697,1.3167041015625,0.9498263549804686,0.5478776931762696,0.4359986114501955,0.396284693145752,0.9280463775664815,0.673441020886985
