,moran,entropy,eds
0027_03,0.013397367669364288,0.32910571609413314,0.8730502503562881
0027_04,0.001736297670199047,0.21358685192468507,0.8480433382474344
0028_00,0.0059196044749516286,0.37903456814892805,0.9775245996601404
0031_01,0.006465848382080375,0.37055264777305086,0.916590126779222
0038_00,0.005355253564648024,0.4158669374012002,0.9076402824910111
0038_03,0.005696007663208928,0.3136475582024689,0.8721972397582104
0056_00,0.10129437527067356,0.6513834557377914,0.9663297086183836
0056_05,0.007018174189886058,0.3941954202735212,0.9600112245626752
0056_10,0.01722695058803192,0.28713413018771,0.9359915791498138
0057_04,0.0011329285143392303,0.3248666552585933,0.8971034075745715
0057_06,0.012578912361131062,0.2860152953543637,0.8926372036964125
0079_00,0.0017298641900123349,0.3684299167153939,0.910424297676211
0079_01,0.008768769242665253,0.5217099045842148,0.9194388710095746
0093_00,0.007792646581904129,0.5142543090598776,0.9604306951121182
0116_00,0.009580946720278448,0.45640529638979305,0.945101683730005
0117_00,0.2533603917957038,0.5152343136129525,0.8875816928698516
0117_03,0.015288735310807551,0.6759679415190333,0.9558709547219008
0124_00,0.0012631810418700393,0.3444979787141676,0.9586456271413994
0124_01,0.037043324824758014,0.5606167768973209,0.9637664278080094
0126_01,0.007886965364020795,0.39356701440516356,0.9008888497903789
0144_03,0.051865661898307214,0.49372126529552546,0.9504598466600312
0147_00,0.0028071893904440203,0.37879613699144005,0.9278898682187461
0147_01,0.07333477868029617,0.5473440551550288,0.9286635369857028
0147_03,0.1032480716024525,0.541861668787912,0.9733024253383511
0161_00,0.007688911401873413,0.3789345168331381,0.8704689606201066
0161_02,0.01391356382264637,0.5434142108010473,0.9618277404647049
0172_01,0.006079083577301719,0.59516136222501,0.9757329324587065
0172_02,0.0013133437173891982,0.3514053475188197,0.9553012365806701
0172_03,0.00046314983380394526,0.3594450143284203,0.9778378450092201
0180_08,0.01680569610270191,0.5100884070524745,0.9678308592526513
0189_04,0.008066461150634212,0.3747699636351782,0.9294010304945592
0189_05,0.003496206667675607,0.39978230621762206,0.9458390623381888
0189_06,0.1434491209122958,0.6743796569701742,0.9646160276912242
0207_00,0.005015129196518895,0.1883891504985156,0.7655603910130413
0230_00,0.0010256303275893541,0.3267373778894093,0.9108367346198107
0230_05,0.0021513765462359805,0.25953934097057885,0.9443209375319156
0238_01,0.0008227096656840861,0.18122449557786446,0.874244248625552
0263_00,0.015163171160920998,0.33164620816521895,0.8329107313157748
0272_00,0.005686994269510363,0.36970913332441463,0.9340595180160034
0287_00,0.0063995651512282325,0.16860664593488375,0.8216914950150842
0300_01,0.004989879125566383,0.45841891623973263,0.9459001722202927
0300_02,0.002584369091483131,0.4190686965911308,0.9465919566746255
0300_03,0.001330422107159955,0.33846188740764993,0.9099841315183491
0345_00,0.01400264807902597,0.5459552726346504,0.9547325054073259
0379_00,0.0034512395152148222,0.23159735682763602,0.8704163993387085
0380_00,0.0020309940684805077,0.23347522772019613,0.886364903766572
0394_00,0.033999648496153265,0.5344588110632225,0.9436389500031692
0394_01,0.003373177698055549,0.33018347015625993,0.9325475194404195
0394_02,0.02404599288081097,0.3923503592957528,0.8020141498766767
0394_04,0.05415665690908377,0.5756928296779248,0.9415819784867558
0394_05,0.048205829715233295,0.5714784445277474,0.9585740020083316
0411_00,0.3496077308036835,0.5107197982401029,0.9239342984939785
0419_00,0.00688447330507261,0.3761901858005142,0.8946449019743499
0419_03,0.0014461421045686357,0.43668489338999517,0.9278004808358531
0441_00,0.0019747551091472,0.36588662643725395,0.9325452258476623
0441_02,0.17438002208312894,0.34560641159740374,0.6235269241120653
0441_03,0.008062893972485026,0.42862500923722463,0.9360029654605315
0455_03,0.006713539330122357,0.45370078280332166,0.9296497293629982
0455_05,0.00416167873719312,0.3550707234538754,0.9354697678815693
0455_08,0.0007144638008633862,0.3735697092306511,0.9525716674728386
0461_00,0.034885574100465284,0.3679546168829096,0.8911160932961195
0461_01,0.0006602078028849346,0.4230644464270781,0.9127286811463342
0461_02,0.017661330212612,0.4420825620042753,0.9487333299461821
0495_04,0.01648496914706371,0.5413678600149943,0.9522872578046494
0507_00,0.0031351027575157227,0.3411942379615676,0.853631017692909
0507_01,0.005226486381360718,0.2396415693017327,0.8678580383477575
0524_00,0.011056695954057276,0.4628990696467806,0.9506644990409228
0530_00,0.007240664312211085,0.3863532021597577,0.9581478897087328
0575_01,0.002172160042983556,0.5102076591644609,0.9871238487381949
0575_02,0.01041911820590276,0.41962028804615925,0.938610497417148
0589_09,0.000485675149694431,0.29293050363357265,0.905363275274203
0609_01,0.002703193508406652,0.24477365926172856,0.8913366643537701
0609_02,0.014726687289383188,0.4892810111858367,0.9111520427133941
0609_04,0.0021786893373572386,0.39056702747301697,0.9632138265785054
0618_00,0.0008992915297353828,0.23252045385672881,0.8799135424776593
0699_00,0.0008404911781638925,0.34360459028332874,0.954504409145157
0699_01,0.00427210551537835,0.3511839741467407,0.9034800724950635
0699_02,0.0015003694517712743,0.24309737420737013,0.9018393532203358
0732_00,0.0007868351502556252,0.3306611184330692,0.9297746395756786
0739_00,0.011025953549020476,0.4607480887823342,0.9170136477086176
0739_03,0.002282321134009089,0.24241810979944228,0.8997187442000454
0739_04,0.005611343838361612,0.3556151018353391,0.920258602634422
0740_00,0.0025260349967814633,0.45984839752531154,0.9074245314427778
0775_02,0.0036552240556358044,0.4376024081893242,0.9335598022180244
0784_02,0.005293639471584195,0.4198457373208571,0.9463415078856011
0784_06,0.004703003336326061,0.40017687282271586,0.9274337584130574
0784_07,0.02288493113801157,0.4921559868334306,0.9607429825736512
0817_01,0.019878463390030233,0.5279232299525866,0.9624104161811301
0817_04,0.001135814993130236,0.3694827182142989,0.9163981003457567
0818_01,0.014762036284034672,0.42775301055219545,0.9598692110079344
0833_05,0.01379513453429701,0.4247687334331707,0.9269886560361078
0833_06,0.0021674607471005884,0.33641122968991793,0.935593131964364
0849_03,0.004193474799561687,0.47275603692023577,0.9522639662271991
0852_00,0.007604794696194377,0.4675293447201328,0.9563834938215859
0870_00,0.0004259710541740068,0.45621424114607423,0.9422904018845026
0870_01,0.0015760593480260712,0.20591333367181117,0.798771407634322
0870_06,0.04169689282729112,0.5062133138942734,0.9461599650295553
0870_08,0.002462507505966966,0.3504125499145087,0.950722482587783
0892_01,0.007488142416902987,0.36580048341711174,0.930015736536489
0896_04,0.008444181179905667,0.3272662560764126,0.8840394083857549
0931_03,0.02849354488576664,0.4616541033847888,0.9279738703524469
0982_00,0.0006949119859818187,0.3818947002798208,0.9596494414591019
0982_01,0.0033145499277343563,0.4479996141663871,0.9611457644368632
0984_06,0.005853134588108595,0.39087537492012325,0.9187899924492133
