,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.4548029363994677,0.38246324245418656,0.31868641290380467,0.21364080205485192,0.10097023259956266,0.999912213508862,0.9983480056904478,0.9817533455873787,0.8584352959540507,0.4042446789847414,0.4331655385921874,0.5325750157880196,0.5981780823950069,0.6566373027178259,0.6806840248872891,0.4652374576251663,0.4652374576251663
above_threshold_mean_0.3,0.4548029363994677,1.0,0.972755569609491,0.8877099930493352,0.6128398135974245,0.36959569796793357,0.45486730808001197,0.46540133213990675,0.5044549267305096,0.6115132440986476,0.42875805150949126,0.5375352278583329,0.6976201100378611,0.7966769728292917,0.8109012565225557,0.795800938823928,0.753599715605888,0.753599715605888
above_threshold_mean_0.5,0.38246324245418656,0.972755569609491,1.0,0.9506592874806429,0.6753939079213581,0.4235274092941847,0.382846098257728,0.3929966163641198,0.4304315923280944,0.5350855883651559,0.3695621391761783,0.49109959859495844,0.6395903497965504,0.723578973074193,0.7342060555029601,0.7198182892659623,0.6846326777501444,0.6846326777501444
above_threshold_mean_0.7,0.31868641290380467,0.8877099930493352,0.9506592874806429,1.0,0.7627086753017276,0.48492197085377087,0.31933152027802175,0.32865447458539954,0.36305788873225203,0.4600467399133326,0.2956900742330738,0.45414761828438577,0.5779045834766777,0.638174452291551,0.6437674724450633,0.6304007012004803,0.5813757837550557,0.5813757837550557
above_threshold_mean_0.9,0.21364080205485192,0.6128398135974245,0.6753939079213581,0.7627086753017276,1.0,0.6627074120904014,0.21416314303122125,0.22121190795425946,0.24687170354224108,0.31738499671600695,0.19512277712654832,0.3292947168645178,0.3936442504529832,0.4340627152838449,0.4394900265083012,0.4300622171179282,0.39277400461278955,0.39277400461278955
above_threshold_mean_0.95,0.10097023259956266,0.36959569796793357,0.4235274092941847,0.48492197085377087,0.6627074120904014,1.0,0.10101565896026282,0.10420389138789674,0.11664786288631777,0.1495609611331303,0.06852913917292419,0.10056716996550154,0.18114797359048215,0.2147572753034913,0.22827038651071616,0.22286602200591207,0.22520792257602942,0.22520792257602942
above_quantile_mean_0.3,0.999912213508862,0.45486730808001197,0.382846098257728,0.31933152027802175,0.21416314303122125,0.10101565896026282,1.0,0.9988042449241957,0.9828248476973535,0.8601846495372937,0.3982315250556693,0.4315635663299165,0.5317517109970186,0.5972974540192907,0.6560600204869727,0.6803140599504229,0.4612695424101983,0.4612695424101983
above_quantile_mean_0.5,0.9983480056904478,0.46540133213990675,0.3929966163641198,0.32865447458539954,0.22121190795425946,0.10420389138789674,0.9988042449241957,1.0,0.9896046972035497,0.8741074030101295,0.3991945815503195,0.43871704677037693,0.5411571565286102,0.6077437416530695,0.6680158692998278,0.6925147846208322,0.46751506764986817,0.46751506764986817
above_quantile_mean_0.7,0.9817533455873787,0.5044549267305096,0.4304315923280944,0.36305788873225203,0.24687170354224108,0.11664786288631777,0.9828248476973535,0.9896046972035497,1.0,0.9222771370901334,0.4153123685119341,0.4725135190895937,0.5815795597485562,0.6516820799154165,0.7158246570791412,0.7404352743299136,0.5008673258966855,0.5008673258966855
above_quantile_mean_0.9,0.8584352959540507,0.6115132440986476,0.5350855883651559,0.4600467399133326,0.31738499671600695,0.1495609611331303,0.8601846495372937,0.8741074030101295,0.9222771370901334,1.0,0.4685554954766357,0.5892148824146288,0.7137186395361372,0.7886389736658452,0.8523720304962104,0.8717791445300451,0.608003612664696,0.608003612664696
