,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.5468485595957606,0.475430797388522,0.42467191012170197,0.4346226203338221,0.29820441770485584,0.9640174767102596,0.89529405856642,0.8698147768066187,0.7648365521447418,0.5586395995128698,0.619041031558384,0.6959910976653434,0.7323579991564658,0.7467247175733092,0.28073936280567796,0.9758027522191978
above_threshold_mean_0.3,0.5468485595957606,1.0,0.9149177033069203,0.8043045793643874,0.7675722446557413,0.5168414455865161,0.6599718811304094,0.6884469399255673,0.7452937695830226,0.913661711102916,0.8885524443428942,0.9053017601355726,0.8485679791326513,0.7566123153721057,0.7368190435304034,0.21463127949859687,0.5601295999275536
above_threshold_mean_0.5,0.475430797388522,0.9149177033069203,1.0,0.9027867802813723,0.8198549587458857,0.5734365357597484,0.574092919613692,0.5829226926820035,0.6350617369821362,0.8283385148254793,0.9241144576293192,0.8956532941906601,0.7637078216756289,0.6436160244540992,0.6244052391420039,0.15903963666396653,0.4883163729811947
above_threshold_mean_0.7,0.42467191012170197,0.8043045793643874,0.9027867802813723,1.0,0.8563759005443666,0.6042296864926232,0.5080615205899459,0.51518173830745,0.5582029127945546,0.7359020774964857,0.9144049760069156,0.8347056976993257,0.662705194828389,0.5612700298022143,0.5472675511905928,0.13423441189156057,0.43286825611124324
above_threshold_mean_0.9,0.4346226203338221,0.7675722446557413,0.8198549587458857,0.8563759005443666,1.0,0.7001983347344651,0.5131638888301681,0.5190674261782892,0.5596950746498336,0.7185192620853108,0.8818474182588839,0.7982882642170751,0.6440310605837538,0.5594058152879475,0.548660052406034,0.0959030747124763,0.4440122331296568
above_threshold_mean_0.95,0.29820441770485584,0.5168414455865161,0.5734365357597484,0.6042296864926232,0.7001983347344651,1.0,0.3501119435671387,0.35432390204442116,0.3787695103272719,0.49019086277298596,0.6453742685708086,0.5785638397323912,0.44943119888840816,0.3966962367134363,0.38984288661466904,0.026412230123496968,0.3091402982393048
above_quantile_mean_0.3,0.9640174767102596,0.6599718811304094,0.574092919613692,0.5080615205899459,0.5131638888301681,0.3501119435671387,1.0,0.9596602930753318,0.9426698151864242,0.8602043905978781,0.6481518469809734,0.7131754144226022,0.7896483320602158,0.8195145237195456,0.832397686592115,0.28001091814554996,0.9440466685410415
above_quantile_mean_0.5,0.89529405856642,0.6884469399255673,0.5829226926820035,0.51518173830745,0.5190674261782892,0.35432390204442116,0.9596602930753318,1.0,0.9902614767497179,0.9014375910593451,0.6685994381132737,0.7493639031869733,0.8469155572180278,0.8895402004737488,0.9025418027447879,0.28101593173695266,0.9011769736576097
above_quantile_mean_0.7,0.8698147768066187,0.7452937695830226,0.6350617369821362,0.5582029127945546,0.5596950746498336,0.3787695103272719,0.9426698151864242,0.9902614767497179,1.0,0.9369489723320146,0.7125235916169947,0.7927444225008738,0.8818815332926475,0.9081362526882825,0.915233428098229,0.2854876176021416,0.8848215299786121
above_quantile_mean_0.9,0.7648365521447418,0.913661711102916,0.8283385148254793,0.7359020774964857,0.7185192620853108,0.49019086277298596,0.8602043905978781,0.9014375910593451,0.9369489723320146,1.0,0.8582455735522271,0.9127956732924055,0.924658526741001,0.8876666694855008,0.8813809393227713,0.25535399692613914,0.7873379384874016
