,moran,entropy,eds
frankfurt_000000_000294,0.4480360900751654,0.027935060667916824,0.32999191797534244
frankfurt_000000_000576,0.4448962284287183,0.05243400209285021,0.36349119537662417
frankfurt_000000_001016,0.4381834865221844,0.07714436611123075,0.447361435171371
frankfurt_000000_001236,0.4444791872762305,0.024711512047882793,0.29733243812200116
frankfurt_000000_001751,0.45072145981768574,0.04300638356296061,0.26044139538927935
frankfurt_000000_002196,0.44553901401062074,0.05765670131742995,0.35814564837638047
frankfurt_000000_002963,0.44236377094010154,0.03945207194557032,0.3815621669790139
frankfurt_000000_003025,0.4369303089341847,0.05240508501020846,0.38739907163397835
frankfurt_000000_003357,0.43962133505101514,0.050607624212453066,0.39345692613651034
frankfurt_000000_003920,0.44196306355024273,0.03427911440125059,0.4189187467137046
frankfurt_000000_004617,0.43700709160646395,0.05722237053690925,0.3949571339107979
frankfurt_000000_005543,0.42979209105682664,0.07141140848802542,0.44784159917480176
frankfurt_000000_005898,0.43510375010777225,0.04414534018998599,0.42395971447698855
frankfurt_000000_006589,0.43710436411116543,0.05418295400605597,0.36403630741946486
frankfurt_000000_007365,0.4392141210049013,0.059543009474971195,0.3682214486015037
frankfurt_000000_008206,0.4356750120413697,0.05073870673971093,0.43160595923409345
frankfurt_000000_008451,0.43575958278717797,0.05675092464851941,0.425947999888212
frankfurt_000000_009291,0.44323190020008457,0.044996182256807196,0.3914696415464598
frankfurt_000000_009561,0.43419872416082944,0.057793052448192786,0.4206321444898934
frankfurt_000000_009688,0.4363993537322385,0.05178463462413498,0.3298585345324386
frankfurt_000000_009969,0.4415253764374869,0.04702390418280808,0.3743383250588953
frankfurt_000000_010351,0.4415154705635179,0.03562362794234082,0.3892266922727669
frankfurt_000000_010763,0.43583591108632325,0.04668639539192076,0.4158708139346278
frankfurt_000000_011007,0.44417241015867537,0.04657697500737825,0.3520464773384146
frankfurt_000000_011074,0.4495976959901175,0.017437210685154504,0.3797266206110991
frankfurt_000000_011461,0.4302781443619637,0.03383721446591756,0.44109434138419246
frankfurt_000000_011810,0.4337115826503802,0.045633879262446324,0.40191235600606484
frankfurt_000000_012009,0.4382281852489028,0.05116482011570666,0.3833726289903522
frankfurt_000000_012121,0.4451857888233151,0.05137641117356186,0.37247561488711606
frankfurt_000000_012868,0.43830274365170635,0.05363445173455714,0.40978313852949116
frankfurt_000000_013067,0.4382198012185889,0.04537914758273908,0.42876441231860946
frankfurt_000000_013240,0.450270800036057,0.04000749915522598,0.36519972837297743
frankfurt_000000_013382,0.43944265823933143,0.06247729018796339,0.30958078710383213
frankfurt_000000_013942,0.4313918144674135,0.05829889222659616,0.46055133094021666
frankfurt_000000_014480,0.4338322166456784,0.03826366990328695,0.3737829982859437
frankfurt_000000_015389,0.4380022076151311,0.05685245629228095,0.3862595570453741
frankfurt_000000_015676,0.43363123117884395,0.051959993255594646,0.42228488475277254
frankfurt_000000_016005,0.4439179604355351,0.0341337010375015,0.34410863430089283
frankfurt_000000_016286,0.43896883138798626,0.0269664947037143,0.3805193299841414
frankfurt_000000_017228,0.44197312940324335,0.034526491742785055,0.3659675129409453
frankfurt_000000_017476,0.45006891582659503,0.03202379071897942,0.3864284780798094
frankfurt_000000_018797,0.43848391423979977,0.054089249803076785,0.33520707224532953
frankfurt_000000_019607,0.43863770012335046,0.057178490760633444,0.4001592949334089
frankfurt_000000_020215,0.43951578388349577,0.0410142841956848,0.3331480684422001
frankfurt_000000_020321,0.44263752373375487,0.04822674826856427,0.4094031933583671
frankfurt_000000_020880,0.45290669045740056,0.03036460529927973,0.28642694685549214
frankfurt_000000_021667,0.44423024709033837,0.035191104827599615,0.3383619933810682
frankfurt_000000_021879,0.44226282955738383,0.04649766327675925,0.33434290180173737
frankfurt_000000_022254,0.4396034363545109,0.059410048464991635,0.3983672177805125
frankfurt_000000_022797,0.4384022711452859,0.04991354331420409,0.40690485307111013
frankfurt_000001_000538,0.44126429430650477,0.02756054693549041,0.3135790252737408
frankfurt_000001_001464,0.44337366555824387,0.03448947366325803,0.4007687448168871
frankfurt_000001_002512,0.44446832636271716,0.059568798060603265,0.36986298043064075
