,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,-0.06285714285714286,-0.05469387755102041,0.040330584134097416,,,0.9493877551020408,0.9053061224489797,0.8677551020408163,0.843265306122449,0.10857142857142857,0.4416326530612245,0.516734693877551,0.6310204081632653,0.6277551020408163,0.3959183673469388,0.5983673469387755
above_threshold_mean_0.3,-0.06285714285714286,1.0,0.37142857142857144,0.13745321531416874,,,-0.08081632653061226,-0.08571428571428572,-0.0873469387755102,-0.023673469387755105,0.0024489795918367346,-0.06938775510204082,-0.16734693877551018,-0.24244897959183673,-0.21959183673469387,-0.020408163265306124,0.09387755102040816
above_threshold_mean_0.5,-0.05469387755102041,0.37142857142857144,1.0,0.20823750583523767,,,-0.059591836734693884,-0.06775510204081632,-0.06938775510204082,-0.05142857142857143,0.23265306122448978,-0.12653061224489798,-0.13959183673469389,-0.18857142857142856,-0.1951020408163265,0.023673469387755105,0.0563265306122449
above_threshold_mean_0.7,0.040330584134097416,0.13745321531416874,0.20823750583523767,1.0,,,0.04362287671647271,0.046915169298848015,0.06173048591953686,0.08313038770497631,0.13745321531416874,-0.10288414319922809,0.03539214526053447,0.018930682348657968,0.012346097183907372,0.11440716723754166,0.0995918506168528
above_threshold_mean_0.9,,,,,1.0,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,1.0,,,,,,,,,,,
above_quantile_mean_0.3,0.9493877551020408,-0.08081632653061226,-0.059591836734693884,0.04362287671647271,,,1.0,0.9526530612244898,0.8987755102040816,0.8546938775510204,0.10040816326530612,0.4693877551020408,0.5216326530612244,0.6359183673469387,0.6326530612244898,0.4040816326530612,0.5967346938775511
above_quantile_mean_0.5,0.9053061224489797,-0.08571428571428572,-0.06775510204081632,0.046915169298848015,,,0.9526530612244898,1.0,0.9428571428571428,0.8726530612244898,0.09224489795918367,0.4579591836734694,0.52,0.6408163265306122,0.6375510204081632,0.42857142857142855,0.5951020408163266
above_quantile_mean_0.7,0.8677551020408163,-0.0873469387755102,-0.06938775510204082,0.06173048591953686,,,0.8987755102040816,0.9428571428571428,1.0,0.9167346938775511,0.0873469387755102,0.44326530612244897,0.5379591836734694,0.6326530612244898,0.6326530612244898,0.4497959183673469,0.5804081632653061
above_quantile_mean_0.9,0.843265306122449,-0.023673469387755105,-0.05142857142857143,0.08313038770497631,,,0.8546938775510204,0.8726530612244898,0.9167346938775511,1.0,0.09551020408163266,0.44816326530612244,0.5493877551020407,0.5951020408163266,0.5983673469387755,0.4546938775510204,0.5689795918367347
patch_aggregation_10,0.10857142857142857,0.0024489795918367346,0.23265306122448978,0.13745321531416874,,,0.10040816326530612,0.09224489795918367,0.0873469387755102,0.09551020408163266,1.0,0.07265306122448979,0.017142857142857144,-0.012244897959183673,-0.012244897959183673,-0.0024489795918367346,0.04653061224489796
patch_aggregation_20,0.4416326530612245,-0.06938775510204082,-0.12653061224489798,-0.10288414319922809,,,0.4693877551020408,0.4579591836734694,0.44326530612244897,0.44816326530612244,0.07265306122448979,1.0,0.4906122448979592,0.2914285714285714,0.28816326530612246,0.2457142857142857,0.30775510204081635
patch_aggregation_40,0.516734693877551,-0.16734693877551018,-0.13959183673469389,0.03539214526053447,,,0.5216326530612244,0.52,0.5379591836734694,0.5493877551020407,0.017142857142857144,0.4906122448979592,1.0,0.5591836734693878,0.5363265306122449,0.34040816326530615,0.4775510204081633
patch_aggregation_80,0.6310204081632653,-0.24244897959183673,-0.18857142857142856,0.018930682348657968,,,0.6359183673469387,0.6408163265306122,0.6326530612244898,0.5951020408163266,-0.012244897959183673,0.2914285714285714,0.5591836734693878,1.0,0.8628571428571429,0.3502040816326531,0.5102040816326531
patch_aggregation_100,0.6277551020408163,-0.21959183673469387,-0.1951020408163265,0.012346097183907372,,,0.6326530612244898,0.6375510204081632,0.6326530612244898,0.5983673469387755,-0.012244897959183673,0.28816326530612246,0.5363265306122449,0.8628571428571429,1.0,0.35346938775510206,0.4971428571428571
class_mean_w_equal_weights,0.3959183673469388,-0.020408163265306124,0.023673469387755105,0.11440716723754166,,,0.4040816326530612,0.42857142857142855,0.4497959183673469,0.4546938775510204,-0.0024489795918367346,0.2457142857142857,0.34040816326530615,0.3502040816326531,0.35346938775510206,1.0,0.46122448979591835
class_mean_weighted_by_occurrence,0.5983673469387755,0.09387755102040816,0.0563265306122449,0.0995918506168528,,,0.5967346938775511,0.5951020408163266,0.5804081632653061,0.5689795918367347,0.04653061224489796,0.30775510204081635,0.4775510204081633,0.5102040816326531,0.4971428571428571,0.46122448979591835,1.0
