uq_map_name,dataset_name,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
B24,wormbodies_0_00_softmax_pu,0.04946612073892473,0.6646462126399887,0.792765526508569,0.8907556184161988,0.966186980226911,0.9834038105635877,0.06596863281087788,0.08661008213653952,0.13285927782644777,0.345172720531445,0.6042393897317971,0.9212313716508754,0.7342597962683312,0.4728280811181182,0.24460281763598077,0.20142461934762212,0.31151101420180166,0.31151101420180166
A08,wormbodies_0_00_softmax_pu,0.05466000308071428,0.6460302995692884,0.7877926032583841,0.8897436392838681,0.9660700823149986,0.9834516547787076,0.0735323715549066,0.09725074716328423,0.15057725131832725,0.38949674719178085,0.5760719434522771,0.8212520135937619,0.5654469934643364,0.4104369425167439,0.20979139820502307,0.1533411567999133,0.2732417203426654,0.2732417203426654
A17,wormbodies_0_00_softmax_pu,0.04910684327940895,0.6489991371162543,0.7873581131033742,0.8891818017554006,0.9657228713105208,0.982903222726884,0.06546447925608481,0.08603091577029232,0.1321914063243671,0.3419278225277133,0.5811181404268604,0.8336674149321937,0.5710446000428551,0.3872801083200869,0.20038149456920237,0.16510030139703902,0.27466579204105446,0.27466579204105446
A04,wormbodies_0_00_softmax_pu,0.053492241137858935,0.6378654684850783,0.7841729575633881,0.8889326144575952,0.9658854878188939,0.9829961658339671,0.07210449343132475,0.09540669546749203,0.14780168544906785,0.38348445045311097,0.5513140914597541,0.9275544892321506,0.6260185352961538,0.4448940259445412,0.2323976350102118,0.1820133859825794,0.2796084442575234,0.2796084442575234
A13,wormbodies_0_00_softmax_pu,0.06504018789389125,0.6607335238659873,0.7944097163492166,0.8883649980403999,0.9665148874156503,0.9837250372025762,0.08728712672150814,0.1152334211371585,0.1776890719424748,0.4416145806272458,0.7039479255738929,0.9086490813577425,0.8257249238663653,0.5829277764582135,0.28797495162597736,0.2388109710598869,0.39181959189512433,0.39181959189512433
A22,wormbodies_0_00_softmax_pu,0.06357418147288381,0.6831524386516689,0.7970976419068129,0.8899600591037745,0.966013407656625,0.9830004508625915,0.08599293209575393,0.11439806228855179,0.17864914309478439,0.47090603960677924,0.7237314798686523,0.9429545561757183,0.8613937493895187,0.6458455080458831,0.35823670215416703,0.3010709610568833,0.39626118088128154,0.39626118088128154
B09,wormbodies_0_00_softmax_pu,0.051697323542224054,0.6619614049400768,0.7886762189599587,0.8855609157157964,0.9648055046759548,0.9836877205166242,0.06918254506958013,0.09112382423732185,0.14027818796416186,0.3583395969603769,0.5430326992905723,0.94750991310383,0.778124932135846,0.5377988210254836,0.27491394812340475,0.20849950806902803,0.26188288668794435,0.26188288668794435
B05,wormbodies_0_00_softmax_pu,0.04631080478480308,0.6366623153709122,0.7851069419883296,0.8858973516818768,0.9648268179085354,0.9830255350727569,0.06201811447119528,0.08159235848949592,0.12551876220632285,0.327241738633726,0.4939629825040458,0.7917052026298538,0.4987338471207042,0.27763213368158995,0.14712231862192768,0.13316086161994894,0.22940961371287133,0.22940961371287133
B01,wormbodies_0_00_softmax_pu,0.052969003853606776,0.634642208801963,0.7853102738247775,0.8863516800182971,0.9658845969634983,0.9831789136829114,0.07096980574534728,0.09347846390741234,0.1440347167716567,0.3721701802175248,0.554088786032378,0.8931582948557147,0.5846987208746998,0.4353598578774609,0.2320880227358078,0.2143691573800844,0.2841548178448963,0.2841548178448963
B10,wormbodies_0_00_softmax_pu,0.05293553085729124,0.6425591650949871,0.7851540088701734,0.8850831184733938,0.9651615570546722,0.9829637877103041,0.07065131626103738,0.09266815824269348,0.1414321560517061,0.3535455675844113,0.5437480790708811,0.8531985621187392,0.6523973440453565,0.4621652483584019,0.3812270564140934,0.31188586232018944,0.290846761411025,0.290846761411025
B08,wormbodies_0_00_softmax_pu,0.05503973675293104,0.6446230259427483,0.781857268646176,0.8821667941669588,0.9649598938425553,0.9826487139556394,0.07385036089240607,0.09747736730910525,0.1503684591253852,0.38109164262277073,0.5444273907942201,0.8336499404199743,0.6559777818859392,0.340151879590018,0.21725096454496387,0.18151998742313427,0.26009132792288026,0.26009132792288026
B17,wormbodies_0_00_softmax_pu,0.043409366026027886,0.6375918913257624,0.7901627977285162,0.8873307881412807,0.966031848226621,0.9837602507651314,0.05716717824165103,0.07407089547419078,0.11157332043613108,0.2799993706789456,0.5112010599583919,0.6921057411348189,0.48141129732403276,0.283159833337498,0.16856066325121868,0.14150971398439105,0.23939384815287976,0.23939384815287976
B04,wormbodies_0_00_softmax_pu,0.05269877667156422,0.6678800092461598,0.7892770099197772,0.8851364895116366,0.9645377013856369,0.9825053498675604,0.07101766750777058,0.09401617372892412,0.14592298098565903,0.3874313608247869,0.5813831403533052,0.9534251531906658,0.8261838469939616,0.6609441888685875,0.3784279201093603,0.3305564601814434,0.296436055194872,0.296436055194872
B13,wormbodies_0_00_softmax_pu,0.06427105067463616,0.6653545950181171,0.790980187194636,0.8863857478707912,0.9651952064432576,0.9827802031683838,0.08600237173776287,0.11336357074547268,0.1745972845923974,0.43919125891838146,0.7811434837597827,0.977311059966032,0.8877646122043481,0.4845391717589444,0.24379078399078047,0.20175915112893325,0.4312668077344794,0.4312668077344794
B22,wormbodies_0_00_softmax_pu,0.05204563240145635,0.6568075216009545,0.7871375213216594,0.8837865351831072,0.9641919812154894,0.98241064633798,0.06970453679258784,0.09198265745960894,0.14210979018232037,0.3693927446947696,0.5901717224968382,0.8533919925110127,0.6306881272527373,0.4001830359723641,0.18392776383592455,0.14594336928700483,0.28560300700200714,0.28560300700200714
A19,wormbodies_0_00_softmax_pu,0.04021222902312597,0.6559101465952518,0.7919649637836594,0.888752116985796,0.9655611569282828,0.9834525180866878,0.05297029756073367,0.06870164412326162,0.10370122110443776,0.26465958501332143,0.5043072538082892,0.8055018202849795,0.5794897555815068,0.3439477600267966,0.18051742605182614,0.15944855967290003,0.24400927485716473,0.24400927485716473
A06,wormbodies_0_00_softmax_pu,0.04969487516679257,0.6486380195071224,0.7894538299509035,0.8866320166839066,0.9652657559290335,0.9824288817594831,0.06654362187859932,0.08762097854165905,0.13492978012871512,0.35119643001959594,0.5198246806449985,0.9020974843948397,0.6703043112084696,0.44611815469983745,0.29232940566941645,0.24102551821674223,0.2829837696144412,0.2829837696144412
A15,wormbodies_0_00_softmax_pu,0.05697156162916104,0.6560760193904528,0.7863268438457982,0.8866268886391618,0.9653185391564116,0.9829991380921617,0.07615160468564627,0.10017193830210183,0.15372626760496866,0.3807634826921062,0.5875674901091836,0.8636875692315268,0.6420835166670125,0.3766424138559045,0.20067485713875904,0.1800219387475718,0.29398275805712326,0.29398275805712326
A24,wormbodies_0_00_softmax_pu,0.0508155052677692,0.643171724909909,0.7851612595553927,0.8871188958900129,0.9661165515924254,0.9831262971955853,0.06776947897579835,0.08895683340170847,0.1362739729120703,0.34653175075159354,0.5572215986918392,0.7807027501270263,0.595875757232394,0.386104107751607,0.2585425101829372,0.19998124816303794,0.26594784424873164,0.26594784424873164
A02,wormbodies_0_00_softmax_pu,0.05480874557842457,0.6471539459644655,0.7867410822536708,0.8835825891286907,0.9643673948797393,0.9831365989753276,0.07372019876674826,0.09746086723816517,0.1509140946663498,0.3886236721944597,0.5489147375089249,0.8711981556442092,0.6009844218505965,0.36359349655126766,0.2113870696318246,0.18213685775241004,0.27199290431096446,0.27199290431096446
A11,wormbodies_0_00_softmax_pu,0.05724583190512699,0.6531882653328773,0.7888300717925315,0.8853395196327959,0.9657312484892091,0.9833840904394767,0.07656633457642685,0.10070653275100917,0.15447986537722244,0.3874309107021033,0.5694723610580955,0.8554979931634545,0.6213682877465972,0.5074543228545223,0.24635269233509496,0.20232624894731685,0.31559685288734357,0.31559685288734357
A20,wormbodies_0_00_softmax_pu,0.04902272004690051,0.6618205777748661,0.7954778643649573,0.8863885843326662,0.9649856109098885,0.9826347414465691,0.06559639873620901,0.086405114047924,0.13318045535961923,0.3484244413176598,0.5709994407672978,0.8234456669240422,0.5904820860151866,0.36157407524620877,0.19841238188760982,0.1648576825968037,0.27264758178334897,0.27264758178334897
A18,wormbodies_0_00_softmax_pu,0.04891664067628011,0.6538676580108709,0.7911836270384995,0.8871003138808287,0.9650455241681761,0.9826135357116422,0.06537557626269049,0.0860140107257512,0.13235481945595426,0.3437572333114406,0.5594169828912,0.856075652360782,0.6569270406513862,0.39765385713156304,0.219392809170121,0.17481983434345635,0.2918411105284609,0.2918411105284609
A14,wormbodies_0_00_softmax_pu,0.06984534540750803,0.6650156541370011,0.7982333493816217,0.8917081602327511,0.9649036692907619,0.9822351637513108,0.09446738794765122,0.12560680810071592,0.19569607808788278,0.49678698950289013,0.744216050547258,0.9593266501438711,0.8790683931437785,0.5767868678492547,0.35081379834067244,0.3029681598167487,0.3731319649280525,0.3731319649280525
A23,wormbodies_0_00_softmax_pu,0.04794391933716081,0.6812931188472602,0.8032292007771659,0.889324901608337,0.9650180388026343,0.9827616680831099,0.06380651820642014,0.08372703226088234,0.1285726087377074,0.3383949066915895,0.6384301843493051,0.9232041141260359,0.87872391447384,0.5973530317857741,0.3013534282109802,0.24261225065695766,0.33986683364522513,0.33986683364522513
C01,wormbodies_0_00_softmax_pu,0.04831102060127867,0.6304556572047011,0.7853313938791817,0.8849956251989508,0.9647153504274648,0.9835880342722502,0.0647155355577634,0.08520237848673129,0.13123432941511304,0.34285262009933554,0.5072898661558484,0.7351365711316923,0.601143545224293,0.38373325713598405,0.20476774319163432,0.1749369547636921,0.247028572209337,0.247028572209337
B19,wormbodies_0_00_softmax_pu,0.04941108345758379,0.6320888567401105,0.7753530916177617,0.8844460564721842,0.964200226648672,0.9827898867463307,0.0658189466878505,0.08626473763144395,0.13195677557336782,0.3378853237413001,0.5846537134466613,0.8531757660333456,0.666363442003775,0.34648886842360077,0.18682048458347064,0.14635751616865908,0.2769161591003268,0.2769161591003268
B06,wormbodies_0_00_softmax_pu,0.049217998782797215,0.6644567792280375,0.7922518309308361,0.8870692470617562,0.9645282573337052,0.9830721719218731,0.06593642141538963,0.08685325078317405,0.1337854244433638,0.34995461772457725,0.5396766383124221,0.8698522258679062,0.7558931069459632,0.4472055659967274,0.21239517056810006,0.16595103933641953,0.28351717859499365,0.28351717859499365
B15,wormbodies_0_00_softmax_pu,0.044538823918988266,0.6629534607876933,0.7915520483527412,0.8860788623284992,0.9655238786898519,0.982716921613763,0.058714869197700185,0.07622688857898623,0.11496822557904457,0.289048415225757,0.5241123488957216,0.7857393263360594,0.5519362913633978,0.29764566371749973,0.15571658586660855,0.14368552253347056,0.2658429395340365,0.2658429395340365
B02,wormbodies_0_00_softmax_pu,0.05582090822484085,0.6394685702985148,0.7839881004518546,0.887011069890274,0.9647875035497405,0.9827681811932982,0.07504208568398642,0.09899139671402435,0.15282192153739013,0.39642726686291097,0.5799075665312384,0.8640224334263469,0.6155285530551722,0.5170874362985656,0.2994440076916125,0.2662568909241643,0.2861718265790421,0.2861718265790421
B11,wormbodies_0_00_softmax_pu,0.06315060324219096,0.6500849853906059,0.7878163847348215,0.8862855004638246,0.9652912020809846,0.9839566893244919,0.08501166398934794,0.11230706675110587,0.1731404782404102,0.42336127118552147,0.5908672892993171,0.9214330180843372,0.6896470696002528,0.36743096061021646,0.17427209056335052,0.1421061453906591,0.29961603147746796,0.29961603147746796
B20,wormbodies_0_00_softmax_pu,0.05482695089825067,0.6384241404748571,0.7838784302287992,0.8855900545773523,0.9650208481778781,0.9827694447860671,0.07355925077230614,0.09724233505140359,0.15069276332521087,0.3885932027333745,0.6096992795693421,0.9088572607671762,0.7145297453416483,0.3580521199204653,0.18754387860224228,0.1668888687798922,0.29520518470772966,0.29520518470772966
B18,wormbodies_0_00_softmax_pu,0.04893377360899528,0.6435370833650024,0.7835920643959664,0.8845011853460949,0.9644798433795095,0.9833169191142569,0.06539919800860974,0.08599824741713606,0.13225225435653576,0.3436645463233831,0.5964219045466609,0.7954605325974867,0.6656388951250105,0.4116599714895945,0.19930163854773766,0.16791150232551716,0.282833330294524,0.282833330294524
B14,wormbodies_0_00_softmax_pu,0.06353722695438067,0.6629035352727514,0.79549469199412,0.891042205567464,0.965897820508783,0.9825822062293307,0.08515147268272821,0.11231369769888683,0.1732235323463147,0.43741904062965276,0.762440045339804,0.9647495761339999,0.7793761899773937,0.6289531167040561,0.2934595076279098,0.21767320169669088,0.35209730728833377,0.35209730728833377
B23,wormbodies_0_00_softmax_pu,0.04126340013534323,0.6518139006701089,0.7860365861764065,0.8862760661584682,0.9647796879834677,0.9828493100061726,0.05453881826040249,0.07093057500507541,0.1074982318990704,0.2757878324302971,0.47004654549006547,0.7291053394420207,0.5360883815902652,0.3321237975610174,0.19001385962363426,0.1546260806411457,0.23926190092132205,0.23926190092132205
A07,wormbodies_0_00_softmax_pu,0.044369285984065025,0.63388878154701,0.785484188082776,0.8873959501357661,0.9656626012504497,0.983259087466357,0.05913464523027079,0.0773870608505503,0.11811952357381791,0.3055877267236301,0.4947608234609606,0.7105697036185245,0.425281043418935,0.290676780376369,0.17569159270171364,0.1454993414622569,0.24183690027464383,0.24183690027464383
A16,wormbodies_0_00_softmax_pu,0.05278775228816272,0.6577446848953532,0.7881969475305987,0.8850030180716898,0.9655037146257299,0.9834987905156236,0.07030323429825056,0.09212032252001669,0.1410064442031014,0.35832476167803334,0.6355633627477884,0.8842069551722624,0.6833147859415953,0.4056994871600962,0.23876404064376103,0.18719559847101788,0.3428749723139404,0.3428749723139404
A03,wormbodies_0_00_softmax_pu,0.05159348921474882,0.6529805820985272,0.7841884536276055,0.88510140242348,0.965434774826437,0.9829182315384796,0.06964457846163329,0.09234579417217839,0.14349058619906296,0.3760836824350484,0.5240184408942,0.7699006518230176,0.49085259113944607,0.3364537799135304,0.2375538197119637,0.19456576507791423,0.2704796482167697,0.2704796482167697
A12,wormbodies_0_00_softmax_pu,0.06764979781464182,0.6752160969517904,0.7919340387798645,0.8857605449349228,0.9650037526112522,0.982885496312846,0.09082734138240332,0.11974982203069442,0.18432261838750397,0.4633192592423548,0.7209728264374592,0.9517255604409116,0.8631745065028847,0.5963362894642696,0.3188033739858072,0.27988571655969513,0.3766044816659098,0.3766044816659098
A21,wormbodies_0_00_softmax_pu,0.06735547528662425,0.6745797817754992,0.789001139484684,0.8833992019878038,0.9660279758304672,0.9830429466428753,0.09119364017669083,0.12155878709419754,0.19035007889981248,0.49451726385447425,0.7335089355771067,0.9580358859526157,0.8775686342378357,0.6991243725384768,0.5127260400316682,0.40591985561545874,0.40432457100498265,0.40432457100498265
