,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.02156062424969988,-0.02751500600240096,-0.10789915966386554,-0.18924369747899158,-0.17771908763505403,0.9987515006002401,0.9922208883553422,0.9769507803121249,0.7828571428571428,0.07150060024009604,0.007250900360144058,0.22833133253301321,0.5175030012004802,0.5289315726290517,-0.06612244897959184,-0.054405762304921966
above_threshold_mean_0.3,0.02156062424969988,1.0,0.8202160864345738,0.5975030012004802,0.3116926770708283,0.24024009603841537,0.04086434573829532,0.07313325330132053,0.18156062424969988,0.44220888355342136,0.22400960384153662,0.3284033613445378,0.12259303721488596,-0.21123649459783914,-0.17714285714285713,0.5535174069627851,0.5459303721488595
above_threshold_mean_0.5,-0.02751500600240096,0.8202160864345738,1.0,0.9011764705882352,0.6422569027611045,0.5579351740696279,-0.013013205282112845,-0.007635054021608643,0.08907563025210084,0.5240336134453781,0.25762304921968787,0.3508763505402161,0.0013925570228091237,-0.25339735894357746,-0.19039615846338537,0.8627611044417767,0.866218487394958
above_threshold_mean_0.7,-0.10789915966386554,0.5975030012004802,0.9011764705882352,1.0,0.8642977190876351,0.8012004801920768,-0.09858343337334934,-0.10895558223289316,-0.034717887154861946,0.46372148859543816,0.3863145258103241,0.4760144057623049,0.010420168067226891,-0.24043217286914767,-0.1562064825930372,0.9495798319327731,0.9451620648259303
above_threshold_mean_0.9,-0.18924369747899158,0.3116926770708283,0.6422569027611045,0.8642977190876351,1.0,0.9839615846338535,-0.18626650660264105,-0.21373349339735895,-0.17743097238895558,0.31918367346938775,0.5171188475390156,0.5887635054021608,0.07102040816326531,-0.2148859543817527,-0.13190876350540215,0.8225210084033614,0.8014885954381753
above_threshold_mean_0.95,-0.17771908763505403,0.24024009603841537,0.5579351740696279,0.8012004801920768,0.9839615846338535,1.0,-0.17570228091236495,-0.20547418967587036,-0.17762304921968788,0.301608643457383,0.554093637454982,0.6033613445378151,0.11932773109243698,-0.15668667466986794,-0.08254501800720287,0.7615366146458583,0.737719087635054
above_quantile_mean_0.3,0.9987515006002401,0.04086434573829532,-0.013013205282112845,-0.09858343337334934,-0.18626650660264105,-0.17570228091236495,1.0,0.9941416566626651,0.980984393757503,0.7890036014405762,0.08033613445378152,0.01234093637454982,0.24552220888355342,0.5191356542617047,0.5293157262905162,-0.05594237695078031,-0.044897959183673466
above_quantile_mean_0.5,0.9922208883553422,0.07313325330132053,-0.007635054021608643,-0.10895558223289316,-0.21373349339735895,-0.20547418967587036,0.9941416566626651,1.0,0.988859543817527,0.7909243697478991,0.10463385354141656,0.017911164465786316,0.25301320528211285,0.5098199279711885,0.5315246098439376,-0.06487394957983193,-0.0548859543817527
above_quantile_mean_0.7,0.9769507803121249,0.18156062424969988,0.08907563025210084,-0.034717887154861946,-0.17743097238895558,-0.17762304921968788,0.980984393757503,0.988859543817527,1.0,0.8358703481392556,0.12086434573829531,0.07351740696278511,0.28192076830732293,0.49195678271308524,0.5156782713085234,0.002352941176470588,0.010804321728691477
above_quantile_mean_0.9,0.7828571428571428,0.44220888355342136,0.5240336134453781,0.46372148859543816,0.31918367346938775,0.301608643457383,0.7890036014405762,0.7909243697478991,0.8358703481392556,1.0,0.3321488595438175,0.3296518607442977,0.2712605042016807,0.3169747899159664,0.38861944777911167,0.47908763505402163,0.4807202881152461
