0,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}"
mean,1.0,0.2736842105263158,-0.010526315789473684,,,,1.0,1.0,1.0,1.0,0.38947368421052636,0.9368421052631579,0.9789473684210527,1.0,1.0,1.0,0.3368421052631579,0.3368421052631579
above_threshold_mean_0.3,0.2736842105263158,1.0,0.18947368421052632,,,,0.2736842105263158,0.2736842105263158,0.2736842105263158,0.2736842105263158,0.021052631578947368,0.23157894736842105,0.2736842105263158,0.2736842105263158,0.2736842105263158,0.2736842105263158,0.11578947368421053,0.11578947368421053
above_threshold_mean_0.5,-0.010526315789473684,0.18947368421052632,1.0,,,,-0.010526315789473684,-0.010526315789473684,-0.010526315789473684,-0.010526315789473684,-0.052631578947368425,0.031578947368421054,-0.010526315789473684,-0.010526315789473684,-0.010526315789473684,-0.010526315789473684,-0.021052631578947368,-0.021052631578947368
above_threshold_mean_0.7,,,,1.0,,,,,,,,,,,,,,
above_threshold_mean_0.9,,,,,1.0,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,1.0,,,,,,,,,,,,
above_quantile_mean_0.3,1.0,0.2736842105263158,-0.010526315789473684,,,,1.0,1.0,1.0,1.0,0.38947368421052636,0.9368421052631579,0.9789473684210527,1.0,1.0,1.0,0.3368421052631579,0.3368421052631579
above_quantile_mean_0.5,1.0,0.2736842105263158,-0.010526315789473684,,,,1.0,1.0,1.0,1.0,0.38947368421052636,0.9368421052631579,0.9789473684210527,1.0,1.0,1.0,0.3368421052631579,0.3368421052631579
above_quantile_mean_0.7,1.0,0.2736842105263158,-0.010526315789473684,,,,1.0,1.0,1.0,1.0,0.38947368421052636,0.9368421052631579,0.9789473684210527,1.0,1.0,1.0,0.3368421052631579,0.3368421052631579
above_quantile_mean_0.9,1.0,0.2736842105263158,-0.010526315789473684,,,,1.0,1.0,1.0,1.0,0.38947368421052636,0.9368421052631579,0.9789473684210527,1.0,1.0,1.0,0.3368421052631579,0.3368421052631579
above_quantile_mean_fg_ratio,0.38947368421052636,0.021052631578947368,-0.052631578947368425,,,,0.38947368421052636,0.38947368421052636,0.38947368421052636,0.38947368421052636,1.0,0.4105263157894737,0.38947368421052636,0.38947368421052636,0.38947368421052636,0.38947368421052636,0.5473684210526316,0.5473684210526316
patch_aggregation_10,0.9368421052631579,0.23157894736842105,0.031578947368421054,,,,0.9368421052631579,0.9368421052631579,0.9368421052631579,0.9368421052631579,0.4105263157894737,1.0,0.9368421052631579,0.9368421052631579,0.9368421052631579,0.9368421052631579,0.35789473684210527,0.35789473684210527
patch_aggregation_20,0.9789473684210527,0.2736842105263158,-0.010526315789473684,,,,0.9789473684210527,0.9789473684210527,0.9789473684210527,0.9789473684210527,0.38947368421052636,0.9368421052631579,1.0,0.9789473684210527,0.9789473684210527,0.9789473684210527,0.35789473684210527,0.35789473684210527
patch_aggregation_40,1.0,0.2736842105263158,-0.010526315789473684,,,,1.0,1.0,1.0,1.0,0.38947368421052636,0.9368421052631579,0.9789473684210527,1.0,1.0,1.0,0.3368421052631579,0.3368421052631579
patch_aggregation_80,1.0,0.2736842105263158,-0.010526315789473684,,,,1.0,1.0,1.0,1.0,0.38947368421052636,0.9368421052631579,0.9789473684210527,1.0,1.0,1.0,0.3368421052631579,0.3368421052631579
patch_aggregation_100,1.0,0.2736842105263158,-0.010526315789473684,,,,1.0,1.0,1.0,1.0,0.38947368421052636,0.9368421052631579,0.9789473684210527,1.0,1.0,1.0,0.3368421052631579,0.3368421052631579
"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}",0.3368421052631579,0.11578947368421053,-0.021052631578947368,,,,0.3368421052631579,0.3368421052631579,0.3368421052631579,0.3368421052631579,0.5473684210526316,0.35789473684210527,0.35789473684210527,0.3368421052631579,0.3368421052631579,0.3368421052631579,1.0,1.0
"class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",0.3368421052631579,0.11578947368421053,-0.021052631578947368,,,,0.3368421052631579,0.3368421052631579,0.3368421052631579,0.3368421052631579,0.5473684210526316,0.35789473684210527,0.35789473684210527,0.3368421052631579,0.3368421052631579,0.3368421052631579,1.0,1.0
