,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.1130382396322503,0.06748126323696013,0.018103121589970003,-0.02699985729165313,-0.02304534929419074,0.9984262278039644,0.9943578106830367,0.9824716921779787,0.9299347674175888,0.45593759793638344,0.5991526238258317,0.6574854508313551,0.6872636136914317,0.7546877467616385,0.7933644013736059,0.3963528242028673,0.3963528242028673
above_threshold_mean_0.3,0.1130382396322503,1.0,0.9382731962232745,0.8241107332481298,0.5823468721292238,0.44327998804012736,0.13004324449241192,0.1499300448132306,0.1905540420353933,0.3268569030977545,0.35903734264180426,0.4052577548055192,0.4507958829285813,0.4201196759923469,0.33336892261754036,0.3016149691339055,0.599886769882615,0.599886769882615
above_threshold_mean_0.5,0.06748126323696013,0.9382731962232745,1.0,0.9480189236653169,0.6973522392040082,0.5420579292866679,0.0795545766941465,0.09450043708089667,0.1268878564094135,0.24337205189901026,0.42216090875364104,0.3850572068476124,0.393829380054571,0.33702197532936773,0.24117804276965643,0.2109046737510415,0.5829969619160709,0.5829969619160709
above_threshold_mean_0.7,0.018103121589970003,0.8241107332481298,0.9480189236653169,1.0,0.7916701641333301,0.6337490372454737,0.026666558962253936,0.03861823667506176,0.06515110168151172,0.1656966830670049,0.4105051840358178,0.34202543065082613,0.32063884638271806,0.247008831878914,0.15553781554612517,0.1271527858507308,0.5080078816216117,0.5080078816216117
above_threshold_mean_0.9,-0.02699985729165313,0.5823468721292238,0.6973522392040082,0.7916701641333301,1.0,0.7664783361354041,-0.02354781379358707,-0.015065974220948812,0.0027308922128187686,0.07423678838553076,0.30374962376624304,0.26373052730558566,0.209050401801848,0.13377239271323454,0.0715472218875971,0.05351422523591656,0.32268288882434426,0.32268288882434426
above_threshold_mean_0.95,-0.02304534929419074,0.44327998804012736,0.5420579292866679,0.6337490372454737,0.7664783361354041,1.0,-0.018283994761351022,-0.009623506347594686,0.0040761437418409515,0.06198915767773833,0.20427394523722306,0.25955253265170486,0.21118622713432392,0.1368660848989399,0.07156911398018496,0.04927746143508872,0.21117873465343823,0.21117873465343823
above_quantile_mean_0.3,0.9984262278039644,0.13004324449241192,0.0795545766941465,0.026666558962253936,-0.02354781379358707,-0.018283994761351022,1.0,0.9984893285414236,0.9903068369941712,0.9444495760133844,0.4527239089864933,0.6055728604547679,0.6648157897478745,0.6952494276154348,0.7610956910391217,0.7988034742165587,0.3955835571419323,0.3955835571419323
above_quantile_mean_0.5,0.9943578106830367,0.1499300448132306,0.09450043708089667,0.03861823667506176,-0.015065974220948812,-0.009623506347594686,0.9984893285414236,1.0,0.9960363605414582,0.9583509377366644,0.4536144605817654,0.6121395516710164,0.6712778203717511,0.7021407539800585,0.7662801366019749,0.8031327233283192,0.40021835898981223,0.40021835898981223
above_quantile_mean_0.7,0.9824716921779787,0.1905540420353933,0.1268878564094135,0.06515110168151172,0.0027308922128187686,0.0040761437418409515,0.9903068369941712,0.9960363605414582,1.0,0.9780109734406772,0.4576928286538693,0.6237225759102457,0.6824341244105379,0.7128190611523412,0.7731012209582954,0.8083972447806383,0.4146061466205926,0.4146061466205926
above_quantile_mean_0.9,0.9299347674175888,0.3268569030977545,0.24337205189901026,0.1656966830670049,0.07423678838553076,0.06198915767773833,0.9444495760133844,0.9583509377366644,0.9780109734406772,1.0,0.46291403420106797,0.6496390672938341,0.7087512293814828,0.7326962617320251,0.7783401040775837,0.8080449811089973,0.4705040344082819,0.4705040344082819
