0,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}"
mean,1.0,0.11793169980522106,0.06836842615372217,,,,1.0,0.9999999959902021,0.9999999999999999,0.9990761577944832,0.5117866550367156,0.8905029036897726,0.9889496337988637,0.999999184802435,1.0,1.0000000000000002,0.6514414746378034,0.6514414746378034
above_threshold_mean_0.3,0.11793169980522106,1.0,0.5434208617825099,,,,0.11793169980522102,0.11793331877488429,0.11793169980522096,0.11479779790073304,0.011970870973118953,0.09324847128801494,0.11231399583919799,0.11791762276699681,0.11793169980522099,0.11793169980522084,0.20640892370511874,0.20640892370511874
above_threshold_mean_0.5,0.06836842615372217,0.5434208617825099,1.0,,,,0.06836842615372216,0.06837196601957357,0.06836842615372216,0.068941462748509,-0.06862937790192533,0.08356219700703588,0.07172188547463042,0.06833387863348865,0.06836842615372217,0.06836842615372213,0.16279839439169178,0.16279839439169178
above_threshold_mean_0.7,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.9,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,,,,,,,,,,,,,
above_quantile_mean_0.3,1.0,0.11793169980522102,0.06836842615372216,,,,1.0,0.9999999959902021,0.9999999999999999,0.9990761577944832,0.5117866550367156,0.8905029036897726,0.9889496337988637,0.999999184802435,1.0,1.0000000000000002,0.6514414746378034,0.6514414746378034
above_quantile_mean_0.5,0.9999999959902021,0.11793331877488429,0.06837196601957357,,,,0.9999999959902021,1.0,0.9999999959902011,0.999076252857793,0.5117881365877495,0.8905045921925964,0.9889500303694486,0.9999991787491336,0.9999999959902012,0.9999999959902011,0.6514391225260954,0.6514391225260954
above_quantile_mean_0.7,0.9999999999999999,0.11793169980522096,0.06836842615372216,,,,0.9999999999999999,0.9999999959902011,1.0,0.9990761577944833,0.5117866550367157,0.890502903689772,0.9889496337988634,0.9999991848024351,0.9999999999999997,0.9999999999999998,0.6514414746378034,0.6514414746378034
above_quantile_mean_0.9,0.9990761577944832,0.11479779790073304,0.068941462748509,,,,0.9990761577944832,0.999076252857793,0.9990761577944833,1.0,0.5140080101982413,0.8987763390120541,0.99116951050968,0.9990731287527413,0.9990761577944833,0.9990761577944829,0.652733244898894,0.652733244898894
above_quantile_mean_fg_ratio,0.5117866550367156,0.011970870973118953,-0.06862937790192533,,,,0.5117866550367156,0.5117881365877495,0.5117866550367157,0.5140080101982413,1.0,0.7002211062330121,0.5356370987509236,0.5119438764771138,0.5117866550367154,0.5117866550367154,0.7511799533353105,0.7511799533353105
patch_aggregation_10,0.8905029036897726,0.09324847128801494,0.08356219700703588,,,,0.8905029036897726,0.8905045921925964,0.890502903689772,0.8987763390120541,0.7002211062330121,1.0,0.920989457164849,0.8905478982355739,0.8905029036897728,0.8905029036897724,0.7474218730372502,0.7474218730372502
patch_aggregation_20,0.9889496337988637,0.11231399583919799,0.07172188547463042,,,,0.9889496337988637,0.9889500303694486,0.9889496337988634,0.99116951050968,0.5356370987509236,0.920989457164849,1.0,0.9889805195028966,0.9889496337988638,0.9889496337988636,0.6752040441252256,0.6752040441252256
patch_aggregation_40,0.999999184802435,0.11791762276699681,0.06833387863348865,,,,0.999999184802435,0.9999991787491336,0.9999991848024351,0.9990731287527413,0.5119438764771138,0.8905478982355739,0.9889805195028966,1.0,0.9999991848024349,0.9999991848024347,0.6515564023396697,0.6515564023396697
patch_aggregation_80,1.0,0.11793169980522099,0.06836842615372217,,,,1.0,0.9999999959902012,0.9999999999999997,0.9990761577944833,0.5117866550367154,0.8905029036897728,0.9889496337988638,0.9999991848024349,1.0,1.0,0.6514414746378034,0.6514414746378034
patch_aggregation_100,1.0000000000000002,0.11793169980522084,0.06836842615372213,,,,1.0000000000000002,0.9999999959902011,0.9999999999999998,0.9990761577944829,0.5117866550367154,0.8905029036897724,0.9889496337988636,0.9999991848024347,1.0,1.0,0.6514414746378032,0.6514414746378032
"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}",0.6514414746378034,0.20640892370511874,0.16279839439169178,,,,0.6514414746378034,0.6514391225260954,0.6514414746378034,0.652733244898894,0.7511799533353105,0.7474218730372502,0.6752040441252256,0.6515564023396697,0.6514414746378034,0.6514414746378032,1.0,1.0
"class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}",0.6514414746378034,0.20640892370511874,0.16279839439169178,,,,0.6514414746378034,0.6514391225260954,0.6514414746378034,0.652733244898894,0.7511799533353105,0.7474218730372502,0.6752040441252256,0.6515564023396697,0.6514414746378034,0.6514414746378032,1.0,1.0
