uq_map_name,dataset_name,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
2023-06-06_0188,weedsgalore_softmax_pu,0.042790900008134486,0.5253699181663545,0.6255559361685663,0.8035166659729237,0.9451021379176946,0.974458913573715,0.060375838995725,0.08295273198749109,0.13357017070807878,0.3556963042980149,0.8059486634401218,0.6742158903805282,0.43426342148514685,0.19134931320675921,0.17068407429018098,0.35455509294416904,0.355993906567004
2023-06-06_1048,weedsgalore_softmax_pu,0.07547472394264673,0.5602587844913639,0.6576030535011426,0.8356819268066545,0.9485878843103024,0.975214983422176,0.10681087791385036,0.14736730906288806,0.2387528144754925,0.5610225222644526,0.8906610013162702,0.7293948186747429,0.4579149419786642,0.24613726961785126,0.21942309321968514,0.44587806613929265,0.406108920584819
2023-06-06_0455,weedsgalore_softmax_pu,0.06272847626303939,0.5260932358705657,0.6203546345042661,0.8169595009954783,0.9505333757538682,0.9753970086596123,0.08889309856866529,0.12295625885408243,0.20019122992938698,0.4864154162047182,0.8967223834035332,0.7404533101647957,0.5319489061879201,0.3120525918341238,0.2419673539259106,0.351269170504183,0.33885190381516617
2023-06-06_0728,weedsgalore_softmax_pu,0.05625070490880754,0.5272330218849388,0.6261374060347568,0.8106974388110422,0.9488547401799154,0.9743435686687811,0.0798075671140427,0.11067257056681024,0.18104963065133292,0.4528273609274514,0.8804135723326817,0.7351585080940727,0.48008027650058566,0.2907730491700692,0.22946935316200875,0.2882374235470437,0.2652156110717831
2023-06-06_0989,weedsgalore_softmax_pu,0.09643038718716156,0.5450378881678577,0.6385542855071603,0.8185304980510006,0.9492447758760789,0.9747525387987338,0.1376463286529479,0.19242440995082138,0.31832032469642124,0.6174503089280152,0.8873397395910523,0.662743768820074,0.4623858866487336,0.2553124260237282,0.21909414999941496,0.39950060499008666,0.3760375236645526
2023-06-06_0267,weedsgalore_softmax_pu,0.05374823234431459,0.5355805564990609,0.630241267183542,0.8135673573549357,0.9477180780359105,0.9729262100190855,0.07633813619983419,0.10600221998672903,0.1741667035922385,0.4574101339625113,0.8482087120794022,0.7298688495308615,0.4732428754078341,0.23839263312218514,0.19644118706531746,0.344289334169885,0.3390474466346709
2023-06-06_0353,weedsgalore_softmax_pu,0.0534340594189047,0.5489892830152956,0.6467320704864241,0.8098361203085246,0.9482184277523311,0.975351347363897,0.0757233916798593,0.10466195866202517,0.1703972860440159,0.44804646954353416,0.8419429289297491,0.6608211940703603,0.5303694988594796,0.24380003647527876,0.1849011858722083,0.34492452388292766,0.34379804381969725
2023-06-06_0764,weedsgalore_softmax_pu,0.07557629432831627,0.5404123228000948,0.6367256178148158,0.8106755370663454,0.9434514268159877,0.973852797750223,0.10772215130194182,0.15027053619346928,0.2479295561172823,0.5540576332420086,0.8698292269259498,0.7548054905467886,0.6639105348594936,0.389284237798356,0.30145128788071507,0.28549258975969893,0.28460169088112286
2023-06-06_0156,weedsgalore_softmax_pu,0.030990623370630726,0.533105282622955,0.6321140761410504,0.8162081840344899,0.9464019231671209,0.9729704095099422,0.04384532648859791,0.06069818863151666,0.09945288100990407,0.28352394996041513,0.834524989653517,0.49795321752983596,0.3191924144073722,0.1936720766761282,0.15427308321098984,0.35008999211996583,0.3225662150399213
2023-06-06_1052,weedsgalore_softmax_pu,0.07867740604625417,0.5490027892440036,0.6474203635651259,0.8257588677674995,0.9505885421533334,0.9747848307794407,0.11164862745031269,0.15457748531025992,0.25151995935680643,0.5662034008806944,0.8559014640252852,0.7185307808269904,0.5155623274645303,0.26364903552905244,0.2271621832903055,0.4055292731987804,0.37602597228074197
2023-06-06_0451,weedsgalore_softmax_pu,0.06694936167062482,0.5503770880218852,0.6455205416642559,0.8262436099275419,0.9471623697868996,0.9746969118608525,0.09376920875211459,0.12767003741478955,0.20292170412355315,0.4976811787748116,0.831314668450242,0.7131741423608284,0.568393933901237,0.29997725318461155,0.2514026457030438,0.4640519024225364,0.45077072582578637
2023-06-06_0725,weedsgalore_softmax_pu,0.047333914670890265,0.5306671316776826,0.6245272233165579,0.8161456283166196,0.9455809925287665,0.9740855703506358,0.06712752573355857,0.09313619297461721,0.15276383944343241,0.4112435487490862,0.873315576777538,0.7615785534096053,0.4022567070143812,0.17485615374731076,0.1295965815057471,0.3676563855508894,0.35735087577204716
2023-06-06_0922,weedsgalore_softmax_pu,0.09647092873873529,0.546190323724311,0.6415653671458883,0.8454999925962114,0.9486815739490843,0.9754227425603545,0.1358841696162748,0.18609149130479763,0.2975897531646734,0.6025088662983271,0.8940787212779107,0.7634440224562147,0.4537723273329739,0.3090196487453138,0.2668113439004754,0.5213358876487212,0.4412736235839695
2023-06-06_0200,weedsgalore_softmax_pu,0.04175730220940828,0.5184600101553314,0.6154256732979679,0.8158720220271812,0.9519236080114774,0.9782108378565402,0.05870420572373512,0.08039669445472074,0.12911867817795417,0.34438032052741124,0.8265519026095133,0.598635779814647,0.35955684923704007,0.1465200308656862,0.12292636371799422,0.33075958415526485,0.33933784525356164
2023-06-06_0405,weedsgalore_softmax_pu,0.059122115765024,0.5379115396482569,0.6358160441290476,0.8218831099081131,0.9491217565371372,0.9737585609559978,0.08397751384862095,0.11643512619730771,0.1901923848369298,0.47740012073289856,0.8665294229854875,0.7998246499066752,0.5989174893198264,0.2736426159622845,0.2127802686763428,0.32388580929728045,0.3253031168983877
2023-06-06_0680,weedsgalore_softmax_pu,0.05495912547593643,0.55299987923223,0.651349523041352,0.822824382749309,0.9490064469411458,0.9728225193571771,0.07828406531020207,0.10916520944023095,0.18056153133535358,0.4737027944958745,0.8381986247692352,0.693115555278466,0.5418016397979413,0.3092434123881864,0.20823149956884263,0.290214117423532,0.28890503156751124
2023-06-06_0225,weedsgalore_softmax_pu,0.04431848607131394,0.5617498988575353,0.663478585061624,0.8296519394557592,0.9496478508430897,0.9752068366705383,0.06257084331597067,0.08599740503410652,0.13865911919657434,0.3775164590548216,0.8592235063369174,0.7367685810240103,0.5007726652028958,0.24479413863108085,0.19963540187371528,0.3963075811577853,0.39584414449351935
2023-06-06_0945,weedsgalore_softmax_pu,0.07426150517464988,0.5558572342619427,0.6545466239786444,0.8228428591323128,0.9468343969970112,0.974763970219544,0.10564419456124999,0.14666423162888895,0.239135575224629,0.5515080380592206,0.8895755349392289,0.7181874363811189,0.41213174664646857,0.25115763884575854,0.20126023683554803,0.3525175814540671,0.33307758432498036
2023-06-06_0368,weedsgalore_softmax_pu,0.08052883653951914,0.5344376434399913,0.6256547239437263,0.8204979697212754,0.9468808929456451,0.973150617104675,0.11401634726728607,0.15717667051799325,0.25344410305146003,0.5551314210003921,0.8621057379149748,0.6913069503922944,0.4165463063903712,0.22981309458848748,0.19268018407345452,0.4191690998314942,0.4052897060426138
2023-06-06_0658,weedsgalore_softmax_pu,0.10985292586665525,0.5175086254165165,0.6057637370385881,0.8071318984020754,0.9451697751877237,0.9742027972563823,0.15537636010956282,0.21397661570811177,0.3414151717609273,0.5937516577228471,0.8435628958518236,0.7015306818642283,0.5336804065998564,0.2844978843966034,0.23372095091425607,0.3909835556696023,0.3713309862053316
2023-06-06_0917,weedsgalore_softmax_pu,0.07108025048012687,0.5557065773848141,0.653995239200314,0.8094009325293083,0.9440836951565491,0.9738540185623538,0.10116945127489652,0.1408892480434392,0.23236352027964338,0.5526327975475432,0.8429341867326208,0.7403255916974478,0.4069248515692955,0.2351558302085886,0.19662414106248885,0.3641019120982584,0.36319501786057773
2023-06-06_0264,weedsgalore_softmax_pu,0.06337105940047147,0.5209501453742966,0.6103259975383728,0.8114469717476801,0.949684597931177,0.9734274254779521,0.09022980603641587,0.1255583545023991,0.2059797457516993,0.4945097265954709,0.915399930131573,0.6251487012653074,0.3760707711548573,0.24243910604893693,0.21503020623095725,0.3238391389629076,0.3286052884943428
2023-06-06_0484,weedsgalore_softmax_pu,0.06467579306684552,0.5345582609705485,0.6351691066549078,0.8050534725961744,0.9473002217068479,0.9749130590489944,0.09178824812495552,0.1272956534470208,0.2082267883116119,0.49729881322313585,0.7973050514458302,0.6767647508626333,0.4817357072086223,0.2905951244328394,0.21327848489235693,0.29249703905814517,0.27398941712912545
2023-06-06_0625,weedsgalore_softmax_pu,0.08196002353466775,0.5482360054132546,0.6480027072599825,0.816603074717211,0.9465091230341849,0.9746427420995297,0.11688779946316658,0.16321279919669615,0.269511327362664,0.5787646376742425,0.8451941977567007,0.6831663583668413,0.5047509985245674,0.31607306752399245,0.26381285069630833,0.2837163772235517,0.2795709884031379
2023-06-06_0258,weedsgalore_softmax_pu,0.05585218674976008,0.5389192547891335,0.6337123105685641,0.8120427370794769,0.9473031931727065,0.9736917521385866,0.07963554031048717,0.11114113335712067,0.1839572412579584,0.4768718769402505,0.9022017061417236,0.6529993839019447,0.3947423399019884,0.20238368638577242,0.1774963404058575,0.3386252184004842,0.3341079226155026
2023-06-06_0942,weedsgalore_softmax_pu,0.07112165632388247,0.5461793056096983,0.6456355703290296,0.8093133110273537,0.9467297173647374,0.9736577226258569,0.1013542217844219,0.14127489489050488,0.23300229889188626,0.5432908615569262,0.8302190754310459,0.7041076299536829,0.49677046406108266,0.2784323151967661,0.22973337739416644,0.35412917917354014,0.3388402221758706
2023-06-06_0372,weedsgalore_softmax_pu,0.0507020476027342,0.5356237704174753,0.6306331297514267,0.8312169163983683,0.9501068021532365,0.9748501497603808,0.07132848051497932,0.09754324979587808,0.1558432898591445,0.40445183342954355,0.7963978758886329,0.63563419540933,0.37458914148663197,0.19945699794200425,0.17157622907008788,0.4095002255457493,0.41323400189599246
2023-06-06_0656,weedsgalore_softmax_pu,0.06595165538389494,0.5393636243704947,0.6364116826635569,0.8199318779716641,0.9482001091683212,0.9756639769949139,0.09330346137203477,0.12868019698004404,0.2086551593618156,0.5094972317718629,0.9237420363848541,0.7315260915777556,0.5545055055408988,0.3193396072005903,0.28047498103545565,0.3804590907305171,0.37760141189674185
2023-06-06_1062,weedsgalore_softmax_pu,0.11330116883044002,0.5404897505809266,0.6250202863388128,0.8270689937812453,0.9475122080096011,0.9743801347292828,0.16122544758419632,0.22446751406866397,0.36684321319704555,0.631691125119307,0.8747528182537384,0.7095327863434885,0.4707834130414985,0.3638540434538121,0.3379075065278131,0.486207308210323,0.4585511244503001
2023-05-30_0078,weedsgalore_softmax_pu,0.0261687542692719,0.5233534041404199,0.6223007343246225,0.7676479680284485,0.9506096831053479,0.9688973428329515,0.03599462706192964,0.04747919123455229,0.0704830461237424,0.1557319815833894,0.6301722149760495,0.46757151182885054,0.2620247354005095,0.146901602987879,0.10627639840946013,0.44966478814072064,0.44007463504002264
2023-05-30_0432,weedsgalore_softmax_pu,0.04103611447939253,0.5347028201435661,0.6301575922088696,0.8166233217907727,0.9426686979275227,0.9683411914600585,0.05798052449559885,0.07932880465192085,0.12566728015256637,0.32380337128143843,0.8252335392221596,0.5879110724773249,0.3636661532074941,0.185316331649928,0.1357035393584881,0.46941322315343925,0.46946277026986283
2023-05-30_0760,weedsgalore_softmax_pu,0.04692987581023022,0.5126584351133636,0.6139926446376117,0.8038843557159262,0.9484957030243055,0.9768205223821955,0.06466792570237183,0.08538044163924934,0.12714263761031305,0.28743927295287747,0.8254922837476704,0.45741381104690887,0.3231924259355624,0.1525591423007577,0.11292094118357938,0.43846321019385576,0.42377019079361783
2023-05-30_0086,weedsgalore_softmax_pu,0.02170051236070938,0.5293490688456601,0.6239927764444854,0.8241255594144699,0.9372814851139655,0.9637948956248495,0.030226506771515352,0.04054775615738694,0.062377248375483266,0.154352931990938,0.876573658475903,0.6768493285704446,0.3657431938400743,0.1357548968929714,0.0894523482246252,0.48319038365472217,0.48456476190176623
2023-05-30_1025,weedsgalore_softmax_pu,0.06026372890749566,0.5589721264499431,0.6596522029463425,0.8289060590912423,0.9481515191159529,0.9757308253265586,0.08444974213928566,0.11443563447645297,0.17816230851387976,0.4260261965636472,0.891930253407475,0.6198150039690953,0.37756397732162866,0.1847554278082167,0.1623038729023412,0.6099799895159905,0.5566732972987752
2023-05-30_0450,weedsgalore_softmax_pu,0.018094782934706757,0.5265346878473953,0.6159479476691391,0.787031936686074,0.9491466197375878,0.9732808063217351,0.025729770021810375,0.03572365766524599,0.05857256276894133,0.16779314987496607,0.770438105683319,0.5532578223307092,0.2944514726672308,0.12861016261851613,0.08931157744110638,0.5349706628395843,0.5224745055019766
2023-05-30_0727,weedsgalore_softmax_pu,0.04114253696687913,0.5202217597645946,0.616075069543241,0.7989473884394113,0.9340683005659163,0.9727782863078368,0.05748421407523817,0.07705465985715937,0.11707003050255108,0.27490707681079657,0.7191679005571104,0.4686129336201356,0.25765186970597503,0.17229461058352574,0.13723097498886175,0.4702029721448267,0.46058122278544245
2023-05-30_0945,weedsgalore_softmax_pu,0.05222109869541254,0.5680876976843724,0.6594424495476406,0.821883656653807,0.9494296609404085,0.9771097560874592,0.07419101703823498,0.10278701958683797,0.16705030999374618,0.43791470608056354,0.8879118808132188,0.6358928782865919,0.2984564891025754,0.1581450668066813,0.13223355949496962,0.6085480259289469,0.5960070193497566
2023-05-30_0147,weedsgalore_softmax_pu,0.026360151332560474,0.5404916871835443,0.6377771777245591,0.7926576212576592,0.9409668549163148,0.973572850943095,0.03726259301118131,0.05127545584179789,0.0827101469629403,0.22751437790224263,0.7577495902782333,0.45197007048429966,0.30330926480730974,0.13103072936566904,0.10302865950456415,0.47145022759334876,0.447253836638504
2023-05-30_0340,weedsgalore_softmax_pu,0.01875800689184403,0.5138978776533867,0.6127767098259577,0.8090406970484635,0.9507204472176233,0.978023576119344,0.026173767725620342,0.03530983663540959,0.054682830483102914,0.13591478038458724,0.7761316046841453,0.4275566414282556,0.22905917447046015,0.11095194816505245,0.08441389987255464,0.3788309527053473,0.3557088658563677
2023-05-30_0756,weedsgalore_softmax_pu,0.03983148321724689,0.52379163460333,0.6157485255280691,0.7997056876735672,0.945104557248883,0.9736526559059097,0.056293668713141905,0.07726873214999555,0.12332789641828415,0.32163825291692055,0.8148977119129174,0.588871020944458,0.34868666002892096,0.16120121810386803,0.1334791782324998,0.4684987632650585,0.4639946895514201
2023-05-30_0049,weedsgalore_softmax_pu,0.023016539762005895,0.5646082228889329,0.6599966907319075,0.815197786396602,0.9470000358815157,0.9751299990418298,0.03238626954518783,0.04435871929522699,0.07102431263643641,0.19247401557822302,0.8667699987688059,0.6239809899853218,0.32187265263969517,0.13597161562209642,0.09695631198955436,0.5493833738504368,0.5244871841465593
2023-05-30_1021,weedsgalore_softmax_pu,0.056282970036821624,0.5440754054050001,0.6427753880395348,0.8320359762899464,0.9491940723936769,0.9752720949051347,0.07892614804606005,0.10711576169247891,0.16716545784823417,0.4054324777238814,0.9005920851431755,0.6353264701189818,0.39335085097938083,0.20310413392325533,0.17446682231831623,0.5840445653858006,0.49972634608621136
2023-05-30_0454,weedsgalore_softmax_pu,0.04941993486539846,0.5756463850130459,0.6849258965667521,0.845892509581244,0.9507833261613153,0.9758701576201777,0.06920900726005343,0.09315489942105701,0.14234044617515118,0.32931254730439136,0.9406209053056187,0.8064312515299054,0.4755042176173967,0.21886040265767612,0.17651167743368548,0.6341582473150397,0.6344383002598561
2023-05-30_0730,weedsgalore_softmax_pu,0.01606803930883107,0.5578606663084643,0.6579074362191817,0.8213351903124192,0.9530723663467652,0.9755727318829153,0.022324309640773744,0.030267012049420196,0.04803703078597933,0.12973968645679007,0.8520394691353458,0.5431284607510293,0.28307811371635333,0.09242667726341011,0.06116464888661865,0.5227137578559489,0.5122545814610618
2023-05-30_0875,weedsgalore_softmax_pu,0.055463581908915004,0.548783303511257,0.6480765300321133,0.8326788380974759,0.9469513052055634,0.9736631011804264,0.07739490427402673,0.10454443037763199,0.16316868535371312,0.3992587721015224,0.8466447079812117,0.5662563453751335,0.4638070261382349,0.21974511040358963,0.16589010067972945,0.6245521827089546,0.5649299968936375
2023-05-30_0075,weedsgalore_softmax_pu,0.019928767538590502,0.5149999181957817,0.6107203950759557,0.8199772212559775,0.9533285302621481,0.9728374887544221,0.027614205523136405,0.03692131933743895,0.05646861372716291,0.137412449367169,0.8079989572760233,0.4523452263471998,0.21904235674559802,0.09302449000698369,0.07057086633400143,0.4506009893703069,0.44842519345816617
2023-05-30_0360,weedsgalore_softmax_pu,0.038518631035664656,0.5237209505215978,0.624072128638732,0.7673930569486712,0.9436278824495972,0.9762275582696847,0.054047499043752216,0.07351752472302828,0.11581039222814701,0.29419416298199735,0.7278260302379751,0.5231183262708535,0.3088011099244138,0.17633595464873694,0.14697523019201936,0.4155911989413039,0.3884597501730638
2023-05-30_0639,weedsgalore_softmax_pu,0.03199505669063906,0.5408488167775127,0.6420188717909759,0.7907708012577725,0.9457833393197788,0.9740994766654159,0.04471193225638208,0.060384722163498515,0.09386302467929294,0.23710363448590444,0.7946971663557545,0.5611003112784766,0.3252373386743402,0.18540161732699179,0.14442639363634088,0.45417026388350623,0.4523068285072248
2023-05-30_0120,weedsgalore_softmax_pu,0.027628199839340464,0.5830317505952695,0.6874593267305081,0.8297669150625357,0.9486952373549876,0.9753384321860828,0.03822568862358482,0.05108980208943571,0.07853930077641713,0.1960329052635143,0.8108154572387625,0.6126823327275109,0.45008623169852235,0.2343705210737579,0.16318853722531415,0.521725793889317,0.5054870036796513
2023-05-30_0923,weedsgalore_softmax_pu,0.04141873870566199,0.5401992040581305,0.6348507955810143,0.7949267534675348,0.9498251028072766,0.9787330164384845,0.058536627478418035,0.08025885016655511,0.12767235592460904,0.33089067507932746,0.8482372046364185,0.5913603305100792,0.33053565289234377,0.15415780267197565,0.11692256622504292,0.5146106550781464,0.5142437104884797
2023-05-30_0325,weedsgalore_softmax_pu,0.03071631589980968,0.5405277272830189,0.6362265162512182,0.8217820313682234,0.9437063202816401,0.9714678957073064,0.043355193582167356,0.05959720368970104,0.09593702507363608,0.25987638729909684,0.8757851210670892,0.4943782822637627,0.3375222888301063,0.1658709144678145,0.123044816346957,0.47294168218150945,0.439627960566845
2023-05-30_0661,weedsgalore_softmax_pu,0.05718000711021659,0.5342124368437681,0.6291807654492343,0.815965435231038,0.9471370641214159,0.9742749420684838,0.08023685950586379,0.10906099565030464,0.1709223221488748,0.4101132350384117,0.8524350684310165,0.6806649863486822,0.4265403295952845,0.19470073193470833,0.16155930011914965,0.5053115458401056,0.50683363713463
2023-05-30_0880,weedsgalore_softmax_pu,0.031170748362552285,0.5648634016534724,0.6551502929440332,0.8156090649981378,0.9464851433459807,0.9753619235060693,0.044248201929695745,0.06118324313729915,0.09914800627147831,0.27314858353644295,0.8445167477638497,0.5221477670608169,0.31105555120700934,0.15048042079450294,0.11540713157765752,0.5485822947185963,0.5535685298521363
2023-05-30_0150,weedsgalore_softmax_pu,0.02222138593835389,0.518839385931841,0.613622807465725,0.7638696832638567,0.9617732879842427,0.9791954844338373,0.031401608484213264,0.04315627126466348,0.06920545231317746,0.18555719902329898,0.6449610783544218,0.46005458060310034,0.22122306290937,0.11106429694546024,0.09404224440344756,0.46790232020682293,0.4096510213954065
2023-05-30_0487,weedsgalore_softmax_pu,0.046116331564792605,0.5398585268620563,0.6395400762366541,0.8122646757544332,0.9460858067364546,0.972708879115565,0.06476753782394318,0.08779698608951124,0.13670883875379747,0.3386255021339617,0.8027156823083229,0.6218598128078835,0.3713860015503122,0.17363646295708768,0.13002646854304398,0.4968104159216847,0.48790642424116326
2023-05-30_0621,weedsgalore_softmax_pu,0.03929821761457657,0.5400773292188713,0.6340424213868258,0.8274505333066902,0.9471461445689601,0.9728322918441588,0.05572957901546041,0.07676875123829101,0.12324371369736013,0.32675338690590405,0.8191582521171041,0.6255754006286481,0.36547374387505627,0.17464903231832943,0.13951170992768833,0.4960205870302886,0.48678606280693965
2023-05-30_0155,weedsgalore_softmax_pu,0.025663629717793093,0.5344497516650785,0.6328761757016081,0.8038222967042851,0.938303655159489,0.9706571610873809,0.03612508356351439,0.04913288459880225,0.07705599477458987,0.19270585708065419,0.784026018654705,0.6159121336860021,0.33803051265592887,0.17598085489211715,0.13323506930511275,0.49360406617553865,0.4632905407441554
2023-05-30_0927,weedsgalore_softmax_pu,0.05064194089886365,0.5710589917002105,0.6709464411080489,0.8214884081004271,0.9453962257436674,0.9741661196456937,0.07190283866996872,0.09924888571868624,0.15936010445064527,0.40875640153285353,0.8995236244277877,0.6459320732173824,0.3495823113442554,0.19838113102318652,0.16751183813055565,0.5647188443770192,0.5663966635655384
2023-05-30_0321,weedsgalore_softmax_pu,0.02306697322986275,0.5338770353524909,0.6340700887592337,0.797587447950093,0.9403670949855238,0.9762937803497392,0.032061446812534346,0.043164574978817365,0.0669828072812327,0.16989277732480398,0.7620494248362794,0.471627925469734,0.3052985932101587,0.1275971298834411,0.10128888948847421,0.5054671201489285,0.44829513835824775
2023-05-30_0663,weedsgalore_softmax_pu,0.027195328158975317,0.541260932911072,0.6402168500634353,0.8023793793952437,0.9468537873366144,0.9727681380438663,0.038677324077942964,0.05370008278264316,0.08799847399352939,0.2510078974706457,0.8942027161073094,0.5671375510961817,0.3164386372551233,0.17774579573071603,0.15746504840079442,0.4864390617929111,0.44577719505052926
2023-05-30_1011,weedsgalore_softmax_pu,0.052332937613896166,0.5481350822489367,0.6273415908834962,0.8374612861985886,0.9511355612447037,0.9765506567131892,0.07407979044874413,0.10234677575948865,0.16630792995488963,0.4393719098863216,0.9082122285820331,0.7461823360201717,0.4536429675597442,0.25319047651981935,0.21550646640086257,0.6319294796046858,0.5782004406521414
2023-05-25_0150,weedsgalore_softmax_pu,0.018066336138096908,0.5436678366310113,0.6456435041093742,0.791302914936733,0.9481819773511222,0.9727326319598567,0.025020533735752668,0.0331236914590619,0.04926199254395977,0.11110090379665183,0.816118834578528,0.42482212575804446,0.18734438407231163,0.08754059482041651,0.06486985537515272,0.5809546361566988,0.5615920152624716
2023-05-25_0486,weedsgalore_softmax_pu,0.015061202999808659,0.5770715366305423,0.6608685176548493,0.7915573452411135,0.9462406124299643,0.9743853067665579,0.02138171224144421,0.029615922996968882,0.04829016862697372,0.13679106440673044,0.7562540798234133,0.4362850920748972,0.1769466962803845,0.07158106089114628,0.05148597860457227,0.5860809453076743,0.5817852819737628
2023-05-25_0776,weedsgalore_softmax_pu,0.011660994951962286,0.5342052272233155,0.6193468423408376,0.7653007399503243,0.9510140002990207,0.9815256663711794,0.016456672803367454,0.02258905967748222,0.03626022373047036,0.09951231555491781,0.5862569238262317,0.3428356998795295,0.15442542306878276,0.0674485025239914,0.04851227841293529,0.555363197457316,0.5133328006867072
2023-05-25_0158,weedsgalore_softmax_pu,0.008790979885958663,0.5555437552384105,0.6445330020491509,0.8108960919386524,0.9525867630944187,0.9711576774357162,0.01216772881005018,0.016233454634925912,0.024806532440176467,0.06117854143279438,0.6733906364858366,0.322033065751204,0.14717641720437385,0.05653189507031608,0.038373759065354805,0.7217244365475427,0.5424063702386718
2023-05-25_1060,weedsgalore_softmax_pu,0.018606930844578297,0.542617488480613,0.6400041262089701,0.7983856912791635,0.9577301635213283,0.9786298293797336,0.026224550749874252,0.03594604084663415,0.05747714281024609,0.15376712901490655,0.7714513897562303,0.44194985283006344,0.185240993453661,0.07219033777034443,0.0608663702627173,0.5682430503407541,0.5031313259718264
2023-05-25_0468,weedsgalore_softmax_pu,0.008005918723030926,0.5905262057994545,0.6783807110723572,0.8031206082042907,0.9385642461784345,0.9713583926182319,0.011365669997256952,0.01574687018326225,0.02573692242449475,0.07363665708194392,0.7509676375466521,0.40212557022574,0.13816512053453167,0.05372563949520858,0.03510160519156057,0.643352958483553,0.6053256904321322
