,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,-0.0632763246373513,0.18224556603264191,0.12661077886189243,,,0.995935316860219,0.9845029990136337,0.9505660143058445,0.8411934897117077,0.43108766233766227,0.5721001003204149,0.5992346903875664,0.6347866638944376,0.685572366829648,0.7041328312652113,0.5534381578688233,0.7841920703725235
above_threshold_mean_0.3,-0.0632763246373513,1.0,0.6136366998240514,0.4129484285256773,,,-0.06348281306735555,-0.06247411455007193,-0.061523050149860745,-0.060261999433353274,0.20128805832475072,-0.06130935745522245,-0.06178118605449504,-0.06235194645684092,-0.06451738605621218,-0.06502919325077797,-0.04417903671466421,0.06374693561443222
above_threshold_mean_0.5,0.18224556603264191,0.6136366998240514,1.0,0.6796704812137673,,,0.18189465440230834,0.18339656915283958,0.1845538964660054,0.18462800303488824,,0.18437860280963264,0.18464178653238283,0.1843948186890381,0.18107883350942094,0.18027874201955685,0.18485405239379998,0.18480864793146476
above_threshold_mean_0.7,0.12661077886189243,0.4129484285256773,0.6796704812137673,1.0,,,0.1266223422443966,0.1264470036076495,0.12599579570258823,0.12544287722896974,,0.12688405226882804,0.12647909789378353,0.12616853847795687,0.12640995358615648,0.12644181188489248,0.12566517735792776,0.12563544294577414
above_threshold_mean_0.9,,,,,1.0,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,1.0,,,,,,,,,,,,
above_quantile_mean_0.3,0.995935316860219,-0.06348281306735555,0.18189465440230834,0.1266223422443966,,,1.0,0.9879333167661076,0.953274770746128,0.8428070653354555,0.431060606060606,0.5724573330043943,0.599686214940661,0.6354377167777137,0.6865906648944846,0.7051921414823036,0.5534745095492316,0.7840967862739182
above_quantile_mean_0.5,0.9845029990136337,-0.06247411455007193,0.18339656915283958,0.1264470036076495,,,0.9879333167661076,1.0,0.9639513103968963,0.8503936219488379,0.43108766233766227,0.5757179494465088,0.6033981454629479,0.6397657917457631,0.691318758684827,0.709877900147737,0.5559408613183393,0.7850423208428178
above_quantile_mean_0.7,0.9505660143058445,-0.061523050149860745,0.1845538964660054,0.12599579570258823,,,0.953274770746128,0.9639513103968963,1.0,0.8793891835259235,0.43108766233766227,0.5899348841880263,0.6193040953370175,0.6570055385949459,0.7070711234608603,0.7239743241075535,0.5663479354936574,0.7841959490878029
above_quantile_mean_0.9,0.8411934897117077,-0.060261999433353274,0.18462800303488824,0.12544287722896974,,,0.8428070653354555,0.8503936219488379,0.8793891835259235,1.0,0.43108766233766227,0.6561662327166026,0.6889160599408842,0.7146678128420654,0.7360002958647934,0.7404479495201743,0.6084350932327394,0.7377527836171486
above_quantile_mean_fg_ratio,0.43108766233766227,0.20128805832475072,,,,,0.431060606060606,0.43108766233766227,0.43108766233766227,0.43108766233766227,1.0,0.5398809523809522,0.4366612554112554,0.43108766233766227,0.43108766233766227,0.43108766233766227,0.5550595238095238,0.5550595238095238
patch_aggregation_10,0.5721001003204149,-0.06130935745522245,0.18437860280963264,0.12688405226882804,,,0.5724573330043943,0.5757179494465088,0.5899348841880263,0.6561662327166026,0.5398809523809522,1.0,0.8364034266795776,0.7146597848034641,0.650371822967617,0.638414735991035,0.60223759777031,0.4946070974175424
patch_aggregation_20,0.5992346903875664,-0.06178118605449504,0.18464178653238283,0.12647909789378353,,,0.599686214940661,0.6033981454629479,0.6193040953370175,0.6889160599408842,0.4366612554112554,0.8364034266795776,1.0,0.7975028891167008,0.7059839406153657,0.6872016978549952,0.5939670342275576,0.5194760366806195
patch_aggregation_40,0.6347866638944376,-0.06235194645684092,0.1843948186890381,0.12616853847795687,,,0.6354377167777137,0.6397657917457631,0.6570055385949459,0.7146678128420654,0.43108766233766227,0.7146597848034641,0.7975028891167008,1.0,0.8168213567475439,0.7839079018600845,0.5592375889003797,0.5541657326930747
patch_aggregation_80,0.685572366829648,-0.06451738605621218,0.18107883350942094,0.12640995358615648,,,0.6865906648944846,0.691318758684827,0.7070711234608603,0.7360002958647934,0.43108766233766227,0.650371822967617,0.7059839406153657,0.8168213567475439,1.0,0.9241575858876101,0.5386598617764184,0.5947006826989905
patch_aggregation_100,0.7041328312652113,-0.06502919325077797,0.18027874201955685,0.12644181188489248,,,0.7051921414823036,0.709877900147737,0.7239743241075535,0.7404479495201743,0.43108766233766227,0.638414735991035,0.6872016978549952,0.7839079018600845,0.9241575858876101,1.0,0.5351818869408618,0.6106615660057365
class_mean_w_equal_weights,0.5534381578688233,-0.04417903671466421,0.18485405239379998,0.12566517735792776,,,0.5534745095492316,0.5559408613183393,0.5663479354936574,0.6084350932327394,0.5550595238095238,0.60223759777031,0.5939670342275576,0.5592375889003797,0.5386598617764184,0.5351818869408618,1.0,0.5260010881450075
class_mean_weighted_by_occurrence,0.7841920703725235,0.06374693561443222,0.18480864793146476,0.12563544294577414,,,0.7840967862739182,0.7850423208428178,0.7841959490878029,0.7377527836171486,0.5550595238095238,0.4946070974175424,0.5194760366806195,0.5541657326930747,0.5947006826989905,0.6106615660057365,0.5260010881450075,1.0
