Coverage,Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Mean (Mean Risk),Mean (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Threshold 0.4 (Mean Risk),Threshold 0.4 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev)
0.06711409395973154,0.30900330410354987,0.016874922413929155,0.42913550448569765,0.03445751014102229,0.40941243558812357,0.015306064221950057,0.3169721171754183,0.057606267006341166,0.36023398357416003,0.04694080422299773,0.3723594636824825,0.047146488972650544,0.40492950085045476,0.017261631097612924,0.38397011204069026,0.009824794762730462,0.3538321476209551,0.011692982243059891,0.3335103520048516,0.03379081695003485,0.36326442430434536,0.011869639896285264,0.3107110849894722,0.025680232600372194
0.0738255033557047,0.3133778274084314,0.008789401695163854,0.4327247743105892,0.040583847824220316,0.4086497256476591,0.007798415276390537,0.3250368251990645,0.03353671255475629,0.358067138684038,0.035664540524832665,0.36508612978515903,0.04720390850634513,0.4101714924589674,0.0056773286015060955,0.38840478260991634,0.011704251967418445,0.32820640086555253,0.011243438979126427,0.3418848491213299,0.03376608628174892,0.3517048009456382,0.011301361572479176,0.30993544233420717,0.023774123171895922
0.08053691275167785,0.303556605679588,0.01270651014114854,0.4242037999503874,0.035303707278571364,0.4092774298468771,0.015937784813256892,0.32285978255267833,0.0389783153069841,0.3437465875317308,0.04013324801810825,0.3697073758638766,0.04883004700629582,0.41460624466057977,0.004254745076581981,0.3939517309171876,0.017788920764139828,0.3404969093827836,0.009699784286424526,0.3305940827781172,0.032640129316967935,0.34023566444740816,0.011725816942497604,0.31137524839663755,0.004443468631317755
0.087248322147651,0.2970290663747509,0.015926821756047142,0.419222144100452,0.02044014289627493,0.4129226938728623,0.016220715545636404,0.3197329429130238,0.038771072492396794,0.34802482217352293,0.030398450476213996,0.3575677094482247,0.05056104102901746,0.4117671628972071,0.007753100499698388,0.3792392325253596,0.011344288756139539,0.3342636019837989,0.01000009850899438,0.3516978722067048,0.03172158970050436,0.3363825824302351,0.009481652671897942,0.3224634042242667,0.015481601226525766
0.09395973154362416,0.2973411833463362,0.022112322317401928,0.4154478848029083,0.024961079943251113,0.4079206464723992,0.019461263944977696,0.3184501355864822,0.03643674132863734,0.34990062748999884,0.023659019361574184,0.3747345762597418,0.04814927088836416,0.41219989965624615,0.009330443448020191,0.3797775541856809,0.019311290934558415,0.338260369813246,0.005660022540075723,0.35472907759353256,0.023305325119323764,0.33780702684263897,0.011548488605661883,0.3254736985138982,0.012417731659319253
0.10067114093959731,0.3039190858972094,0.012551473210884586,0.40771706467250923,0.03639338112994521,0.4097128376969245,0.01827611167820533,0.3156632432269377,0.026204626991541642,0.3545823328514295,0.01813850573706379,0.3865383551214376,0.045562494214818984,0.4098132258540507,0.008236020186179341,0.3592556461274039,0.01818457498064817,0.3398342102678765,0.008130242380677104,0.35418148252164044,0.009319991666275803,0.3449058170370937,0.014056635498634295,0.33274955063753103,0.014082582303452783
0.10738255033557047,0.2996524182337507,0.011849457617017837,0.405485580331851,0.03915100869170519,0.42968286152900986,0.022930625807570864,0.31718117741454965,0.021458401912068235,0.35004226100193514,0.014605807048977916,0.38852828741501055,0.037099800827512165,0.39267187373257734,0.006521611887015319,0.3697405445023835,0.013153640051100793,0.3614230418037281,0.012862057179983575,0.35574205217311705,0.012180254349972577,0.35074659713279754,0.01732128970862271,0.34288780102082106,0.01430346766901217
0.11409395973154363,0.30660495834840945,0.011919648536016441,0.40432967540480724,0.027897217913750168,0.4318980102859178,0.02825635557431827,0.3157880590172584,0.02346397410233438,0.35970012732379547,0.017076335494470653,0.3900176025045739,0.04149492907397791,0.4086067519712059,0.010891238207344212,0.3782077253824709,0.019319957845177784,0.36308903579509955,0.020553878953621218,0.36743793792814233,0.016652464110482393,0.34961990263895815,0.012264688707088557,0.35016897468478564,0.010607279270619765
0.12080536912751678,0.31037276600375496,0.015357759307904529,0.4084096346222092,0.022760891655386712,0.4272090583418128,0.027294974666494866,0.32184429121517355,0.010290705566955785,0.36193207762615276,0.020093926248398446,0.3868700794529956,0.03584268952469687,0.4153406491406762,0.01815899608162803,0.3889633622446527,0.014104342758611936,0.3743757838451024,0.018246607749622275,0.3693584309898426,0.013670635239298385,0.34968634473111343,0.013764284623103501,0.3602117995845949,0.010688073777816843
0.12751677852348994,0.3157504510905018,0.009301364309755618,0.40337730943185046,0.022807787454225632,0.41361677985199014,0.0214928807854158,0.32126269908288124,0.013746823587386058,0.3649582956747286,0.01187507526687221,0.39033152131303456,0.03586630976375001,0.4064946609633609,0.017184620561172183,0.390689494583893,0.012890576614540836,0.3810528800093464,0.01254581454673317,0.369848755080444,0.016009909623631382,0.356305163638904,0.016820222886936048,0.36109032559007004,0.00516968178280583
0.1342281879194631,0.3137455773017982,0.007552534808033529,0.4047284128523606,0.013430653491977123,0.4178704619665551,0.014768310709709255,0.3246796342569663,0.0059019747035334745,0.3741985572489544,0.011115708995589885,0.3904882279478394,0.0372624133517072,0.40000787394401366,0.0020843703611463675,0.4013930927465214,0.0061665040207531255,0.3778902541015219,0.009273326938604875,0.3724300130843407,0.015185633358272997,0.3524119754189899,0.012597870431117427,0.36215808177186937,0.011164057449473951
0.14093959731543623,0.3274323647180371,0.007153290993455909,0.40740643777359564,0.012327780210918893,0.41911019106494674,0.007571474516372325,0.3273330701307163,0.012242873063350274,0.3813698005055642,0.01561684217735348,0.40441076546835936,0.02995167863563031,0.3955406111419332,0.009228580220249466,0.400053584505368,0.009696434150388192,0.37471760960245215,0.009753660755009934,0.37706417250476876,0.010534430103272215,0.35577429607468575,0.008898453068385515,0.3634749843817936,0.015604105269164505
0.1476510067114094,0.3276817399124214,0.003609042962745662,0.4066061755378587,0.020852214352301952,0.41152530567081036,0.015105112436149043,0.32940701603622186,0.014802178117121942,0.38140339154022385,0.02339819827627269,0.4093640812145388,0.03138120847926129,0.3948062805952544,0.010937617813769031,0.39141048639882864,0.004780359119870234,0.3802710826334414,0.0034653557779960034,0.3752362646769301,0.012371195021662514,0.3584630444788067,0.004824496281505744,0.363761874452205,0.0114979784237346
0.15436241610738255,0.33215048061341945,0.003430367590438743,0.40272590957594756,0.01869976942823691,0.4107975151590005,0.010072702716122844,0.33769112590713685,0.016349354508239777,0.3836145916002452,0.015485605490792463,0.4058686153936455,0.023367458841551343,0.3877003318867718,0.008040017905643482,0.3947853206111972,0.002612551953597295,0.38465509510313384,0.008931660302047383,0.3770689098497348,0.01791892259087749,0.35991346814526465,0.001757377521136786,0.3714860098780892,0.012352379903625048
0.1610738255033557,0.3346656415686078,0.005609028195437415,0.398982154839197,0.014940043694178921,0.4048696597475978,0.009988763517490966,0.34661819167429303,0.009971986651111597,0.37784274157729575,0.014958658079304504,0.40517071712345365,0.019847082931479944,0.3846453047781843,0.00753489450582408,0.38872580286220826,0.007390000057566396,0.3936617955600084,0.0076015924551260305,0.38352537733310793,0.019041307128019398,0.3631255677951504,0.002865071511306062,0.37615778878824213,0.01358209962906692
0.16778523489932887,0.3310249236356596,0.00633532441921058,0.4015666359993129,0.011405704899431953,0.40284283081180794,0.008609474497448002,0.34779822917099074,0.0118459039938984,0.38124776767038815,0.014750615834950413,0.4082476850212134,0.01972476212566162,0.3843323524431695,0.005417478978776323,0.3889317707663754,0.006275308073560645,0.39371201481989193,0.005739821129503516,0.38999498094069596,0.018394252597253195,0.3632280925187369,0.006184451965398155,0.3785199796992986,0.012451035243558884
0.174496644295302,0.3330288990603931,0.005758785963589472,0.40075718108847713,0.007837278230063726,0.3972439949064729,0.007323939626594013,0.3489526968385429,0.008426912323857514,0.38258266182912537,0.01575258013675501,0.40503507961317314,0.021737851514286373,0.38280707880749326,0.005135407615214671,0.38312708933696354,0.005454526044389522,0.3912980202148594,0.01024965259374403,0.39426822524426286,0.011957421738889744,0.3621940674341433,0.007200314978969314,0.3846252434196187,0.013733916302419429
0.18120805369127516,0.3346859080418052,0.0014537320777137305,0.3979455890499559,0.012822104649397289,0.39027476041628806,0.006980143150882395,0.35177142111141885,0.008466839486110413,0.37599453552789863,0.015723465501301267,0.40916776191047605,0.02024680960006081,0.38105788043611605,0.0050767103499275365,0.3861428227204306,0.0031669468148387996,0.3954135900820296,0.012134853157900902,0.3937678809799956,0.014439354808215987,0.3659597384227534,0.008738897001806974,0.3832334108305584,0.013320381485789838
0.18791946308724833,0.3389860515701107,0.0013012116142249817,0.40171388313666484,0.009283364654908383,0.3908149079730122,0.013778906651273876,0.3593847219914516,0.01047352643648174,0.37996780757479776,0.015932390016745394,0.4123060577814626,0.018882778633394322,0.3787112266811841,0.004091922890133944,0.3872670467738579,0.005577806318005554,0.39723682638660957,0.006800875562056185,0.3925325029593082,0.0111216453295796,0.36863650864219766,0.00914715409281374,0.38894379698398385,0.008029626050877557
0.19463087248322147,0.3403284117935209,0.0037368066520689345,0.40019594150774424,0.008064433436807147,0.3929050051773756,0.015373937891153742,0.3620921612648832,0.010478403812163747,0.38044274394403826,0.01874303753913873,0.41389107427590444,0.02125213112141432,0.3833013718424949,0.008331919526648485,0.39581411948477735,0.008890713189472132,0.3965864716786852,0.006562212300610695,0.3981914536851496,0.008883914600962902,0.3673905698993206,0.008881721933736673,0.38758536191911336,0.009853964319992574
0.20134228187919462,0.33912130704183946,0.0014003949193133617,0.39916180445359967,0.007360937296891347,0.3947658381491804,0.018172312427393846,0.36516334770126696,0.008362715637491787,0.38043438102946914,0.01607722639618694,0.41120804219885576,0.019619570810224005,0.38499991220513985,0.004427196557535306,0.39955579881824865,0.010169362933268958,0.3985925845313247,0.0078030217220476355,0.3975292977112753,0.006447440219778405,0.37232604652880247,0.011298863459561046,0.3873408079530526,0.00990666937776851
0.2080536912751678,0.34035149324097924,0.001567541072523497,0.3973260562139591,0.007623052440091173,0.3925960376330122,0.015652653594574545,0.3616779129122275,0.007693831003164746,0.3866073354647407,0.009843198364712884,0.4159882212000471,0.017399892360140796,0.38140272313627815,0.00439795214254573,0.40317548876228276,0.011401367073724671,0.4025626603360471,0.0029807782127885883,0.40173238401025746,0.010946891241001514,0.3678348998117253,0.010044658762020913,0.3885890475946447,0.012078286555232572
0.21476510067114093,0.34132586953200944,0.002198619548870381,0.3991792616099558,0.010118784776183044,0.39225179895565615,0.0168719796198385,0.36517471716252214,0.0029529862415297718,0.3862819232043443,0.013895573218374023,0.41812378394317673,0.014922667845580365,0.3820720331704988,0.008214757881620231,0.404453137656009,0.0161610107959359,0.40279009017099016,0.005379017730404637,0.4088968889125209,0.009034152537920705,0.37202620086262217,0.012815136408184194,0.3910174083505344,0.013467260930270076
0.2214765100671141,0.3403637920926218,0.0033825834136030227,0.3957016873077309,0.01130787505862012,0.3938306392864995,0.016060021079534994,0.366924830944915,0.005348588458577911,0.38723202487386055,0.010679785504421694,0.415662485148355,0.01766340001639403,0.3818024162058933,0.006213664500644166,0.4041581427134462,0.013593501141918108,0.4041748788804296,0.00806750661323885,0.40907089901043847,0.007228224448197565,0.3710084829506608,0.01176517282653035,0.3934493233292114,0.014457586204425011
0.22818791946308725,0.34115873041886785,0.002246139361236581,0.3982365458967232,0.010996011847141935,0.39486452048023307,0.015454123350076262,0.3706110348871735,0.006615687912599961,0.3917402773572804,0.011030827968911104,0.4149235698722142,0.014282158447790518,0.3828187242997115,0.005244674064046899,0.40505825453710664,0.014603293478322997,0.4051847689032664,0.009665402053952952,0.41249397151993467,0.00503809845568484,0.3754603215129749,0.014951391496301576,0.396155859288777,0.010272496872432077
0.2348993288590604,0.34214401777058767,0.0016847439513523006,0.3958348853357389,0.008431590470872549,0.39547522332013374,0.02007855106784477,0.3761688919967307,0.003885469685587383,0.3922623036369933,0.007583207193031946,0.41673707913381364,0.01564670619914658,0.3829040928301978,0.003967562572617407,0.4043848905760128,0.011813603360882857,0.4064062403511183,0.007001140453237478,0.4123225379017559,0.005557897090757372,0.3762247328847199,0.01348068675899257,0.39738580853193595,0.00870073799879462
0.24161073825503357,0.34111020666362846,0.004251451215820099,0.393438531050332,0.006471397498577217,0.3932385602240471,0.018702764690166598,0.3774293055859303,0.0044343209097499016,0.3913603634413344,0.009992244459706992,0.4142638714300463,0.01423630718818856,0.3875269710206861,0.0062071997617634085,0.4043654331208804,0.00704226616714872,0.40819122475486314,0.006918142507837303,0.4117054347710407,0.004168973584654818,0.37845820852873296,0.009857587914755262,0.3968568653896379,0.007447521751789648
0.2483221476510067,0.3409403146043688,0.0033594566047329857,0.3918989885128548,0.0064503777786147605,0.3898414752996459,0.01700209670831426,0.38235292390803294,0.003990480390514363,0.3937615750285026,0.007951405181975018,0.41371295458146895,0.012248926045242914,0.38872814928461596,0.008531721303901745,0.40911168548724786,0.006527370634084326,0.41067339040309164,0.008536209627048697,0.4092214393419139,0.006623126824579451,0.38405970600537354,0.007674835682137676,0.3990503924809291,0.011048705745113947
0.2550335570469799,0.34297702322407386,0.003515449667587297,0.393433330121013,0.00845518406511737,0.38942721613039943,0.013231126306169596,0.38864586349400443,0.004546352079918958,0.39482270334558245,0.009694097901268803,0.41570618554497346,0.012124878453236423,0.39057790685432764,0.008081410665006918,0.409883205737579,0.009355873167617455,0.4071595048232941,0.007693267273142867,0.4075436159424103,0.004788214052301991,0.3858566033404077,0.005073827974201843,0.3986123312855552,0.010904978305835866
0.26174496644295303,0.34462994363731925,0.00708398218359536,0.394102716500297,0.007192972773579669,0.39143440401827323,0.013246346740675105,0.39067992939098817,0.0031544295341632326,0.396376018498532,0.011528761436522093,0.411923737913396,0.01070993452224481,0.3936199250450938,0.007697476048934591,0.41276962845749093,0.009234570782695498,0.4087919121245786,0.003662441362303864,0.40435780582144604,0.0033941705133920487,0.38614871925397964,0.0063629867286574306,0.40150827650755117,0.012157821074019236
0.2684563758389262,0.34174338292302364,0.006458414262971112,0.39449917978764093,0.010549154613892752,0.39147374282686687,0.013835073377660531,0.3919618476435374,0.004354788159079556,0.39602063811052773,0.010907663445230831,0.4122373059857819,0.01001562745066706,0.395572612197225,0.004852190109554656,0.40957653772595487,0.009593152889630674,0.40630405523524776,0.006986416667064295,0.40174282376910153,0.004635877620319573,0.3888959820519716,0.007359053570614462,0.3995692491976318,0.010640385915537018
0.2751677852348993,0.34406759509157453,0.005928383737794798,0.39735464904891615,0.012503822641302934,0.3929782452570734,0.011243481888848106,0.398127314825965,0.0030264586285176738,0.39747788653364685,0.009761276986010769,0.4121521369487026,0.010562485068623341,0.39559921042901774,0.006548922027956877,0.4131962492690965,0.0084251377118842,0.40559233949111045,0.006090809524561204,0.4028153939857849,0.004053364553988034,0.38993489750751265,0.007904324128942845,0.39671129425434326,0.009255947170937114
0.28187919463087246,0.34627414302757586,0.0062883099395838644,0.3965114135161493,0.012141194387384608,0.39474976658529126,0.012672451265675217,0.39723249172313935,0.0030881978965265995,0.39841681108517774,0.008062717759532916,0.4111599276635047,0.010605151833964136,0.39840111071300266,0.006307163691443889,0.41115143765034545,0.006949665285426481,0.4075303453923478,0.006714441957950427,0.40538894312706053,0.0019336413120610114,0.3905537151741024,0.00846623230087281,0.3954006712077356,0.008032365895396952
0.28859060402684567,0.34655355068843396,0.0069631244162526775,0.3963487922263523,0.012593619234885129,0.392929377510469,0.011425416606340924,0.3974048314102704,0.00653341236524826,0.3990285606078383,0.007916303271604136,0.41046476655858516,0.01299992029257039,0.4027722602349086,0.006083077937660336,0.4098677589537027,0.0062786483809524505,0.40752048453027734,0.006125480886414548,0.40645178194547715,0.002826319515715185,0.3924840266287238,0.00784016123420084,0.3977621453203558,0.005754921066674729
0.2953020134228188,0.3479145666305464,0.005047179622532183,0.39842285468760386,0.011837202489628376,0.39440348879830117,0.008237073790307595,0.3981882922320506,0.005103044382986171,0.40118119326592316,0.009066687650016716,0.407139666807321,0.012730685987470241,0.40562132266864903,0.003674773163853583,0.41102472967628423,0.007198540172398538,0.40856148592738223,0.009260368197116139,0.4065676440813014,0.002347608540308497,0.390800894727635,0.00808139397397664,0.39858566274393314,0.007753505322510034
0.30201342281879195,0.34948532419147005,0.007411279703101045,0.40138577832141564,0.009621142668994874,0.39833267892999247,0.010827949416157183,0.3958223717512436,0.004093594340651412,0.402610782311973,0.010061845200271972,0.40695886543648097,0.013668184575780453,0.40443122698974165,0.002366466459696851,0.4100189238507127,0.006252924180441087,0.40882347014040427,0.008636016974886251,0.40671951907234033,0.003333882459649442,0.3912057233195212,0.009986659357772128,0.3983521094819533,0.009033277038916205
0.3087248322147651,0.3500405958956244,0.008418790340253453,0.40330424071070003,0.009416987827605732,0.4002187361554116,0.009229786757966103,0.39771367139482794,0.0037843069249581685,0.40600758889834665,0.012076750771314154,0.4059426463395487,0.01225707975411587,0.40435666429641864,0.0034383205678283992,0.4063013028073533,0.007688178497791828,0.40870991312954974,0.009705853198168022,0.404469741789912,0.0035840549504809736,0.38960844962791474,0.010735027168798298,0.39923171836290566,0.009346771303559638
0.31543624161073824,0.3514855664067976,0.007506408627505195,0.40595845894989274,0.007329033725188455,0.3997821250022335,0.008718372957856452,0.39706346531207715,0.004067593431070757,0.40603838173047424,0.012025940806129001,0.40492858221024064,0.01140853538202552,0.4048746260203751,0.0061677870627753215,0.40724387685512464,0.008708181937307592,0.40828348862221236,0.009048901840434177,0.40366963701855446,0.0032804495882834987,0.3886337416716103,0.010723803274748322,0.3979998629895878,0.0073249992368139795
0.3221476510067114,0.3525970590200104,0.005684735491184788,0.40654725891584065,0.006134157226327058,0.40390651005157285,0.006316863194172699,0.3982404714015928,0.0032760955646745312,0.4074529169368777,0.012347802733228205,0.403484030111276,0.011376147985283615,0.40386486614136485,0.008822463505043896,0.40521072901505845,0.008763721895164873,0.40614697577333997,0.009758327428170139,0.40380487113911057,0.0028382129910649416,0.390416160833292,0.012072675847519013,0.3976250350510636,0.006046343138488076
0.3288590604026846,0.35376963075856993,0.006851392400180315,0.4075356243812386,0.009343436753005117,0.40452842860039906,0.005629874035613204,0.3987934483059957,0.004455046712232334,0.4068146016761946,0.014180071779899339,0.40158015564260324,0.010382715177034839,0.399940269469386,0.009625296216599155,0.4053683196440752,0.010338168116846755,0.40658262340848206,0.008348053486857401,0.4000973650056175,0.002939204597184454,0.38748384183670687,0.010384111729288025,0.3987613667368181,0.004559732071086214
0.33557046979865773,0.35346659317981904,0.006419165047228993,0.4089404256067793,0.009286096491735596,0.40648629351139637,0.0039270844346620684,0.4012039774435374,0.0053850295183657335,0.408373023103702,0.011481294374062328,0.4012275910791416,0.008942304284775864,0.4032689608443666,0.0094641614253146,0.40354959775072224,0.009916039553347068,0.4072404610606562,0.008539316496171113,0.397964956331299,0.004029549469160276,0.3881148681735344,0.007430741123129136,0.4006632566718974,0.0034978883885943856
0.3422818791946309,0.3562127875236534,0.006775783598484006,0.4100098544310141,0.011289228958484467,0.4037790794017559,0.005244896237744243,0.3999098454115865,0.005973276478952837,0.40885426346873793,0.011598124252322066,0.4027700667528431,0.008324299007864838,0.4028050485439289,0.005722270721630171,0.4056658885811386,0.010635626564814218,0.4067258233129125,0.0104715677674611,0.39914608514907757,0.005329874996960855,0.3866717047128454,0.008622837956862488,0.39984035008775487,0.0041375338225222436
0.348993288590604,0.3577420502833673,0.005563047406340329,0.41170271146956283,0.012192254726703941,0.4035414081726474,0.005702093339991253,0.40024233792057107,0.00557950782605108,0.4087265964757382,0.011092728049458591,0.4029738736396572,0.008043795364940327,0.4018427648960793,0.005796717833345817,0.4078211736658849,0.008135669556913317,0.4057270811769973,0.008590395972469203,0.3973227712236413,0.003430650788227759,0.38582423370308006,0.008174905121971268,0.40004055620001355,0.0055826393348688205
0.35570469798657717,0.3574625615608833,0.004846829791078321,0.4141777081228858,0.012227815299561136,0.4039047452754146,0.005680688099975031,0.4017487522097383,0.005851907655259662,0.4097283329249355,0.011001401245483646,0.4025633158563434,0.006542122191720605,0.4009685927515763,0.005815562599106976,0.4061696098838875,0.007595139760490033,0.40835239306743576,0.006131842273330946,0.39624681563268277,0.0037651417314013553,0.3852436563180826,0.00557213619145825,0.39947280951940284,0.005396644379390261
0.3624161073825503,0.3558622587094449,0.004152482065464644,0.4149883289282195,0.014565063492894647,0.40302210895059154,0.005299788549120513,0.40248556354622167,0.004516597657832401,0.4099012332680738,0.010301521844251153,0.4031811269928658,0.006058905351166897,0.4007365661970798,0.005944314070740157,0.4049242828859997,0.007592474813654844,0.40850055465866064,0.007647093133630257,0.3959244906521351,0.004154019568077929,0.38656035834274394,0.008180916154323559,0.3996444716093151,0.004928582362707312
0.3691275167785235,0.357521669945611,0.004857777128025304,0.4154429554364195,0.013275807940644951,0.4045641843319301,0.006186657657712456,0.40384963951048836,0.0021020027935130213,0.40904246438296893,0.010860517647080223,0.4037225561080502,0.00543197106503664,0.40150253026273863,0.006663649414903521,0.4068179138289864,0.006926850061183655,0.4093658607549824,0.00737892285302794,0.397100705458943,0.005635837632735124,0.38709627187789386,0.010791778558244544,0.3995545422689474,0.00611121248640427
0.37583892617449666,0.35813654250641885,0.0044308132922000676,0.4158753686243573,0.013274283759733408,0.40503277568513624,0.006335131936497882,0.40436429049110023,0.0028775880805680834,0.4086573179777715,0.011248082853199096,0.40334790341373866,0.007178977295262671,0.40451296797171776,0.007315791557781866,0.40717533362269753,0.00674860404642684,0.40972362881740854,0.007631177243005336,0.39566226525381043,0.006504550554715093,0.3879607087368064,0.011101467985013644,0.40042523363155796,0.005606518579407884
0.3825503355704698,0.35829313807477536,0.0029501852461563294,0.4162278939227888,0.012827023211215606,0.4037211494314957,0.0061751406073295365,0.4055568559071969,0.0030998135749600473,0.40693270148503813,0.012155985766506398,0.4027358415145919,0.006476299017635563,0.4062121096459011,0.0071960280533491265,0.40848928400803364,0.007904063478490236,0.4108352584518624,0.005595460450565368,0.39837260214857106,0.006237783146405613,0.38890060485042494,0.012234571441122553,0.40100823532092855,0.006385928550326475
