Coverage,Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Mean (Mean Risk),Mean (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev)
0.0,0.6773930840248608,0.0374838947295688,0.7085956395281336,0.058239859771877935,0.7280137182003972,0.06575501953101505,0.7075137364653117,0.058303341637467546,0.7231637548126144,0.07158138035935761,0.7405741903191885,0.01829820728801291,0.7578919908421502,0.014073644836254773,0.7578919908421464,0.014073644836246875,0.7383775298923266,0.01783422917090268,0.6146945172928182,0.01468992725984951,0.7811124433734933,0.03037096314277142,0.8309264642847254,0.055114251837800894,0.8589154279807554,0.020700408221674217
0.02,0.6773930840248608,0.0374838947295688,0.7085956395281336,0.058239859771877935,0.7280137182003972,0.06575501953101505,0.7075137364653117,0.058303341637467546,0.7231637548126144,0.07158138035935761,0.7405741903191885,0.01829820728801291,0.7578919908421502,0.014073644836254773,0.7578919908421464,0.014073644836246875,0.7383775298923266,0.01783422917090268,0.6146945172928182,0.01468992725984951,0.7811124433734933,0.03037096314277142,0.8309264642847254,0.055114251837800894,0.8589154279807554,0.020700408221674217
0.04,0.687155767542955,0.019717462196784163,0.7220067841952182,0.036222907942023944,0.738069563078631,0.04307996965357055,0.6841643999393394,0.06283785295885422,0.7248871694102339,0.0522839281463671,0.6955421661208671,0.0277198802535966,0.7406419801377513,0.038635683906115145,0.7406419801377494,0.03863568390611127,0.723393569922856,0.028710513924296636,0.6467036157420539,0.026556930836909177,0.7921010776432234,0.008276632376214454,0.7990106811529769,0.04313308470275436,0.8533943119274483,0.02652882472481561
0.06,0.7068580656893826,0.01690707964832312,0.7135951993586354,0.02435874278542033,0.74790318687924,0.04089197376832801,0.6642121156299559,0.04283575238315538,0.7125599437309796,0.05469789779590227,0.711367948981124,0.024526812062176728,0.7479031868792418,0.04089197376832819,0.7554441311975426,0.04130692701635232,0.7216606338866335,0.01739034026316106,0.6456297157722132,0.027289580731197874,0.7846898909531066,0.030887550358355303,0.790027716646278,0.02291152214193976,0.8261273049646489,0.01637648447512699
0.08,0.7094402106409801,0.021013634665029444,0.7233642104344795,0.017187309153255458,0.7690573197655577,0.027353767609321986,0.6658484617526248,0.0403366065582261,0.7039426223689118,0.04204462335068082,0.7136380971926146,0.02982250138790031,0.7660044189064028,0.02770988365069138,0.7644621574967425,0.02797462328865029,0.7206540994699909,0.016475931789729583,0.6458337208941041,0.01804925871807503,0.7793061837393703,0.03703193729186516,0.7704038173747345,0.027170454433057177,0.8045682753763027,0.01853285405474278
0.1,0.7209230668392542,0.019089333378580677,0.7214383244727949,0.011200567933025703,0.7689938839450583,0.02892491095736509,0.6690233372928533,0.04245220868618938,0.6913706659278667,0.039355978574358845,0.7076270343369149,0.02390054054265277,0.7654541701885929,0.027874112905920685,0.7544544350834494,0.03685412184827541,0.7152470551342907,0.011880744707105706,0.6501666886243482,0.01677453159716455,0.7749085116615176,0.03170478331029708,0.7655818675929846,0.014897265518990597,0.8090053388565143,0.02115838494513504
0.12,0.723610166600536,0.020501046285472054,0.7359784745265776,0.003326331288388015,0.7694994710617153,0.02086106924553464,0.6658739043933333,0.03523190790464594,0.6976939952529115,0.04292397085941744,0.7140547856650277,0.020543510226291428,0.7684279381938425,0.03607835085720236,0.7586689437877219,0.03551574245880011,0.7167765460070393,0.008663964196858486,0.6463834809474259,0.012901774978246952,0.7750616975120055,0.03764473980185555,0.7560930270704307,0.013912618300305279,0.7990158310600387,0.01835797686910099
0.14,0.7181023008705401,0.021988982477771306,0.7302663592840082,0.006961953831508192,0.7608900843780289,0.026295418709016253,0.6660259259974676,0.029403855957743235,0.6904415399112869,0.042723889053424426,0.710719722757151,0.019337210382065022,0.7553878038599298,0.032436716262770234,0.7604449289350178,0.03822808192381532,0.7211826475521024,0.007911876231836317,0.6500996025793793,0.011434244686438295,0.7634578129557277,0.040194646039259554,0.7495575404457192,0.018814522765908847,0.8048074997773462,0.0193526193251477
0.16,0.7153240679332062,0.017193721628663016,0.7296857245952567,0.010810520152132231,0.7628293121471764,0.03326752083737487,0.6674336403553682,0.04012213597767845,0.6972465097841198,0.04724613059124652,0.7161203960746249,0.021092597266224953,0.7608569343984947,0.03083460018624027,0.757336842946978,0.03155458767012855,0.7333684598673647,0.012626327167587327,0.6546129752689612,0.012733489414020208,0.762417120038759,0.03878288118831658,0.745761465366585,0.017766224569516813,0.8023410396607227,0.019718924502087027
0.18,0.7165365482471826,0.023666304139527028,0.7277071348270474,0.012109272044440908,0.7631132554642217,0.026461402027094457,0.6750289055707837,0.03814423315492985,0.6989069742920758,0.05093349553849919,0.7198084788325444,0.024713002031582755,0.7597874466077852,0.02523572085274675,0.7640461740389255,0.021756115096566987,0.734070817985119,0.013093010139436928,0.652373653881435,0.008975873795987313,0.7631514844949228,0.03546820460769322,0.7449390245045231,0.025346086225153157,0.7982318045243497,0.01861387285164349
0.2,0.7157118368539145,0.022457160920410037,0.730271872730484,0.011462113524163773,0.7617359387997104,0.029752276866145594,0.675421488020009,0.03162125806965033,0.6969600698413918,0.042914265851137105,0.7156868934132697,0.022805639615928543,0.7655000843423209,0.026209399674968163,0.7616171563867364,0.01910240614364362,0.7396090880362625,0.013742834058401137,0.6554269362389703,0.006606747956808711,0.7672420315815911,0.03282908744767951,0.7470840778491848,0.021078350425693993,0.7945511044471844,0.014041338318698691
0.22,0.716474598703495,0.019935634947500655,0.7264650537849582,0.009367000208033863,0.7592121088328637,0.026761060171162827,0.6865074598777711,0.03360540715688835,0.6973868023444396,0.03887997671967001,0.7137348995099895,0.019684702407691594,0.7682610743687552,0.020966533367135696,0.7655058028780591,0.01885629443759084,0.733262270913124,0.01314689281288833,0.6557391367280528,0.004804377889341179,0.7634665486454503,0.030931419904923884,0.7448106879357563,0.01708902794930048,0.7897552687759366,0.016485288284030643
0.24,0.7183422186736238,0.01729710865569493,0.7315882098610882,0.009882916751437452,0.7581119345356462,0.02676071694223087,0.6885632714968085,0.03675171565563415,0.6978540658129512,0.035695332411027444,0.7174325147935222,0.01636090877892412,0.7609558533459165,0.022230349047444958,0.7624592721377682,0.013413013738269535,0.734608448606589,0.017294594996730615,0.657494043374658,0.007031182914729989,0.7661742793893379,0.024750575041045574,0.7436148073955645,0.020615825703023328,0.7832460208135061,0.009527238981238207
0.26,0.7183629862439554,0.017255563528067203,0.7298387736672391,0.00932612995767941,0.7581370342282084,0.024868759641787853,0.6906934506194491,0.03311478316642594,0.6979456332063416,0.031122667928968284,0.7179182940191029,0.01413896414554392,0.7621073335595534,0.019638812008368735,0.764692779520568,0.015503835496478451,0.737386950303251,0.009152267155267268,0.6607504727132779,0.0062765848084413685,0.7621609266554474,0.026554890924382672,0.7408322056681329,0.019094808418936692,0.7841880221183335,0.011291471986838912
0.28,0.7205685273053073,0.013349913808656048,0.7342013850104688,0.012993639171735483,0.7566080963168489,0.02696822555628726,0.6914331144581592,0.03389155837665756,0.698712695547954,0.029382378632497513,0.7156497423319598,0.01520870290789191,0.7610565142093343,0.02134104164271912,0.7607060378571102,0.01283509545949622,0.7373108344090865,0.01276028816725477,0.6659823030697547,0.004627268641381755,0.75672036924761,0.02607674109129609,0.732431978533439,0.01710875735430422,0.7754503988924788,0.010913934033444827
0.3,0.7263574909676369,0.011969904119348044,0.73959711071852,0.016333688999555198,0.7611314394997426,0.021628957304553657,0.694007203906384,0.028524332511552637,0.7002891222302609,0.029464619362331808,0.7197033117935971,0.014758262939064133,0.7623361549750414,0.019878132784046865,0.7598325113311022,0.008422449596478794,0.7387711062228353,0.01580328997289566,0.6694699122395243,0.0023677347569163376,0.7539497955426645,0.028992235881874773,0.732341611847086,0.013470364453332061,0.7719296044913317,0.012731199629361428
0.32,0.7267055071565127,0.01367331339194519,0.738332288009111,0.01576073603215393,0.7595623966673345,0.018759802343498062,0.6972922385162615,0.028377772067754648,0.7017538363419622,0.026667470412050722,0.7202097893324174,0.012784964183111983,0.7630008955793631,0.015331448268449016,0.7592962253003921,0.009668011980275585,0.7420471853186399,0.013819512365843145,0.6741685085812463,0.0022588524234205478,0.7536354915666821,0.026954897717324122,0.7346100134609629,0.013485464183224896,0.7723628131834523,0.009082841626303371
0.34,0.7251098620863234,0.015047979794626774,0.743649877880281,0.015458965104740992,0.7595868363730491,0.019507148380726137,0.6967960140861604,0.023168818415669562,0.7052138438936428,0.025912616965149685,0.7211249487539436,0.011449439208271536,0.7622966923448886,0.016486906373957253,0.7583584440841645,0.007133274804562869,0.7417613164920853,0.01005950677548553,0.6777183514182789,0.0027897909971999224,0.7537549241963086,0.027626048857607218,0.7351245646939151,0.014969884426395658,0.7694977518734522,0.012417617406149769
0.36,0.725548502606495,0.014800983335518285,0.7422329679676902,0.013610315168860168,0.7600807463961657,0.018332483839306378,0.6968063970567437,0.01896282432340767,0.7087301659870634,0.024032814100118698,0.7191412563963062,0.012660929554301831,0.7608732471182768,0.01088025891427787,0.7573057075309084,0.006771322782647149,0.7430203248721576,0.009440451747107607,0.6803823565015436,0.0030422797404272245,0.7530986242297409,0.027049912015441865,0.7381240807812721,0.01639572077512732,0.7653347255562173,0.010676596026571025
