,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.02194632730677247,0.07618695233058131,,,,1.0000000000000004,0.9999999999999999,0.99999999587582,0.9992382791402832,0.3489461044342292,0.89532569126591,0.9629213020949166,0.9999988052434152,1.0000000000000004,1.0,0.35266522101797604,0.35266522101797604
above_threshold_mean_0.3,0.02194632730677247,1.0,0.36068101740528913,,,,0.021946327306772477,0.021946327306806367,0.0219534926137,0.02622775806400523,0.14007243481217202,0.08833390597518753,0.053984817556664295,0.022101127329778546,0.021946327306772494,0.02194632730677253,0.07357322478546555,0.07357322478546555
above_threshold_mean_0.5,0.07618695233058131,0.36068101740528913,1.0,,,,0.0761869523305814,0.07618695233057925,0.07618710767919633,0.0786832859435035,0.11071891126600518,0.0967389051350317,0.09484742429374807,0.07639815452289128,0.07618695233058137,0.0761869523305814,0.05530614654191321,0.05530614654191321
above_threshold_mean_0.7,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.9,,,,,,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,,,,,,,,,,,,,
above_quantile_mean_0.3,1.0000000000000004,0.021946327306772477,0.0761869523305814,,,,1.0,0.9999999999999999,0.9999999958758191,0.9992382791402838,0.34894610443422924,0.8953256912659097,0.962921302094916,0.9999988052434141,0.9999999999999999,1.0000000000000002,0.3526652210179759,0.3526652210179759
above_quantile_mean_0.5,0.9999999999999999,0.021946327306806367,0.07618695233057925,,,,0.9999999999999999,1.0,0.99999999587582,0.9992382791402857,0.3489461044342743,0.8953256912659695,0.9629213020949781,0.9999988052434152,1.0,1.0,0.35266522101804204,0.35266522101804204
above_quantile_mean_0.7,0.99999999587582,0.0219534926137,0.07618710767919633,,,,0.9999999958758191,0.99999999587582,1.0,0.9992395560974101,0.34895573793076207,0.895332563583571,0.9629343902445581,0.9999988244286754,0.9999999958758192,0.9999999958758198,0.3526765335060135,0.3526765335060135
above_quantile_mean_0.9,0.9992382791402832,0.02622775806400523,0.0786832859435035,,,,0.9992382791402838,0.9992382791402857,0.9992395560974101,1.0,0.34722818773234926,0.8973369394256814,0.9673235171235302,0.9992438936800527,0.9992382791402834,0.9992382791402838,0.3504866871403816,0.3504866871403816
above_quantile_mean_fg_ratio,0.3489461044342292,0.14007243481217202,0.11071891126600518,,,,0.34894610443422924,0.3489461044342743,0.34895573793076207,0.34722818773234926,1.0,0.584375795414659,0.40191988090764813,0.3492016961048696,0.3489461044342295,0.3489461044342293,0.8667962061504703,0.8667962061504703
patch_aggregation_10,0.89532569126591,0.08833390597518753,0.0967389051350317,,,,0.8953256912659097,0.8953256912659695,0.895332563583571,0.8973369394256814,0.584375795414659,1.0,0.9135433029307006,0.8954795748631305,0.8953256912659099,0.8953256912659102,0.5627785817612133,0.5627785817612133
patch_aggregation_20,0.9629213020949166,0.053984817556664295,0.09484742429374807,,,,0.962921302094916,0.9629213020949781,0.9629343902445581,0.9673235171235302,0.40191988090764813,0.9135433029307006,1.0,0.9629849318867686,0.9629213020949164,0.9629213020949171,0.4120858363674712,0.4120858363674712
patch_aggregation_40,0.9999988052434152,0.022101127329778546,0.07639815452289128,,,,0.9999988052434141,0.9999988052434152,0.9999988244286754,0.9992438936800527,0.3492016961048696,0.8954795748631305,0.9629849318867686,1.0,0.9999988052434152,0.9999988052434153,0.3529429746601394,0.3529429746601394
patch_aggregation_80,1.0000000000000004,0.021946327306772494,0.07618695233058137,,,,0.9999999999999999,1.0,0.9999999958758192,0.9992382791402834,0.3489461044342295,0.8953256912659099,0.9629213020949164,0.9999988052434152,1.0,1.0000000000000007,0.3526652210179764,0.3526652210179764
patch_aggregation_100,1.0,0.02194632730677253,0.0761869523305814,,,,1.0000000000000002,1.0,0.9999999958758198,0.9992382791402838,0.3489461044342293,0.8953256912659102,0.9629213020949171,0.9999988052434153,1.0000000000000007,1.0,0.3526652210179763,0.3526652210179763
class_mean_w_equal_weights,0.35266522101797604,0.07357322478546555,0.05530614654191321,,,,0.3526652210179759,0.35266522101804204,0.3526765335060135,0.3504866871403816,0.8667962061504703,0.5627785817612133,0.4120858363674712,0.3529429746601394,0.3526652210179764,0.3526652210179763,1.0,1.0
class_mean_weighted_by_occurrence,0.35266522101797604,0.07357322478546555,0.05530614654191321,,,,0.3526652210179759,0.35266522101804204,0.3526765335060135,0.3504866871403816,0.8667962061504703,0.5627785817612133,0.4120858363674712,0.3529429746601394,0.3526652210179764,0.3526652210179763,1.0,1.0
