uq_map_name,dataset_name,noise_level,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}"
308,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.19087728929707737,0.6548969520370058,0.7910010792073985,0.8847719311066686,0.9846524469271316,1.014148623640366,0.2724098891747087,0.36143305829118777,0.5292450723130442,0.8743840593846498,0.6196039693556102,0.9437377929687502,0.7585433959960938,0.5542734622955322,0.36300582081079474,0.3238888179779053,0.637294121574392,0.5341937269879473
235,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.21733012495019466,0.6625378064335804,0.7958582628304519,0.8821798053418785,0.9877226312838004,1.0175664010655465,0.3052462504544997,0.4014147266994291,0.5756702404421172,0.8995230945514042,0.612209865331422,0.9639648437500001,0.6810528564453125,0.5610018444061278,0.4609444534778595,0.4102611518859866,0.6296976715342405,0.5270342275355162
309,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.35032760393642093,0.6391488879883694,0.7943893515379674,0.8890325080773583,0.9895444741039854,1.0194740585343716,0.4743755623628983,0.5885706558792558,0.7589474645003734,0.9703896127096037,0.6612317363597622,0.9526611328124999,0.8047436523437501,0.6905566501617428,0.5442642998695374,0.5099075782775879,0.6522916169858863,0.5626195142701358
254,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.20232445734654902,0.6497295326442846,0.7804753061631216,0.8718155449062142,0.9825628039025497,1.0143672252180347,0.2866409718993574,0.3791443133199064,0.5477561967659145,0.8716317384227916,0.6012225154517098,0.9059497070312503,0.6330075073242188,0.506313371658325,0.3896184504032134,0.3372822396993638,0.613201972029602,0.5103688719109882
312,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.34776191353739705,0.6019933990937453,0.8006805800526591,0.9029547822939517,0.992769041964056,1.0202087265641933,0.4481919353832117,0.5386530576871971,0.694908038781492,0.9606646856083679,0.7191681044888302,1.0079638671875002,0.7913241577148439,0.5836174345016479,0.47049701690673823,0.43919032745361336,0.6786169623116184,0.6179649224610654
207,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.20784449334200872,0.6467342244007088,0.7812377660202277,0.8727849450636627,0.9768206305661578,1.0087931508834755,0.2874584584657173,0.37223076750722717,0.5353410098071915,0.8656360686263768,0.6156255780135726,0.9131298828125,0.7107244873046875,0.5648612213134766,0.4386427402496338,0.4343067703247071,0.6197797515362164,0.5205032997264094
258,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.21295049763125462,0.6547226584741488,0.7907534684134424,0.881510541592425,0.9867644062527212,1.0165471694510548,0.29933782326118347,0.39133881077974597,0.5613868334183961,0.8889705814456401,0.611689566868196,0.9043188476562501,0.6868760681152344,0.5458714580535888,0.40309958159923553,0.3581170325756073,0.6279877769871725,0.5251985466869933
260,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.2166613047957071,0.6566221095237322,0.7847775030908527,0.8652872620209003,0.9753302667253058,1.0083029788114506,0.2915287380157926,0.3784910987670447,0.5453831086412935,0.8720228937199737,0.6040989443729105,0.8574316406250001,0.6303215599060059,0.503990716934204,0.4354463627934455,0.3674660211563111,0.610099220372871,0.5178802498508588
238,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.31589508881165784,0.6284833685223922,0.794946987023077,0.9004686449375899,0.9981885522032969,1.0252684524510574,0.4342616501545255,0.5453772760882495,0.712867789761949,0.9660196645360751,0.699956943577364,0.980244140625,0.7955709838867189,0.6562033891677856,0.5541641950607298,0.5360716598510741,0.6819711390521894,0.6105957097449055
305,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.3043559662273765,0.6171392845100863,0.8038721696498435,0.9089668102522119,1.0018770901676335,1.0260700854906473,0.42625298293427444,0.5354132908058551,0.6974901534951222,0.9699455119471996,0.7783445978402029,1.0090234375000002,0.8097088623046875,0.6634680843353269,0.5461536800861357,0.5362168533325197,0.6903912669733974,0.6311934905922378
302,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.25163903320526515,0.6592863749108554,0.795098829895684,0.8937881151265393,0.9854656801814018,1.0150396823456775,0.3572619194670342,0.46769636126156794,0.6553626985844238,0.9379667569545074,0.6722693634927813,0.9622021484375002,0.8212628173828128,0.6064445495605468,0.4645362758636474,0.40689466590881357,0.6894639008299451,0.6078198726584465
226,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.2998191925546507,0.6389043638916542,0.7972180161925368,0.8983469484372344,0.9929873642688544,1.020436181711197,0.3994647703789584,0.49937738143548177,0.6684864371875278,0.9469232442255694,0.6940832267212002,0.97869140625,0.7366151428222656,0.58473575592041,0.47219744801521296,0.43533403244018565,0.6779467723057926,0.610338506583437
233,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.4246086614705291,0.6004802564685884,0.7793817770270773,0.8963412725332469,0.9957671221280845,1.0230620860375177,0.5487535028270785,0.6503076011357851,0.7969976178242888,0.992032388623045,0.7267404325877015,0.9918554687500002,0.8088220214843751,0.7382646811008453,0.5702663546800615,0.5401787410736086,0.6787810047061744,0.6161950781866518
202,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.20721135410917668,0.6546206959408077,0.7901408951720147,0.876426885225989,0.98029440779508,1.0124887748023415,0.2899067669420058,0.37551118217727963,0.5390116394390606,0.8756014411508958,0.6200585895418881,0.98724609375,0.7434954833984376,0.5462660408020018,0.4150044306367635,0.37226751291155835,0.6262374202657702,0.531286644487198
306,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.2557808611577457,0.6683795022195044,0.7937088898689516,0.8886085459349751,0.9933316962303349,1.0220975245786517,0.3577977474760216,0.46761176240730823,0.6578982285132416,0.936515281789841,0.648365670091288,0.9594775390625,0.7111918640136718,0.5640999794006348,0.4331807991862297,0.40557744369506843,0.6635310064060344,0.5739818233865522
219,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.2813587492271381,0.6526065622566908,0.796908592274336,0.8845983977217093,0.9859034857563611,1.0161374475138956,0.3760865208280691,0.4773809234830721,0.6540335618723783,0.9306556973816956,0.645373222504845,0.936884765625,0.7164399719238281,0.5631078100204465,0.49534376263618446,0.4272783700942993,0.6453090220326574,0.5591891958915156
261,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.20875202575371077,0.6544041198945091,0.7874152422317529,0.8888086928391215,0.9905996622910056,1.0191274515965665,0.2980373389075137,0.3957682100199157,0.5732861879469366,0.8966337342428974,0.640750300299025,0.9797314453125001,0.7318426513671875,0.5756036901473999,0.3853866802714765,0.3508716667175294,0.6523910769829071,0.5573215575187889
213,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.26077176245394185,0.6582086032924354,0.7930942537130935,0.8926525660269732,0.9942316852746791,1.0216726425426923,0.36764096536053453,0.47692418374642515,0.6616702968503658,0.9401149710507012,0.6587142154487772,0.9675708007812501,0.781805419921875,0.5937802791595459,0.4550110912322999,0.40253465652465814,0.6828673046481529,0.5973132749464953
215,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.2076120318242829,0.6757040106880444,0.7989003790972807,0.9022581331839198,0.9981733324010628,1.024196271650346,0.29653113199681863,0.39729984011501074,0.5798071990508994,0.9172068822986177,0.6820619809651421,1.0413330078125,0.8759777832031251,0.6615050125122071,0.43254510521888734,0.3973407075881958,0.6952928800431567,0.6148683414131257
206,joint_noise_arctique_instance_nuclei_intensity_tta_pu_0_00,0_00,0.17543948419324806,0.6477164300389173,0.7853072648195877,0.8837464551344861,0.9867977795847859,1.0154679837893759,0.2506019789816796,0.3422339057979105,0.5135271382108177,0.8595490004683211,0.6140929628169209,0.9288195800781253,0.6818011474609378,0.5383095073699952,0.34842902064323417,0.33218093261718756,0.6428705776230457,0.537203428202956
