uq_map_name,dataset_name,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
Metachromadora_3,wormbodies_nematodes_1_00_softmax_pu,0.05048683269467915,0.5764069223343193,0.742035254166881,0.8691210891635712,0.9643638548163496,0.9833057841027165,0.06630374490058243,0.08573549012890629,0.1286910452817115,0.32803204011130527,0.3540113929885199,0.9042876914077753,0.605920499796056,0.39010543033059725,0.2231329935212954,0.18708327241177844,0.29824296325725047,0.29824296325725047
Nygolaimus_1,wormbodies_nematodes_1_00_softmax_pu,0.0760974331891105,0.6593255279450981,0.7934916723323737,0.8884051036705501,0.9648190598023503,0.9823674199848609,0.10210250314565257,0.13298513737969037,0.19831734957243718,0.4591025698414635,0.6509307264858357,0.9065729691402376,0.748433524151613,0.5774545030105914,0.33602511228730436,0.28813554402684083,0.3235919638758157,0.3235919638758157
Metachromadora_2,wormbodies_nematodes_1_00_softmax_pu,0.05991083528346575,0.6145641253538956,0.7612313903460187,0.8731350742624386,0.9636052693242512,0.9819960900813677,0.07880339892858323,0.10288138311419695,0.15731550596279426,0.40131041695170905,0.4539753577951759,0.9283341601110949,0.7245912195196581,0.4991340203113559,0.3197064698411763,0.26621814933909843,0.3418647230153521,0.3418647230153521
Aphelenchoides_8,wormbodies_nematodes_1_00_softmax_pu,0.061626501741882736,0.6308691921217902,0.7814519033500399,0.8869991723380648,0.9670069342566001,0.983382309900083,0.0817750582685832,0.10609432509524762,0.15880529279142294,0.3778498350099973,0.7934025779453595,0.9792809784860649,0.9395292144797754,0.7781188810337645,0.5358373497860466,0.39563051699262053,0.3419054685819983,0.3419054685819983
Eumonhystera_1,wormbodies_nematodes_1_00_softmax_pu,0.08642887258351735,0.6688058376747356,0.7925549932942817,0.8878941335800047,0.9664320303910638,0.9833025691009508,0.1193846074307146,0.16193153453629294,0.2588355686989842,0.64336043137696,0.7796476480440983,0.9781335317373394,0.9633486551200621,0.8135293329090661,0.5905181080138129,0.5147417651865276,0.4258670645235982,0.4258670645235982
Trichodorus_1,wormbodies_nematodes_1_00_softmax_pu,0.23817730941259244,0.5805611038536317,0.7329632289387521,0.8597700548322571,0.9617346614934025,0.98234931927106,0.3265956965622097,0.42084391913909436,0.568689766834172,0.8298164211648056,0.9134893142434748,0.9880744600238128,0.9117018460732276,0.7191276221854676,0.5798548804483135,0.5142186520857521,0.3721934188296878,0.3721934188296878
Wilsonema_1,wormbodies_nematodes_1_00_softmax_pu,0.1141520192091529,0.6527971159646253,0.7704370445382753,0.875731448646783,0.9637871731417789,0.9826221311924701,0.15822178291035646,0.2154259088284305,0.3452047849987403,0.7436791274922262,0.7980558054744783,0.9651406844600671,0.8424626650965272,0.6399041796512526,0.4759865001684357,0.3914558801284275,0.5818976940170633,0.5818976940170633
Aphelenchoides_4,wormbodies_nematodes_1_00_softmax_pu,0.03620356146263309,0.6263594940177553,0.7728447883972176,0.883762771528464,0.9648322383035544,0.9827517487072225,0.046632708510709636,0.05890397549199136,0.08519543393488066,0.20276812288313967,0.53139428090705,0.8462653648906224,0.5339903897399175,0.2160101324954188,0.09693000233391526,0.08205107984525745,0.20984936131471188,0.20984936131471188
Tylenchus_2,wormbodies_nematodes_1_00_softmax_pu,0.050386789478508,0.6191185929664254,0.7682954512585546,0.8760248894881899,0.964275833271987,0.9826216884515059,0.06694316679295034,0.0880422314042343,0.13596222546568118,0.36234497245391173,0.5067154389267988,0.9389320711529531,0.6628344399080894,0.44299763534316083,0.2553129616161107,0.2087787735686434,0.3457189641673728,0.3457189641673728
Nematodes_144,wormbodies_nematodes_1_00_softmax_pu,0.069677561017949,0.6525043565174548,0.789723583527778,0.8862392541226186,0.9650521489982985,0.9825341020261604,0.09253798716683335,0.12125142178598258,0.18514033062679205,0.4512457705229235,0.6931329397379762,0.9052996422699532,0.7473649263157013,0.39019581541135345,0.22860348666918867,0.18382335348921416,0.367953751514653,0.367953751514653
Diplogasteritus_2,wormbodies_nematodes_1_00_softmax_pu,0.04378476467380089,0.5751731462850227,0.7544965723457291,0.8720976287533192,0.9635016384361418,0.982600030748434,0.05709601339085084,0.07022659571200196,0.09572859702487879,0.19391918049667178,0.48819462260836166,0.7681254552849661,0.38070472521603965,0.1897972405236359,0.10487419613198584,0.08906917209292889,0.15182885366299823,0.15182885366299823
Filenchus_2,wormbodies_nematodes_1_00_softmax_pu,0.17600456761344438,0.664239440904591,0.7883065072131256,0.8843827867065486,0.9650010373084479,0.9829021936755916,0.24370621237243445,0.3292655628131715,0.501634305624962,0.8611522789156058,0.9476964081695788,0.9840884533812089,0.9357105216965089,0.8275189592496308,0.6420815211992573,0.5233583139967378,0.6080606143571847,0.6080606143571847
Epsilonema_1,wormbodies_nematodes_1_00_softmax_pu,0.029860161922885504,0.7146361526025966,0.8120035850255842,0.8951272065192655,0.9655888941965028,0.9837559831465786,0.03602994929838465,0.042926668579965736,0.05772216626715394,0.1261787408996881,0.7755205507562225,0.957477931237554,0.7809873645787151,0.6832188686391486,0.3406490200387741,0.2505509040683241,0.5392977296225402,0.5392977296225402
Steinernema_3,wormbodies_nematodes_1_00_softmax_pu,0.04571945228721615,0.6291606226692453,0.7847821994899353,0.8875134016643601,0.9649634181856234,0.9830926180375723,0.059306866417412674,0.07592746810814596,0.1123303516931246,0.27138777299121386,0.4403450589084857,0.8801198364895635,0.6744748604956999,0.40553492299095545,0.21578551680029995,0.16590949123118598,0.2584397901275232,0.2584397901275232
Viscosia_1,wormbodies_nematodes_1_00_softmax_pu,0.045958356549630305,0.6299846588753217,0.761876442047786,0.8724177435644932,0.9620710408573755,0.9819566092697329,0.060808369918853834,0.07913696224710387,0.11981607268161107,0.30658818789315734,0.5193505908380031,0.8958044332505453,0.6389074588722761,0.38045236818388517,0.2060777599324546,0.16631952318497603,0.3702936024430302,0.3702936024430302
Paratrichodorus_6,wormbodies_nematodes_1_00_softmax_pu,0.05907844951631227,0.6520983388201415,0.7952084586771144,0.9002538313970739,0.9677156778290849,0.9838206844609589,0.07502217120729075,0.09412041663493272,0.13509376023297204,0.31456618837807104,0.6799061383822773,0.9635434979198559,0.8390235562699996,0.48002645204576233,0.26006271787923513,0.20729096429601512,0.4909218740219664,0.4909218740219664
Mesocriconema_4,wormbodies_nematodes_1_00_softmax_pu,0.09161370216632028,0.6447411633467395,0.7801246273701242,0.8841563378392733,0.9651260516428578,0.9828741694766432,0.12365042288139537,0.16401698732897688,0.2532003553149339,0.5834811160748107,0.8532769589893081,0.9461117152201901,0.7792203466890613,0.6571410266116328,0.4845317201541867,0.4132087929486109,0.47134633864501096,0.47134633864501096
Domorganus_3,wormbodies_nematodes_1_00_softmax_pu,0.042325450925576026,0.6369665512769904,0.7753835885530963,0.8832948749685674,0.9637892130439171,0.9827601439766461,0.054936156983058114,0.06927235087785552,0.098502255224526,0.22809007008427298,0.3262270994204255,0.8042853825883712,0.537068486804554,0.33156029588137714,0.17605879183866657,0.14313876530013214,0.23496249941583086,0.23496249941583086
Pratylenchus_2,wormbodies_nematodes_1_00_softmax_pu,0.058794665423646905,0.6155725219535793,0.7750043376428066,0.8816013420834086,0.963524860533185,0.9817164571677418,0.0771088905689027,0.09906880950939395,0.14664454965861531,0.343537433490383,0.6745675512235363,0.9473788993001425,0.7721798156797313,0.4164495511524018,0.1908297964915927,0.15169206449253525,0.2718514478443717,0.2718514478443717
Plectus_2,wormbodies_nematodes_1_00_softmax_pu,0.06874682715962657,0.6149385383859937,0.7563207821397369,0.8674790500224366,0.9628204318571717,0.9824480814746736,0.08843387196186847,0.11138250312857491,0.1589179262062809,0.34610179269856006,0.5177875310821524,0.909728387720283,0.7420940250347375,0.4040870561280982,0.22397814592781948,0.19241482478912636,0.3934095764171283,0.3934095764171283
Nematodes_89,wormbodies_nematodes_1_00_softmax_pu,0.044265056279201596,0.6838864024667495,0.7958114701412845,0.8885828139237305,0.965982890700056,0.9832225949579639,0.057937420388737004,0.07431334112730924,0.11025139480871536,0.2764256350646761,0.7210949421634,0.9145018199395585,0.7929386001268539,0.6502100063311771,0.4447798689727678,0.3427401892450559,0.4490074138851006,0.4490074138851006
Nematodes_159,wormbodies_nematodes_1_00_softmax_pu,0.09517849543132717,0.685060389204676,0.8005309748386058,0.8901186683161376,0.9659102998519441,0.9830580469330366,0.1299256722271466,0.17468610790767458,0.27599252518957346,0.6702544216234875,0.841449302228666,0.9202756782485995,0.806521064985125,0.5159588572710087,0.290574429510673,0.27208286589287184,0.5294681694404236,0.5294681694404236
Odontopharynx_3,wormbodies_nematodes_1_00_softmax_pu,0.06196603582079609,0.6949096894672153,0.8165692636852959,0.8961122431488169,0.9657623239138965,0.983614116428664,0.08039870700048336,0.10280087287340964,0.15089481828907514,0.35338843758841965,0.6046876493730555,0.8662805632674142,0.7637642485771388,0.3799442449657676,0.23532424682578665,0.18663389546270576,0.3276435265078518,0.3276435265078518
Pratylenchoides_1,wormbodies_nematodes_1_00_softmax_pu,0.050881947180620016,0.6046086986590762,0.7639288179156845,0.8780043991476659,0.9653279448331697,0.9832565743338955,0.06835942532418554,0.08903321372322351,0.13134582951187254,0.3016242099984715,0.42721976117035726,0.9749858657052388,0.758358630464164,0.46366486128483264,0.21990686211112884,0.1996805447216806,0.2026043075610476,0.2026043075610476
Aulolaimus_1,wormbodies_nematodes_1_00_softmax_pu,0.12531429818889728,0.6550862121980717,0.7816529962072943,0.8831286275918501,0.9653214371360929,0.9829514163322668,0.17320024340156745,0.23499005927054908,0.3714866980683472,0.7588996701533053,0.8958798177964894,0.9721787279015862,0.8600317008617313,0.657777764936486,0.42536964217077483,0.37720453663671655,0.5422279389163897,0.5422279389163897
Rhabdolaimus_1,wormbodies_nematodes_1_00_softmax_pu,0.03341402274293651,0.5891421751248174,0.7654834943281469,0.8807955284574348,0.9648796263325171,0.9820779637615958,0.04192931238902198,0.050526372999621455,0.06703144652843088,0.13090103377523066,0.3637010997905014,0.5352466173896557,0.33256755612887084,0.18351674955701217,0.08198462528572793,0.06424213418361989,0.1513236490596928,0.1513236490596928
Alirhabditis_1,wormbodies_nematodes_1_00_softmax_pu,0.02841672023783457,0.6418653107417884,0.7765073202320565,0.879211285085852,0.9644188653615791,0.9816139728705217,0.03461303887898686,0.041641885225840364,0.0566874255138899,0.12614498399822655,0.3940721820878859,0.6630087282215196,0.3740222115759795,0.21516752634547043,0.11686251242348472,0.09814502185730473,0.22580424206781366,0.22580424206781366
Aulolaimoides_1,wormbodies_nematodes_1_00_softmax_pu,0.10595701133062542,0.6713448026830509,0.7914496732032312,0.8857638710733948,0.9655309423121002,0.983297576603805,0.1461884570178776,0.19777769717008248,0.3131101854449667,0.7083703803107302,0.8305810107450278,0.9592649350295224,0.8774846491706434,0.7352692946444715,0.4277368130597079,0.347038253972316,0.5230611677565593,0.5230611677565593
Drilocephalobus_2,wormbodies_nematodes_1_00_softmax_pu,0.05407152117708025,0.5878310879501149,0.7466233481211033,0.8681020562521353,0.9618278800035094,0.9820170773966344,0.07322869239340803,0.09705151174454955,0.1496227559093071,0.3620698227395359,0.7734593179145896,0.8237126024863162,0.5910048904861082,0.33425112821015596,0.20547538950178088,0.17214092948043103,0.27424199354563245,0.27424199354563245
Nematodes_85,wormbodies_nematodes_1_00_softmax_pu,0.05265327566345482,0.691851322515081,0.8063901975247294,0.8930206303511405,0.9667783345876719,0.9832776982446955,0.07156114610672233,0.09567328762645587,0.15055710057195348,0.41165530475621886,0.6414132010151965,0.9743168402946835,0.867999210028802,0.6191000761284404,0.34923990636309304,0.2639354578436481,0.3714227683665321,0.3714227683665321
Nematodes_81,wormbodies_nematodes_1_00_softmax_pu,0.04075186327246017,0.6465381198575196,0.7885027791972459,0.8885829442098557,0.9672911163358217,0.9837993438295953,0.05036973639836583,0.059995172362051756,0.07902514848693062,0.1574066795857629,0.7807153652684834,0.9281715767420583,0.6873424882730526,0.2888766064290159,0.11291585600998898,0.09319398780940173,0.4172705508790352,0.4172705508790352
Filenchus_4,wormbodies_nematodes_1_00_softmax_pu,0.10005185310928112,0.6655255601430283,0.7922549170209987,0.8870534752032615,0.9650673032548372,0.9829257460004891,0.1373866100833177,0.18526776411831175,0.29240578954528285,0.671446147277918,0.9629557452959361,0.9852629340828232,0.8938874452935223,0.831350674048647,0.6334320346868172,0.5162824899046224,0.6777629599044256,0.6777629599044256
Cruznema_1,wormbodies_nematodes_1_00_softmax_pu,0.06765422640733959,0.6510424940259848,0.780543549547255,0.8814641646287041,0.9653492321583024,0.9834354408322898,0.09341197394284903,0.1263168596480171,0.20001424527809467,0.5194475052743831,0.495036849226702,0.8898090793453712,0.7113376737854609,0.5293980575785527,0.3547927655700564,0.2993514960649324,0.3743181103505834,0.3743181103505834
