uq_map_name,dataset_name,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}"
308,joint_noise_arctique_semantic_blood_cells_softmax_pu_0_25,0.10476822219789028,0.39900585838740943,0.553430002221564,0.7140299479166666,0.0,0.0,0.1467459005394169,0.18729089845414104,0.25065053231861634,0.38872917539815594,0.28489475371111433,0.5961474609375,0.347733154296875,0.26968963623046877,0.17555282592773438,0.163803173828125,0.2600310876821921,0.20646369672611203
235,joint_noise_arctique_semantic_blood_cells_softmax_pu_0_25,0.1292766761034727,0.40239986647360965,0.5449095019893387,0.0,0.0,0.0,0.17684356885568703,0.21801281558615496,0.2825190087585942,0.4139111506928021,0.2968903448523875,0.5171289062500001,0.40598022460937516,0.319901123046875,0.23690910339355464,0.22036713867187505,0.2622946562506244,0.22521584407402584
309,joint_noise_arctique_semantic_blood_cells_softmax_pu_0_25,0.19140917994081974,0.39519346398379607,0.5358548812911923,0.0,0.0,0.0,0.24997636890351713,0.2943766906521147,0.35442255418634316,0.44948422908328567,0.3232494273793472,0.51095703125,0.3816259765625,0.34442474365234366,0.3067923736572265,0.29542158203125013,0.28069073688721824,0.2427964432406601
254,joint_noise_arctique_semantic_blood_cells_softmax_pu_0_25,0.12502914108335972,0.4014354075025726,0.5480264865065243,0.7183430989583334,0.0,0.0,0.1729862922417633,0.21468038023545738,0.27993470467052534,0.41328392505500416,0.3007749280366719,0.5582763671875,0.3404931640625,0.25141143798828125,0.21127334594726563,0.18898798828125005,0.29946644492848007,0.22798308781863108
312,joint_noise_arctique_semantic_blood_cells_softmax_pu_0_25,0.20833608508110046,0.40044459413634687,0.5532253580829235,0.7205078125,0.0,0.0,0.25798322012201597,0.2913108695773639,0.3416848361453589,0.44769072193584114,0.3471623092987111,0.5804296875,0.387396240234375,0.280504150390625,0.2509651947021485,0.24317583007812504,0.3122873808068908,0.27063384927949063
207,joint_noise_arctique_semantic_blood_cells_softmax_pu_0_25,0.12211360223591328,0.40244012007655783,0.5466382575757576,0.7111002604166666,0.0,0.0,0.16379637074002393,0.20259556848523327,0.2673961820908724,0.40244012007655783,0.3004226781702943,0.5261621093750001,0.3449243164062501,0.2610467529296875,0.23911819458007813,0.23082778320312505,0.2766486106928699,0.22982579129745156
258,joint_noise_arctique_semantic_blood_cells_softmax_pu_0_25,0.12500754557549953,0.4027334672837713,0.5541256982978404,0.71392822265625,0.0,0.0,0.17158348202936802,0.21313838277149325,0.27968111498846043,0.4135834344139627,0.3008138682274595,0.5459667968749999,0.3676123046875,0.26260314941406243,0.22688339233398438,0.206854931640625,0.2904622985316805,0.22716768527589
260,joint_noise_arctique_semantic_blood_cells_softmax_pu_0_25,0.1491987146437168,0.40464741394828285,0.5495179787660256,0.7149135044642857,0.0,0.0,0.19017172804517415,0.22825393224323332,0.2923729250806472,0.42418468386627906,0.3147127277789882,0.5911865234375,0.37810546875000006,0.2402203369140625,0.2002850341796875,0.18510537109375,0.2624845690870438,0.23654906567952627
238,joint_noise_arctique_semantic_blood_cells_softmax_pu_0_25,0.16256793215870857,0.39842208022404757,0.5492872322130503,0.705322265625,0.0,0.0,0.21917046190173026,0.2644229326139407,0.32847100604631135,0.4384475200251949,0.32569281770277025,0.5272509765625002,0.36695068359375,0.2927838134765625,0.25073791503906245,0.24575942382812505,0.30516358089596696,0.2519648508874967
305,joint_noise_arctique_semantic_blood_cells_softmax_pu_0_25,0.1604534201323986,0.3981520510938532,0.5464094957179301,0.71435546875,0.0,0.0,0.22076911692659426,0.2652695879118918,0.3237138236427104,0.4340723132839904,0.3349236272913567,0.556572265625,0.36848510742187507,0.3028176879882812,0.277635498046875,0.254182275390625,0.2986493412163892,0.263935516466209
