,moran,entropy,eds
2023-06-15_0472,0.40742789278373026,0.34285567924097227,0.737864483969172
2023-06-15_0763,0.41768192875281385,0.3158504525601975,0.6974029018896691
2023-06-15_0157,0.35899299642406163,0.4750838915771867,0.8223536616936008
2023-06-15_1056,0.4102516197247057,0.3357244918684797,0.7413255954236364
2023-06-15_0454,0.41053795334582377,0.28965067976117714,0.6752045131012552
2023-06-15_0728,0.40074695221601536,0.36074948463467926,0.7486625660724786
2023-06-15_0996,0.4046769463324418,0.3263781102519615,0.7365022158737337
2023-06-06_0197,0.35410959375470236,0.48198273949919507,0.8208900856593531
2023-06-06_0473,0.3532917086171762,0.5075632634599598,0.8613073695387228
2023-06-06_0760,0.3641248282391926,0.48678059673213847,0.8400933404558373
2023-06-06_0188,0.3689321169849983,0.4304203545309667,0.7591143592091705
2023-06-06_1048,0.35727709445887595,0.44562448460308673,0.7989271135808901
2023-06-06_0455,0.3626519594070833,0.46052054862469244,0.8132119024442448
2023-06-06_0728,0.3611115883915629,0.4797541118144697,0.8250328950684459
2023-06-06_0989,0.35025944373177503,0.48400559678453325,0.860134937087443
2023-06-06_0267,0.34812962452330853,0.483522100309343,0.8281824695144321
2023-06-06_0353,0.35869408158325766,0.46529079837254667,0.8074867347959499
2023-06-06_0764,0.3683409917436364,0.4683842607037894,0.8308837717253095
2023-06-06_0156,0.35328239447199217,0.48481915926300967,0.8185759526778635
2023-06-06_1052,0.3582399521755955,0.4659839073458567,0.8222366823815663
2023-06-06_0451,0.37007100448795527,0.4133316368286199,0.7427695613146943
2023-06-06_0725,0.3635701453652398,0.44731022601941267,0.7995240961692867
2023-06-06_0922,0.36415759498848876,0.41570039437837353,0.7766491873435927
2023-06-06_0200,0.36987267791513434,0.42108471317052637,0.7421563194582649
2023-06-06_0405,0.3581190726243944,0.46210690627751233,0.8119160663852837
2023-06-06_0680,0.35451310722784235,0.48893986551340657,0.8288941287201713
2023-06-06_0225,0.3683892004669504,0.4171442311809574,0.7535242898189586
2023-06-06_0945,0.35385857245890884,0.49041529059102684,0.837459877437434
2023-06-06_0368,0.3635099578950525,0.4274241716645767,0.7854015439405954
2023-06-06_0658,0.36119386391522657,0.42396798966872906,0.791304400035782
2023-06-06_0917,0.3468186143537746,0.5162209957800432,0.8684313734321605
2023-06-06_0264,0.3553949085552743,0.4604954401939603,0.8217299918048508
2023-06-06_0484,0.358416439518455,0.4868806332156408,0.8289766766305283
2023-06-06_0625,0.3576747827834985,0.4943981376844503,0.8507986038220188
2023-06-06_0258,0.3496258673325748,0.5037576837460889,0.8620978659959199
2023-06-06_0942,0.35512136667009947,0.5024965129536473,0.8628898758255119
2023-06-06_0372,0.3730952526161658,0.4030440178241025,0.7366774703613667
2023-06-06_0656,0.3589277642252484,0.45420803275103305,0.8010271394513662
2023-06-06_1062,0.3602676145069198,0.4130246179005655,0.8066608977445592
2023-05-30_0078,0.42314517571994026,0.18068692483203314,0.36656667582894126
2023-05-30_0432,0.38603244987731755,0.3558937602505684,0.6728299229004967
2023-05-30_0760,0.41077212872177987,0.25374381818835273,0.49380236187626764
2023-05-30_0086,0.4040947932490139,0.25405858174466295,0.5002479758023188
2023-05-30_1025,0.3876952489457076,0.31565513230404346,0.6249024428457258
2023-05-30_0450,0.3800506470199128,0.3761923782477047,0.7463289373157576
2023-05-30_0727,0.40523923331320694,0.27155543594166603,0.5298645395793463
2023-05-30_0945,0.37323837160666534,0.3774888619835202,0.7416668122171722
2023-05-30_0147,0.38054575337108654,0.3879390247953395,0.7081831693584345
2023-05-30_0340,0.40960568327580554,0.267009560995492,0.49897654127389385
2023-05-30_0756,0.3846385069984722,0.34371878347744833,0.6767525627301191
2023-05-30_0049,0.38235281521198344,0.34950676377769163,0.6574445552028008
2023-05-30_1021,0.3882756236130111,0.33143684745430557,0.6400683979502073
2023-05-30_0454,0.4071849568042867,0.23994663867396412,0.527112225351304
2023-05-30_0730,0.3973249677511836,0.3156275626294344,0.6080698865885844
2023-05-30_0875,0.39565787000926406,0.30442607174772773,0.6221206412581124
2023-05-30_0075,0.4133713090446854,0.23139924790898972,0.4661414955095046
2023-05-30_0360,0.3943067053189032,0.3520429177182765,0.6562996768780697
2023-05-30_0639,0.3931983387991029,0.3249919721557048,0.6019950001969043
2023-05-30_0120,0.39757028912781844,0.28809591120554856,0.5335333247512399
2023-05-30_0923,0.3781930308998785,0.3656093614272811,0.6827388247116702
2023-05-30_0325,0.38790024984328947,0.351334842876343,0.6806103473120514
2023-05-30_0661,0.3999378486905576,0.3026975662128012,0.6276157938836494
2023-05-30_0880,0.36917261743323826,0.3897469828862377,0.7298399609406376
2023-05-30_0150,0.38945138832470283,0.3386974682978098,0.6524583514022866
2023-05-30_0487,0.39490821275421584,0.3165048530163888,0.6184057191856313
2023-05-30_0621,0.3876014422227046,0.3608199369918287,0.6979822153750407
2023-05-30_0155,0.40054920542101874,0.2672583792824491,0.5399281193101951
2023-05-30_0927,0.37804373537100466,0.3592453362906714,0.7036195120364658
2023-05-30_0321,0.40332692694136574,0.27651775699719505,0.5452228841557555
2023-05-30_0663,0.37615499501195665,0.4255404137809646,0.7868560975185843
2023-05-30_1011,0.3782369743287922,0.3288752969969603,0.6858261976269885
2023-05-25_0150,0.4148639170346045,0.1899324073433538,0.3727599890960271
2023-05-25_0486,0.3561819100464747,0.418667116971529,0.748142716028085
2023-05-25_0776,0.35937996373536585,0.36485737390730233,0.6700997807868649
2023-05-25_0158,0.3870738622884576,0.23232957604982565,0.4397043153396647
2023-05-25_1060,0.3715692581126555,0.34941940550323736,0.6378641656227548
2023-05-25_0468,0.36626951635796984,0.39646005112185884,0.7275116040524685
2023-05-25_0743,0.3798985713715371,0.3185498341640657,0.5934988959214554
2023-05-25_1002,0.36306236875592607,0.3942113325319365,0.7094650614661111
2023-05-25_0219,0.4053943493721068,0.24791466375218427,0.4678382207112168
2023-05-25_0363,0.41770392578173854,0.17242384065779257,0.33634473674230336
2023-05-25_0780,0.37444732789267654,0.3230103827141367,0.6093065467122136
2023-05-25_0119,0.39209774166722855,0.31288029777717746,0.5461655623976183
2023-05-25_1064,0.3906611532740187,0.30016300416801495,0.5697029774927287
2023-05-25_0463,0.41821767506014496,0.16097856820201145,0.3316051074882518
2023-05-25_0740,0.40371818423307604,0.22221968833407116,0.4352564593058504
2023-05-25_0937,0.40807785044916856,0.20744795999322171,0.44759535641758097
2023-05-25_0147,0.4260474162992769,0.13596895075339285,0.29204899700099296
2023-05-25_0416,0.360666549592956,0.3930923817350591,0.6933801572744684
2023-05-25_0695,0.36048458213256024,0.37292412603751524,0.6663634460184387
2023-05-25_0189,0.4071246800639097,0.22288841666591835,0.4328236821292001
2023-05-25_0958,0.390921536783569,0.26065189803548294,0.5366122519275902
2023-05-25_0379,0.38043934133103197,0.3201273549590347,0.5970749987221494
2023-05-25_0672,0.4080636257304909,0.22417820514443343,0.4472612902832703
2023-05-25_0932,0.36800855179138586,0.35505121634731346,0.6530471625323009
2023-05-25_0222,0.3998876204718667,0.2754125303032768,0.516920069313517
