0,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 255}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 255}"
mean,1.0,0.177009009009009,0.0993993993993994,0.1222782782782783,0.1550885620063716,0.07813825329905683,0.797965965965966,0.6912552552552552,0.639967967967968,0.44365165165165166,0.629077077077077,0.2512992992992993,0.29074274274274275,0.37058658658658655,0.4700980980980981,0.4982182182182182,0.2983583583583584,0.6265305305305305
above_threshold_mean_0.3,0.177009009009009,1.0,0.6796756756756757,0.517033033033033,0.5219664502749173,0.35793373234180614,0.2864944944944945,0.3195795795795796,0.39381781781781783,0.6748108108108108,0.38829229229229234,0.6472872872872873,0.6632032032032033,0.5846966966966968,0.43128328328328325,0.3892212212212212,-0.03849049049049049,-0.1132892892892893
above_threshold_mean_0.5,0.0993993993993994,0.6796756756756757,1.0,0.6402162162162162,0.5522570842557654,0.37235627484374584,0.19494294294294293,0.21793793793793795,0.28134134134134137,0.5348668668668669,0.2991351351351352,0.6847767767767767,0.6507307307307307,0.4803003003003003,0.31204004004004005,0.2735655655655656,-0.07241641641641641,-0.16085285285285286
above_threshold_mean_0.7,0.1222782782782783,0.517033033033033,0.6402162162162162,1.0,0.611894027512437,0.38864276717639057,0.20496096096096095,0.22532932932932934,0.2748548548548549,0.46561361361361364,0.2867467467467468,0.7216696696696697,0.5864344344344344,0.4014454454454454,0.2827067067067067,0.2577577577577578,-0.06346346346346346,-0.09808608608608609
above_threshold_mean_0.9,0.1550885620063716,0.5219664502749173,0.5522570842557654,0.611894027512437,1.0,0.5296028494031078,0.250950420177107,0.2712611417015735,0.32479867620775743,0.4968567015609808,0.3184515757313617,0.655792225685363,0.5564884845733625,0.4435255768263869,0.3409295998575243,0.3143543417652981,-0.11316157715213118,-0.11031828254847746
above_threshold_mean_0.95,0.07813825329905683,0.35793373234180614,0.37235627484374584,0.38864276717639057,0.5296028494031078,1.0,0.15013100864143297,0.1711235129228872,0.2163565924779151,0.3429852237985288,0.2095282614149366,0.41598377385153285,0.3846103608594695,0.32188198982416144,0.2551119849975229,0.23315059590307852,-0.17693682180082837,-0.14431769976349182
above_quantile_mean_0.3,0.797965965965966,0.2864944944944945,0.19494294294294293,0.20496096096096095,0.250950420177107,0.15013100864143297,1.0,0.8794514514514514,0.8146306306306306,0.5798278278278278,0.7059059059059059,0.3495735735735736,0.4006366366366367,0.4952472472472473,0.5960800800800802,0.626970970970971,0.23823423423423423,0.469013013013013
above_quantile_mean_0.5,0.6912552552552552,0.3195795795795796,0.21793793793793795,0.22532932932932934,0.2712611417015735,0.1711235129228872,0.8794514514514514,1.0,0.9112112112112112,0.6338298298298298,0.6618338338338339,0.37774174174174174,0.43864664664664665,0.550026026026026,0.6598278278278279,0.6951151151151151,0.21364564564564567,0.38958558558558565
above_quantile_mean_0.7,0.639967967967968,0.39381781781781783,0.28134134134134137,0.2748548548548549,0.32479867620775743,0.2163565924779151,0.8146306306306306,0.9112112112112112,1.0,0.7108308308308309,0.6653213213213214,0.4356276276276277,0.5001041041041041,0.6091851851851852,0.6967807807807809,0.7202402402402402,0.1807927927927928,0.3273673673673674
above_quantile_mean_0.9,0.44365165165165166,0.6748108108108108,0.5348668668668669,0.46561361361361364,0.4968567015609808,0.3429852237985288,0.5798278278278278,0.6338298298298298,0.7108308308308309,1.0,0.581933933933934,0.6402322322322322,0.7076236236236236,0.7265745745745746,0.6395395395395396,0.6170490490490491,0.06168968968968969,0.1296736736736737
above_quantile_mean_fg_ratio,0.629077077077077,0.38829229229229234,0.2991351351351352,0.2867467467467468,0.3184515757313617,0.2095282614149366,0.7059059059059059,0.6618338338338339,0.6653213213213214,0.581933933933934,1.0,0.4137977977977978,0.4381461461461461,0.47602802802802807,0.5084004004004005,0.5174214214214214,0.1772132132132132,0.3602162162162162
patch_aggregation_10,0.2512992992992993,0.6472872872872873,0.6847767767767767,0.7216696696696697,0.655792225685363,0.41598377385153285,0.3495735735735736,0.37774174174174174,0.4356276276276277,0.6402322322322322,0.4137977977977978,1.0,0.7645605605605605,0.566966966966967,0.4358638638638639,0.40605405405405404,0.012096096096096097,-0.00976976976976977
