,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,,,,,,0.9970374788252299,0.9869743169195213,0.951449576090423,0.8276098292350574,0.5158482954568987,0.5520012590963498,0.5979768309704567,0.6686800611324412,0.6953238652601235,0.44410233471254085,0.7694399092125263
above_threshold_mean_0.3,,1.0,,,,,,,,,,,,,,,
above_threshold_mean_0.5,,,1.0,,,,,,,,,,,,,,
above_threshold_mean_0.7,,,,1.0,,,,,,,,,,,,,
above_threshold_mean_0.9,,,,,1.0,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,1.0,,,,,,,,,,,
above_quantile_mean_0.3,0.9970374788252299,,,,,,1.0,0.9895736881996992,0.9535035598464233,0.8287950365096522,0.5162952746611,0.5525973418156667,0.5988644938971102,0.6698367730685917,0.6965309410502686,0.444217310089752,0.7701433464627261
above_quantile_mean_0.5,0.9869743169195213,,,,,,0.9895736881996992,1.0,0.9626674618854137,0.835172359521709,0.5190801969823104,0.5559965706191523,0.6033452201968994,0.6747893291584349,0.7014569898485357,0.4461414081170297,0.7745392494294719
above_quantile_mean_0.7,0.951449576090423,,,,,,0.9535035598464233,0.9626674618854137,1.0,0.8649337524798812,0.5337277949660997,0.5732922470313904,0.6225083353006713,0.6920757280186213,0.7165048479351233,0.45645373856355326,0.7852664189891609
above_quantile_mean_0.9,0.8276098292350574,,,,,,0.8287950365096522,0.835172359521709,0.8649337524798812,1.0,0.6059929672842037,0.653172964219298,0.6812892483940308,0.7098704041947789,0.7167702521920287,0.4996589671268167,0.7672914932302861
patch_aggregation_10,0.5158482954568987,,,,,,0.5162952746611,0.5190801969823104,0.5337277949660997,0.6059929672842037,1.0,0.7657759388344246,0.5840651416690481,0.5121684207038514,0.5023368662582887,0.5063175987707242,0.5246218776274317
patch_aggregation_20,0.5520012590963498,,,,,,0.5525973418156667,0.5559965706191523,0.5732922470313904,0.653172964219298,0.7657759388344246,1.0,0.6998248033697394,0.589014715688589,0.5695623397654932,0.4880537435336704,0.552297809420857
patch_aggregation_40,0.5979768309704567,,,,,,0.5988644938971102,0.6033452201968994,0.6225083353006713,0.6812892483940308,0.5840651416690481,0.6998248033697394,1.0,0.7522605335420781,0.7117925141751883,0.43092257799977624,0.597875771921323
patch_aggregation_80,0.6686800611324412,,,,,,0.6698367730685917,0.6747893291584349,0.6920757280186213,0.7098704041947789,0.5121684207038514,0.589014715688589,0.7522605335420781,1.0,0.8979933151924056,0.4066442183041132,0.6437403445119552
patch_aggregation_100,0.6953238652601235,,,,,,0.6965309410502686,0.7014569898485357,0.7165048479351233,0.7167702521920287,0.5023368662582887,0.5695623397654932,0.7117925141751883,0.8979933151924056,1.0,0.4058483368745418,0.6648520768877125
class_mean_w_equal_weights,0.44410233471254085,,,,,,0.444217310089752,0.4461414081170297,0.45645373856355326,0.4996589671268167,0.5063175987707242,0.4880537435336704,0.43092257799977624,0.4066442183041132,0.4058483368745418,1.0,0.4802433700707827
class_mean_weighted_by_occurrence,0.7694399092125263,,,,,,0.7701433464627261,0.7745392494294719,0.7852664189891609,0.7672914932302861,0.5246218776274317,0.552297809420857,0.597875771921323,0.6437403445119552,0.6648520768877125,0.4802433700707827,1.0
