,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,-0.21735836978555426,-0.21469113410860985,0.11011415768697322,-0.013890963405526513,0.11338952309826096,0.9997439453750133,0.9989224367865145,0.996692627760589,0.9852555211778513,0.6469966926277606,0.8433372452789929,0.9099754614317721,0.9349514563106797,0.9545503040648672,-0.685746292542409,-0.6627013762936093
above_threshold_mean_0.3,-0.21735836978555426,1.0,0.9744158753867491,0.5352608556492051,0.11644084071268537,0.1900245385682279,-0.21848927771257867,-0.2187666702229809,-0.2193427931292009,-0.19802624559906112,0.15372879547636828,-0.04500160034140617,-0.1918382588285501,-0.22230875920196308,-0.228550090686013,0.5552437853408727,0.577883281766777
above_threshold_mean_0.5,-0.21469113410860985,0.9744158753867491,1.0,0.5224794622852875,0.09217966499519897,0.17652832604288915,-0.2161954550304065,-0.2172836871865998,-0.22007895017603754,-0.2076923076923077,0.12525338738930972,-0.060322202069774886,-0.18810412888082792,-0.22131654753013977,-0.22805931932145523,0.5236530459831431,0.5359756748106262
above_threshold_mean_0.7,0.11011415768697322,0.5352608556492051,0.5224794622852875,1.0,0.31048757068174543,0.2170489704470287,0.10434225968206551,0.10125893523951776,0.09592446388562893,0.09337458657847007,0.4058145737757388,0.2464632454923717,0.12959564707137522,0.09452683239091006,0.09130481169316121,0.3248372986237064,0.3145631067961165
above_threshold_mean_0.9,-0.013890963405526513,0.11644084071268537,0.09217966499519897,0.31048757068174543,1.0,0.5728155339805825,-0.016878267363704257,-0.01912941427504534,-0.0240691347487464,-0.02183932572282087,0.11532060172836872,0.06670222980902593,0.009996799317187667,-0.009868772004694335,0.005174437213272164,0.0627547210071482,0.039731142643764004
above_threshold_mean_0.95,0.11338952309826096,0.1900245385682279,0.17652832604288915,0.2170489704470287,0.5728155339805825,1.0,0.10920729755681212,0.10294462818734663,0.10060812973434333,0.11852128454070202,0.13765069881574735,0.13260428891496853,0.09877307158860557,0.06918809345993812,0.09151819054731676,0.08707991038088125,0.09339592446388563
above_quantile_mean_0.3,0.9997439453750133,-0.21848927771257867,-0.2161954550304065,0.10434225968206551,-0.016878267363704257,0.10920729755681212,1.0,0.9995092286354422,0.9976741704897044,0.9871972687506668,0.6475728155339806,0.8440627333831218,0.910508908567161,0.9354422276752374,0.9548170276325616,-0.6889256374693268,-0.6654753013976314
above_quantile_mean_0.5,0.9989224367865145,-0.2187666702229809,-0.2172836871865998,0.10125893523951776,-0.01912941427504534,0.10294462818734663,0.9995092286354422,1.0,0.9988264163021444,0.9895124293182546,0.649759948789075,0.8464845833777873,0.9123119598847754,0.9373946441907607,0.9564067000960205,-0.6949535900992212,-0.6713752267150326
above_quantile_mean_0.7,0.996692627760589,-0.2193427931292009,-0.22007895017603754,0.09592446388562893,-0.0240691347487464,0.10060812973434333,0.9976741704897044,0.9988264163021444,1.0,0.9937586685159501,0.6543902699242505,0.8510508908567161,0.9142323695721754,0.9391336818521284,0.957484263309506,-0.7042355702549877,-0.6807638962978769
above_quantile_mean_0.9,0.9852555211778513,-0.19802624559906112,-0.2076923076923077,0.09337458657847007,-0.02183932572282087,0.11852128454070202,0.9871972687506668,0.9895124293182546,0.9937586685159501,1.0,0.6643230555851916,0.8624666595540382,0.916462178598101,0.9376293609303318,0.9534940787367971,-0.7094953590099221,-0.6822788861623813
