,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.5549985870370321,0.5371144475571744,0.543828094758335,0.053484128032095485,0.03732553175488694,0.9992061773015444,0.9944748476187119,0.9763806460951615,0.911926631981658,0.6611556512889128,0.6928102462025616,0.7317430094357523,0.7887652101913025,0.8080067155016789,0.7953570563392641,1.0
above_threshold_mean_0.3,0.5549985870370321,1.0,0.8111458988692012,0.6556013507684622,0.05364943563989007,0.03872015782753226,0.5661996037613701,0.5924482504890453,0.6461358918401863,0.7678920933241237,0.8711601871607652,0.8716719648309312,0.8359359904487197,0.7659210191687414,0.7371019145863891,0.8001318770438518,0.5549985870370321
above_threshold_mean_0.5,0.5371144475571744,0.8111458988692012,1.0,0.7345260127828803,0.05472363315299601,0.03874389286038033,0.5463872610394671,0.5662035908760703,0.6037353925871638,0.689831206656787,0.9060648619226028,0.8500362799372989,0.7749459233668815,0.7025758169124106,0.6793338646048221,0.7184382769910604,0.5371144475571744
above_threshold_mean_0.7,0.543828094758335,0.6556013507684622,0.7345260127828803,1.0,0.06780731285054019,0.04795900198024336,0.5508528781385781,0.5664764226102732,0.5920225793215796,0.6430121448067921,0.7607681646201269,0.7215117770664317,0.6727367517007083,0.6359172903913601,0.62481309452178,0.6446927237585164,0.543828094758335
above_threshold_mean_0.9,0.053484128032095485,0.05364943563989007,0.05472363315299601,0.06780731285054019,1.0,0.7072836242007383,0.05381311780548356,0.05430650656615644,0.05469010420315429,0.05474487646575134,0.05474487646575134,0.05474487646575134,0.05474487646575134,0.05474487646575134,0.05474487646575134,0.053182277791525,0.053484128032095485
above_threshold_mean_0.95,0.03732553175488694,0.03872015782753226,0.03874389286038033,0.04795900198024336,0.7072836242007383,1.0,0.03782914557202605,0.038448977962351104,0.038720154633118314,0.038720154633118314,0.038720154633118314,0.038720154633118314,0.038720154633118314,0.038720154633118314,0.038720154633118314,0.03647326221818999,0.03732553175488694
above_quantile_mean_0.3,0.9992061773015444,0.5661996037613701,0.5463872610394671,0.5508528781385781,0.05381311780548356,0.03782914557202605,1.0,0.9974564808641202,0.9818717604679401,0.9199142059785514,0.6710380632595158,0.7025827636456909,0.7412385728096432,0.798088368022092,0.8170247777561944,0.800716136179034,0.9992061773015444
above_quantile_mean_0.5,0.9944748476187119,0.5924482504890453,0.5662035908760703,0.5664764226102732,0.05430650656615644,0.038448977962351104,0.9974564808641202,1.0,0.9916559509139877,0.9373322583330645,0.6927926916981729,0.7243879465969867,0.7627702246925562,0.818114336028584,0.8359884484971121,0.8146045406511352,0.9944748476187119
above_quantile_mean_0.7,0.9763806460951615,0.6461358918401863,0.6037353925871638,0.5920225793215796,0.05469010420315429,0.038720154633118314,0.9818717604679401,0.9916559509139877,1.0,0.968447468111867,0.7331250047812512,0.7650436582609146,0.8035759738939935,0.8531260532815134,0.8674533653633414,0.842358284089571,0.9763806460951615
above_quantile_mean_0.9,0.911926631981658,0.7678920933241237,0.689831206656787,0.6430121448067921,0.05474487646575134,0.038720154633118314,0.9199142059785514,0.9373322583330645,0.968447468111867,1.0,0.8170187942546986,0.8473257393314348,0.8769669692417423,0.8994884293721074,0.9019300834825209,0.8942218950554738,0.911926631981658
