,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.24693578195419255,-0.0382613293962553,-0.1469239625231965,-0.18653658748433824,-0.18319038189380055,0.9876720857830897,0.9143073671142752,0.6605744280498097,0.37193826681842845,0.17631188950164675,0.2674262680540277,0.5137000257775773,0.7016885294328883,0.7537200274734491,0.018546904268053555,-0.11271739590183005
above_threshold_mean_0.3,0.24693578195419255,1.0,0.8832186516373676,0.7546911662714145,0.27713021839677465,0.19088919745029675,0.31209839412705237,0.4594641632736366,0.704994140917501,0.8546026274291112,0.4044171469230841,0.6111454140329552,0.6159884890524379,0.40083635223209574,0.3625975482456941,0.5117277104888767,0.7619159793268095
above_threshold_mean_0.5,-0.0382613293962553,0.8832186516373676,1.0,0.8630864551610429,0.39935791565210366,0.31467247049741326,0.010873916255035799,0.16285541435118253,0.4988168131229225,0.7953315137970531,0.35735212298968283,0.5479509132355854,0.38345365569866946,0.0680552480036867,0.013736726561984266,0.5219978901072438,0.8691772703216705
above_threshold_mean_0.7,-0.1469239625231965,0.7546911662714145,0.8630864551610429,1.0,0.6103505159774217,0.5068618548799895,-0.08777432967364271,0.0737262943531977,0.40877108122495703,0.7301540784538335,0.4109635403333222,0.5419146012912499,0.28709056823353024,-0.028745191074633174,-0.0746864089858609,0.5918423345618514,0.7173031365334833
above_threshold_mean_0.9,-0.18653658748433824,0.27713021839677465,0.39935791565210366,0.6103505159774217,1.0,0.9749834236548931,-0.1729819857249334,-0.11319357701010038,0.04426578504508228,0.2723093705134813,0.4532710272304137,0.2878862649884337,0.013840084897759248,-0.18299520453980858,-0.18814349481034073,0.506504465454624,0.3531251885067836
above_threshold_mean_0.95,-0.18319038189380055,0.19088919745029675,0.31467247049741326,0.5068618548799895,0.9749834236548931,1.0,-0.18035057488068354,-0.14254121506677117,-0.021476230896510424,0.17895456809500956,0.48403097150213625,0.23234363782759143,-0.034786858811764874,-0.20652308015326776,-0.20861462383503954,0.498819523593954,0.3039389704860189
above_quantile_mean_0.3,0.9876720857830897,0.31209839412705237,0.010873916255035799,-0.08777432967364271,-0.1729819857249334,-0.18035057488068354,1.0,0.9626341876275345,0.7422886624595632,0.4500728928943385,0.19823848114446968,0.3062100765238949,0.5575187664912434,0.732682558307714,0.7784714361090913,0.039393982606965486,-0.08315223735629858
above_quantile_mean_0.5,0.9143073671142752,0.4594641632736366,0.16285541435118253,0.0737262943531977,-0.11319357701010038,-0.14254121506677117,0.9626341876275345,1.0,0.8837367931949852,0.6242221650197857,0.23979777916672226,0.3925136950298316,0.6228318561313532,0.7393176545164803,0.7694464507305617,0.0945369093203144,0.017117494714480062
above_quantile_mean_0.7,0.6605744280498097,0.704994140917501,0.4988168131229225,0.40877108122495703,0.04426578504508228,-0.021476230896510424,0.7422886624595632,0.8837367931949852,1.0,0.8866052330481383,0.3168140677945296,0.5171968306834865,0.6483932383075952,0.6153574806974239,0.6157287374288596,0.21909785262005324,0.26673182760295994
above_quantile_mean_0.9,0.37193826681842845,0.8546026274291112,0.7953315137970531,0.7301540784538335,0.2723093705134813,0.17895456809500956,0.4500728928943385,0.6242221650197857,0.8866052330481383,1.0,0.3843709881563839,0.612510003822469,0.581347509724858,0.3865044368326928,0.36340063886421947,0.37994678784384356,0.5364098054673968
patch_aggregation_10,0.17631188950164675,0.4044171469230841,0.35735212298968283,0.4109635403333222,0.4532710272304137,0.48403097150213625,0.19823848114446968,0.23979777916672226,0.3168140677945296,0.3843709881563839,1.0,0.5266965699531265,0.2760079514367604,0.13209042774580373,0.12946288434720665,0.5235002709622444,0.3879923059421071
patch_aggregation_20,0.2674262680540277,0.6111454140329552,0.5479509132355854,0.5419146012912499,0.2878862649884337,0.23234363782759143,0.3062100765238949,0.3925136950298316,0.5171968306834865,0.612510003822469,0.5266965699531265,1.0,0.6245768254124375,0.3446624698956798,0.3286553434094382,0.3895990389659604,0.4320369342263439
patch_aggregation_40,0.5137000257775773,0.6159884890524379,0.38345365569866946,0.28709056823353024,0.013840084897759248,-0.034786858811764874,0.5575187664912434,0.6228318561313532,0.6483932383075952,0.581347509724858,0.2760079514367604,0.6245768254124375,1.0,0.7598775320034403,0.7144626277193914,0.2053583096939601,0.23600260112656637
patch_aggregation_80,0.7016885294328883,0.40083635223209574,0.0680552480036867,-0.028745191074633174,-0.18299520453980858,-0.20652308015326776,0.732682558307714,0.7393176545164803,0.6153574806974239,0.3865044368326928,0.13209042774580373,0.3446624698956798,0.7598775320034403,1.0,0.9616867007912471,-0.005980141383350641,-0.04881475390008086
patch_aggregation_100,0.7537200274734491,0.3625975482456941,0.013736726561984266,-0.0746864089858609,-0.18814349481034073,-0.20861462383503954,0.7784714361090913,0.7694464507305617,0.6157287374288596,0.36340063886421947,0.12946288434720665,0.3286553434094382,0.7144626277193914,0.9616867007912471,1.0,-0.026053444509169195,-0.10168717437709278
class_mean_w_equal_weights,0.018546904268053555,0.5117277104888767,0.5219978901072438,0.5918423345618514,0.506504465454624,0.498819523593954,0.039393982606965486,0.0945369093203144,0.21909785262005324,0.37994678784384356,0.5235002709622444,0.3895990389659604,0.2053583096939601,-0.005980141383350641,-0.026053444509169195,1.0,0.6403077494427908
class_mean_weighted_by_occurrence,-0.11271739590183005,0.7619159793268095,0.8691772703216705,0.7173031365334833,0.3531251885067836,0.3039389704860189,-0.08315223735629858,0.017117494714480062,0.26673182760295994,0.5364098054673968,0.3879923059421071,0.4320369342263439,0.23600260112656637,-0.04881475390008086,-0.10168717437709278,0.6403077494427908,1.0
