,moran,entropy,eds
308,0.32978426025314944,0.4732060537413447,0.8272914622822132
235,0.3301846203671075,0.4880745237152421,0.8401634905882803
309,0.34048027745598836,0.44716053179438725,0.8090274002473351
254,0.33484490072280343,0.4845601079941668,0.83365046817373
312,0.358328291252042,0.40047228509274724,0.7420739241292378
207,0.33125376948516144,0.4960563514124705,0.8429244098206925
258,0.33800615907828896,0.48033974299301774,0.8365272335436338
260,0.3348412269850976,0.5019563183554097,0.8384191747431953
238,0.3515437353220223,0.43246862538690645,0.7959068988871013
305,0.35653095051776135,0.40536924258775725,0.7632743884489024
302,0.3414987267876961,0.47490060387415606,0.8260446562970218
226,0.3445600217392993,0.4711214321359241,0.8197891227774649
233,0.34946895617471707,0.40310035662480276,0.7593572591274125
202,0.3345354794874094,0.4930996262811858,0.8373966390862336
306,0.3385939629684197,0.47243723910856045,0.8255663777510001
219,0.3403253089986243,0.48050253356354544,0.8293842246003756
261,0.33431206134521163,0.47002252096926733,0.8225430062044577
213,0.3422895237591186,0.44389054154209967,0.8036273890974929
215,0.3395129947104907,0.46947280221403803,0.8267320905102459
206,0.3374240299744386,0.48880270138761284,0.8374462484719675
216,0.3537027006969556,0.4220098202947287,0.7862662633042978
222,0.3390847460612453,0.4937994710492756,0.839973075125688
220,0.33684811551497484,0.4626221679623056,0.8180300519459531
217,0.3336371556887658,0.4629825479188857,0.8236987263479952
259,0.3490865025993565,0.447455696252567,0.8033894911632565
310,0.34464079206648485,0.45124699417828423,0.8141887892492083
210,0.3408054435122522,0.4664175189514678,0.821167838878677
256,0.3416944270166574,0.4514248376546946,0.8093097709615708
253,0.35106267303788596,0.4075033353784938,0.7707712092467649
230,0.3441794190771887,0.45894465596594963,0.8243221501874013
221,0.33525809942767576,0.4623346945491923,0.8201013039714964
304,0.3474497393764237,0.45798536449140387,0.8180325798123498
228,0.3379127977090106,0.4883900044514346,0.8368392241124791
240,0.33359317775175773,0.47425555713637924,0.8345062163436832
311,0.3398010922118223,0.4667999767169352,0.8219797634698911
303,0.34949698768653076,0.44034418228347044,0.8047253207980589
229,0.32770337908085095,0.4911156601369311,0.8381751525497206
239,0.336642530431792,0.48932949880896376,0.8375990965651943
224,0.34172634900737453,0.471256451989419,0.8271915973108215
205,0.3307366030137286,0.4790998833274463,0.8326964352408464
231,0.3402280504010277,0.4543104926816605,0.8215501901702077
211,0.337432559439336,0.4945124657317332,0.8414104690723049
223,0.3348099629434614,0.47588884952548405,0.8317153816912759
301,0.338330088687789,0.46355491025369844,0.821933630791943
227,0.3393507566685548,0.4802629891006917,0.8303039922095239
252,0.3314939631806233,0.49820878762577614,0.8406789013272375
212,0.3451378273547206,0.4388037483327986,0.8039173857817886
204,0.35979829120697215,0.38916338502632525,0.7427682242841263
232,0.33630338289827866,0.47600284285162264,0.8343884124312309
214,0.33414149026225776,0.46871487106693943,0.821687624663561
