,moran,entropy,eds
308,0.37520766366929087,0.34456259620205476,0.6956763215423887
235,0.366742890579807,0.40848948998370377,0.7692039933908124
309,0.36747245329630623,0.38704821371744486,0.7212975288948983
254,0.3672174082108003,0.39949024497439234,0.7569511043601669
312,0.38833090392790026,0.30781570100154027,0.600317384205192
207,0.36999338994264985,0.33292298617308147,0.659473184194214
258,0.36982096631835165,0.3704765304107066,0.721259809015547
260,0.3684263635110858,0.40542724113169903,0.7687895829151721
238,0.38391280109359643,0.33596367091513063,0.6661112939258202
305,0.3897082498581585,0.28379684489138846,0.5799976678963742
302,0.3581566991669924,0.34230817951841375,0.6840464285894289
226,0.3886029504102246,0.31453395499440207,0.6529895550143681
233,0.39025528813860966,0.28241240768477044,0.5674041346880238
202,0.37257261070538267,0.33262560546183423,0.6632732052599074
306,0.3648257240468745,0.39250233294492193,0.754474505876952
219,0.376587935943115,0.3487233790515903,0.6732796836581576
261,0.3719593598955255,0.3360568435637607,0.679995480281725
213,0.37110727002793853,0.34822532289277547,0.6963543671964713
215,0.37382366669959716,0.28654980323618895,0.5895459495387854
206,0.35749548591850955,0.4017798927709878,0.7645959003046969
216,0.3770411917869102,0.3607920311365016,0.7022013966135882
222,0.3762284783201942,0.3503116132682336,0.6737112799528255
220,0.3618837424016425,0.4116408223995556,0.7682535112306407
217,0.3618312528890061,0.42157454627920016,0.7730275736890362
259,0.3830599424022819,0.31038261641176634,0.6340923328836302
310,0.36742678941284784,0.37079058622385175,0.7351836150348796
210,0.36818331690405287,0.4029090821164325,0.755390524638499
256,0.3739385412422056,0.3716504947580282,0.7033267819653302
253,0.38823947013232074,0.3008927476251119,0.6188827883981961
230,0.369244563702128,0.3870155430726573,0.7251983557615981
221,0.3718910670994135,0.3548096738385011,0.7032066257363566
304,0.36661038828061515,0.39938826494490604,0.7595575653146045
228,0.3710499604777033,0.3427051617391896,0.6723320840172319
240,0.3628808394335642,0.41270617774476037,0.7671649036266069
311,0.37560406920784584,0.359100796109688,0.7078497449574247
303,0.37346712440122604,0.370743370537718,0.7110956759940272
229,0.36113843473991547,0.4129497233638168,0.7695575942595807
239,0.36907102814668574,0.39155394217351985,0.7502788939074808
224,0.37210524296255665,0.3657788568264474,0.7292070751804078
205,0.36847567384424906,0.38650359077797497,0.739161781238693
231,0.36854338668690734,0.37585601768910293,0.7363719952563409
211,0.3787253470768684,0.2610353330457804,0.5305846780886804
223,0.3617487307648525,0.41841498562322027,0.7810371556614892
301,0.3651855046657641,0.40050533769796764,0.7480291491367534
227,0.36877292188644195,0.3309783456735482,0.6669265611428151
252,0.38317695038684846,0.2847906635155269,0.5680596789500273
212,0.36954634946344694,0.38193540943605697,0.729102680780663
204,0.3845062058651916,0.2731020486545578,0.5693172618200204
232,0.3645833045544565,0.40670110778429586,0.7722919919895215
214,0.3757341900327054,0.35361930439301176,0.6993551644085256
