,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.5360902173907303,0.4698406471427935,0.3839488330548123,0.2412195910256679,0.16240603327007125,0.9992136175380034,0.9972066555985889,0.9931408666090085,0.9762333026030169,0.4474674642700658,0.5541543711660086,0.6624950643426637,0.7532651914823801,0.8130829158745703,0.8368890237142161,0.5466958733767783,0.5466958733767783
above_threshold_mean_0.3,0.5360902173907303,1.0,0.972386042427553,0.8882776443900918,0.6470712341880727,0.45408690031213245,0.5320693840317248,0.5312499064799657,0.5404658547572695,0.6161811047809906,0.5634695166937442,0.7246415476108954,0.8198572651027594,0.8611123629348374,0.8269674282703537,0.8073019034429632,0.8031560172946489,0.8031560172946489
above_threshold_mean_0.5,0.4698406471427935,0.972386042427553,1.0,0.9563719138168655,0.7233629637075373,0.5106291350158196,0.46327164590507236,0.46017758508298684,0.4666969656907781,0.5380388888429235,0.6092311799402915,0.7275906853869863,0.8121900085924006,0.8276926596323171,0.7739595247052204,0.7482511753597902,0.8012449298938615,0.8012449298938615
above_threshold_mean_0.7,0.3839488330548123,0.8882776443900918,0.9563719138168655,1.0,0.807758611280743,0.571766460098148,0.37619789261734804,0.3717444905917525,0.3761551154534529,0.44152088837079034,0.5974805966833439,0.6970607071329249,0.7609630345451124,0.7421322585409537,0.6740336761902482,0.6472457535743137,0.734041653339145,0.734041653339145
above_threshold_mean_0.9,0.2412195910256679,0.6470712341880727,0.7233629637075373,0.807758611280743,1.0,0.7523669150500096,0.23416307535065392,0.22921137657793603,0.2304853394913672,0.27973943690113073,0.4552727783556705,0.5539503874678049,0.5770191173433937,0.5348932049619398,0.4601032751640187,0.43810531667335906,0.5186114110109123,0.5186114110109123
above_threshold_mean_0.95,0.16240603327007125,0.45408690031213245,0.5106291350158196,0.571766460098148,0.7523669150500096,1.0,0.1584543607269724,0.15597889642310733,0.15804366474603657,0.19160958937267378,0.3002069455326998,0.36286455429627956,0.3942405697918231,0.36377493332131583,0.3023649258238697,0.28353333564529526,0.3605396022357493,0.3605396022357493
above_quantile_mean_0.3,0.9992136175380034,0.5320693840317248,0.46327164590507236,0.37619789261734804,0.23416307535065392,0.1584543607269724,1.0,0.9992921743667615,0.9966323765742392,0.9813711832603628,0.4298897467010973,0.5463461524581642,0.6560642086990444,0.7481079906861967,0.8099245572783584,0.8346333204884483,0.5347703746487388,0.5347703746487388
above_quantile_mean_0.5,0.9972066555985889,0.5312499064799657,0.46017758508298684,0.3717444905917525,0.22921137657793603,0.15597889642310733,0.9992921743667615,1.0,0.9988392293350651,0.9857916222244795,0.414979660602813,0.5399441229898033,0.6513551999163468,0.7449872381461046,0.8086774841253592,0.8341603731717824,0.5265849951439997,0.5265849951439997
above_quantile_mean_0.7,0.9931408666090085,0.5404658547572695,0.4666969656907781,0.3761551154534529,0.2304853394913672,0.15804366474603657,0.9966323765742392,0.9988392293350651,1.0,0.9912465027908138,0.40153869722587454,0.5370308308927172,0.6511560352504955,0.7472237752660326,0.8128387295640022,0.8386440536837564,0.524270847398013,0.524270847398013
above_quantile_mean_0.9,0.9762333026030169,0.6161811047809906,0.5380388888429235,0.44152088837079034,0.27973943690113073,0.19160958937267378,0.9813711832603628,0.9857916222244795,0.9912465027908138,1.0,0.40815311619316336,0.5666324742751692,0.6865704438667669,0.7865252065758535,0.8505491100325476,0.8738379750663706,0.5641921514994628,0.5641921514994628
