Coverage,Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Mean (Mean Risk),Mean (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Threshold 0.4 (Mean Risk),Threshold 0.4 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev)
0.0,0.38811230524511614,0.0073165498769496625,0.4182050839659418,0.030126131103131094,0.61385281385286,0.015145329596979833,0.4409589186888192,0.10731936908553283,0.34206407633863456,0.024136752681636755,0.3399281564934299,0.05844137854094859,0.6138528138528608,0.01514532959698496,0.6138528138528516,0.015145329596984858,0.6138528138528517,0.015145329596991993,0.6138528138528371,0.015145329596974929,0.5909425971345643,0.04117915708410715,0.6400560224089709,0.01212920733591826
0.006711409395973154,0.38811230524511614,0.0073165498769496625,0.4182050839659418,0.030126131103131094,0.61385281385286,0.015145329596979833,0.4409589186888192,0.10731936908553283,0.34206407633863456,0.024136752681636755,0.3399281564934299,0.05844137854094859,0.6138528138528608,0.01514532959698496,0.6138528138528516,0.015145329596984858,0.6138528138528517,0.015145329596991993,0.6138528138528371,0.015145329596974929,0.5909425971345643,0.04117915708410715,0.6400560224089709,0.01212920733591826
0.013422818791946308,0.3813287920703634,0.003392728210401666,0.41796997028637484,0.013060837516138603,0.5741477691555321,0.01239233124244377,0.4514902301218824,0.09963360027344674,0.33586183238800754,0.015663267902968108,0.3252599581964848,0.0208093069493002,0.5741477691555326,0.012392331242443568,0.574147769155528,0.012392331242440257,0.574147769155528,0.012392331242443141,0.5768597630439916,0.018264358179318967,0.5741477691555175,0.012392331242441976,0.6006183573908068,0.03034842683362624
0.020134228187919462,0.37690906474422403,0.001575513609778536,0.42364189185282825,0.01901238461638961,0.5994079340998621,0.007235178216159792,0.4251613995123878,0.06213617635570484,0.32634870333981875,0.009417082809065565,0.32950164075999683,0.013986894493288512,0.5994079340998624,0.007235178216159836,0.5686345136205566,0.05778960601403064,0.5994079340998595,0.007235178216160052,0.5502957606930874,0.007250120174572014,0.5994079340998524,0.007235178216158607,0.5994079340998493,0.007235178216155715
0.026845637583892617,0.36318434415436457,0.006604965991352599,0.4113677386135238,0.01407788676649118,0.5483249576772371,0.02119215502311661,0.40347413889050343,0.041888653685283134,0.33518453119737845,0.010501502480036463,0.32945345866049486,0.00322778674038954,0.5340502663192126,0.020560441104127667,0.5253398590793912,0.03173745443070973,0.5631547225069999,0.009559577600132657,0.5219832068664347,0.01421960927922467,0.5659498303325902,0.016456287999316234,0.5825383231405928,0.013377427981529822
0.03355704697986577,0.3515955375264449,0.0076933574267154135,0.4060467966973301,0.005173754831450149,0.5336261111079346,0.027172671745438838,0.40625947216222325,0.04307998486163781,0.3429137378438814,0.012413622752204378,0.33513570549317184,0.007924798388529608,0.5277292338385084,0.03311696093413876,0.5337020845172396,0.027112694204893817,0.5336261111079329,0.0271726717454402,0.5283462350942009,0.033234411306453326,0.5328161514982326,0.012723568193788443,0.5863084362902521,0.008873357911510147
0.040268456375838924,0.34408189095757985,0.011943638305504213,0.4020997380718622,0.004927451386002709,0.5149056073337245,0.02934126418108402,0.3954622361875551,0.035388665803227554,0.3379081968447399,0.009734803076010242,0.33889542576699183,0.011026596280540747,0.5153475108330479,0.028995844224285902,0.5198829828993339,0.02648897280229553,0.5186887748295771,0.0354742395508925,0.5266964577425091,0.026048341711630372,0.5079661327585675,0.01291985764490927,0.5630535135939156,0.0044359273964204625
0.04697986577181208,0.34326359492593184,0.009507829837697473,0.38743665407227446,0.0048643194855329626,0.5225334710853025,0.016881374961952023,0.3982576980863628,0.022112847166884567,0.33927330967759395,0.007998278519689067,0.34887276042868925,0.027379574350126334,0.5192187168197655,0.020266355804378924,0.5188399423917727,0.02071933713923242,0.5247491085840821,0.020085645955705583,0.5086970985684536,0.013370949035746812,0.4939021046598332,0.010085423930418787,0.5509801376292376,0.00517626069529169
0.053691275167785234,0.3463889901181093,0.009877455320081453,0.3776254079147001,0.003946150549431098,0.5199931001856843,0.01464293409921955,0.38557311990592846,0.02330984489927759,0.341482532626859,0.008069793501614147,0.3531397168887197,0.03116314057352311,0.514596273965638,0.02035472297310188,0.5167612625788456,0.017695552528181224,0.5216985740418925,0.017089780063982565,0.49116761178034213,0.012902241101968966,0.4837158626358113,0.0041440866307923575,0.5359383978330547,0.00873974732594798
0.06040268456375839,0.3445310312992308,0.006666987214294942,0.3788161567134814,0.004512059664607782,0.5158441291940423,0.008923128417409219,0.38457493092703243,0.01702807672054016,0.34282416717748176,0.006002621050129292,0.3544526121452408,0.02839237862570956,0.5081623349471637,0.01887522878569026,0.5213217602904844,0.015776985014891692,0.5205229222367443,0.014594919168933043,0.4829977351753839,0.00396829559531118,0.47827334371804964,0.008336696306081817,0.5277495435708669,0.005348501952451043
