uq_map_name,dataset_name,noise_level,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}"
crag_57_TILE_4,joint_noise_lizard_semantic_glas_set_softmax_pu_0_00,0_00,0.2235294133424759,0.40537551122639437,0.5466778094951923,0.705078125,0.0,0.0,0.3087643039485073,0.3714663547601999,0.4275683792339222,0.47995320997014757,0.4219754595566394,0.49981933593749994,0.435888671875,0.380538330078125,0.3202460479736329,0.28640024414062504,0.43297650304478186,0.3063981999766958
crag_57_TILE_16,joint_noise_lizard_semantic_glas_set_softmax_pu_0_00,0_00,0.23117727041244507,0.4057563226396536,0.5534094441992939,0.7330729166666666,0.0,0.0,0.3162975455551771,0.37572055635907037,0.4300539899907925,0.48566940805060654,0.4262687732332145,0.5847558593750002,0.42372314453125,0.3939263916015625,0.3482833099365235,0.33221665039062503,0.3856617820086312,0.3256172113891181
crag_57_TILE_19,joint_noise_lizard_semantic_glas_set_softmax_pu_0_00,0_00,0.1911410316824913,0.408425077147629,0.55576391551636,0.718994140625,0.0,0.0,0.2702977979168933,0.34881091081503507,0.4181307364648675,0.4801544882294682,0.4324797591794428,0.5904248046875,0.460675048828125,0.4018206787109375,0.3332637786865235,0.29656396484375,0.37018132869555076,0.32071006024695337
crag_57_TILE_34,joint_noise_lizard_semantic_glas_set_softmax_pu_0_00,0_00,0.2487965151667595,0.40564946789505923,0.5227642004985755,0.0,0.0,0.0,0.3387151778203809,0.39314036389244655,0.43838292695440767,0.4816731473010064,0.429832522585735,0.4705517578125001,0.442286376953125,0.4051626586914063,0.36215408325195314,0.35160185546875,0.4146789517718448,0.3240879081026286
crag_57_TILE_35,joint_noise_lizard_semantic_glas_set_softmax_pu_0_00,0_00,0.16027607768774033,0.40364165380658434,0.5239466225228658,0.0,0.0,0.0,0.22239151305299587,0.3085168121433802,0.3953222120004576,0.46668829363378295,0.4243554161523788,0.4704296875000001,0.4169140624999998,0.37062866210937495,0.326762924194336,0.30643251953125,0.30939547990685323,0.30939547990685323
crag_45_TILE_10,joint_noise_lizard_semantic_glas_set_softmax_pu_0_00,0_00,0.12906717509031296,0.40614851599981894,0.5420340401785714,0.0,0.0,0.0,0.17802112622166602,0.2346207889194696,0.32755780135288665,0.4494454280730517,0.41839975383194417,0.4649462890625001,0.396036376953125,0.3044717407226562,0.22500679016113284,0.1927048828125,0.38595329688488234,0.31632838272619174
crag_45_TILE_14,joint_noise_lizard_semantic_glas_set_softmax_pu_0_00,0_00,0.2098921611905098,0.4066308136540345,0.5508913477944893,0.704833984375,0.0,0.0,0.283935626678643,0.34702591382070436,0.41298846978515724,0.4834034751460325,0.42783981325061093,0.53984375,0.4191064453125,0.34424591064453125,0.2923287200927735,0.277841015625,0.36337245221331055,0.3056711673139424
crag_45_TILE_28,joint_noise_lizard_semantic_glas_set_softmax_pu_0_00,0_00,0.1701774224638939,0.4165784831683287,0.550329066109736,0.0,0.0,0.0,0.23497993478379262,0.2993327075534861,0.38728894946825415,0.4851896692799513,0.45655436498650687,0.5545458984375,0.4223388671875,0.3562231445312499,0.24844253540039066,0.222634521484375,0.40636377775081717,0.3640927221796183
crag_12_TILE_26,joint_noise_lizard_semantic_glas_set_softmax_pu_0_00,0_00,0.14401160180568695,0.39742825473312043,0.5324663434709821,0.732421875,0.0,0.0,0.20257571143523145,0.26846653202126364,0.3554735180805615,0.45011209535013635,0.39392043403022403,0.4672753906250001,0.40529541015625,0.337608642578125,0.2038339996337891,0.18520883789062503,0.3331154341484218,0.2886611206338512
crag_12_TILE_31,joint_noise_lizard_semantic_glas_set_softmax_pu_0_00,0_00,0.13550280779600143,0.40953620585802647,0.5559840926204819,0.0,0.0,0.0,0.1899803777494853,0.25420784599576596,0.34607724548780644,0.4623829911394817,0.40580261904702775,0.5020361328125,0.448592529296875,0.3373370361328124,0.22523796081542977,0.19924716796875,0.3918592863266297,0.30856738904256376
crag_47_TILE_8,joint_noise_lizard_semantic_glas_set_softmax_pu_0_00,0_00,0.1645207405090332,0.4205799565292003,0.5683113473360656,0.7176577919407895,0.0,0.0,0.22991777818256953,0.30277804992971535,0.3947772253367142,0.49856174947995463,0.43564659441021125,0.5502490234375002,0.36392578124999986,0.28047882080078124,0.2257617950439453,0.2162990234375,0.4039353333438159,0.3575782695229915
crag_47_TILE_11,joint_noise_lizard_semantic_glas_set_softmax_pu_0_00,0_00,0.18251142650842667,0.41857466693737905,0.55448838048894,0.7149873621323529,0.0,0.0,0.2554376548594943,0.32754095396618116,0.40810785423861157,0.5000604884621224,0.4273981000582472,0.4861328125,0.375804443359375,0.29269561767578123,0.2586632537841797,0.248857470703125,0.4019973584544882,0.3409847889553256
crag_47_TILE_19,joint_noise_lizard_semantic_glas_set_softmax_pu_0_00,0_00,0.15669632703065872,0.42081230975722667,0.5722653743422741,0.7133649553571428,0.0,0.0,0.22025107963819368,0.29216321613591345,0.3865702688436627,0.49614238506976127,0.42868715979058647,0.530498046875,0.39220947265624995,0.2662326049804687,0.2314713287353516,0.22328437500000003,0.4083376387271609,0.3469506654280149
crag_47_TILE_22,joint_noise_lizard_semantic_glas_set_softmax_pu_0_00,0_00,0.1616436243057251,0.42646030441392935,0.5621601593185389,0.712890625,0.0,0.0,0.2275296769729037,0.3022995397656226,0.3990966697651011,0.506512278913997,0.45152439721484133,0.5510791015625002,0.3953515624999999,0.30217742919921875,0.24809463500976567,0.24338344726562508,0.3991190581371033,0.3732576861036209
