uq_map_name,dataset_name,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
strasbourg_000000_027233,ade20k_deeplabv3_semantic_cityscapes_1_00_softmax_pu,0.019220026786740396,0.0,0.0,0.0,0.0,0.0,0.027278438284187214,0.037184377377351634,0.055372141725212716,0.09318036622273919,0.14314231451956771,0.12966615015412747,0.08492832885793769,0.053640376637909354,0.04804635247275815,0.08207011347969001,0.01999306452387976
dusseldorf_000068_000019,ade20k_deeplabv3_semantic_cityscapes_1_00_softmax_pu,0.00843223351716494,0.0,0.0,0.0,0.0,0.0,0.011999037576303578,0.016667147916341836,0.027206899615896882,0.06723844788787907,0.1365510097481247,0.11924129656881353,0.08872873770609362,0.03174136752383533,0.022538733334489466,0.05447660138493099,0.011489516391642697
hamburg_000000_046510,ade20k_deeplabv3_semantic_cityscapes_1_00_softmax_pu,0.011665003694477325,0.0,0.0,0.0,0.0,0.0,0.016562338805650743,0.022823120390250497,0.035960767473927575,0.07290769650391143,0.13557630140343127,0.09637195235117078,0.04858287454121474,0.03560529248848587,0.03110378309253732,0.03158697752738983,0.014807583033385214
jena_000015_000019,ade20k_deeplabv3_semantic_cityscapes_1_00_softmax_pu,0.018187341479415964,0.0,0.0,0.0,0.0,0.0,0.025887006476067686,0.03580251617302678,0.05654401897044649,0.0981363093670105,0.14589533381719821,0.14123057380636161,0.10372508043274657,0.08093499243281825,0.07267402983001947,0.053809085822856734,0.0233923241327638
zurich_000027_000019,ade20k_deeplabv3_semantic_cityscapes_1_00_softmax_pu,0.014405791722409906,0.0,0.0,0.0,0.0,0.0,0.020509990989570518,0.02850061778641165,0.04613634062960938,0.08810651486070578,0.13214166545719228,0.11384807047230325,0.09246252320352433,0.05574050081371782,0.05011497193660174,0.06334356354009865,0.021691746597453227
bremen_000152_000019,ade20k_deeplabv3_semantic_cityscapes_1_00_softmax_pu,0.021115645288553146,0.0,0.0,0.0,0.0,0.0,0.030073306966807257,0.041649378649257426,0.06421952235180547,0.10276631280383139,0.1399004749136542,0.12293761865746995,0.11232674729088893,0.08711039790462483,0.0713582327704048,0.059771272816040326,0.028021836840446783
hanover_000000_038927,ade20k_deeplabv3_semantic_cityscapes_1_00_softmax_pu,0.02432610196552444,0.0,0.0,0.0,0.0,0.0,0.034614334660107285,0.04761017835555368,0.07112413928208464,0.10830134709718642,0.14795911410578255,0.12793253960415482,0.10380746134709921,0.0684721752388284,0.05390865276724128,0.07790481353490902,0.03440929138253622
strasbourg_000001_055860,ade20k_deeplabv3_semantic_cityscapes_1_00_softmax_pu,0.013733759832278567,0.0,0.0,0.0,0.0,0.0,0.019552872943063054,0.027191191902571073,0.04351363982957794,0.07975953587738845,0.12313335107626855,0.10275918818945527,0.07147411254746444,0.05023291018866419,0.048557424402873826,0.04243461081744939,0.01863961664790237
bremen_000202_000019,ade20k_deeplabv3_semantic_cityscapes_1_00_softmax_pu,0.017062959758290214,0.0,0.0,0.0,0.0,0.0,0.02424552519652875,0.03344883852162329,0.05174212283402515,0.09186339392823792,0.15328938554448812,0.1398018224628374,0.12050402574946516,0.058652020370488375,0.0431560609259767,0.06423698939058001,0.023966326317041788
strasbourg_000000_025907,ade20k_deeplabv3_semantic_cityscapes_1_00_softmax_pu,0.014712774890543094,0.0,0.0,0.0,0.0,0.0,0.02090023408869,0.028820720299706365,0.04509777751568714,0.08224321310155128,0.12849058835327035,0.11618560489718786,0.0897315388138021,0.047440453670733504,0.04610251881236303,0.06491617596905512,0.02028963180878003
tubingen_000032_000019,ade20k_deeplabv3_semantic_cityscapes_1_00_softmax_pu,0.010112829507112368,0.0,0.0,0.0,0.0,0.0,0.014377822262566526,0.019911571945634508,0.03198415290429319,0.06933850624155836,0.12697922917145305,0.0957231931174145,0.0791789960446693,0.04904203141215458,0.04554847572981825,0.06299595623294309,0.013837469215722835
frankfurt_000000_013942,ade20k_deeplabv3_semantic_cityscapes_1_00_softmax_pu,0.02176703925538248,0.0,0.0,0.0,0.0,0.0,0.03098091391086572,0.042791326946379854,0.06661762002369337,0.1064188033327378,0.14749650902177883,0.1333485259295149,0.09164675287887601,0.08110382692805308,0.0707777543314481,0.07417329170326527,0.022538063958511958
weimar_000074_000019,ade20k_deeplabv3_semantic_cityscapes_1_00_softmax_pu,0.009511229211923352,0.0,0.0,0.0,0.0,0.0,0.013554019458322951,0.01888060519743989,0.030607676363597142,0.06656732278160021,0.11468468261071992,0.09782748637008595,0.060458967177539916,0.033055641670507355,0.030518195128802564,0.037836320938202536,0.01164131125423093
