,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.8976230492196878,0.8371188475390156,,,,0.9485234093637455,0.9980792316926771,0.9962545018007203,0.9936614645858344,0.689795918367347,0.6312124849939976,0.7279231692677071,0.8972388955582233,0.8788955582232894,0.8547899159663865,0.8724609843937575
above_threshold_mean_0.3,0.8976230492196878,1.0,0.9652340936374549,,,,0.7986074429771909,0.8961824729891957,0.9047298919567827,0.9164465786314526,0.7957262905162065,0.7524129651860745,0.8030252100840336,0.7930372148859544,0.7965906362545018,0.942953181272509,0.9233613445378152
above_threshold_mean_0.5,0.8371188475390156,0.9652340936374549,1.0,,,,0.7332052821128452,0.8355822328931573,0.8527731092436974,0.8631452581032413,0.809171668667467,0.7631692677070828,0.7974549819927971,0.7174549819927971,0.7160144057623049,0.9423769507803121,0.9036734693877551
above_threshold_mean_0.7,,,,,,,,,,,,,,,,,
above_threshold_mean_0.9,,,,,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,,,,,,,,,,,,
above_quantile_mean_0.3,0.9485234093637455,0.7986074429771909,0.7332052821128452,,,,1.0,0.9514045618247299,0.9460264105642257,0.9418007202881152,0.5942376950780313,0.5445858343337335,0.6234333733493397,0.8672749099639856,0.8328931572629051,0.7656662665066026,0.7872749099639856
above_quantile_mean_0.5,0.9980792316926771,0.8961824729891957,0.8355822328931573,,,,0.9514045618247299,1.0,0.9948139255702281,0.9937575030012005,0.6879711884753902,0.6311164465786314,0.7257142857142858,0.8979111644657863,0.8798559423769508,0.8529651860744297,0.8669867947178872
above_quantile_mean_0.7,0.9962545018007203,0.9047298919567827,0.8527731092436974,,,,0.9460264105642257,0.9948139255702281,1.0,0.9974069627851141,0.7076590636254502,0.6488835534213685,0.7398319327731092,0.8912845138055222,0.8730372148859544,0.8729411764705882,0.8777430972388955
above_quantile_mean_0.9,0.9936614645858344,0.9164465786314526,0.8631452581032413,,,,0.9418007202881152,0.9937575030012005,0.9974069627851141,1.0,0.7204321728691476,0.6669387755102041,0.7544297719087635,0.8933973589435774,0.878703481392557,0.8849459783913566,0.8862905162064826
patch_aggregation_10,0.689795918367347,0.7957262905162065,0.809171668667467,,,,0.5942376950780313,0.6879711884753902,0.7076590636254502,0.7204321728691476,1.0,0.8032172869147659,0.7427130852340936,0.6212244897959184,0.6408163265306123,0.7982232893157263,0.7950540216086435
patch_aggregation_20,0.6312124849939976,0.7524129651860745,0.7631692677070828,,,,0.5445858343337335,0.6311164465786314,0.6488835534213685,0.6669387755102041,0.8032172869147659,1.0,0.8900360144057623,0.5783913565426171,0.5791596638655462,0.8147418967587035,0.7675870348139255
patch_aggregation_40,0.7279231692677071,0.8030252100840336,0.7974549819927971,,,,0.6234333733493397,0.7257142857142858,0.7398319327731092,0.7544297719087635,0.7427130852340936,0.8900360144057623,1.0,0.714765906362545,0.6965186074429772,0.8411524609843938,0.8023529411764706
patch_aggregation_80,0.8972388955582233,0.7930372148859544,0.7174549819927971,,,,0.8672749099639856,0.8979111644657863,0.8912845138055222,0.8933973589435774,0.6212244897959184,0.5783913565426171,0.714765906362545,1.0,0.9636974789915966,0.7484753901560625,0.755390156062425
patch_aggregation_100,0.8788955582232894,0.7965906362545018,0.7160144057623049,,,,0.8328931572629051,0.8798559423769508,0.8730372148859544,0.878703481392557,0.6408163265306123,0.5791596638655462,0.6965186074429772,0.9636974789915966,1.0,0.7499159663865547,0.7612484993997599
class_mean_w_equal_weights,0.8547899159663865,0.942953181272509,0.9423769507803121,,,,0.7656662665066026,0.8529651860744297,0.8729411764705882,0.8849459783913566,0.7982232893157263,0.8147418967587035,0.8411524609843938,0.7484753901560625,0.7499159663865547,1.0,0.9484273709483794
class_mean_weighted_by_occurrence,0.8724609843937575,0.9233613445378152,0.9036734693877551,,,,0.7872749099639856,0.8669867947178872,0.8777430972388955,0.8862905162064826,0.7950540216086435,0.7675870348139255,0.8023529411764706,0.755390156062425,0.7612484993997599,0.9484273709483794,1.0
