0,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}"
mean,1.0,0.5716051605160516,-0.07918391839183918,-0.11517551755175517,-0.2631743174317432,-0.17236123612361237,0.9796339633963397,0.9553915391539154,0.9445784578457845,0.8269066906690669,0.7357455745574557,0.26325832583258324,0.38323432343234326,0.6835523552355236,0.7533033303330333,0.7537233723372337,0.38580258025802583,0.7006060606060606
above_threshold_mean_0.3,0.5716051605160516,1.0,-0.07263126312631263,-0.03167116711671167,-0.09953795379537954,-0.01887788778877888,0.6596819681968197,0.7247044704470447,0.7511551155115511,0.6517371737173717,0.5832703270327033,0.25864986498649867,0.34413441344134416,0.7188478847884788,0.7036303630363037,0.7188838883888389,0.5657485748574858,0.5945154515451545
above_threshold_mean_0.5,-0.07918391839183918,-0.07263126312631263,1.0,0.7338013801380138,0.34625862586258627,0.2991059105910591,-0.09875787578757876,-0.09603360336033603,-0.009840984098409842,0.37731773177317735,0.304014401440144,0.2958775877587759,0.3853705370537054,-0.05972997299729973,-0.18767476747674766,-0.1782778277827783,0.1866786678667867,0.29652565256525654
above_threshold_mean_0.7,-0.11517551755175517,-0.03167116711671167,0.7338013801380138,1.0,0.5317731773177318,0.41645364536453644,-0.08982898289828983,-0.07158715871587158,-0.02549054905490549,0.30654665466546654,0.26108610861086107,0.30846684668466845,0.3600840084008401,-0.096993699369937,-0.26618661866186616,-0.2351035103510351,0.2711431143114311,0.14234623462346235
above_threshold_mean_0.9,-0.2631743174317432,-0.09953795379537954,0.34625862586258627,0.5317731773177318,1.0,0.9552595259525952,-0.2515691569156916,-0.24242424242424243,-0.208004800480048,0.001608160816081608,-0.013141314131413142,0.48133213321332136,0.3699129912991299,-0.22741074107410741,-0.26432643264326433,-0.26653465346534655,0.1811941194119412,0.011005100510051005
above_threshold_mean_0.95,-0.17236123612361237,-0.01887788778877888,0.2991059105910591,0.41645364536453644,0.9552595259525952,1.0,-0.16422442244224422,-0.159003900390039,-0.12552055205520551,0.06646264626462646,0.06268226822682268,0.5557515751575157,0.411989198919892,-0.15785178517851786,-0.16081608160816083,-0.171017101710171,0.16980498049804982,0.11150315031503151
above_quantile_mean_0.3,0.9796339633963397,0.6596819681968197,-0.09875787578757876,-0.08982898289828983,-0.2515691569156916,-0.16422442244224422,1.0,0.9904350435043504,0.9765376537653765,0.8416921692169217,0.7595079507950795,0.2976777677767777,0.4092649264926493,0.7387698769876988,0.7754575457545755,0.785982598259826,0.4458445844584458,0.7176837683768377
above_quantile_mean_0.5,0.9553915391539154,0.7247044704470447,-0.09603360336033603,-0.07158715871587158,-0.24242424242424243,-0.159003900390039,0.9904350435043504,1.0,0.99005100510051,0.8404920492049205,0.7608280828082808,0.295013501350135,0.4188298829882988,0.7773897389738974,0.7937353735373537,0.8038763876387639,0.4917611761176118,0.7171317131713172
above_quantile_mean_0.7,0.9445784578457845,0.7511551155115511,-0.009840984098409842,-0.02549054905490549,-0.208004800480048,-0.12552055205520551,0.9765376537653765,0.99005100510051,1.0,0.876015601560156,0.7776777677767777,0.32253225322532253,0.45707770777077705,0.793051305130513,0.7893069306930693,0.7994959495949595,0.5208040804080408,0.744026402640264
above_quantile_mean_0.9,0.8269066906690669,0.6517371737173717,0.37731773177317735,0.30654665466546654,0.001608160816081608,0.06646264626462646,0.8416921692169217,0.8404920492049205,0.876015601560156,1.0,0.9055985598559856,0.46771077107710773,0.5497269726972698,0.6571617161716171,0.6264626462646264,0.6563816381638163,0.5293489348934893,0.8716591659165916
