,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.42227454277245297,,,,,1.0,1.0,1.0,1.0,0.6000000000000001,0.8947368421052632,0.9894736842105263,1.0,1.0,1.0,0.5157894736842106,0.5157894736842106
above_threshold_mean_0.3,0.42227454277245297,1.0,,,,,0.42227454277245297,0.42227454277245297,0.42227454277245297,0.42227454277245297,0.3454973531774615,0.4003382028881697,0.42227454277245297,0.42227454277245297,0.42227454277245297,0.42227454277245297,0.32356101329317827,0.32356101329317827
above_threshold_mean_0.5,,,1.0,,,,,,,,,,,,,,,
above_threshold_mean_0.7,,,,1.0,,,,,,,,,,,,,,
above_threshold_mean_0.9,,,,,1.0,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,1.0,,,,,,,,,,,,
above_quantile_mean_0.3,1.0,0.42227454277245297,,,,,1.0,1.0,1.0,1.0,0.6000000000000001,0.8947368421052632,0.9894736842105263,1.0,1.0,1.0,0.5157894736842106,0.5157894736842106
above_quantile_mean_0.5,1.0,0.42227454277245297,,,,,1.0,1.0,1.0,1.0,0.6000000000000001,0.8947368421052632,0.9894736842105263,1.0,1.0,1.0,0.5157894736842106,0.5157894736842106
above_quantile_mean_0.7,1.0,0.42227454277245297,,,,,1.0,1.0,1.0,1.0,0.6000000000000001,0.8947368421052632,0.9894736842105263,1.0,1.0,1.0,0.5157894736842106,0.5157894736842106
above_quantile_mean_0.9,1.0,0.42227454277245297,,,,,1.0,1.0,1.0,1.0,0.6000000000000001,0.8947368421052632,0.9894736842105263,1.0,1.0,1.0,0.5157894736842106,0.5157894736842106
above_quantile_mean_fg_ratio,0.6000000000000001,0.3454973531774615,,,,,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.7052631578947369,0.6105263157894737,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.7894736842105264,0.7894736842105264
patch_aggregation_10,0.8947368421052632,0.4003382028881697,,,,,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.7052631578947369,1.0,0.9052631578947369,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.6210526315789474,0.6210526315789474
patch_aggregation_20,0.9894736842105263,0.42227454277245297,,,,,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.6105263157894737,0.9052631578947369,1.0,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.5263157894736842,0.5263157894736842
patch_aggregation_40,1.0,0.42227454277245297,,,,,1.0,1.0,1.0,1.0,0.6000000000000001,0.8947368421052632,0.9894736842105263,1.0,1.0,1.0,0.5157894736842106,0.5157894736842106
patch_aggregation_80,1.0,0.42227454277245297,,,,,1.0,1.0,1.0,1.0,0.6000000000000001,0.8947368421052632,0.9894736842105263,1.0,1.0,1.0,0.5157894736842106,0.5157894736842106
patch_aggregation_100,1.0,0.42227454277245297,,,,,1.0,1.0,1.0,1.0,0.6000000000000001,0.8947368421052632,0.9894736842105263,1.0,1.0,1.0,0.5157894736842106,0.5157894736842106
class_mean_w_equal_weights,0.5157894736842106,0.32356101329317827,,,,,0.5157894736842106,0.5157894736842106,0.5157894736842106,0.5157894736842106,0.7894736842105264,0.6210526315789474,0.5263157894736842,0.5157894736842106,0.5157894736842106,0.5157894736842106,1.0,1.0
class_mean_weighted_by_occurrence,0.5157894736842106,0.32356101329317827,,,,,0.5157894736842106,0.5157894736842106,0.5157894736842106,0.5157894736842106,0.7894736842105264,0.6210526315789474,0.5263157894736842,0.5157894736842106,0.5157894736842106,0.5157894736842106,1.0,1.0
