,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.8751131833235786,0.8007175183504294,,,,0.9738813810074642,0.9969043101978425,0.9883897575313154,0.9625984543234738,0.7007310463453393,0.6521310407891062,0.7284408817541291,0.8864156007580138,0.8874151983323655,0.8260122409680353,0.8646858698899014
above_threshold_mean_0.3,0.8751131833235786,1.0,0.9679430413627965,,,,0.8320759270144097,0.8800856819496703,0.8796602081117881,0.8964475488448472,0.7778164698294427,0.7391311256372949,0.7812698032166667,0.7897125023711599,0.7992106184668879,0.9387642243339936,0.9449676962935628
above_threshold_mean_0.5,0.8007175183504294,0.9679430413627965,1.0,,,,0.7367046180957817,0.8099133580369755,0.8193201902569429,0.8462933114956943,0.8120059716614844,0.766991084559544,0.7961290875983973,0.714387367295673,0.7207963132618675,0.9472521630630477,0.9182049647927027
above_threshold_mean_0.7,,,,,,,,,,,,,,,,,
above_threshold_mean_0.9,,,,,,,,,,,,,,,,,
above_threshold_mean_0.95,,,,,,,,,,,,,,,,,
above_quantile_mean_0.3,0.9738813810074642,0.8320759270144097,0.7367046180957817,,,,1.0,0.9720494100810446,0.9616435063096231,0.933110174656986,0.6368934377876839,0.5865010679056168,0.6629361779756954,0.8772550138118046,0.8695239710333591,0.7728869121549244,0.8243392694012904
above_quantile_mean_0.5,0.9969043101978425,0.8800856819496703,0.8099133580369755,,,,0.9720494100810446,1.0,0.9960173585429449,0.9763529066273898,0.7134305492340849,0.660675067498834,0.7382304286093476,0.8935231809035143,0.89344114861734,0.8415591076073771,0.8717928775838134
above_quantile_mean_0.7,0.9883897575313154,0.8796602081117881,0.8193201902569429,,,,0.9616435063096231,0.9960173585429449,1.0,0.988059670054131,0.7235581962589495,0.6691938747447976,0.7516385452208406,0.8976830271418627,0.8918082624788751,0.8579620041316656,0.8760164963000691
above_quantile_mean_0.9,0.9625984543234738,0.8964475488448472,0.8462933114956943,,,,0.933110174656986,0.9763529066273898,0.988059670054131,1.0,0.7449420112253742,0.6895572379031254,0.7696423266730474,0.8883510033825947,0.8703748010349563,0.8871218947193489,0.8882709778245541
patch_aggregation_10,0.7007310463453393,0.7778164698294427,0.8120059716614844,,,,0.6368934377876839,0.7134305492340849,0.7235581962589495,0.7449420112253742,1.0,0.8317280122004458,0.7644461037413577,0.6214977201936555,0.626718921333022,0.8135981397587101,0.7870956834319146
patch_aggregation_20,0.6521310407891062,0.7391311256372949,0.766991084559544,,,,0.5865010679056168,0.660675067498834,0.6691938747447976,0.6895572379031254,0.8317280122004458,1.0,0.8805940522398509,0.5956200927574768,0.584482925586565,0.8233917243013631,0.7758660943823583
patch_aggregation_40,0.7284408817541291,0.7812698032166667,0.7961290875983973,,,,0.6629361779756954,0.7382304286093476,0.7516385452208406,0.7696423266730474,0.7644461037413577,0.8805940522398509,1.0,0.7499746029666046,0.7162592315694346,0.8381442629731066,0.7865661241732265
patch_aggregation_80,0.8864156007580138,0.7897125023711599,0.714387367295673,,,,0.8772550138118046,0.8935231809035143,0.8976830271418627,0.8883510033825947,0.6214977201936555,0.5956200927574768,0.7499746029666046,1.0,0.9678226644037538,0.7394143857201732,0.7637808768173643
patch_aggregation_100,0.8874151983323655,0.7992106184668879,0.7207963132618675,,,,0.8695239710333591,0.89344114861734,0.8918082624788751,0.8703748010349563,0.626718921333022,0.584482925586565,0.7162592315694346,0.9678226644037538,1.0,0.7320604487859824,0.7573906804199663
class_mean_w_equal_weights,0.8260122409680353,0.9387642243339936,0.9472521630630477,,,,0.7728869121549244,0.8415591076073771,0.8579620041316656,0.8871218947193489,0.8135981397587101,0.8233917243013631,0.8381442629731066,0.7394143857201732,0.7320604487859824,1.0,0.9721189278675592
class_mean_weighted_by_occurrence,0.8646858698899014,0.9449676962935628,0.9182049647927027,,,,0.8243392694012904,0.8717928775838134,0.8760164963000691,0.8882709778245541,0.7870956834319146,0.7758660943823583,0.7865661241732265,0.7637808768173643,0.7573906804199663,0.9721189278675592,1.0
