,moran,entropy,eds
00002,0.4213006959884114,0.003736297252022974,0.04068592661115283
00005,0.4132855999958749,0.011248718217808776,0.06891880109364476
00008,0.4223840622909604,0.0143919064010949,0.04832513086943012
00010,0.41886885016452524,0.01316398963197104,0.05716583150177032
00015,0.41813556326678136,0.0001811583555526697,0.05878948352581
00022,0.42689906097426666,0.01703862464387688,0.03608911211401305
00026,0.4189856091122682,0.011331852608549117,0.047276203617526505
00029,0.43576909723658863,0.013320945120305837,0.04292957696741962
00030,0.42628259213662584,0.006847190281804242,0.04278370913225262
00031,0.41527243549069437,0.00012204597096352738,0.05760135672126373
00034,0.41992930052121,0.005282129353136519,0.053532007532523185
00050,0.4183273645981312,0.010894260872516348,0.051893119041126784
00051,0.4201494655350117,0.0018501437174420418,0.05471919217554286
00054,0.4200707723182445,0.0014626293180076595,0.04739149291672765
00057,0.4102322511252695,8.65738291610658e-05,0.06593186224513779
00058,0.41493085061670587,0.0006506467177217719,0.06044896594348954
00065,0.42435675932403055,0.00036521474786550584,0.04575090701848466
00066,0.42045380419504685,0.0,0.05309100789299024
00074,0.41716154413309436,0.0011877713002859086,0.06667669452931625
00088,0.41034441879187666,0.00046845990295190607,0.06674073387901319
00089,0.4107464217093699,0.0,0.058869746953807936
00100,0.41494471005999184,0.0001503963084016133,0.05973298883106921
00104,0.40990082711286147,0.0004686842744594007,0.0758115088154745
00106,0.4118201982826415,0.0005588215876974966,0.07128979852709737
00109,0.4111251948764389,0.001132981841937241,0.06903186635961642
00110,0.4098746214260757,0.0,0.07320930673259546
00119,0.4162617982332828,0.0006823239320880762,0.0701015334885925
00126,0.4130985327837422,0.00034467222696111036,0.07059361161878568
00135,0.4103517059245325,0.0,0.06911217440611067
00136,0.41756347328193644,0.00025167117169645607,0.053401331378801126
00138,0.4169885110843209,0.004776643677297148,0.06604980541853417
00141,0.4160725664519172,0.00013578982299535002,0.05680043099768851
00144,0.41598436696802554,0.00014949078945820904,0.0590244618170584
00145,0.40333355004687765,0.0008284771573082116,0.09183126558582781
00151,0.42447682744621706,0.0001397931876450828,0.04027076777368694
00154,0.41935502304627115,0.00010166134455930478,0.051456496055021665
00173,0.4113244804134747,0.0013228650660634237,0.06978844963655556
00174,0.4222062616610578,0.0,0.05565640809649973
00179,0.410578106385342,0.00042988784969433974,0.05579690525227714
00185,0.4173542510939074,0.00022888056169650974,0.06043467286070124
00193,0.4266383562630159,0.00371007744109781,0.039284323466652914
00202,0.4212811116210178,0.0037375433784226668,0.050422595866029374
00205,0.42622210318633,0.001823294901221454,0.040618543888089484
00214,0.4184141411414775,0.00021004849833036767,0.06311372515768088
00215,0.4148692270456071,0.0006897756648715734,0.06921506127316294
00219,0.4217807530928069,0.00040496675474977357,0.05438171717674636
00220,0.41219783113480024,0.0004924869376379522,0.06303009763310898
00225,0.4031704094550338,0.00012048477608530151,0.07477707414604048
00227,0.4048448670297095,0.0,0.07412973369672296
00231,0.41882957486781064,0.0002838624809060582,0.05266683751368731
00235,0.4164273224007943,0.003884967764009607,0.05177854754314716
00243,0.42196351772816804,0.0,0.05116594023585147
00251,0.4196847083830928,0.0013147076455730872,0.06556042295531837
00253,0.42138176113840387,0.0001465738426962574,0.05748424684188162
00263,0.41183872626502865,0.0010351100841664456,0.0702584685667389
00266,0.4028453555798801,0.00106210153314973,0.08996968767679588
00268,0.4131886486424206,0.0025234290842525097,0.07480781840556747
00279,0.4183669782889237,0.00022520892048790038,0.06557590160730876
00280,0.4219040056804064,0.0008150027280492791,0.06797973102405451
00281,0.4279593228230171,0.009024609330396557,0.050903854740353055
00282,0.4224073216919991,0.00018648680655963755,0.052457739507241086
00284,0.4281100017169935,0.0032727479636336233,0.04504759612484345
00288,0.4230157190489789,0.00011050386630340927,0.06981319557488198
00290,0.42451277671386717,0.00017237673427440998,0.06977584010416994
