uq_map_name,dataset_name,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
0230_02,lidc_fgbg_malignancy_1_00_dropout_pu,0.004140977464727231,0.5085089348611378,0.6058283631618206,0.0,0.0,0.0,0.004140977464727231,0.008281954929454462,0.013801011957300843,0.0413693748659142,0.17279806716025484,0.11385097262255371,0.04239548073938993,0.010600902065723115,0.0026502255774254278,0.0016961443695522743,0.0653936669356853,0.0653936669356853
0230_03,lidc_fgbg_malignancy_1_00_dropout_pu,0.002731052139743017,0.5644773199008062,0.6387996739811368,0.0,0.0,0.0,0.002731052139743017,0.005462104279486033,0.00910202568298405,0.027283876953367984,0.15957384509633163,0.09537865161920625,0.0279532881392069,0.006991487380132371,0.0017478733694355308,0.00111863895643874,0.08601084663577101,0.08601084663577101
0230_06,lidc_fgbg_malignancy_1_00_dropout_pu,0.007174301563336936,0.51293809993847,0.6240064322948455,0.0,0.0,0.0,0.007174301563336936,0.014348603126673869,0.023910446870161178,0.0716730224075955,0.19971754697266303,0.17410417285757046,0.07346014282457361,0.018366211923933302,0.00459155300053564,0.0029385939203428104,0.11587003610714898,0.11587003610714898
0240_04,lidc_fgbg_malignancy_1_00_dropout_pu,0.01943878023592788,0.5465855017304421,0.6226211991161108,0.0,0.0,0.0,0.01943878023592788,0.03887756047185577,0.06478538962275063,0.19351171741557377,0.2680665871314064,0.23347379537502091,0.1505370167689207,0.04976327192489534,0.012440819350993844,0.007962124384636064,0.13678068663516743,0.13678068663516743
0249_01,lidc_fgbg_malignancy_1_00_dropout_pu,0.0045816936210210536,0.5434839493698544,0.6393314639727274,0.0,0.0,0.0,0.0045816936210210536,0.009163387242042107,0.015269826746706457,0.04577223666037316,0.5852313773198561,0.1843079310805705,0.04655692351490551,0.011728599638823724,0.0029322839174534755,0.0018766617071702247,0.368277648252181,0.368277648252181
0252_00,lidc_fgbg_malignancy_1_00_dropout_pu,0.006118124269368815,0.5066766980148497,0.6223319613415262,0.0,0.0,0.0,0.006118124269368815,0.012236248538737633,0.02039042880987361,0.06112155364567367,0.5501890156198951,0.24367140340419507,0.06264351943629351,0.015662398129158723,0.003915599532396043,0.002505983700733468,0.29492878884390367,0.29492878884390367
0262_00,lidc_fgbg_malignancy_1_00_dropout_pu,0.004126645924511445,0.5320739982028803,0.624481217066447,0.0,0.0,0.0,0.004126645924511445,0.00825329184902289,0.013753247930674433,0.04122619928448569,0.23759834524112897,0.15939116040994689,0.042256809783410454,0.010564213558531765,0.0026410533916873253,0.001690274170679889,0.15628562979274402,0.15628562979274402
0265_00,lidc_fgbg_malignancy_1_00_dropout_pu,0.016746776188137677,0.5419995935524211,0.6373205001537616,0.0,0.0,0.0,0.016746776188137677,0.033493552376275354,0.05581350306477781,0.1672429384706292,0.2856832150624603,0.2114909977916704,0.15910444176043065,0.04287174700574496,0.010717936760408116,0.006859479526661196,0.1731054433904963,0.1731054433904963
0309_01,lidc_fgbg_malignancy_1_00_dropout_pu,0.0047710507699732785,0.5301949026492926,0.5996271769205729,0.0,0.0,0.0,0.0047710507699732785,0.009542101539946557,0.015900914527103783,0.04766395197381019,0.23838247857056558,0.1527437754548535,0.04882235298548406,0.01221388887122669,0.003053472492782898,0.0019542223953810554,0.12329909964152855,0.12329909964152855
0313_00,lidc_fgbg_malignancy_1_00_dropout_pu,0.009931677728172215,0.5137544189180646,0.6318186788182509,0.0,0.0,0.0,0.009931677728172215,0.019863355456344434,0.03310020502407924,0.09921988285990287,0.5290061450921573,0.32038094623293906,0.10134336217076678,0.025425094887606782,0.006356273746030218,0.004068015197459342,0.28079217520542427,0.28079217520542427
