,moran,entropy,eds
C02,0.2033298272043168,0.47037355809970854,0.6812120805544731
B07,0.19796212970464272,0.4512817543397214,0.6849804283835558
B16,0.20982775556876712,0.40314761499435964,0.6174196188838175
B03,0.21062545853881506,0.48244203109312034,0.6986322749558724
B12,0.2201451198386887,0.3786863688617437,0.5944582408081381
B21,0.18809346241533106,0.43695369399192857,0.6490513525089988
A09,0.1974097909254349,0.43741762706318177,0.6447896584314331
A05,0.20004801783987744,0.49714214467282836,0.7100793290991756
A01,0.19648150057417924,0.4567746591112181,0.6754357775510959
A10,0.21128887468255597,0.45038687271018313,0.6479434911505185
B24,0.19563143341495634,0.41705132574467435,0.6344047810102854
A08,0.215094518021572,0.4490716876280482,0.6813458292088229
A17,0.2082274984145404,0.4305940261091992,0.6481084232986593
A04,0.21738599411888337,0.46448329904536495,0.6935639514335558
A13,0.2273897428937331,0.36535003564171287,0.6137693740667587
A22,0.2061644178509288,0.39465728655093757,0.6788466059135806
B09,0.20633915533703548,0.4332577496130097,0.646462465562279
B05,0.18834189010827732,0.48516057320251027,0.6836153996367216
B01,0.20473929017253917,0.4573095607682832,0.6781337345281954
B10,0.20274938826588007,0.40859912440931095,0.6069364133953122
B08,0.22044568250696986,0.4562450449592815,0.6706083390958432
B17,0.18297167044851495,0.4091318346616772,0.5894646062800195
B04,0.18394993566468332,0.44268848472250644,0.688256769567071
B13,0.23885422617113955,0.3425642706670731,0.6044376338185526
B22,0.20718997492095226,0.45918915866276455,0.6769097513463349
A19,0.17872943046411896,0.42791606047618413,0.6020427352185226
A06,0.20026836200650452,0.4520635034767004,0.6699564156517718
A15,0.20657532473462803,0.41958832427614146,0.6304182312967352
A24,0.19179185136513607,0.426886789085499,0.6381851479598654
A02,0.21055538856278844,0.4678165498735181,0.6915564606517965
A11,0.21181392669056565,0.4324427605193857,0.6377934753976097
A20,0.20126034769282913,0.45895921964748804,0.667912697388563
A18,0.2044900308322794,0.43417544743543857,0.655204643753782
A14,0.2345800758276124,0.36955111531515017,0.6477565627313062
A23,0.19463983130836524,0.37622304503920656,0.6322265589297726
C01,0.1873818379088661,0.4726376214750435,0.6835886608491812
B19,0.19853682168067507,0.4318581044091433,0.6419050001180522
B06,0.19451208520589405,0.43932407362648357,0.6659566213064694
B15,0.18883495711099968,0.41355240868938614,0.5795159348567996
B02,0.2046919813965273,0.4397070467033812,0.6790573328573587
B11,0.21705183723919613,0.41774617057404484,0.6322671733887043
B20,0.20657993529489516,0.43238814611940984,0.6738472751094153
B18,0.20642678911904402,0.4254516226101596,0.6506581274404721
B14,0.23237984071813675,0.34336930979026864,0.5984230212574572
B23,0.1698922515313977,0.42874643895771525,0.6117561474621606
A07,0.18572277133849702,0.4461010411906925,0.6461053447680878
A16,0.21197456508119825,0.3875266510182147,0.6149390011312653
A03,0.1997506049345333,0.5040973075504371,0.7123398612562709
A12,0.23227671053560076,0.37152982241321325,0.6246869762851429
A21,0.21025699681318477,0.41363603263413706,0.6921691817439983
