uq_map_name,dataset_name,noise_level,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}"
308,joint_noise_arctique_instance_nuclei_intensity_ensemble_pu_0_00,0_00,0.14589240844588858,0.6407316023880316,0.7467709449122952,0.8392784272188785,0.9718299428756735,1.006500547329993,0.20821210953950592,0.2847055532137371,0.44091957879753585,0.78792634826467,0.5351871347991719,0.71635986328125,0.592898941040039,0.4659304690361023,0.2885710376128554,0.2471163687229157,0.5701451007246578,0.45274109613151825
235,joint_noise_arctique_instance_nuclei_intensity_ensemble_pu_0_00,0_00,0.17338160750455245,0.6563347298365548,0.7631107457615716,0.8491702186160194,0.9771623998782245,1.0095342660443247,0.24571835904561953,0.3330226095293709,0.5037457976582864,0.8355127967469507,0.5457298792660632,0.7959912109375,0.6117361450195312,0.4886479902267456,0.4142791898548603,0.36489854507446295,0.5759463333170284,0.46320689864376385
309,joint_noise_arctique_instance_nuclei_intensity_ensemble_pu_0_00,0_00,0.29299493303096824,0.6552754684597253,0.7750875879536491,0.8665068756081246,0.985032033307952,1.015877681071004,0.40598622214174096,0.523301310628578,0.7063754118899221,0.9298051388398986,0.6110883148138607,0.910302734375,0.7034323120117187,0.5885490226745606,0.4736338958144188,0.4608681337356568,0.61358680096284,0.5099009981506806
254,joint_noise_arctique_instance_nuclei_intensity_ensemble_pu_0_00,0_00,0.16537757127343866,0.6504843029071332,0.7590941087902393,0.8481622297246275,0.9799246588257058,1.0117337186980158,0.23508777314417206,0.3190577781917773,0.4852580689334672,0.8225850117714446,0.5443374720961334,0.8382852172851563,0.5581283378601075,0.43227622032165514,0.35279810208827256,0.30546975802183157,0.5740676879970343,0.45873952699457765
312,joint_noise_arctique_instance_nuclei_intensity_ensemble_pu_0_00,0_00,0.2951415268908022,0.6293825197284798,0.7804950272067355,0.8770220313180136,0.9880560591710007,1.0178796303152975,0.39438508421099006,0.49190913857001983,0.6554447455277708,0.9189083795987419,0.6742840312159224,0.8899359130859374,0.6920613098144531,0.5562152624130249,0.419373025894165,0.37800630207061775,0.638981187728654,0.5656546580419441
207,joint_noise_arctique_instance_nuclei_intensity_ensemble_pu_0_00,0_00,0.1462308101376948,0.6443623800659393,0.7524159235312634,0.8343383129901646,0.9684365475743153,1.0058762533677308,0.2064241144488372,0.2798194138802705,0.4299148726396636,0.7846456226342912,0.5176338868909383,0.7462438964843752,0.5317398071289063,0.399646487236023,0.3457042834162712,0.3359783471107483,0.5466349926440288,0.43175431575053635
258,joint_noise_arctique_instance_nuclei_intensity_ensemble_pu_0_00,0_00,0.1663857366911543,0.651614625104731,0.7593161580571066,0.8488420789863187,0.9785104844352387,1.0111223328788326,0.2359791659048109,0.3204400169283101,0.48870761522677547,0.8247885416964353,0.5460297474156488,0.774332275390625,0.5836166381835938,0.4404573917388916,0.3456146260350942,0.2991004046142101,0.5751155326664368,0.46285446134786556
260,joint_noise_arctique_instance_nuclei_intensity_ensemble_pu_0_00,0_00,0.18383920985434088,0.6491389634403376,0.7592120121840038,0.8403405895566686,0.9709485929005437,1.0079080666012838,0.2546044798453739,0.340354835870344,0.5080262200216638,0.8305300718111467,0.5706119896535538,0.799853515625,0.5956321907043457,0.4950053954124451,0.4043275620043278,0.33792390737533573,0.5757279104666072,0.4812290082535654
238,joint_noise_arctique_instance_nuclei_intensity_ensemble_pu_0_00,0_00,0.24415964786612676,0.6585135729663351,0.7725426571365498,0.8697888159437118,0.9913592252725404,1.019758557061464,0.34394174357655777,0.4567633162141765,0.6462271886690542,0.909724385494892,0.6367129166798917,0.8924316406250001,0.7000713467597961,0.590771336555481,0.4624864086508751,0.4512795629501344,0.6348832066904045,0.5437925180098723
305,joint_noise_arctique_instance_nuclei_intensity_ensemble_pu_0_00,0_00,0.23363972063930305,0.6587824287068789,0.7810395565504162,0.8806898230963509,0.9941880202454854,1.0220409476937975,0.3310980932380499,0.43856273087506864,0.6190607644378512,0.9097865074685535,0.6560164952518421,0.923212890625,0.7164248657226565,0.5491524624824522,0.45012825131416323,0.42424823570251474,0.6417687542106254,0.5546977462042851
