Coverage,Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Mean (Mean Risk),Mean (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev)
0.0,0.7611399925734618,0.037858647675166,0.6802362309463977,0.035156831141452724,0.6965804819869643,0.053503830605889806,0.6827736288703428,0.03651711727148685,0.6999129799121107,0.0035976327015678866,0.7298424096475278,0.009184875883618184,0.7041919192148418,0.041757638578672575,0.7364370990980088,0.03525028684630875,0.7041919192148387,0.04175763857867858,0.6833091171200192,0.016357703963280314,0.7482120309217142,0.03181294189480179,0.7837987694086478,0.039187182186809576,0.7577064594126575,0.05533018858506617
0.02,0.7611399925734618,0.037858647675166,0.6802362309463977,0.035156831141452724,0.6965804819869643,0.053503830605889806,0.6827736288703428,0.03651711727148685,0.6999129799121107,0.0035976327015678866,0.7298424096475278,0.009184875883618184,0.7041919192148418,0.041757638578672575,0.7364370990980088,0.03525028684630875,0.7041919192148387,0.04175763857867858,0.6833091171200192,0.016357703963280314,0.7482120309217142,0.03181294189480179,0.7837987694086478,0.039187182186809576,0.7577064594126575,0.05533018858506617
0.04,0.7480436435504809,0.02603041373824833,0.6633864074724461,0.004043135624157613,0.6787782388054395,0.02923205735657591,0.7089068213954375,0.01999934158036822,0.7030327733406456,0.006698712464732064,0.7298424096475278,0.009184875883618184,0.7105536985001752,0.012235335404536939,0.7189342963765719,0.011868942186037889,0.6915269408707962,0.0334101018805117,0.6628354512236133,0.01754523561534912,0.7302987495003548,0.04018992309043227,0.760657726720543,0.03249212253692706,0.7447449946885855,0.03310840276151466
0.06,0.7449856743722706,0.014236677884826932,0.693157292550503,0.0066485908013830045,0.6828561428065866,0.023745102962816202,0.7127972677272619,0.013560490880162633,0.7101508265469547,0.01688682270457588,0.7298424096475278,0.009184875883618184,0.6893657147830746,0.018581903765817292,0.702698486929032,0.01832922159571452,0.6909188846220689,0.017973784807234126,0.6697144392012052,0.007784617278072644,0.7272352093814641,0.05479562723225829,0.7694542331522637,0.027291814266942774,0.7288908511575904,0.017828987502673418
0.08,0.7476651316645138,0.014934995443654474,0.7059669596988066,0.00985096287585212,0.6928511451711883,0.005547870180538407,0.7082375876409327,0.01488058122479648,0.6881068267630202,0.02964166583881668,0.7298424096475278,0.009184875883618184,0.6886580111963975,0.010391506399466411,0.6945414323277876,0.013078907683107618,0.693247566193847,0.005326066459285512,0.6593888621132662,0.018435758989462998,0.717974699536763,0.04168913213974149,0.7682947483711142,0.038000027750162736,0.7149930769200876,0.016799727681752964
0.1,0.748103664483853,0.005143759803795136,0.7180951246783509,0.009859859741847806,0.7066162705542332,0.009234471960498411,0.7167091808179344,0.01630663875245668,0.700535018325047,0.021782284426987843,0.7298424096475278,0.009184875883618184,0.7032617633744005,0.014480092136640381,0.7032617633744006,0.014480092136640369,0.6972952523479776,0.011426439256855877,0.6549903851941153,0.00838109942859858,0.7299575842900143,0.042432035385744235,0.7634838523366416,0.040390140859517594,0.7115387327795377,0.014737437768270615
0.12,0.7514843669424435,0.009625586817387656,0.7228401593615521,0.014137551001402099,0.7115013132631031,0.014948844802571153,0.7113515034842096,0.017743334759416,0.7019242920401327,0.01162353192210957,0.7298424096475278,0.009184875883618184,0.711971489174293,0.015056345895587624,0.7104444458637597,0.013750861904832214,0.7015973297715807,0.010377442308864707,0.6643774205849685,0.01082258672758649,0.7288755360100735,0.037974076207125264,0.7558424614731658,0.031841517242254376,0.7159695595411086,0.010980175755860402
0.14,0.7522944709613459,0.009454172596596292,0.7232684781551266,0.009959450032494122,0.7183265025815069,0.011142929298105071,0.7164231168358891,0.013481658317773247,0.6999206131078233,0.01246100255488338,0.7298424096475278,0.009184875883618184,0.7176568764408996,0.010837937576640864,0.7150298285352348,0.010075035586541242,0.7096611362567082,0.008654900938869054,0.6715879517749371,0.0085503163456698,0.7234599528156763,0.030092121377919275,0.7494175140867709,0.029545395971956493,0.7224197595489377,0.012160823391950315
0.16,0.749358142942651,0.00971599978442123,0.721675655645957,0.003100348281566492,0.7214348641477033,0.009362690548950862,0.7195370420591725,0.008822304079854269,0.7044253331722492,0.011675718209760301,0.7298424096475278,0.009184875883618184,0.7207284806412659,0.009415842226101569,0.7182555777944977,0.007492489541667846,0.7170233610034848,0.006596865164760149,0.6812535567094838,0.0057652291978888895,0.7266989078557257,0.02513000125759694,0.751118773807783,0.028438940000978883,0.7196457807620138,0.00966734783331449
0.18,0.7509927186972314,0.008638693736022869,0.7276706368623168,0.004102301469351348,0.7213422879109948,0.005891101312589797,0.718964280344469,0.008976344467809812,0.7094345285967742,0.0122669609025914,0.7298424096475278,0.009184875883618184,0.720192169178908,0.005479657893540859,0.7206814742898608,0.00469081279961967,0.7186875384155367,0.0063292320369788685,0.6867746475749421,0.0070628565188961415,0.7197535052382557,0.023365074872978408,0.7466709532519551,0.025877428419499523,0.7180454859146426,0.011253047180067794
