,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.43434129852575104,0.26164418521965843,0.10688489612231732,0.18656921480271813,-0.10412532342523961,0.9994506650650498,0.9981119764578607,0.9948395626822191,0.9734522701740975,0.8281029421845337,0.7027549092845177,0.6592772963123632,0.6365907502268425,0.5827307828046464,0.5894673357250537,0.8210385818241684,0.8210385818241684
above_threshold_mean_0.3,0.43434129852575104,1.0,0.7720027198676516,0.30259642323214964,0.17204236288748093,-0.20368454933515706,0.42727727977504243,0.4236740508605893,0.4195951179091949,0.42523040021822256,0.6073810510411825,0.6064547559454079,0.6922157933470304,0.6178621750931482,0.49857912460061,0.475305941442285,0.6711128752394363,0.6711128752394363
above_threshold_mean_0.5,0.26164418521965843,0.7720027198676516,1.0,0.6226850014413099,0.351480194970101,-0.0802588355185906,0.25326893311803295,0.2476591408531389,0.2409082731154418,0.23879301447879583,0.4355822077322846,0.3903857838229231,0.4500159810580792,0.41585101813187253,0.28066389700124256,0.2665940904338387,0.47948402217132435,0.47948402217132435
above_threshold_mean_0.7,0.10688489612231732,0.30259642323214964,0.6226850014413099,1.0,0.5748274419730612,0.014868681967812306,0.10087141493809874,0.09540435361134049,0.08823558340501687,0.07916134064297387,0.2286419202336659,0.1887507407813617,0.08662563761382644,0.12119294584564827,-0.008808503949502207,-0.03413161175011839,0.17817781743757571,0.17817781743757571
above_threshold_mean_0.9,0.18656921480271813,0.17204236288748093,0.351480194970101,0.5748274419730612,1.0,0.3189349201302183,0.17781977614709857,0.16971914885667605,0.15767215416958366,0.11667326572959777,0.15932340005419596,0.03643480827785371,-0.12389820676732138,-0.028657001285054447,0.050893240901178735,0.03300395695134547,0.21398396246282617,0.21398396246282617
above_threshold_mean_0.95,-0.10412532342523961,-0.20368454933515706,-0.0802588355185906,0.014868681967812306,0.3189349201302183,1.0,-0.10902814725347625,-0.11552666080588765,-0.12593201233198864,-0.17149236346847926,-0.2190661025300118,-0.2041899684458934,-0.219213492130271,-0.1728303578095933,-0.22289073835387338,-0.24924103135498063,-0.15623220183307848,-0.15623220183307848
above_quantile_mean_0.3,0.9994506650650498,0.42727727977504243,0.25326893311803295,0.10087141493809874,0.17781977614709857,-0.10902814725347625,1.0,0.999582333087194,0.9975698830915027,0.9796562931285969,0.8196182876562143,0.7000018621044596,0.6564974975516521,0.6390857761865725,0.5889079741009108,0.5959472702377857,0.8132995630068923,0.8132995630068923
above_quantile_mean_0.5,0.9981119764578607,0.4236740508605893,0.2476591408531389,0.09540435361134049,0.16971914885667605,-0.11552666080588765,0.999582333087194,1.0,0.9991572239206954,0.984531072904653,0.8142964741255949,0.6984866709685558,0.6565470646531173,0.6424551283986489,0.5950285666821695,0.6018726280821044,0.8083107830072683,0.8083107830072683
above_quantile_mean_0.7,0.9948395626822191,0.4195951179091949,0.2409082731154418,0.08823558340501687,0.15767215416958366,-0.12593201233198864,0.9975698830915027,0.9991572239206954,1.0,0.9903844452992996,0.8083856768844452,0.6967914730171908,0.6577852574970239,0.6482377178910809,0.6039197805687196,0.6103967868306649,0.8023103911507322,0.8023103911507322
above_quantile_mean_0.9,0.9734522701740975,0.42523040021822256,0.23879301447879583,0.07916134064297387,0.11667326572959777,-0.17149236346847926,0.9796562931285969,0.984531072904653,0.9903844452992996,1.0,0.8004969079344384,0.6977773914686844,0.6732482447448512,0.6867385147507712,0.6457448239833365,0.6511669277317076,0.7953127821487331,0.7953127821487331
above_quantile_mean_fg_ratio,0.8281029421845337,0.6073810510411825,0.4355822077322846,0.2286419202336659,0.15932340005419596,-0.2190661025300118,0.8196182876562143,0.8142964741255949,0.8083856768844452,0.8004969079344384,1.0,0.7119219737172557,0.7935711295329948,0.710252997162289,0.5702397265045164,0.5539573057539339,0.9461419253370813,0.9461419253370813
patch_aggregation_10,0.7027549092845177,0.6064547559454079,0.3903857838229231,0.1887507407813617,0.03643480827785371,-0.2041899684458934,0.7000018621044596,0.6984866709685558,0.6967914730171908,0.6977773914686844,0.7119219737172557,1.0,0.82586821908168,0.7296353279037268,0.5705961402339198,0.5513913454518716,0.7230381648028041,0.7230381648028041
patch_aggregation_20,0.6592772963123632,0.6922157933470304,0.4500159810580792,0.08662563761382644,-0.12389820676732138,-0.219213492130271,0.6564974975516521,0.6565470646531173,0.6577852574970239,0.6732482447448512,0.7935711295329948,0.82586821908168,1.0,0.8458927651178745,0.6906081383344698,0.6643432449300515,0.8154114166871804,0.8154114166871804
patch_aggregation_40,0.6365907502268425,0.6178621750931482,0.41585101813187253,0.12119294584564827,-0.028657001285054447,-0.1728303578095933,0.6390857761865725,0.6424551283986489,0.6482377178910809,0.6867385147507712,0.710252997162289,0.7296353279037268,0.8458927651178745,1.0,0.8687862578016824,0.8407796170677757,0.7378400947426061,0.7378400947426061
patch_aggregation_80,0.5827307828046464,0.49857912460061,0.28066389700124256,-0.008808503949502207,0.050893240901178735,-0.22289073835387338,0.5889079741009108,0.5950285666821695,0.6039197805687196,0.6457448239833365,0.5702397265045164,0.5705961402339198,0.6906081383344698,0.8687862578016824,1.0,0.9790058448761223,0.6427144727511824,0.6427144727511824
patch_aggregation_100,0.5894673357250537,0.475305941442285,0.2665940904338387,-0.03413161175011839,0.03300395695134547,-0.24924103135498063,0.5959472702377857,0.6018726280821044,0.6103967868306649,0.6511669277317076,0.5539573057539339,0.5513913454518716,0.6643432449300515,0.8407796170677757,0.9790058448761223,1.0,0.6351955858578389,0.6351955858578389
class_mean_w_equal_weights,0.8210385818241684,0.6711128752394363,0.47948402217132435,0.17817781743757571,0.21398396246282617,-0.15623220183307848,0.8132995630068923,0.8083107830072683,0.8023103911507322,0.7953127821487331,0.9461419253370813,0.7230381648028041,0.8154114166871804,0.7378400947426061,0.6427144727511824,0.6351955858578389,1.0,1.0
class_mean_weighted_by_occurrence,0.8210385818241684,0.6711128752394363,0.47948402217132435,0.17817781743757571,0.21398396246282617,-0.15623220183307848,0.8132995630068923,0.8083107830072683,0.8023103911507322,0.7953127821487331,0.9461419253370813,0.7230381648028041,0.8154114166871804,0.7378400947426061,0.6427144727511824,0.6351955858578389,1.0,1.0
