Coverage,Equally-w. class avg. (Mean Risk),Equally-w. class avg. (Std Dev),Imbalance-w. class avg. (Mean Risk),Imbalance-w. class avg. (Std Dev),Mean (Mean Risk),Mean (Std Dev),Threshold 0.3 (Mean Risk),Threshold 0.3 (Std Dev),Threshold 0.5 (Mean Risk),Threshold 0.5 (Std Dev),Threshold 0.7 (Mean Risk),Threshold 0.7 (Std Dev),Quantile 0.6 (Mean Risk),Quantile 0.6 (Std Dev),Quantile 0.75 (Mean Risk),Quantile 0.75 (Std Dev),Quantile 0.9 (Mean Risk),Quantile 0.9 (Std Dev),Quantile fg. ratio (Mean Risk),Quantile fg. ratio (Std Dev),Patch 10 (Mean Risk),Patch 10 (Std Dev),Patch 20 (Mean Risk),Patch 20 (Std Dev),Patch 50 (Mean Risk),Patch 50 (Std Dev)
0.0,0.9881456936469624,0.0016962477813010394,0.9862730405352719,0.003707644247802298,0.9899421331432898,0.0012262994254661822,0.9881583690219097,0.0028662798075574196,0.9888387671282085,0.002430015875793705,0.9829311934793049,0.00604422757203047,0.9899421331432867,0.0012262994254632331,0.9899421331432858,0.0012262994254653792,0.9899324596861103,0.001217158531824911,0.9915509662565057,0.0007713140994353036,0.991550966256502,0.0007713140994370205,0.9915509662565015,0.0007713140994336767,0.991550966256503,0.0007713140994377389
0.02,0.9881456936469624,0.0016962477813010394,0.9862730405352719,0.003707644247802298,0.9899421331432898,0.0012262994254661822,0.9881583690219097,0.0028662798075574196,0.9888387671282085,0.002430015875793705,0.9829311934793049,0.00604422757203047,0.9899421331432867,0.0012262994254632331,0.9899421331432858,0.0012262994254653792,0.9899324596861103,0.001217158531824911,0.9915509662565057,0.0007713140994353036,0.991550966256502,0.0007713140994370205,0.9915509662565015,0.0007713140994336767,0.991550966256503,0.0007713140994377389
0.04,0.9874042995321479,0.001512813794397897,0.9879185453131532,0.0018256662635010735,0.9907465496998956,0.00033351271069600595,0.987489136149535,0.002469832166439682,0.9883191991286167,0.002601340560874865,0.9863402266312045,0.0022107956570815075,0.9907465496998942,0.0003335127106944851,0.9907465496998936,0.0003335127106937339,0.9907465496998955,0.0003335127106952206,0.9884344328075704,0.0018697660633560807,0.9893441236736817,0.005010611179632837,0.9864084316779862,0.002822560922153921,0.9825133780834108,0.005173509326209927
0.06,0.9887447196956783,0.0009049171999417573,0.9877656969315617,0.0008905937857148244,0.9887919399614703,0.0008126347545197342,0.987301709737693,0.002552000188930284,0.98706717200572,0.001957075710848971,0.9860687195748975,0.002825754020017723,0.9894483167875108,0.0006961834106390504,0.9894483167875104,0.0006961834106386014,0.9894483167875117,0.0006961834106398782,0.9839595357098562,0.0037682775848363837,0.9880712260605294,0.0039037326785193722,0.9826697792728956,0.0056880784826581375,0.9842033334634221,0.0035359802481299604
0.08,0.9885218498767464,0.0005951657466236974,0.9887129572762879,0.0006389963599974686,0.9889302986416214,0.0005980788435830897,0.9874662758622186,0.0017904872353980248,0.9873946364218676,0.0026712673706626327,0.9838730807033016,0.004103128192481705,0.9889302986416206,0.0005980788435843764,0.9889302986416205,0.000598078843584998,0.988649986370653,0.0007127017121851627,0.9830990188430315,0.003743771152424148,0.9875124174472291,0.0021598639424601183,0.984437583445444,0.004455899089707754,0.9838960685242265,0.0023851137727330216
0.1,0.9888323394460129,0.0007870531626334364,0.9893314543315195,0.000979965698413467,0.9887303852247293,0.0005619408276900205,0.9875672317410982,0.002286586438327251,0.9868729246998759,0.0018121428538261245,0.9847656327824547,0.003583750237413585,0.9890401526191357,0.0006261760193344896,0.9887303852247284,0.0005619408276906813,0.9887303852247292,0.00056194082769025,0.9845343181617259,0.003461421465010597,0.9871865369514317,0.001950363317634523,0.9848206885548687,0.004229476829472198,0.983584915701079,0.0027923477550266277
0.12,0.9892591257401403,0.0006664961330796087,0.9893647603994712,0.000600149690941214,0.9885562274085145,0.00043542763409625457,0.9879550983458151,0.0018309285477591493,0.9873171941328173,0.001814417023910459,0.9851335356619582,0.0029615317343584364,0.9885562274085139,0.0004354276340966043,0.9877018795508872,0.0008642434538757258,0.9880387515955531,0.000759065304973387,0.9854059850289362,0.003098156253898822,0.9874195530445252,0.0016878382800307133,0.9847219425785769,0.004039374223855959,0.9841864910865372,0.003129983758394387
0.14,0.9887835717589424,0.0006141133583886402,0.9890219208328592,0.0005071356471034424,0.9883491868208478,0.0010828182342267083,0.9877211887337449,0.0011023243974641246,0.9859409134897279,0.0017124878257110943,0.9859018533956675,0.0025676328444064777,0.9866385123928201,0.0015317015848395192,0.9876498279241395,0.000726672051744807,0.9870130814349307,0.0018638811706499824,0.9865749553858121,0.0028104523451268153,0.9873075280467258,0.0015998485900544012,0.9852602918385971,0.004201307964747547,0.9844125890227616,0.0030187559811234873
0.16,0.987253288267699,0.0011423474524213518,0.9886424989942523,0.0002244716282760323,0.987178937191147,0.001203656044321022,0.9874580015541083,0.0008738852937158302,0.9862275819791291,0.0013977649566898462,0.9852063277947947,0.0015522094907901608,0.9869467408466268,0.0015666132375993166,0.9867635379148749,0.0015294053314346089,0.987045946323567,0.0014089369413810013,0.9869735220396286,0.0024638711925511567,0.9867057316500041,0.0027413333823019938,0.9855506608867031,0.003745234219580039,0.9847463542564405,0.002862351842006093
0.18,0.9873306486988741,0.0017669300976917242,0.9885745776041542,0.0002702232857588398,0.9873526091850212,0.0011405511280373319,0.9872908224965804,0.000750033620507492,0.9866886151604156,0.0009320099225611425,0.9854515292707929,0.0013133007778840155,0.98704559861844,0.0014759385110117394,0.9870455986184399,0.0014759385110121918,0.9872860631832703,0.0014183957196350926,0.9870934017614267,0.00236126160794383,0.9868209933464606,0.0025767118824569783,0.9858331841187482,0.0038946334479261725,0.9850805132493059,0.0030690948229928567
