,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,-0.17166838274922866,-0.14292028446161428,-0.1592148839813943,-0.19767863592298537,-0.18292595820718377,0.9967648264305099,0.9837426050710422,0.9416146555037125,0.7450045483366958,0.03086722024479011,0.02119466570008036,0.3376911387802839,0.6113127666231803,0.6369848841965359,-0.12447864009036534,-0.12279477567214002
above_threshold_mean_0.3,-0.17166838274922866,1.0,0.8769719229122729,0.658007647320802,0.31739405867426695,0.23938772193616198,-0.1366854994596019,-0.07248464250309888,0.08097924021525621,0.3924800355151928,0.1909131230856541,0.316617904147919,0.07780172481463854,-0.2923122329229562,-0.3171756426169452,0.6392683417109364,0.6562498246526873
above_threshold_mean_0.5,-0.14292028446161428,0.8769719229122729,1.0,0.9232177556317295,0.6263656506626946,0.5396664963048659,-0.1214618895578148,-0.08590147903921456,0.04153780890265002,0.5004454540055127,0.2120276795501607,0.3474700533188253,-0.011693052621514464,-0.32515480898614524,-0.32542338273509824,0.8978886871402995,0.9088080804298199
above_threshold_mean_0.7,-0.1592148839813943,0.658007647320802,0.9232177556317295,1.0,0.8538353253308436,0.787629892765978,-0.15182051549326644,-0.14471813577245943,-0.0516746954695215,0.4820105887979089,0.33564270380941463,0.42673351482301736,-0.02358382365347869,-0.2845796836586125,-0.2645495609578002,0.9594236119969832,0.9524402274313747
above_threshold_mean_0.9,-0.19767863592298537,0.31739405867426695,0.6263656506626946,0.8538353253308436,1.0,0.9889032870809434,-0.20755843245592773,-0.23215720041166488,-0.18642083502596712,0.3367115840971576,0.5294321475232784,0.5334263833629033,0.03985327025898716,-0.20564413231344852,-0.15629625458339133,0.8075503917035715,0.7700699764396046
above_threshold_mean_0.95,-0.18292595820718377,0.23938772193616198,0.5396664963048659,0.787629892765978,0.9889032870809434,1.0,-0.19518763564067942,-0.22483069717912332,-0.19034060364762878,0.31060983381026375,0.5656059430922771,0.5421696658297904,0.07203691236749146,-0.16046332046527434,-0.10849425019304004,0.7406386844079407,0.7001478494928781
above_quantile_mean_0.3,0.9967648264305099,-0.1366854994596019,-0.1214618895578148,-0.15182051549326644,-0.20755843245592773,-0.19518763564067942,1.0,0.9942514627880911,0.9608896128449637,0.7616099673622442,0.03908310351468251,0.02167672918901596,0.34000724014717726,0.6121350368093583,0.632806435598717,-0.11531486709502677,-0.11369213891073332
above_quantile_mean_0.5,0.9837426050710422,-0.07248464250309888,-0.08590147903921456,-0.14471813577245943,-0.23215720041166488,-0.22483069717912332,0.9942514627880911,1.0,0.9826095049660482,0.7787198519221589,0.046006859009714844,0.023801551244298905,0.3366938191990072,0.594364821649838,0.6103865512255621,-0.10539233194406034,-0.10211545078850577
above_quantile_mean_0.7,0.9416146555037125,0.08097924021525621,0.04153780890265002,-0.0516746954695215,-0.18642083502596712,-0.19034060364762878,0.9608896128449637,0.9826095049660482,1.0,0.8375250418939084,0.09463508986953001,0.09127854460889817,0.34241054400537047,0.5378178960233849,0.5476541471386851,-0.014932489028343765,-0.00935820105971891
above_quantile_mean_0.9,0.7450045483366958,0.3924800355151928,0.5004454540055127,0.4820105887979089,0.3367115840971576,0.31060983381026375,0.7616099673622442,0.7787198519221589,0.8375250418939084,1.0,0.31714432863411174,0.34235334660718564,0.2994039223574744,0.3137953058506015,0.34449005067001476,0.49911735560597886,0.49362672720402334
patch_aggregation_10,0.03086722024479011,0.1909131230856541,0.2120276795501607,0.33564270380941463,0.5294321475232784,0.5656059430922771,0.03908310351468251,0.046006859009714844,0.09463508986953001,0.31714432863411174,1.0,0.6713183703662959,0.3267524232192456,0.10789353952593238,0.15230973833714812,0.2990783923718331,0.25926743274906316
patch_aggregation_20,0.02119466570008036,0.316617904147919,0.3474700533188253,0.42673351482301736,0.5334263833629033,0.5421696658297904,0.02167672918901596,0.023801551244298905,0.09127854460889817,0.34235334660718564,0.6713183703662959,1.0,0.42874111777616086,-0.009627208860910843,-0.00015492907301158554,0.3809527993430656,0.35761397357600416
patch_aggregation_40,0.3376911387802839,0.07780172481463854,-0.011693052621514464,-0.02358382365347869,0.03985327025898716,0.07203691236749146,0.34000724014717726,0.3366938191990072,0.34241054400537047,0.2994039223574744,0.3267524232192456,0.42874111777616086,1.0,0.6030130166506091,0.5118174478952424,-0.08697287545556247,-0.0843093856602564
patch_aggregation_80,0.6113127666231803,-0.2923122329229562,-0.32515480898614524,-0.2845796836586125,-0.20564413231344852,-0.16046332046527434,0.6121350368093583,0.594364821649838,0.5378178960233849,0.3137953058506015,0.10789353952593238,-0.009627208860910843,0.6030130166506091,1.0,0.9493094137871083,-0.32245458581623365,-0.3301217707218276
patch_aggregation_100,0.6369848841965359,-0.3171756426169452,-0.32542338273509824,-0.2645495609578002,-0.15629625458339133,-0.10849425019304004,0.632806435598717,0.6103865512255621,0.5476541471386851,0.34449005067001476,0.15230973833714812,-0.00015492907301158554,0.5118174478952424,0.9493094137871083,1.0,-0.29002190188054217,-0.30505203307606255
class_mean_w_equal_weights,-0.12447864009036534,0.6392683417109364,0.8978886871402995,0.9594236119969832,0.8075503917035715,0.7406386844079407,-0.11531486709502677,-0.10539233194406034,-0.014932489028343765,0.49911735560597886,0.2990783923718331,0.3809527993430656,-0.08697287545556247,-0.32245458581623365,-0.29002190188054217,1.0,0.994660386042262
class_mean_weighted_by_occurrence,-0.12279477567214002,0.6562498246526873,0.9088080804298199,0.9524402274313747,0.7700699764396046,0.7001478494928781,-0.11369213891073332,-0.10211545078850577,-0.00935820105971891,0.49362672720402334,0.25926743274906316,0.35761397357600416,-0.0843093856602564,-0.3301217707218276,-0.30505203307606255,0.994660386042262,1.0
