uq_map_name,dataset_name,noise_level,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,above_quantile_mean_fg_ratio,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,"class_mean_w_equal_weights_configurable_{'include_background': False, 'ignore_index': 0}","class_mean_weighted_by_occurrence_configurable_{'include_background': False, 'ignore_index': 0}"
308,joint_noise_arctique_semantic_blood_cells_tta_pu_0_00,0_00,0.34474742619204335,0.5002967172265035,0.6504708619674995,0.819393085844248,1.0461627538365785,1.085235715379902,0.4695171180775279,0.5390701433592558,0.622893934746418,0.7634606365738541,0.6608940240571761,1.2355322265625004,0.8735690307617189,0.6353880310058594,0.5533736610412597,0.534490798187256,0.6982711242379479,0.5654836075805785
235,joint_noise_arctique_semantic_blood_cells_tta_pu_0_00,0_00,0.3936195402202429,0.5027224914113723,0.6484837720001652,0.8186408026955995,1.0274543378995433,1.0612695489734574,0.508188667555057,0.567970613978834,0.6484837720001652,0.7843070563181186,0.663053054832044,1.1699951171875,0.888077087402344,0.7722834777832032,0.6047739553451538,0.5580807189941406,0.6714320514038208,0.5596732381266389
309,joint_noise_arctique_semantic_blood_cells_tta_pu_0_00,0_00,0.497630988349556,0.5575393915872239,0.6294156204959801,0.7899335032706606,1.034284016574024,1.0691557239713216,0.5966361979556895,0.6431539953753062,0.6962532463709626,0.7835121182309269,0.6669255151132922,1.2050927734375,0.8808013916015627,0.7165390014648437,0.6548203468322753,0.6383170776367187,0.704283000293117,0.5505785789772257
254,joint_noise_arctique_semantic_blood_cells_tta_pu_0_00,0_00,0.37402216052578297,0.5087819546030369,0.6560185555367416,0.8365657045764474,1.0284837284534427,1.0622026452676985,0.4962428505997676,0.5616228243699158,0.647954931147888,0.7931188262607816,0.6713703337153717,1.253603515625,0.9164230346679689,0.623658905029297,0.5542196464538574,0.5493211044311523,0.7082868528656335,0.5561943249405201
312,joint_noise_arctique_semantic_blood_cells_tta_pu_0_00,0_00,0.5572035615659843,0.5790980232584991,0.6351472546262046,0.8447797632303383,1.0462229897201416,1.0836166263233717,0.6328126954965594,0.6757485890468228,0.7402897506821272,0.888061151498705,0.7495749389476571,1.420263671875,1.014022216796875,0.7927851867675781,0.6605891227722168,0.6369214599609376,0.7311290732764807,0.6245769896832031
207,joint_noise_arctique_semantic_blood_cells_tta_pu_0_00,0_00,0.4063586887641577,0.4884206239393824,0.6607435809336447,0.8467362127941443,1.0540774517716098,1.0890263905123367,0.5069355670523289,0.5629229932398839,0.6474839490763036,0.8046904012330984,0.6837304092415015,1.23234375,0.9405017089843751,0.6300877761840818,0.5617568778991697,0.5484928405761719,0.7597202135707274,0.5844029613302818
258,joint_noise_arctique_semantic_blood_cells_tta_pu_0_00,0_00,0.3919035732978955,0.5072400026935325,0.6509084735936922,0.8424780700213591,1.0633563701923077,1.0990004215449223,0.5106930996735766,0.5692847370619942,0.6504777806246664,0.793047273566588,0.6712601061701645,1.1512500000000003,0.909056396484375,0.6432208251953122,0.5637505531311036,0.5302449535369872,0.7378284252022707,0.5633928501512842
260,joint_noise_arctique_semantic_blood_cells_tta_pu_0_00,0_00,0.45422220795444446,0.4895417911993329,0.673589260523251,0.8536996099968058,1.0253102484081769,1.0631275464612449,0.5269546846233142,0.5830579479226259,0.6710194088619373,0.8386568458385428,0.6991020602323257,1.1629443359375,0.83304931640625,0.6185066604614258,0.511166763305664,0.49588746948242196,0.6340827732473838,0.571230699086956
238,joint_noise_arctique_semantic_blood_cells_tta_pu_0_00,0_00,0.46228299899667036,0.5560168039371871,0.6422021736335622,0.8342957239032714,1.0392153440219924,1.076842758128352,0.5829290632100687,0.6377432946585679,0.7028476310797758,0.821879149060561,0.6982578113068876,1.2533300781250003,0.8988330078125002,0.6840965270996092,0.6138045430183411,0.5865091751098633,0.7112319082607835,0.5831635598104788
305,joint_noise_arctique_semantic_blood_cells_tta_pu_0_00,0_00,0.4602982245996827,0.5861121302654051,0.6508220806995252,0.835481506693142,1.0500050676469666,1.0853517350375441,0.6034057862630503,0.6608088955658729,0.7246706754792721,0.8564288004841449,0.7536755666370373,1.3732128906250003,1.0190588378906253,0.7331246948242186,0.6672108745574952,0.6571299209594726,0.7350024420670253,0.6392676314354083
302,joint_noise_arctique_semantic_blood_cells_tta_pu_0_00,0_00,0.40113837778335437,0.5407989140488262,0.6629558244570036,0.8310898058281079,1.0497009155852857,1.0865586324257426,0.5383364422102744,0.6051771091064515,0.6903732008640457,0.8322269345946847,0.6975518906774385,1.214404296875,0.9396820068359376,0.7490492248535157,0.6109662628173829,0.58873349609375,0.8351370413259739,0.6091192967966637
226,joint_noise_arctique_semantic_blood_cells_tta_pu_0_00,0_00,0.5063748300090083,0.559649103611906,0.6531749157809458,0.8775668964281766,1.0566436956902778,1.0871192917766943,0.6044265649609616,0.6575378103232327,0.7348854612042296,0.9119024270198897,0.7466284676240167,1.2238916015625003,0.9438998413085937,0.6974282836914063,0.6229834556579589,0.6071157531738283,0.7041871015044462,0.6341272854213122
233,joint_noise_arctique_semantic_blood_cells_tta_pu_0_00,0_00,0.563427274737478,0.5969249872351976,0.6365947018064393,0.8034248574027718,1.0341853580880382,1.0742457052149197,0.6444295326033257,0.6806437573966467,0.7256408223777939,0.8262757341289698,0.7044262791333973,1.2159423828125,0.87721923828125,0.7618441772460938,0.6645083826780319,0.655890205001831,0.6579177381498286,0.5777715433727718
202,joint_noise_arctique_semantic_blood_cells_tta_pu_0_00,0_00,0.39163243626535404,0.503276899691936,0.6597320225327955,0.8550894285314521,1.0570411873822236,1.0913949556697538,0.5082252561538896,0.5653285124915887,0.6475087882066387,0.8030866070749877,0.6836716233134509,1.1827001953125,0.9047235107421875,0.6424517822265625,0.5351980972290039,0.5196358467102051,0.7347335798707686,0.5621367839232568
306,joint_noise_arctique_semantic_blood_cells_tta_pu_0_00,0_00,0.41407959375646897,0.5272569015312657,0.6666956249824695,0.8483078243903935,1.0449847090338316,1.0801474181747095,0.537603254994085,0.6001485435358026,0.6870894522914761,0.837592601993559,0.6827381272103649,1.230390625,0.9037915039062502,0.7278823471069336,0.5975141429901122,0.5653790519714355,0.7121161506680195,0.567759811955022
