,mean,above_threshold_mean_0.3,above_threshold_mean_0.5,above_threshold_mean_0.7,above_threshold_mean_0.9,above_threshold_mean_0.95,above_quantile_mean_0.3,above_quantile_mean_0.5,above_quantile_mean_0.7,above_quantile_mean_0.9,patch_aggregation_10,patch_aggregation_20,patch_aggregation_40,patch_aggregation_80,patch_aggregation_100,class_mean_w_equal_weights,class_mean_weighted_by_occurrence
mean,1.0,0.5081120173459209,0.43001210831042247,0.3021847773960303,0.39843040160437215,0.2698878463012868,0.9692183782743492,0.9088947656356046,0.8692078807304707,0.720103827398163,0.5314626891920459,0.5842553237007002,0.6558002092775336,0.7224599220989855,0.7435015069774465,0.3009293576132136,0.959958076228386
above_threshold_mean_0.3,0.5081120173459209,1.0,0.9291784972328104,0.6049557778859287,0.7553121707055073,0.5567539354411203,0.6203609375992548,0.6535080411723058,0.7303068725045178,0.9274153754809665,0.8514500224825797,0.8851408103094222,0.8495090969251194,0.7305898542080341,0.7069677115430176,0.1661930541308016,0.5351434486414218
above_threshold_mean_0.5,0.43001210831042247,0.9291784972328104,1.0,0.6918393273107012,0.8000842889588717,0.6345532629865335,0.5265541424941008,0.5348839397481158,0.6086824262088447,0.8494224858862464,0.8732274280923323,0.8701244747652352,0.766055333034314,0.6146657176506464,0.5893084946645583,0.10111271930469055,0.4556015468625014
above_threshold_mean_0.7,0.3021847773960303,0.6049557778859287,0.6918393273107012,1.0,0.5904906207880245,0.48896839131994846,0.3677987787858037,0.36449672818502415,0.4017837724251318,0.5621677477250244,0.6792760165764404,0.615339400093944,0.4986136744873415,0.39356390182650725,0.3811653532204607,0.1304528641364189,0.3138459466012395
above_threshold_mean_0.9,0.39843040160437215,0.7553121707055073,0.8000842889588717,0.5904906207880245,1.0,0.5041519197861334,0.4731999827020314,0.47305883660476933,0.5293982639094043,0.709067936931192,0.8118586915832242,0.7593420608682183,0.6347657804122392,0.5154163612446703,0.4964044406201732,0.11253587444718356,0.41171560032513715
above_threshold_mean_0.95,0.2698878463012868,0.5567539354411203,0.6345532629865335,0.48896839131994846,0.5041519197861334,1.0,0.322969103741807,0.33043415474437887,0.37439759010112217,0.5197835794641398,0.5381422209551401,0.518670910010904,0.47943642970755934,0.39204734189000934,0.37455863495283076,0.021465616282732733,0.2895747681999103
above_quantile_mean_0.3,0.9692183782743492,0.6203609375992548,0.5265541424941008,0.3677987787858037,0.4731999827020314,0.322969103741807,1.0,0.957312095319448,0.9268571271450607,0.8106235038457448,0.6137458765209768,0.6705612714250765,0.7434021784001626,0.7983702088045768,0.8163313651545703,0.2915337181826365,0.9223255218862512
above_quantile_mean_0.5,0.9088947656356046,0.6535080411723058,0.5348839397481158,0.36449672818502415,0.47305883660476933,0.33043415474437887,0.957312095319448,1.0,0.9830218400988053,0.8473553603266989,0.6232487806882439,0.696038775944019,0.8021604763122197,0.8756540384422488,0.8927690498606924,0.29349959067212744,0.898822958997311
above_quantile_mean_0.7,0.8692078807304707,0.7303068725045178,0.6086824262088447,0.4017837724251318,0.5293982639094043,0.37439759010112217,0.9268571271450607,0.9830218400988053,1.0,0.9060798350251192,0.6793532548132428,0.7557047277825771,0.8593438886624624,0.9025417865279881,0.909249517524932,0.28809081684885274,0.8839136412113728
above_quantile_mean_0.9,0.720103827398163,0.9274153754809665,0.8494224858862464,0.5621677477250244,0.709067936931192,0.5197835794641398,0.8106235038457448,0.8473553603266989,0.9060798350251192,1.0,0.843434496990073,0.9043456705895232,0.9245705632954168,0.8529457108746834,0.8391956102555018,0.2378897796116854,0.7497056084230342
patch_aggregation_10,0.5314626891920459,0.8514500224825797,0.8732274280923323,0.6792760165764404,0.8118586915832242,0.5381422209551401,0.6137458765209768,0.6232487806882439,0.6793532548132428,0.843434496990073,1.0,0.9404979461797808,0.789602412917382,0.6632911089003877,0.6411924159312231,0.225602903348688,0.547690167949522
patch_aggregation_20,0.5842553237007002,0.8851408103094222,0.8701244747652352,0.615339400093944,0.7593420608682183,0.518670910010904,0.6705612714250765,0.696038775944019,0.7557047277825771,0.9043456705895232,0.9404979461797808,1.0,0.8876219143996029,0.7602732459427041,0.7343126863431262,0.21905810592844774,0.6112998665497847
patch_aggregation_40,0.6558002092775336,0.8495090969251194,0.766055333034314,0.4986136744873415,0.6347657804122392,0.47943642970755934,0.7434021784001626,0.8021604763122197,0.8593438886624624,0.9245705632954168,0.789602412917382,0.8876219143996029,1.0,0.9226244051588649,0.8917658897676206,0.20798163888433283,0.6900163952736323
patch_aggregation_80,0.7224599220989855,0.7305898542080341,0.6146657176506464,0.39356390182650725,0.5154163612446703,0.39204734189000934,0.7983702088045768,0.8756540384422488,0.9025417865279881,0.8529457108746834,0.6632911089003877,0.7602732459427041,0.9226244051588649,1.0,0.9895164638827533,0.23655913884088495,0.7377101044012319
patch_aggregation_100,0.7435015069774465,0.7069677115430176,0.5893084946645583,0.3811653532204607,0.4964044406201732,0.37455863495283076,0.8163313651545703,0.8927690498606924,0.909249517524932,0.8391956102555018,0.6411924159312231,0.7343126863431262,0.8917658897676206,0.9895164638827533,1.0,0.24187386705941608,0.7512735183324224
class_mean_w_equal_weights,0.3009293576132136,0.1661930541308016,0.10111271930469055,0.1304528641364189,0.11253587444718356,0.021465616282732733,0.2915337181826365,0.29349959067212744,0.28809081684885274,0.2378897796116854,0.225602903348688,0.21905810592844774,0.20798163888433283,0.23655913884088495,0.24187386705941608,1.0,0.2941360175191143
class_mean_weighted_by_occurrence,0.959958076228386,0.5351434486414218,0.4556015468625014,0.3138459466012395,0.41171560032513715,0.2895747681999103,0.9223255218862512,0.898822958997311,0.8839136412113728,0.7497056084230342,0.547690167949522,0.6112998665497847,0.6900163952736323,0.7377101044012319,0.7512735183324224,0.2941360175191143,1.0
